"Student Counts by School and Special Education Status"
"All Districts, All Schools"
"2010-11"

"",,,,"Special Education Status",,
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",294,34,328
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",218,42,260
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",160,21,181
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",389,62,451
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",513,69,582
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",496,39,535
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",157,21,178
"Orange School District","=""1070011""","Peck Place School","=""1070511""",369,26,395
"Orange School District","=""1070011""","Race Brook School","=""1070311""",360,51,411
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",265,32,297
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",471,29,500
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",492,33,525
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",595,34,629
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",496,47,543
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",229,21,250
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""","*","*",16
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",372,31,403
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",531,54,585
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",665,127,792
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",378,30,408
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",374,48,422
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",231,36,267
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",360,52,412
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",325,40,365
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",501,74,575
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",707,89,796
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",13,35,48
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",385,56,441
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",318,44,362
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",332,68,400
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",471,56,527
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",452,61,513
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",217,16,233
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",227,15,242
"Portland School District","=""1130011""","Portland High School","=""1136111""",344,23,367
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",205,21,226
"Portland School District","=""1130011""","Valley View School","=""1130211""",307,29,336
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",113,22,135
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",251,44,295
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,"*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",590,109,699
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",264,50,314
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",234,41,275
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",505,77,582
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",588,73,661
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",444,58,502
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",306,58,364
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",543,66,609
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",359,55,414
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",378,34,412
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",1486,163,1649
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",187,26,213
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",174,22,196
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",475,70,545
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*","*",93
"Regional School District 07","=""2070012""","AIM","=""2079112""",0,16,16
"Regional School District 07","=""2070012""","FLEX","=""2079012""",0,6,6
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""",0,11,11
"Regional School District 07","=""2070012""","Links","=""2079212""",0,15,15
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",707,55,762
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",293,37,330
"Regional School District 07","=""2070012""","STEP","=""2079312""",17,11,28
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",1005,151,1156
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",544,65,609
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",860,108,968
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",808,81,889
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",421,55,476
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",521,53,574
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",757,65,822
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",227,47,274
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",105,8,113
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",12,7,19
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",279,47,326
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",201,25,226
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",73,11,84
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",145,17,162
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",486,83,569
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",160,40,200
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",304,46,350
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",228,41,269
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",296,23,319
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",292,42,334
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",302,47,349
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",31,12,43
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",332,55,387
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",776,78,854
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",400,47,447
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",386,38,424
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",506,97,603
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",441,67,508
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",415,46,461
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",1229,152,1381
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",430,68,498
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",481,69,550
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",412,68,480
"Regional School District 16","=""2160012""","Community School","=""2160212""",196,15,211
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",423,48,471
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",542,53,595
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",704,75,779
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",256,45,301
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",225,27,252
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",594,86,680
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",696,102,798
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",409,37,446
"Regional School District 18","=""2180012""","Center School","=""2180312""",245,24,269
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",118,16,134
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",412,35,447
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",295,36,331
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",275,37,312
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",995,190,1185
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",348,64,412
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",411,32,443
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",698,44,742
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",320,26,346
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",375,34,409
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",1637,117,1754
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",355,30,385
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",525,57,582
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",317,27,344
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",597,47,644
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",73,12,85
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",404,65,469
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",681,71,752
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",596,34,630
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",426,35,461
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",274,36,310
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",121,22,143
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",282,32,314
"Seymour School District","=""1240011""","Bungay School","=""1240111""",518,60,578
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",241,50,291
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",602,40,642
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",542,45,587
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",153,44,197
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",380,41,421
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",328,31,359
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",430,49,479
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",823,102,925
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",384,57,441
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",769,88,857
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",1432,114,1546
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",230,33,263
"Sherman School District","=""1270011""","Sherman School","=""1270111""",351,57,408
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",220,13,233
"Simsbury School District","=""1280011""","Central School","=""1280111""",341,67,408
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",716,88,804
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",457,49,506
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",1440,142,1582
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",658,109,767
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",248,19,267
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",372,54,426
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",346,41,387
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",619,62,681
"Somers School District","=""1290011""","Somers High School","=""1296111""",520,42,562
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",391,41,432
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",359,76,435
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",386,42,428
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",312,30,342
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",1387,152,1539
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",962,126,1088
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",242,51,293
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",743,93,836
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",613,70,683
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",273,17,290
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",339,88,427
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",664,70,734
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",249,31,280
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",218,27,245
"Southington School District","=""1310011""","Southington High School","=""1316211""",1802,249,2051
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",358,38,396
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",425,24,449
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",376,31,407
"Sprague School District","=""1330011""","Sayles School","=""1330111""",339,32,371
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",458,44,502
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",508,50,558
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",373,43,416
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",175,15,190
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",176,12,188
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",112,25,137
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",514,84,598
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",512,42,554
"Stamford School District","=""1350011""","Dolan School","=""1355311""",477,76,553
"Stamford School District","=""1350011""","Hart School","=""1352211""",471,33,504
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",505,27,532
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",515,25,540
"Stamford School District","=""1350011""","Newfield School","=""1350611""",600,44,644
"Stamford School District","=""1350011""","Northeast School","=""1351811""",697,32,729
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",0,25,25
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",588,56,644
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",700,47,747
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",607,49,656
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",598,33,631
"Stamford School District","=""1350011""","Springdale School","=""1351111""",535,50,585
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",1617,194,1811
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",571,77,648
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",640,40,680
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",589,34,623
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",515,57,572
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",2078,232,2310
"Stamford School District","=""1350011""","Westover School","=""1351411""",675,43,718
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",438,44,482
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",465,50,515
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",385,56,441
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",298,51,349
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",13,11,24
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",703,78,781
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",143,20,163
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",194,25,219
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",489,43,532
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",1141,92,1233
"Stratford School District","=""1380011""","Chapel School","=""1380311""",493,54,547
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",506,58,564
"Stratford School District","=""1380011""","Franklin School","=""1380411""",280,28,308
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",534,63,597
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",235,12,247
"Stratford School District","=""1380011""","Lordship School","=""1380811""",198,15,213
"Stratford School District","=""1380011""","Nichols School","=""1380911""",379,43,422
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",590,108,698
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,14,14
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",430,30,460
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",967,77,1044
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,14,14
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",365,26,391
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",434,60,494
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",505,49,554
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",776,82,858
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",539,61,600
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",238,33,271
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",300,25,325
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",302,38,340
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",228,28,256
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",435,87,522
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",428,53,481
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",386,34,420
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",326,36,362
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",600,57,657
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",862,77,939
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",607,100,707
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",679,70,749
"Torrington School District","=""1430011""","East School","=""1430111""",374,72,446
"Torrington School District","=""1430011""","Forbes School","=""1430211""",332,66,398
"Torrington School District","=""1430011""","Southwest School","=""1430811""",262,61,323
"Torrington School District","=""1430011""","Torringford School","=""1430911""",568,101,669
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",966,122,1088
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",908,226,1134
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",372,79,451
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",126,36,162
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",499,36,535
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",467,31,498
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",582,62,644
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",688,59,747
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",361,41,402
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",799,74,873
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",448,38,486
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",378,31,409
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",162,69,231
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",2001,149,2150
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""","*","*",19
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","*","*",11
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","*","*","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",21,17,38
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",20,23,43
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","*","*",15
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",10,8,18
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""","*","*",11
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",15,26,41
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",25,28,53
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",264,181,445
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","*","*",17
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,16,16
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","*","*",14
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",11,13,24
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","*","*",13
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",29,7,36
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","*","*",23
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",11,53,64
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",49,68,117
"Union School District","=""1450011""","Union Elementary School","=""1450111""","*","*",81
"Vernon School District","=""1460011""","Northeast School","=""1460311""",258,41,299
"Vernon School District","=""1460011""","Center Road School","=""1461411""",450,54,504
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",257,30,287
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",277,32,309
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,15,15
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",948,112,1060
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",322,28,350
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",679,93,772
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",287,25,312
"Wallingford School District","=""1480011""","Highland School","=""1480211""",316,36,352
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,7,7
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",326,65,391
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",610,103,713
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",358,23,381
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,"*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",728,86,814
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",1008,132,1140
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",854,95,949
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",351,25,376
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,7,7
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",300,42,342
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",278,59,337
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",317,40,357
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",345,38,383
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",148,41,189
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",941,206,1147
"Waterbury School District","=""1510011""","Washington School","=""1512311""",273,45,318
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",449,60,509
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",227,37,264
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",444,116,560
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",429,57,486
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",407,81,488
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",1193,195,1388
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",442,88,530
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",120,30,150
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",414,59,473
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",278,52,330
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",638,78,716
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",367,52,419
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",1177,191,1368
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",536,71,607
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",469,88,557
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1108,240,1348
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",963,243,1206
"Waterbury School District","=""1510011""","Regan School","=""1512811""",234,46,280
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",576,40,616
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",132,76,208
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",324,52,376
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,77,77
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",480,87,567
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",430,51,481
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",290,29,319
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",330,44,374
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",1070,236,1306
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",344,74,418
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",604,85,689
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",353,31,384
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",364,40,404
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",329,37,366
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",863,96,959
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",310,39,349
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",631,66,697
"Watertown School District","=""1530011""","Polk School","=""1530411""",325,43,368
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",689,71,760
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",889,112,1001
"West Hartford School District","=""1550011""","Smith School","=""1551711""",345,18,363
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,"*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",396,48,444
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",403,29,432
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",373,50,423
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",398,21,419
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",280,34,314
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",1395,157,1552
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",520,39,559
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",1385,187,1572
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",755,124,879
"West Hartford School District","=""1550011""","Morley School","=""1550911""",344,33,377
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",373,40,413
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",831,93,924
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,12,12
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",440,30,470
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",420,131,551
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",462,51,513
"West Haven School District","=""1560011""","Washington School","=""1561211""",414,45,459
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",330,70,400
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",836,113,949
