"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","M",28,27,96.4,27,16,59.3,"*","*","*","*","*","*",0,0.0,"*","*",198
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",228
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","F",21,21,100.0,21,9,42.9,"*","*",7,33.3,"*","*",0,0.0,"*","*",213
"New Haven School District","=""0930011""","Beecher School","=""0930311""","M",23,23,100.0,23,8,34.8,"*","*",6,26.1,"*","*","*","*","*","*",214
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","F",22,22,100.0,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",236
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","M",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",210
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","F",77,77,100.0,77,22,28.6,"*","*",17,22.1,22,28.6,"*","*","*","*",228
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","M",37,37,100.0,37,9,24.3,7,18.9,8,21.6,13,35.1,0,0.0,13,35.1,223
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","F",27,27,100.0,27,13,48.1,"*","*","*","*","*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","M",23,23,100.0,23,8,34.8,"*","*","*","*","*","*",0,0.0,"*","*",219
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","F",26,26,100.0,26,16,61.5,"*","*","*","*","*","*",0,0.0,"*","*",192
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","M",34,34,100.0,34,26,76.5,"*","*","*","*","*","*",0,0.0,"*","*",185
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","F",23,23,100.0,23,7,30.4,"*","*","*","*",7,30.4,0,0.0,7,30.4,220
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","M",22,22,100.0,22,9,40.9,"*","*","*","*",7,31.8,"*","*","*","*",225
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","F",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",220
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","F",31,31,100.0,31,"*","*",8,25.8,8,25.8,8,25.8,"*","*","*","*",228
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","M",32,32,100.0,32,12,37.5,7,21.9,"*","*",6,18.8,"*","*","*","*",214
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*",223
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","F",21,20,95.2,20,8,40.0,0,0.0,"*","*","*","*","*","*","*","*",232
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","M",21,21,100.0,21,12,57.1,"*","*","*","*","*","*",0,0.0,"*","*",199
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","F",20,20,100.0,20,6,30.0,"*","*","*","*","*","*","*","*","*","*",228
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","M",29,29,100.0,29,8,27.6,"*","*","*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","F",27,27,100.0,27,"*","*","*","*","*","*",10,37.0,"*","*","*","*",249
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","M",69,69,100.0,69,"*","*","*","*","*","*",32,46.4,"*","*","*","*",270
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","F",50,48,96.0,48,22,45.8,"*","*","*","*","*","*","*","*","*","*",207
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","M",37,36,97.3,36,25,69.4,"*","*","*","*","*","*",0,0.0,"*","*",192
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","F",22,22,100.0,22,12,54.5,"*","*","*","*","*","*",0,0.0,"*","*",202
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","M",31,31,100.0,31,19,61.3,"*","*","*","*","*","*","*","*","*","*",205
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","M",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",228
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","F",26,26,100.0,26,8,30.8,"*","*","*","*",8,30.8,0,0.0,8,30.8,227
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","M",28,28,100.0,28,8,28.6,"*","*","*","*",7,25.0,0,0.0,7,25.0,220
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","F",28,28,100.0,28,8,28.6,"*","*","*","*","*","*","*","*","*","*",215
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","M",26,26,100.0,26,11,42.3,"*","*","*","*","*","*","*","*","*","*",216
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","F",22,22,100.0,22,"*","*","*","*","*","*",13,59.1,"*","*","*","*",270
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","M",22,22,100.0,22,"*","*","*","*","*","*",6,27.3,"*","*","*","*",244
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","F",28,28,100.0,28,"*","*","*","*","*","*",16,57.1,"*","*","*","*",247
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","M",25,25,100.0,25,"*","*","*","*","*","*",10,40.0,"*","*","*","*",250
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","F",42,42,100.0,42,15,35.7,"*","*","*","*",9,21.4,0,0.0,9,21.4,221
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","M",21,21,100.0,21,6,28.6,"*","*","*","*",6,28.6,0,0.0,6,28.6,222
"New Haven School District","=""0930011""","Truman School","=""0932911""","F",26,26,100.0,26,12,46.2,"*","*",6,23.1,"*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Truman School","=""0932911""","M",25,25,100.0,25,9,36.0,"*","*",7,28.0,"*","*","*","*","*","*",219
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","F",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","M",24,23,95.8,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","F",20,20,100.0,20,0,0.0,"*","*","*","*","*","*","*","*","*","*",274
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","M",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","F",78,78,100.0,78,31,39.7,"*","*",15,19.2,18,23.1,"*","*","*","*",217
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","M",101,96,95.0,96,32,33.3,"*","*",16,16.7,31,32.3,"*","*","*","*",226
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","F",155,155,100.0,154,9,5.8,7,4.5,26,16.9,82,53.2,30,19.5,112,72.7,266
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","M",199,199,100.0,199,11,5.5,19,9.5,30,15.1,108,54.3,31,15.6,139,69.8,262
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","F",89,89,100.0,89,"*","*","*","*",15,16.9,44,49.4,22,24.7,66,74.2,270
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","M",71,71,100.0,71,"*","*","*","*",6,8.5,39,54.9,19,26.8,58,81.7,278
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","F",76,76,100.0,76,"*","*","*","*",19,25.0,38,50.0,10,13.2,48,63.2,259
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","M",83,82,98.8,82,"*","*","*","*",17,20.7,42,51.2,12,14.6,54,65.9,259
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","F",201,200,99.5,200,"*","*","*","*",25,12.5,106,53.0,59,29.5,165,82.5,278
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","M",211,210,99.5,210,"*","*","*","*",17,8.1,121,57.6,60,28.6,181,86.2,282
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","F",79,77,97.5,77,0,0.0,"*","*","*","*",49,63.6,15,19.5,64,83.1,275
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","M",77,76,98.7,76,14,18.4,"*","*","*","*",33,43.4,11,14.5,44,57.9,249
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","M",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","F",132,132,100.0,132,6,4.5,10,7.6,30,22.7,70,53.0,16,12.1,86,65.2,259
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","M",142,141,99.3,141,9,6.4,16,11.3,28,19.9,64,45.4,24,17.0,88,62.4,259
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","M",35,35,100.0,35,0,0.0,"*","*","*","*","*","*","*","*","*","*",286
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","F",100,100,100.0,100,18,18.0,8,8.0,11,11.0,42,42.0,21,21.0,63,63.0,254
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","M",112,112,100.0,112,12,10.7,13,11.6,12,10.7,56,50.0,19,17.0,75,67.0,259
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","F",104,104,100.0,104,25,24.0,12,11.5,23,22.1,37,35.6,7,6.7,44,42.3,235
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","M",119,119,100.0,119,27,22.7,25,21.0,22,18.5,37,31.1,8,6.7,45,37.8,234
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","F",74,74,100.0,74,14,18.9,"*","*",20,27.0,27,36.5,"*","*","*","*",247
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","M",81,80,98.8,80,"*","*","*","*",14,17.5,35,43.8,11,13.8,46,57.5,255
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","F",105,104,99.0,104,15,14.4,12,11.5,20,19.2,44,42.3,13,12.5,57,54.8,248
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","M",102,102,100.0,102,15,14.7,12,11.8,25,24.5,36,35.3,14,13.7,50,49.0,247
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","F",185,184,99.5,184,44,23.9,"*","*",47,25.5,60,32.6,"*","*","*","*",229
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","M",192,192,100.0,192,55,28.6,"*","*",39,20.3,62,32.3,"*","*","*","*",228
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","M",21,20,95.2,20,"*","*",0,0.0,"*","*","*","*","*","*","*","*",264
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","F",55,55,100.0,55,"*","*","*","*","*","*",35,63.6,10,18.2,45,81.8,269
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","M",66,66,100.0,66,"*","*","*","*","*","*",36,54.5,14,21.2,50,75.8,269
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","F",78,78,100.0,78,"*","*","*","*",19,24.4,34,43.6,15,19.2,49,62.8,265
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","M",88,88,100.0,88,"*","*","*","*",13,14.8,45,51.1,18,20.5,63,71.6,267
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","F",49,49,100.0,49,"*","*","*","*",10,20.4,21,42.9,"*","*","*","*",246
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","M",34,32,94.1,32,"*","*","*","*",10,31.3,13,40.6,"*","*","*","*",240
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","F",89,89,100.0,89,10,11.2,11,12.4,21,23.6,36,40.4,11,12.4,47,52.8,249
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","M",95,94,98.9,94,6,6.4,11,11.7,16,17.0,54,57.4,7,7.4,61,64.9,255
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","F",84,82,97.6,82,6,7.3,"*","*","*","*",40,48.8,25,30.5,65,79.3,274
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","M",84,84,100.0,84,9,10.7,"*","*","*","*",38,45.2,18,21.4,56,66.7,262
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","F",51,51,100.0,51,6,11.8,"*","*",7,13.7,27,52.9,"*","*","*","*",249
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","M",58,56,96.6,56,7,12.5,"*","*",15,26.8,26,46.4,"*","*","*","*",244
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","F",24,24,100.0,24,0,0.0,"*","*","*","*",15,62.5,"*","*","*","*",268
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","M",31,31,100.0,31,"*","*","*","*","*","*",18,58.1,"*","*","*","*",270
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","F",54,54,100.0,54,"*","*","*","*","*","*",35,64.8,12,22.2,47,87.0,278
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","M",55,55,100.0,55,"*","*","*","*","*","*",26,47.3,14,25.5,40,72.7,270
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","F",31,31,100.0,31,"*","*","*","*","*","*",16,51.6,6,19.4,22,71.0,267
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","M",23,23,100.0,23,"*","*","*","*","*","*",9,39.1,7,30.4,16,69.6,267
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","F",48,47,97.9,47,10,21.3,"*","*",11,23.4,19,40.4,"*","*","*","*",234
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","M",44,43,97.7,43,12,27.9,"*","*",7,16.3,18,41.9,"*","*","*","*",231
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","F",57,55,96.5,55,"*","*","*","*","*","*",34,61.8,12,21.8,46,83.6,273
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","M",62,62,100.0,62,"*","*","*","*","*","*",27,43.5,24,38.7,51,82.3,284
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","F",81,81,100.0,81,0,0.0,"*","*","*","*",38,46.9,32,39.5,70,86.4,283
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","M",80,80,100.0,80,"*","*","*","*",10,12.5,39,48.8,25,31.3,64,80.0,278
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","F",98,98,100.0,98,"*","*",0,0.0,"*","*",51,52.0,36,36.7,87,88.8,286
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","M",91,90,98.9,90,"*","*","*","*",8,8.9,44,48.9,31,34.4,75,83.3,282
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","F",85,83,97.6,83,"*","*","*","*",13,15.7,50,60.2,13,15.7,63,75.9,268
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","M",103,102,99.0,102,"*","*","*","*",15,14.7,45,44.1,28,27.5,73,71.6,268
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","F",39,37,94.9,37,"*","*","*","*","*","*",23,62.2,"*","*","*","*",263
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","M",39,39,100.0,39,"*","*","*","*","*","*",22,56.4,"*","*","*","*",270
"Regional School District 07","=""2070012""","FLEX","=""2079012""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","F",68,68,100.0,68,0,0.0,"*","*","*","*",32,47.1,31,45.6,63,92.6,293
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","M",72,72,100.0,72,0,0.0,"*","*","*","*",35,48.6,31,43.1,66,91.7,294
"Regional School District 07","=""2070012""","STEP","=""2079312""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","F",142,142,100.0,142,"*","*","*","*",24,16.9,83,58.5,20,14.1,103,72.5,263
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","M",139,139,100.0,139,"*","*","*","*",22,15.8,74,53.2,34,24.5,108,77.7,272
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","F",87,85,97.7,85,"*","*","*","*",16,18.8,49,57.6,13,15.3,62,72.9,265
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","M",88,86,97.7,85,"*","*",0,0.0,"*","*",50,58.8,17,20.0,67,78.8,269
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",249
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","F",33,33,100.0,33,"*","*",0,0.0,"*","*",13,39.4,17,51.5,30,90.9,296
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","M",30,30,100.0,30,0,0.0,"*","*","*","*",19,63.3,6,20.0,25,83.3,274
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","F",68,68,100.0,68,"*","*","*","*",11,16.2,40,58.8,13,19.1,53,77.9,274
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","M",88,87,98.9,87,"*","*","*","*",7,8.0,41,47.1,32,36.8,73,83.9,282
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","F",51,51,100.0,51,"*","*",0,0.0,"*","*",34,66.7,10,19.6,44,86.3,274
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","M",51,50,98.0,50,"*","*","*","*","*","*",24,48.0,9,18.0,33,66.0,260
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","F",75,74,98.7,74,"*","*","*","*",12,16.2,37,50.0,20,27.0,57,77.0,271
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","M",79,79,100.0,79,0,0.0,"*","*","*","*",43,54.4,24,30.4,67,84.8,281
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","F",96,96,100.0,96,"*","*","*","*",10,10.4,55,57.3,27,28.1,82,85.4,280
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","M",97,97,100.0,97,"*","*","*","*",15,15.5,51,52.6,24,24.7,75,77.3,277
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","F",89,86,96.6,86,"*","*","*","*",14,16.3,49,57.0,11,12.8,60,69.8,259
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","M",105,105,100.0,105,"*","*","*","*",17,16.2,58,55.2,18,17.1,76,72.4,261
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","F",88,88,100.0,88,"*","*","*","*",7,8.0,51,58.0,25,28.4,76,86.4,277
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","M",98,96,98.0,96,"*","*","*","*",11,11.5,38,39.6,34,35.4,72,75.0,277
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","F",64,64,100.0,64,0,0.0,"*","*","*","*",34,53.1,23,35.9,57,89.1,287
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","M",65,65,100.0,65,0,0.0,"*","*","*","*",28,43.1,24,36.9,52,80.0,282
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","F",117,116,99.1,116,"*","*","*","*",6,5.2,65,56.0,41,35.3,106,91.4,286
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","M",122,122,100.0,122,"*","*","*","*",12,9.8,63,51.6,41,33.6,104,85.2,282
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","F",84,84,100.0,84,"*","*","*","*",8,9.5,36,42.9,36,42.9,72,85.7,287
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","M",89,89,100.0,89,"*","*","*","*",6,6.7,44,49.4,37,41.6,81,91.0,290
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","F",91,91,100.0,91,"*","*","*","*",12,13.2,40,44.0,35,38.5,75,82.4,283
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","M",102,101,99.0,101,"*","*","*","*",10,9.9,46,45.5,30,29.7,76,75.2,274
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","F",99,98,99.0,98,10,10.2,11,11.2,23,23.5,46,46.9,8,8.2,54,55.1,250
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","M",90,90,100.0,90,10,11.1,10,11.1,14,15.6,44,48.9,12,13.3,56,62.2,254
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","M",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","F",231,230,99.6,230,16,7.0,20,8.7,29,12.6,114,49.6,51,22.2,165,71.7,266
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","M",222,221,99.5,221,13,5.9,14,6.3,32,14.5,103,46.6,59,26.7,162,73.3,271
"Sherman School District","=""1270011""","Sherman School","=""1270111""","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","M",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","F",173,173,100.0,173,"*","*","*","*",13,7.5,84,48.6,67,38.7,151,87.3,284
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","M",185,182,98.4,182,"*","*","*","*",13,7.1,87,47.8,65,35.7,152,83.5,279
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","F",56,55,98.2,55,"*","*","*","*",8,14.5,29,52.7,11,20.0,40,72.7,264
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","M",59,59,100.0,59,"*","*","*","*",12,20.3,30,50.8,13,22.0,43,72.9,271
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","F",170,169,99.4,169,"*","*","*","*",17,10.1,85,50.3,56,33.1,141,83.4,281
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","M",173,173,100.0,173,"*","*","*","*",18,10.4,85,49.1,52,30.1,137,79.2,276
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","F",146,146,100.0,146,"*","*","*","*",15,10.3,99,67.8,19,13.0,118,80.8,265
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","M",157,156,99.4,156,"*","*","*","*",23,14.7,94,60.3,24,15.4,118,75.6,264
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","F",128,128,100.0,128,8,6.3,9,7.0,22,17.2,68,53.1,21,16.4,89,69.5,263
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","M",122,121,99.2,121,8,6.6,9,7.4,22,18.2,66,54.5,16,13.2,82,67.8,259
