"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, English Learner Status (EL)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","N",78,76,97.4,76,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","N",63,62,98.4,62,"*","*","*","*",11,17.7,36,58.1,8,12.9,44,71.0,263
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","N",61,61,100.0,61,0,0.0,6,9.8,8,13.1,27,44.3,20,32.8,47,77.0,280
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","N",45,45,100.0,45,"*","*","*","*",10,22.2,14,31.1,11,24.4,25,55.6,258
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","N",68,68,100.0,68,0,0.0,"*","*","*","*",23,33.8,40,58.8,63,92.6,304
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","N",44,44,100.0,44,"*","*",8,18.2,12,27.3,18,40.9,"*","*","*","*",235
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",238
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","N",128,125,97.7,125,"*","*","*","*","*","*","*","*","*","*","*","*",281
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","N",91,91,100.0,91,"*","*","*","*",10,11.0,40,44.0,34,37.4,74,81.3,284
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","N",106,105,99.1,105,"*","*","*","*","*","*","*","*","*","*","*","*",235
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","N",54,54,100.0,54,6,11.1,"*","*","*","*","*","*","*","*","*","*",240
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Y",20,20,100.0,20,16,80.0,"*","*","*","*","*","*",0,0.0,"*","*",165
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","N",89,88,98.9,88,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","N",55,54,98.2,54,"*","*","*","*","*","*","*","*",0,0.0,"*","*",209
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*","*","*",235
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","N",49,49,100.0,49,"*","*","*","*",12,24.5,17,34.7,11,22.4,28,57.1,256
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","N",46,46,100.0,46,"*","*","*","*",6,13.0,23,50.0,11,23.9,34,73.9,269
"Milford School District","=""0840011""","Mathewson School","=""0841711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","N",62,62,100.0,62,0,0.0,"*","*","*","*",34,54.8,17,27.4,51,82.3,286
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","N",42,42,100.0,42,"*","*","*","*",7,16.7,17,40.5,13,31.0,30,71.4,275
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","N",91,91,100.0,91,"*","*","*","*","*","*",38,41.8,44,48.4,82,90.1,291
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","N",54,54,100.0,54,"*","*","*","*","*","*",22,40.7,27,50.0,49,90.7,299
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","N",63,63,100.0,63,0,0.0,8,12.7,13,20.6,32,50.8,10,15.9,42,66.7,260
"Montville School District","=""0860011""","Mohegan School","=""0860111""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","N",139,139,100.0,139,"*","*","*","*","*","*","*","*","*","*","*","*",236
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","N",146,146,100.0,146,"*","*","*","*","*","*","*","*","*","*","*","*",241
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","N",45,45,100.0,45,12,26.7,"*","*",18,40.0,8,17.8,"*","*","*","*",221
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","N",63,62,98.4,62,"*","*","*","*","*","*","*","*","*","*","*","*",210
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",48,47,97.9,47,"*","*",10,21.3,21,44.7,"*","*","*","*","*","*",236
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Y",23,23,100.0,23,"*","*",8,34.8,7,30.4,"*","*",0,0.0,"*","*",196
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",234
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*","*","*",241
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*",228
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","N",71,71,100.0,71,17,23.9,"*","*","*","*","*","*","*","*","*","*",223
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Y",24,23,95.8,23,14,60.9,"*","*","*","*","*","*",0,0.0,"*","*",186
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",70,69,98.6,69,29,42.0,"*","*","*","*","*","*",0,0.0,"*","*",204
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Y",25,23,92.0,23,16,69.6,"*","*","*","*","*","*",0,0.0,"*","*",169
"New Britain School District","=""0890011""","Smith School","=""0891311""","N",95,95,100.0,95,"*","*","*","*","*","*","*","*","*","*","*","*",215
"New Britain School District","=""0890011""","Smith School","=""0891311""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*",216
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N",68,68,100.0,68,"*","*","*","*",14,20.6,34,50.0,17,25.0,51,75.0,273
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",42,41,97.6,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",200
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*","*","*",213
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*",223
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",41,41,100.0,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",39,39,100.0,39,13,33.3,12,30.8,"*","*","*","*",0,0.0,"*","*",204
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",24,24,100.0,24,13,54.2,"*","*","*","*",0,0.0,0,0.0,0,0.0,185
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",25,25,100.0,25,"*","*","*","*",7,28.0,"*","*",0,0.0,"*","*",223
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",24,24,100.0,24,"*","*","*","*",10,41.7,"*","*",0,0.0,"*","*",208
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*","*","*",223
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",53,53,100.0,53,10,18.9,"*","*",12,22.6,17,32.1,"*","*","*","*",233
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",28,28,100.0,28,"*","*",10,35.7,"*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",62,61,98.4,61,"*","*",15,24.6,"*","*","*","*",0,0.0,"*","*",172
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",229
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",276
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",26,26,100.0,26,"*","*",9,34.6,7,26.9,"*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",27,27,100.0,27,11,40.7,8,29.6,"*","*","*","*",0,0.0,"*","*",195
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*","*","*",224
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",28,28,100.0,28,"*","*",6,21.4,8,28.6,"*","*","*","*","*","*",228
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",38,37,97.4,37,"*","*",9,24.3,7,18.9,"*","*",0,0.0,"*","*",186
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",44,44,100.0,44,"*","*",0,0.0,"*","*","*","*","*","*","*","*",298
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N",53,53,100.0,53,"*","*",15,28.3,"*","*","*","*","*","*","*","*",226
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",33,33,100.0,33,"*","*",11,33.3,"*","*","*","*",0,0.0,"*","*",179
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",20,20,100.0,20,0,0.0,0,0.0,0,0.0,8,40.0,12,60.0,20,100.0,316
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",80,79,98.8,79,"*","*","*","*","*","*","*","*","*","*","*","*",238
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*","*","*",255
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",317,315,99.4,315,"*","*","*","*","*","*","*","*","*","*","*","*",264
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
