"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Y",28,26,92.9,26,"*","*","*","*",7,26.9,6,23.1,"*","*","*","*",244
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","N",82,82,100.0,82,0,0.0,"*","*",18,22.0,27,32.9,"*","*","*","*",291
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Y",33,33,100.0,33,6,18.2,"*","*",10,30.3,"*","*",8,24.2,"*","*",249
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","N",105,105,100.0,104,0,0.0,"*","*",26,25.0,"*","*",53,51.0,"*","*",295
"Path Academy District","=""2930013""","Path Academy","=""2930113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Y",84,79,94.0,78,23,29.5,15,19.2,29,37.2,"*","*","*","*",11,14.1,220
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","N",85,84,98.8,84,"*","*",16,19.0,33,39.3,15,17.9,"*","*","*","*",246
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Y",72,68,94.4,68,"*","*",14,20.6,20,29.4,13,19.1,"*","*","*","*",226
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","N",97,95,97.9,95,"*","*",6,6.3,24,25.3,33,34.7,"*","*","*","*",275
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Y",43,42,97.7,42,"*","*",14,33.3,7,16.7,"*","*","*","*","*","*",211
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","N",84,83,98.8,83,"*","*",13,15.7,31,37.3,"*","*","*","*","*","*",256
"Portland School District","=""1130011""","Portland High School","=""1136111""","Y",22,22,100.0,22,"*","*","*","*",7,31.8,"*","*","*","*","*","*",253
"Portland School District","=""1130011""","Portland High School","=""1136111""","N",70,70,100.0,70,"*","*","*","*",22,31.4,"*","*","*","*","*","*",282
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Y",41,41,100.0,41,"*","*","*","*",16,39.0,"*","*","*","*","*","*",222
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","N",26,26,100.0,26,"*","*","*","*",13,50.0,"*","*","*","*","*","*",253
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Y",34,33,97.1,33,"*","*",7,21.2,15,45.5,6,18.2,"*","*","*","*",234
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","N",57,56,98.2,56,0,0.0,"*","*",23,41.1,14,25.0,"*","*","*","*",264
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Y",25,24,96.0,24,"*","*","*","*",12,50.0,"*","*",6,25.0,"*","*",256
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","N",128,128,100.0,128,0,0.0,"*","*",28,21.9,"*","*",63,49.2,"*","*",295
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Y",50,50,100.0,50,"*","*","*","*",21,42.0,10,20.0,9,18.0,19,38.0,257
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","N",308,307,99.7,306,0,0.0,"*","*","*","*",75,24.5,180,58.8,255,83.3,303
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Y",41,41,100.0,41,"*","*","*","*",14,34.1,9,22.0,"*","*","*","*",240
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","N",75,74,98.7,74,"*","*","*","*",25,33.8,21,28.4,"*","*","*","*",273
"Regional School District 07","=""2070012""","AIM","=""2079112""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Y",22,22,100.0,22,0,0.0,"*","*",10,45.5,"*","*","*","*","*","*",258
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","N",147,147,100.0,147,0,0.0,"*","*",34,23.1,"*","*","*","*","*","*",289
"Regional School District 07","=""2070012""","STEP","=""2079312""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Y",35,34,97.1,34,"*","*","*","*",10,29.4,6,17.6,9,26.5,15,44.1,255
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","N",240,236,98.3,236,"*","*","*","*",61,25.8,80,33.9,90,38.1,170,72.0,287
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Y",33,29,87.9,29,0,0.0,0,0.0,"*","*",12,41.4,"*","*","*","*",269
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","N",208,206,99.0,204,0,0.0,"*","*",39,19.1,46,22.5,"*","*","*","*",301
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Y",33,33,100.0,33,"*","*","*","*",12,36.4,"*","*","*","*","*","*",239
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","N",168,168,100.0,168,"*","*","*","*",31,18.5,"*","*","*","*","*","*",295
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",250
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N",42,42,100.0,42,0,0.0,"*","*","*","*","*","*","*","*","*","*",299
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Y",22,21,95.5,21,"*","*","*","*",6,28.6,"*","*",7,33.3,"*","*",267
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","N",104,102,98.1,102,0,0.0,"*","*",18,17.6,"*","*",54,52.9,"*","*",304
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Y",50,49,98.0,49,"*","*","*","*",18,36.7,8,16.3,7,14.3,15,30.6,244
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","N",141,141,100.0,141,"*","*","*","*",40,28.4,41,29.1,58,41.1,99,70.2,288
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Y",54,51,94.4,51,"*","*","*","*",16,31.4,14,27.5,14,27.5,28,54.9,273
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","N",233,229,98.3,229,"*","*","*","*",30,13.1,75,32.8,122,53.3,197,86.0,300
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Y",42,42,100.0,42,"*","*","*","*",8,19.0,6,14.3,"*","*","*","*",217
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","N",130,130,100.0,130,"*","*","*","*",52,40.0,33,25.4,"*","*","*","*",271
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Y",46,45,97.8,45,"*","*","*","*",16,35.6,"*","*",17,37.8,"*","*",269
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","N",119,117,98.3,117,0,0.0,0,0.0,"*","*","*","*",60,51.3,"*","*",302
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","N",102,102,100.0,102,"*","*","*","*","*","*","*","*","*","*","*","*",290
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Y",74,71,95.9,71,"*","*",13,18.3,25,35.2,"*","*",17,23.9,"*","*",245
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","N",216,215,99.5,215,"*","*","*","*",56,26.0,57,26.5,90,41.9,147,68.4,288
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Y",43,34,79.1,34,0,0.0,"*","*",12,35.3,15,44.1,"*","*","*","*",255
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","N",382,369,96.6,369,0,0.0,"*","*",52,14.1,87,23.6,"*","*","*","*",304
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Y",43,43,100.0,43,13,30.2,"*","*",13,30.2,6,14.0,"*","*","*","*",230
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","N",134,133,99.3,133,0,0.0,"*","*",40,30.1,29,21.8,"*","*","*","*",291
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Y",45,43,95.6,43,"*","*",6,14.0,14,32.6,6,14.0,"*","*","*","*",223
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","N",110,109,99.1,109,"*","*",8,7.3,41,37.6,31,28.4,"*","*","*","*",267
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Y",103,96,93.2,95,"*","*",17,17.9,31,32.6,19,20.0,"*","*","*","*",246
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","N",248,245,98.8,245,"*","*","*","*",72,29.4,84,34.3,73,29.8,157,64.1,275
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Y",64,62,96.9,61,"*","*","*","*",19,31.1,9,14.8,22,36.1,31,50.8,268
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","N",266,266,100.0,266,0,0.0,"*","*","*","*",52,19.5,194,72.9,246,92.5,318
"Somers School District","=""1290011""","Aspire","=""1290511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","N",98,98,100.0,98,0,0.0,"*","*","*","*","*","*","*","*","*","*",296
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Y",62,60,96.8,60,"*","*","*","*",20,33.3,14,23.3,10,16.7,24,40.0,249
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","N",266,264,99.2,264,"*","*","*","*",32,12.1,55,20.8,175,66.3,230,87.1,314
"Southington School District","=""1310011""","Alta","=""1310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Y",110,110,100.0,110,"*","*",23,20.9,37,33.6,24,21.8,"*","*","*","*",246
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",410,401,97.8,401,"*","*","*","*",86,21.4,99,24.7,201,50.1,300,74.8,294
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Y",27,23,85.2,23,"*","*","*","*",11,47.8,"*","*","*","*","*","*",252
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",62,62,100.0,62,"*","*","*","*",13,21.0,"*","*","*","*","*","*",289
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Y",44,39,88.6,39,25,64.1,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Y",262,252,96.2,252,84,33.3,61,24.2,80,31.7,17,6.7,10,4.0,27,10.7,211
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",154,154,100.0,154,10,6.5,14,9.1,60,39.0,37,24.0,33,21.4,70,45.5,261
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Y",75,74,98.7,73,"*","*","*","*",26,35.6,9,12.3,8,11.0,17,23.3,229
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",86,84,97.7,84,"*","*","*","*",25,29.8,21,25.0,34,40.5,55,65.5,283
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Y",291,277,95.2,275,106,38.5,67,24.4,70,25.5,21,7.6,11,4.0,32,11.6,206
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",221,217,98.2,217,6,2.8,16,7.4,63,29.0,60,27.6,72,33.2,132,60.8,276
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Y",48,47,97.9,47,"*","*","*","*",16,34.0,9,19.1,9,19.1,18,38.3,251
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",132,132,100.0,132,"*","*","*","*",39,29.5,39,29.5,50,37.9,89,67.4,284
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Y",119,115,96.6,115,"*","*",25,21.7,53,46.1,18,15.7,"*","*","*","*",238
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",143,138,96.5,137,"*","*","*","*",45,32.8,42,30.7,39,28.5,81,59.1,272
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Y",129,125,96.9,125,26,20.8,21,16.8,50,40.0,17,13.6,11,8.8,28,22.4,229
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",109,108,99.1,108,0,0.0,9,8.3,39,36.1,36,33.3,24,22.2,60,55.6,270
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Y",45,42,93.3,42,"*","*","*","*",21,50.0,6,14.3,"*","*","*","*",244
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",157,155,98.7,155,0,0.0,"*","*",22,14.2,41,26.5,"*","*","*","*",303
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*",0,0.0,"*","*",209
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",34,34,100.0,34,9,26.5,8,23.5,10,29.4,"*","*","*","*",7,20.6,225
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",47,46,97.9,46,10,21.7,7,15.2,12,26.1,"*","*","*","*",17,37.0,242
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",263
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Y",32,31,96.9,31,"*","*","*","*",11,35.5,"*","*",0,0.0,"*","*",219
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N",39,37,94.9,37,"*","*","*","*",21,56.8,"*","*","*","*","*","*",248
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Y",35,35,100.0,35,6,17.1,"*","*",8,22.9,"*","*",7,20.0,"*","*",239
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",179,179,100.0,179,0,0.0,"*","*",36,20.1,"*","*",82,45.8,"*","*",296
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",144,120,83.3,119,"*","*",33,27.7,37,31.1,13,10.9,"*","*","*","*",218
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",108,106,98.1,106,"*","*","*","*",43,40.6,24,22.6,26,24.5,50,47.2,263
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",101,98,97.0,98,"*","*","*","*",31,31.6,25,25.5,22,22.4,47,48.0,259
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",455,451,99.1,451,0,0.0,"*","*","*","*",97,21.5,276,61.2,373,82.7,306
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y",14,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",87,84,96.6,83,"*","*",29,34.9,18,21.7,10,12.0,"*","*","*","*",221
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",112,112,100.0,112,"*","*","*","*",48,42.9,25,22.3,27,24.1,52,46.4,263
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",73,71,97.3,71,"*","*","*","*",33,46.5,17,23.9,"*","*","*","*",245
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",194,193,99.5,193,"*","*","*","*",66,34.2,57,29.5,"*","*","*","*",280
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",43,42,97.7,42,"*","*",13,31.0,14,33.3,7,16.7,"*","*","*","*",224
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",151,151,100.0,151,"*","*",7,4.6,46,30.5,45,29.8,"*","*","*","*",274
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Y",236,229,97.0,224,102,45.5,64,28.6,46,20.5,"*","*","*","*","*","*",197
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",43,39,90.7,39,6,15.4,14,35.9,16,41.0,"*","*","*","*","*","*",217
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Y",236,230,97.5,228,98,43.0,72,31.6,42,18.4,"*","*","*","*",16,7.0,199
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",65,62,95.4,62,13,21.0,16,25.8,21,33.9,"*","*","*","*",12,19.4,226
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y",10,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Y",74,72,97.3,72,"*","*","*","*",31,43.1,"*","*","*","*","*","*",236
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",41,41,100.0,40,"*","*","*","*",22,55.0,"*","*","*","*","*","*",254
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Y",173,173,100.0,173,"*","*",30,17.3,81,46.8,23,13.3,"*","*","*","*",241
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N",59,59,100.0,59,"*","*","*","*",22,37.3,12,20.3,13,22.0,25,42.4,256
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Y",227,220,96.9,219,124,56.6,44,20.1,42,19.2,"*","*","*","*",9,4.1,192
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",46,46,100.0,46,13,28.3,13,28.3,12,26.1,"*","*","*","*",8,17.4,218
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Y",52,48,92.3,48,"*","*","*","*",18,37.5,8,16.7,"*","*","*","*",236
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","N",158,157,99.4,157,"*","*","*","*",52,33.1,39,24.8,"*","*","*","*",281
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Y",60,55,91.7,55,"*","*","*","*",29,52.7,11,20.0,6,10.9,17,30.9,247
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","N",148,144,97.3,144,"*","*","*","*",44,30.6,43,29.9,43,29.9,86,59.7,272
"West Hartford School District","=""1550011""","REACH","=""1557311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Y",104,101,97.1,101,"*","*","*","*",35,34.7,26,25.7,24,23.8,50,49.5,264
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","N",261,260,99.6,260,0,0.0,"*","*","*","*",51,19.6,176,67.7,227,87.3,310
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Y",97,97,100.0,97,"*","*","*","*",27,27.8,23,23.7,27,27.8,50,51.5,261
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","N",245,244,99.6,244,"*","*",0,0.0,"*","*",45,18.4,180,73.8,225,92.2,320
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Y",241,239,99.2,238,"*","*",43,18.1,91,38.2,34,14.3,"*","*","*","*",236
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","N",119,117,98.3,117,"*","*","*","*",36,30.8,29,24.8,44,37.6,73,62.4,278
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Y",21,21,100.0,21,"*","*","*","*",10,47.6,"*","*","*","*","*","*",249
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","N",69,69,100.0,69,"*","*","*","*",27,39.1,"*","*","*","*","*","*",269
"Weston School District","=""1570011""","Weston High School","=""1576111""","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","N",190,187,98.4,187,"*","*","*","*","*","*","*","*","*","*","*","*",298
"Westport School District","=""1580011""","Staples High School","=""1586111""","Y",74,68,91.9,68,"*","*","*","*",34,50.0,11,16.2,11,16.2,22,32.4,249
"Westport School District","=""1580011""","Staples High School","=""1586111""","N",403,400,99.3,400,0,0.0,"*","*","*","*",91,22.8,242,60.5,333,83.3,305
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Y",82,73,89.0,73,"*","*",13,17.8,37,50.7,11,15.1,"*","*","*","*",237
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","N",229,226,98.7,226,"*","*",8,3.5,60,26.5,69,30.5,"*","*","*","*",280
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Y",54,52,96.3,51,"*","*","*","*",20,39.2,11,21.6,14,27.5,25,49.0,266
