"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Y",32,32,100.0,32,"*","*","*","*","*","*",15,46.9,"*","*","*","*",256
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N",32,32,100.0,32,0,0.0,"*","*","*","*",19,59.4,"*","*","*","*",278
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*","*","*",236
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","N",21,21,100.0,21,"*","*",0,0.0,"*","*","*","*","*","*","*","*",275
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Y",47,47,100.0,47,9,19.1,"*","*","*","*",14,29.8,"*","*","*","*",232
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","N",22,22,100.0,22,0,0.0,"*","*","*","*",11,50.0,"*","*","*","*",262
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","N",94,94,100.0,94,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Y",25,25,100.0,25,"*","*","*","*","*","*","*","*",0,0.0,"*","*",204
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","N",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Y",51,51,100.0,51,10,19.6,"*","*",17,33.3,12,23.5,"*","*","*","*",220
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N",25,25,100.0,25,6,24.0,"*","*",8,32.0,6,24.0,"*","*","*","*",221
"Kent School District","=""0680011""","Kent Center School","=""0680111""","N",27,27,100.0,27,0,0.0,0,0.0,"*","*",13,48.1,"*","*","*","*",298
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Y",76,74,97.4,74,"*","*",13,17.6,23,31.1,27,36.5,"*","*","*","*",234
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","N",80,80,100.0,80,"*","*",8,10.0,16,20.0,46,57.5,"*","*","*","*",259
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Y",47,45,95.7,45,"*","*","*","*","*","*",26,57.8,"*","*","*","*",256
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","N",37,37,100.0,37,"*","*",0,0.0,"*","*",20,54.1,"*","*","*","*",283
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","N",61,61,100.0,61,0,0.0,"*","*","*","*","*","*","*","*","*","*",285
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","N",52,52,100.0,52,0,0.0,"*","*","*","*","*","*","*","*","*","*",288
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","N",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","N",55,55,100.0,55,0,0.0,"*","*","*","*","*","*","*","*","*","*",304
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","N",194,187,96.4,187,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Y",40,38,95.0,38,"*","*","*","*",10,26.3,8,21.1,"*","*","*","*",225
"Manchester School District","=""0770011""","Bowers School","=""0770111""","N",31,31,100.0,31,"*","*","*","*",8,25.8,8,25.8,"*","*","*","*",254
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Y",28,28,100.0,28,"*","*","*","*","*","*",12,42.9,"*","*","*","*",243
"Manchester School District","=""0770011""","Buckley School","=""0770311""","N",36,36,100.0,36,"*","*","*","*","*","*",18,50.0,"*","*","*","*",274
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Y",20,20,100.0,20,"*","*","*","*",6,30.0,"*","*","*","*","*","*",216
"Manchester School District","=""0770011""","Keeney School","=""0770611""","N",29,29,100.0,29,"*","*","*","*",11,37.9,"*","*","*","*","*","*",241
"Manchester School District","=""0770011""","Martin School","=""0771611""","Y",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",215
"Manchester School District","=""0770011""","Martin School","=""0771611""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Y",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",225
"Manchester School District","=""0770011""","Robertson School","=""0771011""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Y",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Y",34,32,94.1,32,"*","*","*","*","*","*","*","*","*","*","*","*",236
"Manchester School District","=""0770011""","Waddell School","=""0771311""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Y",42,42,100.0,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*",201
"Manchester School District","=""0770011""","Washington School","=""0771411""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Y",33,33,100.0,33,"*","*","*","*",6,18.2,8,24.2,7,21.2,15,45.5,243
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","N",106,103,97.2,103,"*","*","*","*",13,12.6,49,47.6,37,35.9,86,83.5,283
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*","*","*",289
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Y",43,43,100.0,43,"*","*","*","*","*","*",13,30.2,"*","*","*","*",235
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","N",22,21,95.5,21,"*","*","*","*","*","*",15,71.4,"*","*","*","*",258
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Y",93,92,98.9,92,"*","*","*","*",29,31.5,28,30.4,"*","*","*","*",231
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","N",24,24,100.0,24,"*","*","*","*",10,41.7,8,33.3,"*","*","*","*",241
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Y",41,41,100.0,41,"*","*","*","*",11,26.8,6,14.6,"*","*","*","*",198
"Meriden School District","=""0800011""","Hanover School","=""0800311""","N",33,33,100.0,33,"*","*","*","*",7,21.2,14,42.4,"*","*","*","*",245
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Y",67,66,98.5,66,"*","*","*","*","*","*",16,24.2,"*","*","*","*",221
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","N",29,29,100.0,29,"*","*","*","*","*","*",16,55.2,"*","*","*","*",247
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Y",57,56,98.2,56,"*","*","*","*","*","*","*","*",0,0.0,"*","*",199
"Meriden School District","=""0800011""","John Barry School","=""0800511""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Y",70,70,100.0,70,"*","*","*","*",19,27.1,15,21.4,0,0.0,15,21.4,215
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","N",36,36,100.0,36,"*","*","*","*",7,19.4,19,52.8,"*","*","*","*",259
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Y",50,50,100.0,50,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","N",33,33,100.0,33,"*","*",0,0.0,"*","*","*","*","*","*","*","*",280
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Y",28,28,100.0,28,"*","*","*","*","*","*",9,32.1,0,0.0,9,32.1,221
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","N",30,30,100.0,30,"*","*","*","*","*","*",16,53.3,"*","*","*","*",256
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*",207
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",263
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",214
"Middletown School District","=""0830011""","Snow School","=""0831111""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Y",26,26,100.0,26,"*","*","*","*",10,38.5,10,38.5,0,0.0,10,38.5,236
"Middletown School District","=""0830011""","Spencer School","=""0830111""","N",24,24,100.0,24,"*","*","*","*",6,25.0,13,54.2,"*","*","*","*",260
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",229
"Middletown School District","=""0830011""","Wesley School","=""0831411""","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","N",38,38,100.0,38,0,0.0,"*","*","*","*","*","*","*","*","*","*",266
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","N",52,52,100.0,52,0,0.0,"*","*","*","*","*","*","*","*","*","*",278
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","N",60,58,96.7,58,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","N",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*","*","*",276
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","N",54,54,100.0,54,0,0.0,"*","*","*","*","*","*","*","*","*","*",289
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",289
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*",294
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","N",48,48,100.0,48,"*","*",0,0.0,"*","*","*","*","*","*","*","*",305
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","N",75,75,100.0,75,"*","*",0,0.0,"*","*","*","*","*","*","*","*",300
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","Y",26,26,100.0,26,0,0.0,"*","*",6,23.1,13,50.0,"*","*","*","*",250
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","N",37,37,100.0,37,0,0.0,"*","*",7,18.9,19,51.4,"*","*","*","*",266
"Montville School District","=""0860011""","Mohegan School","=""0860111""","Y",33,33,100.0,33,0,0.0,"*","*",10,30.3,14,42.4,"*","*","*","*",249
"Montville School District","=""0860011""","Mohegan School","=""0860111""","N",34,34,100.0,34,0,0.0,"*","*",7,20.6,18,52.9,"*","*","*","*",273
"Montville School District","=""0860011""","Oakdale School","=""0860511""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*","*","*",291
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","Y",60,60,100.0,60,12,20.0,14,23.3,20,33.3,14,23.3,0,0.0,14,23.3,218
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","N",85,85,100.0,85,6,7.1,10,11.8,29,34.1,33,38.8,7,8.2,40,47.1,244
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Y",91,91,100.0,91,"*","*","*","*",25,27.5,28,30.8,"*","*","*","*",226
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","N",65,65,100.0,65,"*","*","*","*",16,24.6,39,60.0,"*","*","*","*",255
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Y",63,62,98.4,62,"*","*","*","*","*","*","*","*","*","*","*","*",202
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Y",62,61,98.4,61,"*","*","*","*","*","*","*","*","*","*","*","*",220
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",224
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*",233
"New Britain School District","=""0890011""","Holmes School","=""0890611""","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Y",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*",217
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Y",78,77,98.7,77,"*","*","*","*","*","*","*","*",0,0.0,"*","*",205
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Y",43,42,97.7,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*",191
"New Britain School District","=""0890011""","Northend School","=""0890911""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Y",84,82,97.6,82,"*","*","*","*","*","*","*","*",0,0.0,"*","*",196
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Y",84,84,100.0,84,26,31.0,"*","*",28,33.3,"*","*","*","*","*","*",213
"New Britain School District","=""0890011""","Smith School","=""0891311""","N",20,20,100.0,20,8,40.0,"*","*",6,30.0,"*","*",0,0.0,"*","*",203
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*","*","*",208
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",342,341,99.7,341,"*","*","*","*",27,7.9,133,39.0,174,51.0,307,90.0,300
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N",134,131,97.8,131,"*","*","*","*","*","*","*","*","*","*","*","*",266
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*",274
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*",255
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",226
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",31,31,100.0,31,"*","*","*","*","*","*","*","*",0,0.0,"*","*",193
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",194
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",225
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",35,34,97.1,34,"*","*","*","*","*","*","*","*",0,0.0,"*","*",194
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",33,33,100.0,33,"*","*","*","*",6,18.2,7,21.2,"*","*","*","*",216
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",21,21,100.0,21,"*","*","*","*",6,28.6,6,28.6,0,0.0,6,28.6,224
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",45,45,100.0,45,7,15.6,"*","*",13,28.9,"*","*","*","*","*","*",215
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",55,55,100.0,55,10,18.2,"*","*",12,21.8,"*","*","*","*","*","*",245
