"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Middletown School District","=""0830011""","Snow School","=""0831111""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Y",26,26,100.0,26,"*","*","*","*",10,38.5,10,38.5,0,0.0,10,38.5
"Middletown School District","=""0830011""","Spencer School","=""0830111""","N",24,24,100.0,24,"*","*","*","*",6,25.0,13,54.2,"*","*","*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Y",132,132,100.0,132,42,31.8,24,18.2,30,22.7,29,22.0,7,5.3,36,27.3
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","N",174,174,100.0,174,13,7.5,17,9.8,33,19.0,94,54.0,17,9.8,111,63.8
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","N",38,38,100.0,38,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Y",30,30,100.0,30,"*","*","*","*",8,26.7,15,50.0,"*","*","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","N",129,129,100.0,129,"*","*","*","*",23,17.8,83,64.3,"*","*","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Y",31,29,93.5,29,"*","*",7,24.1,7,24.1,11,37.9,"*","*","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","N",143,139,97.2,139,"*","*",12,8.6,19,13.7,81,58.3,"*","*","*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","N",52,52,100.0,52,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Y",55,54,98.2,54,"*","*",11,20.4,25,46.3,8,14.8,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",153,152,99.3,151,"*","*",18,11.9,51,33.8,40,26.5,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Y",29,27,93.1,26,"*","*",8,30.8,10,38.5,"*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N",199,197,99.0,196,"*","*",9,4.6,86,43.9,"*","*","*","*","*","*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","N",60,58,96.7,58,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","N",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","N",54,54,100.0,54,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Y",56,55,98.2,55,"*","*",16,29.1,"*","*",21,38.2,0,0.0,21,38.2
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","N",104,103,99.0,103,"*","*","*","*",20,19.4,56,54.4,9,8.7,65,63.1
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","N",235,235,100.0,235,"*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Y",21,21,100.0,21,0,0.0,"*","*","*","*",6,28.6,8,38.1,14,66.7
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",272,271,99.6,269,"*","*","*","*",48,17.8,71,26.4,142,52.8,213,79.2
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","N",48,48,100.0,48,"*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","N",75,75,100.0,75,"*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","Y",26,26,100.0,26,0,0.0,"*","*",6,23.1,13,50.0,"*","*","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","N",37,37,100.0,37,0,0.0,"*","*",7,18.9,19,51.4,"*","*","*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","Y",72,71,98.6,71,7,9.9,7,9.9,8,11.3,36,50.7,13,18.3,49,69.0
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","N",112,111,99.1,111,7,6.3,7,6.3,17,15.3,52,46.8,28,25.2,80,72.1
"Montville School District","=""0860011""","Mohegan School","=""0860111""","Y",33,33,100.0,33,0,0.0,"*","*",10,30.3,14,42.4,"*","*","*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","N",34,34,100.0,34,0,0.0,"*","*",7,20.6,18,52.9,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Y",55,54,98.2,54,"*","*","*","*",23,42.6,11,20.4,11,20.4,22,40.7
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",126,124,98.4,124,"*","*","*","*",33,26.6,30,24.2,50,40.3,80,64.5
"Montville School District","=""0860011""","Oakdale School","=""0860511""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","Y",166,164,98.8,164,35,21.3,33,20.1,"*","*",60,36.6,"*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","N",168,168,100.0,168,"*","*",22,13.1,27,16.1,82,48.8,"*","*","*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","Y",60,60,100.0,60,12,20.0,14,23.3,20,33.3,14,23.3,0,0.0,14,23.3
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","N",85,85,100.0,85,6,7.1,10,11.8,29,34.1,33,38.8,7,8.2,40,47.1
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Y",91,91,100.0,91,"*","*","*","*",25,27.5,28,30.8,"*","*","*","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","N",65,65,100.0,65,"*","*","*","*",16,24.6,39,60.0,"*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Y",128,122,95.3,122,22,18.0,33,27.0,42,34.4,16,13.1,9,7.4,25,20.5
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",159,156,98.1,155,15,9.7,30,19.4,64,41.3,23,14.8,23,14.8,46,29.7
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","Y",68,67,98.5,67,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Y",63,62,98.4,62,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Y",120,119,99.2,119,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Y",26,25,96.2,25,0,0.0,0,0.0,"*","*",20,80.0,"*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","N",24,24,100.0,24,0,0.0,0,0.0,0,0.0,"*","*","*","*",24,100.0
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Y",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Y",78,77,98.7,77,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Y",398,364,91.5,358,160,44.7,86,24.0,78,21.8,27,7.5,7,2.0,34,9.5
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",120,117,97.5,117,23,19.7,27,23.1,35,29.9,17,14.5,15,12.8,32,27.4
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y",14,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Y",43,42,97.7,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Y",206,204,99.0,204,114,55.9,31,15.2,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",41,41,100.0,41,18,43.9,"*","*","*","*",11,26.8,0,0.0,11,26.8
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Y",194,193,99.5,193,"*","*","*","*",39,20.2,42,21.8,0,0.0,42,21.8
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",34,34,100.0,34,"*","*",10,29.4,8,23.5,12,35.3,"*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Y",84,82,97.6,82,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Y",84,84,100.0,84,26,31.0,"*","*",28,33.3,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","N",20,20,100.0,20,8,40.0,"*","*",6,30.0,"*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N",314,310,98.7,310,"*","*","*","*",56,18.1,85,27.4,162,52.3,247,79.7
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",644,642,99.7,642,"*","*","*","*",47,7.3,273,42.5,303,47.2,576,89.7
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N",134,131,97.8,131,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Y",23,23,100.0,23,"*","*",6,26.1,10,43.5,"*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",194,193,99.5,193,"*","*",7,3.6,59,30.6,"*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",177,175,98.9,175,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",45,45,100.0,45,14,31.1,13,28.9,11,24.4,6,13.3,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",54,54,100.0,54,12,22.2,9,16.7,6,11.1,16,29.6,"*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",33,33,100.0,33,11,33.3,9,27.3,7,21.2,"*","*","*","*",6,18.2
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",73,73,100.0,73,9,12.3,11,15.1,17,23.3,"*","*","*","*",36,49.3
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",68,67,98.5,67,34,50.7,17,25.4,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",34,32,94.1,32,14,43.8,"*","*",7,21.9,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",44,44,100.0,44,19,43.2,10,22.7,7,15.9,8,18.2,0,0.0,8,18.2
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",36,36,100.0,36,9,25.0,"*","*",6,16.7,10,27.8,"*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",62,61,98.4,61,"*","*",11,18.0,18,29.5,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",32,32,100.0,32,"*","*",6,18.8,10,31.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",63,63,100.0,63,17,27.0,19,30.2,"*","*",16,25.4,"*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",37,37,100.0,37,9,24.3,7,18.9,9,24.3,12,32.4,0,0.0,12,32.4
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",107,107,100.0,107,30,28.0,33,30.8,25,23.4,"*","*","*","*",19,17.8
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",107,107,100.0,107,18,16.8,"*","*",25,23.4,42,39.3,"*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",51,50,98.0,50,17,34.0,13,26.0,9,18.0,11,22.0,0,0.0,11,22.0
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",50,50,100.0,50,13,26.0,11,22.0,16,32.0,"*","*","*","*",10,20.0
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",88,88,100.0,88,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",81,81,100.0,81,34,42.0,18,22.2,13,16.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",27,27,100.0,27,8,29.6,8,29.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",58,58,100.0,58,13,22.4,9,15.5,22,37.9,14,24.1,0,0.0,14,24.1
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",27,27,100.0,27,6,22.2,7,25.9,8,29.6,6,22.2,0,0.0,6,22.2
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",89,89,100.0,89,"*","*",24,27.0,20,22.5,21,23.6,"*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",41,41,100.0,41,11,26.8,13,31.7,9,22.0,8,19.5,0,0.0,8,19.5
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y",79,75,94.9,75,13,17.3,19,25.3,32,42.7,"*","*","*","*",11,14.7
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N",89,88,98.9,87,"*","*",17,19.5,32,36.8,12,13.8,"*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y",41,41,100.0,41,14,34.1,10,24.4,9,22.0,"*","*","*","*",8,19.5
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",53,53,100.0,53,13,24.5,"*","*",9,17.0,20,37.7,"*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",57,56,98.2,56,20,35.7,12,21.4,14,25.0,"*","*","*","*",10,17.9
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",35,35,100.0,35,9,25.7,11,31.4,"*","*",7,20.0,"*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",52,52,100.0,51,"*","*","*","*",11,21.6,14,27.5,6,11.8,20,39.2
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",133,133,100.0,133,"*","*","*","*",28,21.1,51,38.3,42,31.6,93,69.9
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",108,108,100.0,108,49,45.4,25,23.1,22,20.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",69,65,94.2,65,43,66.2,13,20.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Y",48,47,97.9,47,"*","*",13,27.7,11,23.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N",24,24,100.0,24,"*","*",8,33.3,9,37.5,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",80,80,100.0,80,32,40.0,17,21.3,15,18.8,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",24,24,100.0,24,9,37.5,7,29.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y",116,115,99.1,115,"*","*",38,33.0,44,38.3,10,8.7,"*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N",56,55,98.2,54,"*","*",18,33.3,"*","*",10,18.5,12,22.2,22,40.7
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y",30,28,93.3,28,"*","*",10,35.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N",24,24,100.0,24,"*","*",6,25.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",143,112,78.3,109,51,46.8,36,33.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",91,76,83.5,73,37,50.7,"*","*",18,24.7,0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",64,64,100.0,64,14,21.9,"*","*","*","*",19,29.7,6,9.4,25,39.1
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",27,27,100.0,27,6,22.2,"*","*","*","*",7,25.9,6,22.2,13,48.1
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",79,79,100.0,79,28,35.4,22,27.8,17,21.5,12,15.2,0,0.0,12,15.2
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",28,28,100.0,28,6,21.4,8,28.6,6,21.4,8,28.6,0,0.0,8,28.6
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",57,57,100.0,57,22,38.6,17,29.8,7,12.3,"*","*","*","*",11,19.3
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",44,44,100.0,44,13,29.5,12,27.3,10,22.7,"*","*","*","*",9,20.5
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",26,26,100.0,26,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",45,45,100.0,45,"*","*","*","*",14,31.1,16,35.6,"*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",46,46,100.0,46,"*","*","*","*",9,19.6,20,43.5,"*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",53,49,92.5,49,"*","*",17,34.7,15,30.6,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",49,47,95.9,47,9,19.1,13,27.7,16,34.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y",33,32,97.0,29,9,31.0,10,34.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N",33,33,100.0,31,6,19.4,6,19.4,14,45.2,"*","*","*","*","*","*"
