"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","M",25,25,100.0,20,7,35.0,6,30.0,"*","*","*","*",0,0.0,"*","*",202
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","F",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","M",16,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","F",49,46,93.9,45,"*","*","*","*",16,35.6,18,40.0,6,13.3,24,53.3,258
"New Haven School District","=""0930011""","Sound School","=""0936711""","M",42,40,95.2,39,"*","*","*","*",8,20.5,16,41.0,8,20.5,24,61.5,262
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","F",166,143,86.1,139,44,31.7,33,23.7,38,27.3,10,7.2,14,10.1,24,17.3,219
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","M",206,157,76.2,149,60,40.3,26,17.4,40,26.8,9,6.0,14,9.4,23,15.4,212
"New London School District","=""0950011""","New London High School","=""0956111""","F",106,97,91.5,96,26,27.1,16,16.7,33,34.4,10,10.4,11,11.5,21,21.9,224
"New London School District","=""0950011""","New London High School","=""0956111""","M",129,121,93.8,120,28,23.3,27,22.5,32,26.7,14,11.7,19,15.8,33,27.5,232
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","F",181,174,96.1,174,6,3.4,9,5.2,65,37.4,47,27.0,47,27.0,94,54.0,269
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","M",180,169,93.9,168,6,3.6,12,7.1,45,26.8,39,23.2,66,39.3,105,62.5,281
"Newington School District","=""0940011""","Newington High School","=""0946111""","F",143,143,100.0,143,6,4.2,11,7.7,58,40.6,40,28.0,28,19.6,68,47.6,261
"Newington School District","=""0940011""","Newington High School","=""0946111""","M",154,152,98.7,152,16,10.5,18,11.8,50,32.9,30,19.7,38,25.0,68,44.7,257
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","F",190,188,98.9,188,"*","*","*","*",31,16.5,51,27.1,98,52.1,149,79.3,295
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","M",225,223,99.1,223,"*","*","*","*",39,17.5,40,17.9,135,60.5,175,78.5,300
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","F",81,80,98.8,80,"*","*","*","*",19,23.8,24,30.0,31,38.8,55,68.8,285
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","M",68,66,97.1,66,"*","*","*","*",17,25.8,17,25.8,23,34.8,40,60.6,277
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","F",109,108,99.1,108,"*","*","*","*",37,34.3,18,16.7,40,37.0,58,53.7,275
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","M",137,131,95.6,131,"*","*","*","*",37,28.2,35,26.7,46,35.1,81,61.8,278
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*",10,47.6,"*","*",281
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","M",25,25,100.0,25,"*","*",0,0.0,"*","*","*","*",8,32.0,"*","*",273
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","F",232,227,97.8,227,28,12.3,32,14.1,80,35.2,48,21.1,39,17.2,87,38.3,248
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","M",191,186,97.4,184,25,13.6,34,18.5,60,32.6,39,21.2,26,14.1,65,35.3,242
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","F",199,194,97.5,194,25,12.9,29,14.9,72,37.1,38,19.6,30,15.5,68,35.1,248
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","M",214,206,96.3,205,29,14.1,28,13.7,76,37.1,33,16.1,39,19.0,72,35.1,248
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","F",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","M",11,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","F",278,270,97.1,269,39,14.5,40,14.9,86,32.0,53,19.7,51,19.0,104,38.7,247
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","M",279,274,98.2,273,47,17.2,43,15.8,77,28.2,43,15.8,63,23.1,106,38.8,250
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","F",55,54,98.2,54,"*","*","*","*",11,20.4,16,29.6,21,38.9,37,68.5,275
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","M",55,54,98.2,54,"*","*","*","*",14,25.9,17,31.5,20,37.0,37,68.5,284
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","F",73,73,100.0,72,"*","*","*","*",21,29.2,19,26.4,28,38.9,47,65.3,280
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","M",65,65,100.0,65,"*","*","*","*",15,23.1,9,13.8,33,50.8,42,64.6,289
"Path Academy District","=""2930013""","Path Academy","=""2930113""","F",19,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","M",26,13,50.0,10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","F",90,88,97.8,87,13,14.9,19,21.8,35,40.2,12,13.8,8,9.2,20,23.0,236
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","M",79,75,94.9,75,18,24.0,12,16.0,27,36.0,11,14.7,7,9.3,18,24.0,231
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","F",75,73,97.3,73,8,11.0,8,11.0,19,26.0,24,32.9,14,19.2,38,52.1,254
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","M",94,90,95.7,90,10,11.1,12,13.3,25,27.8,22,24.4,21,23.3,43,47.8,255
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","F",62,62,100.0,62,"*","*",12,19.4,23,37.1,17,27.4,"*","*","*","*",246
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","M",65,63,96.9,63,"*","*",15,23.8,15,23.8,12,19.0,"*","*","*","*",236
"Portland School District","=""1130011""","Portland High School","=""1136111""","F",48,48,100.0,48,"*","*","*","*",13,27.1,13,27.1,18,37.5,31,64.6,284
"Portland School District","=""1130011""","Portland High School","=""1136111""","M",44,44,100.0,44,"*","*","*","*",16,36.4,11,25.0,11,25.0,22,50.0,265
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","F",37,37,100.0,37,"*","*","*","*",19,51.4,"*","*","*","*","*","*",222
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","M",30,30,100.0,30,"*","*","*","*",10,33.3,"*","*","*","*","*","*",248
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","F",40,40,100.0,40,"*","*",6,15.0,17,42.5,10,25.0,"*","*","*","*",253
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","M",51,49,96.1,49,"*","*",8,16.3,21,42.9,10,20.4,"*","*","*","*",253
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","F",79,78,98.7,78,0,0.0,"*","*","*","*",23,29.5,29,37.2,52,66.7,287
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","M",74,74,100.0,74,"*","*","*","*",17,23.0,13,17.6,40,54.1,53,71.6,292
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","F",188,188,100.0,187,"*","*","*","*",32,17.1,52,27.8,97,51.9,149,79.7,296
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","M",170,169,99.4,169,"*","*","*","*",35,20.7,33,19.5,92,54.4,125,74.0,296
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","F",63,62,98.4,62,0,0.0,6,9.7,26,41.9,17,27.4,13,21.0,30,48.4,268
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","M",53,53,100.0,53,6,11.3,9,17.0,13,24.5,13,24.5,12,22.6,25,47.2,253
"Regional School District 07","=""2070012""","AIM","=""2079112""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","F",90,90,100.0,90,0,0.0,"*","*","*","*",28,31.1,35,38.9,63,70.0,284
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","M",79,79,100.0,79,0,0.0,"*","*",22,27.8,"*","*",35,44.3,"*","*",287
"Regional School District 07","=""2070012""","STEP","=""2079312""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","F",127,126,99.2,126,"*","*","*","*",38,30.2,40,31.7,43,34.1,83,65.9,281
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","M",148,144,97.3,144,"*","*","*","*",33,22.9,46,31.9,56,38.9,102,70.8,285
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","F",114,113,99.1,113,0,0.0,0,0.0,25,22.1,26,23.0,62,54.9,88,77.9,296
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","M",127,122,96.1,120,0,0.0,"*","*","*","*",32,26.7,61,50.8,93,77.5,298
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","F",96,96,100.0,96,"*","*","*","*",21,21.9,30,31.3,40,41.7,70,72.9,285
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","M",105,105,100.0,105,"*","*","*","*",22,21.0,19,18.1,52,49.5,71,67.6,287
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","F",26,26,100.0,26,"*","*","*","*","*","*",9,34.6,10,38.5,19,73.1,281
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","M",36,36,100.0,36,0,0.0,"*","*","*","*",8,22.2,16,44.4,24,66.7,284
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","F",61,59,96.7,59,0,0.0,0,0.0,14,23.7,16,27.1,29,49.2,45,76.3,299
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","M",65,64,98.5,64,"*","*","*","*",10,15.6,16,25.0,32,50.0,48,75.0,297
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","F",114,113,99.1,113,"*","*","*","*",42,37.2,28,24.8,31,27.4,59,52.2,270
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","M",77,77,100.0,77,"*","*","*","*",16,20.8,21,27.3,34,44.2,55,71.4,287
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","F",130,126,96.9,126,"*","*","*","*",28,22.2,40,31.7,54,42.9,94,74.6,289
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","M",157,154,98.1,154,"*","*","*","*",18,11.7,49,31.8,82,53.2,131,85.1,300
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","F",91,91,100.0,91,"*","*","*","*",37,40.7,19,20.9,25,27.5,44,48.4,265
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","M",81,81,100.0,81,"*","*","*","*",23,28.4,20,24.7,15,18.5,35,43.2,250
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","F",92,89,96.7,89,"*","*","*","*",23,25.8,24,27.0,39,43.8,63,70.8,288
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","M",73,73,100.0,73,"*","*","*","*",14,19.2,17,23.3,38,52.1,55,75.3,298
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","F",67,67,100.0,67,"*","*","*","*",17,25.4,19,28.4,28,41.8,47,70.1,287
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","M",49,49,100.0,49,"*","*","*","*",10,20.4,10,20.4,21,42.9,31,63.3,277
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","F",160,157,98.1,157,"*","*","*","*",47,29.9,33,21.0,63,40.1,96,61.1,281
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","M",130,129,99.2,129,"*","*","*","*",34,26.4,30,23.3,44,34.1,74,57.4,272
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","F",216,204,94.4,204,0,0.0,"*","*","*","*",58,28.4,109,53.4,167,81.9,298
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","M",209,199,95.2,199,0,0.0,"*","*","*","*",44,22.1,118,59.3,162,81.4,302
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","F",84,84,100.0,84,"*","*","*","*",29,34.5,18,21.4,30,35.7,48,57.1,278
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","M",93,92,98.9,92,"*","*","*","*",24,26.1,17,18.5,35,38.0,52,56.5,275
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","F",71,70,98.6,70,"*","*","*","*",24,34.3,18,25.7,16,22.9,34,48.6,258
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","M",84,82,97.6,82,"*","*","*","*",31,37.8,19,23.2,14,17.1,33,40.2,251
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","F",176,172,97.7,171,8,4.7,19,11.1,52,30.4,55,32.2,37,21.6,92,53.8,263
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","M",175,169,96.6,169,8,4.7,11,6.5,51,30.2,48,28.4,51,30.2,99,58.6,272
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","F",166,165,99.4,164,"*","*","*","*",17,10.4,28,17.1,113,68.9,141,86.0,309
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","M",164,163,99.4,163,"*","*","*","*",21,12.9,33,20.2,103,63.2,136,83.4,308
"Somers School District","=""1290011""","Aspire","=""1290511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","F",63,63,100.0,63,"*","*","*","*",20,31.7,12,19.0,27,42.9,39,61.9,284
"Somers School District","=""1290011""","Somers High School","=""1296111""","M",53,53,100.0,53,0,0.0,"*","*",14,26.4,"*","*",26,49.1,"*","*",286
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","F",160,157,98.1,157,"*","*","*","*",33,21.0,36,22.9,79,50.3,115,73.2,295
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","M",168,167,99.4,167,"*","*","*","*",19,11.4,33,19.8,106,63.5,139,83.2,309
"Southington School District","=""1310011""","Alta","=""1310111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","F",277,270,97.5,270,"*","*","*","*",60,22.2,73,27.0,114,42.2,187,69.3,285
"Southington School District","=""1310011""","Southington High School","=""1316211""","M",243,241,99.2,241,"*","*","*","*",63,26.1,50,20.7,102,42.3,152,63.1,282
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","F",56,53,94.6,53,"*","*","*","*",15,28.3,13,24.5,20,37.7,33,62.3,277
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","M",33,32,97.0,32,"*","*","*","*",9,28.1,6,18.8,15,46.9,21,65.6,281
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","F",26,22,84.6,22,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,180
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","F",9,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","M",9,8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","F",199,194,97.5,194,40,20.6,41,21.1,71,36.6,24,12.4,18,9.3,42,21.6,229
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","M",217,212,97.7,212,54,25.5,34,16.0,69,32.5,30,14.2,25,11.8,55,25.9,231
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","F",77,76,98.7,75,9,12.0,11,14.7,28,37.3,12,16.0,15,20.0,27,36.0,250
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","M",84,82,97.6,82,6,7.3,8,9.8,23,28.0,18,22.0,27,32.9,45,54.9,265
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","F",273,261,95.6,259,54,20.8,42,16.2,75,29.0,44,17.0,44,17.0,88,34.0,238
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","M",239,233,97.5,233,58,24.9,41,17.6,58,24.9,37,15.9,39,16.7,76,32.6,235
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","F",96,96,100.0,96,"*","*","*","*",26,27.1,28,29.2,31,32.3,59,61.5,272
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","M",84,83,98.8,83,"*","*","*","*",29,34.9,20,24.1,28,33.7,48,57.8,279
"Stratford School District","=""1380011""","ALPHA","=""1380511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","F",131,128,97.7,128,"*","*","*","*",58,45.3,32,25.0,19,14.8,51,39.8,255
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","M",131,125,95.4,124,"*","*","*","*",40,32.3,28,22.6,31,25.0,59,47.6,258
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","F",119,117,98.3,117,6,5.1,16,13.7,49,41.9,28,23.9,18,15.4,46,39.3,252
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","M",119,116,97.5,116,20,17.2,14,12.1,40,34.5,25,21.6,17,14.7,42,36.2,243
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","F",98,97,99.0,97,"*","*","*","*",26,26.8,26,26.8,38,39.2,64,66.0,282
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","M",104,100,96.2,100,"*","*","*","*",17,17.0,21,21.0,57,57.0,78,78.0,299
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","F",25,25,100.0,25,6,24.0,7,28.0,"*","*","*","*",0,0.0,"*","*",218
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","M",20,20,100.0,20,8,40.0,6,30.0,"*","*","*","*",0,0.0,"*","*",203
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","F",26,26,100.0,26,"*","*","*","*",7,26.9,"*","*",6,23.1,"*","*",249
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","M",55,54,98.2,54,"*","*","*","*",15,27.8,"*","*",8,14.8,"*","*",228
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","F",23,23,100.0,23,"*","*",0,0.0,10,43.5,6,26.1,"*","*","*","*",262
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","M",34,34,100.0,34,"*","*","*","*",13,38.2,8,23.5,"*","*","*","*",253
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","F",32,31,96.9,31,6,19.4,"*","*",18,58.1,"*","*","*","*","*","*",232
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","M",39,37,94.9,37,7,18.9,"*","*",14,37.8,"*","*","*","*","*","*",237
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","F",108,108,100.0,108,"*","*","*","*",21,19.4,34,31.5,47,43.5,81,75.0,290
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","M",106,106,100.0,106,"*","*","*","*",23,21.7,30,28.3,42,39.6,72,67.9,283
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","F",109,100,91.7,100,10,10.0,19,19.0,38,38.0,20,20.0,13,13.0,33,33.0,244
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","M",143,126,88.1,125,22,17.6,25,20.0,42,33.6,17,13.6,19,15.2,36,28.8,236
"Trumbull School District","=""1440011""","REACH","=""1440511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","F",302,300,99.3,300,"*","*","*","*",52,17.3,70,23.3,167,55.7,237,79.0,300
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","M",254,249,98.0,249,"*","*","*","*",55,22.1,52,20.9,131,52.6,183,73.5,295
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","F",115,113,98.3,113,11,9.7,23,20.4,41,36.3,19,16.8,19,16.8,38,33.6,244
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","M",84,83,98.8,82,11,13.4,15,18.3,25,30.5,16,19.5,15,18.3,31,37.8,246
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","F",150,149,99.3,149,"*","*","*","*",60,40.3,42,28.2,35,23.5,77,51.7,268
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","M",117,115,98.3,115,"*","*","*","*",39,33.9,32,27.8,34,29.6,66,57.4,274
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","F",97,97,100.0,97,"*","*","*","*",34,35.1,26,26.8,21,21.6,47,48.5,258
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","M",97,96,99.0,96,"*","*","*","*",26,27.1,26,27.1,29,30.2,55,57.3,268
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","F",123,118,95.9,116,46,39.7,32,27.6,30,25.9,"*","*","*","*",8,6.9,204
