"Six-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Race/Ethnicity"

"",,,,,,"Graduates",
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Black","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Hispanic","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Asian",6,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","White",121,107,88.4
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Black",35,24,68.6
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Hispanic",11,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Asian","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","White","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Black",109,96,88.1
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Hispanic",107,83,77.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Asian","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Indian or Alaska Native","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","White",204,193,94.6
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Black",26,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Hispanic",35,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Asian",12,12,"*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","White",68,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Black",155,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Hispanic",178,151,84.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Asian",32,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","White",228,213,93.4
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Black","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Hispanic",6,6,"*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Asian","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Indian or Alaska Native","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","White",190,184,96.8
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Black",57,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Hispanic",59,52,88.1
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Asian","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Indian or Alaska Native","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","White",195,182,93.3
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Black",81,73,90.1
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Hispanic",50,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Asian","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Indian or Alaska Native","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","White",104,95,91.3
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Black","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Hispanic","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Asian","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","White",203,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Black",18,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Hispanic","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Indian or Alaska Native","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Black","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Hispanic","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Asian","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","White",62,54,87.1
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Hispanic","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Indian or Alaska Native","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","White",97,91,93.8
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Hispanic","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","White","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Black","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Hispanic","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Asian","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","White",214,203,94.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Black",17,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Hispanic",35,22,62.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Asian","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Indian or Alaska Native","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","White",217,185,85.3
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Black",33,33,100.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Hispanic",29,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Asian",25,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","White",415,411,99.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Black",33,26,78.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Hispanic",21,16,76.2
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Asian","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Indian or Alaska Native","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","White",215,186,86.5
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Black",8,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Hispanic",38,31,81.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Asian",10,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","White",240,221,92.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Black","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Hispanic",12,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Asian","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","White",228,208,91.2
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Black",124,91,73.4
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Hispanic",175,97,55.4
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Asian","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Indian or Alaska Native","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","White",104,76,73.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Black",75,58,77.3
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Hispanic",132,87,65.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Asian","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Indian or Alaska Native","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","White",140,113,80.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Black",31,31,100.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Hispanic",19,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","White",64,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Black",117,90,76.9
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Hispanic",164,94,57.3
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Asian","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Indian or Alaska Native","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","White",55,39,70.9
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Black","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Hispanic",20,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Asian",15,15,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Indian or Alaska Native","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","White",219,206,94.1
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Black","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Hispanic",6,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Asian","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Indian or Alaska Native","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","White",229,211,92.1
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Black",47,37,78.7
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Hispanic",74,57,77.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Asian","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Indian or Alaska Native","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","White",251,244,97.2
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Black",44,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Hispanic",44,41,93.2
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Asian","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Indian or Alaska Native","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","White",287,283,98.6
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Black",113,76,67.3
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Hispanic",96,61,63.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Asian","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Indian or Alaska Native","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","White",225,174,77.3
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Hispanic","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Asian","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","White",72,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Black","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Hispanic","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Asian",10,10,"*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Indian or Alaska Native","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","White",174,174,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Black","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Hispanic","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Asian",18,18,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","White",432,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Black",15,15,"*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Hispanic",37,30,81.1
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Asian","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Indian or Alaska Native","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","White",235,224,95.3
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Black","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Hispanic","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Asian",12,12,"*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","White",287,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Black",20,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Hispanic",129,76,58.9
"Windham School District","=""1630011""","Windham High School","=""1636111""","Asian","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Indian or Alaska Native","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","White",95,79,83.2
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Black",17,13,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Hispanic","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Asian","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","White",101,91,90.1
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Black",184,160,87.0
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Hispanic",39,32,82.1
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Asian","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Indian or Alaska Native","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","White",108,101,93.5
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Black","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Hispanic",6,6,"*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Asian","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","White",211,200,94.8
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Black","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Hispanic",7,7,"*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Asian","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","White",285,271,95.1

