"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Race/Ethnicity"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"New Milford School District","=""0960011""","Hispanic/Latino of any race",43,43,100.0,43,"*","*",9,20.9,14,32.6,9,20.9,"*","*","*","*",221
"New Milford School District","=""0960011""","White",263,261,99.2,261,7,2.7,12,4.6,59,22.6,134,51.3,49,18.8,183,70.1,266
"New Milford School District","=""0960011""","Two or More Races",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Asian",24,24,100.0,24,0,0.0,"*","*","*","*",12,50.0,"*","*","*","*",268
"Newington School District","=""0940011""","Black or African American",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Hispanic/Latino of any race",64,63,98.4,63,"*","*",10,15.9,18,28.6,28,44.4,"*","*","*","*",238
"Newington School District","=""0940011""","White",193,193,100.0,193,"*","*","*","*",45,23.3,84,43.5,49,25.4,133,68.9,269
"Newington School District","=""0940011""","Two or More Races",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Asian",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hispanic/Latino of any race",22,22,100.0,22,"*","*","*","*","*","*",14,63.6,"*","*","*","*",257
"Newtown School District","=""0970011""","White",294,293,99.7,293,"*","*","*","*",46,15.7,174,59.4,53,18.1,227,77.5,271
"Newtown School District","=""0970011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","White",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Hispanic/Latino of any race",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","White",128,127,99.2,127,"*","*","*","*",28,22.0,68,53.5,17,13.4,85,66.9,260
"North Canaan School District","=""1000011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","White",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Asian",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Black or African American",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Hispanic/Latino of any race",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","White",185,184,99.5,184,7,3.8,15,8.2,40,21.7,91,49.5,31,16.8,122,66.3,263
"North Haven School District","=""1010011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","White",49,49,100.0,49,0,0.0,0,0.0,"*","*","*","*",30,61.2,"*","*",312
"North Stonington School District","=""1020011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Asian",31,31,100.0,31,"*","*","*","*","*","*",11,35.5,12,38.7,23,74.2,274
"Norwalk School District","=""1030011""","Black or African American",141,141,100.0,141,20,14.2,25,17.7,49,34.8,36,25.5,11,7.8,47,33.3,230
"Norwalk School District","=""1030011""","Hispanic/Latino of any race",394,392,99.5,392,58,14.8,70,17.9,97,24.7,138,35.2,29,7.4,167,42.6,235
"Norwalk School District","=""1030011""","White",247,247,100.0,247,10,4.0,8,3.2,36,14.6,115,46.6,78,31.6,193,78.1,276
"Norwalk School District","=""1030011""","Two or More Races",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Asian",30,30,100.0,30,"*","*","*","*",22,73.3,"*","*",16,53.3,"*","*",253
"Norwich School District","=""1040011""","Black or African American",126,126,200.0,126,46,73.0,28,44.4,26,41.3,26,41.3,0,0.0,13,20.6,412
"Norwich School District","=""1040011""","Hispanic/Latino of any race",108,107,99.1,106,"*","*",19,17.9,30,28.3,34,32.1,"*","*","*","*",230
"Norwich School District","=""1040011""","White",113,111,98.2,111,11,9.9,11,9.9,28,25.2,45,40.5,16,14.4,61,55.0,250
"Norwich School District","=""1040011""","Two or More Races",44,41,93.2,41,"*","*",9,22.0,"*","*",17,41.5,"*","*","*","*",234
"Norwich School District","=""1040011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Black or African American",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Hispanic/Latino of any race",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","White",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","White",78,78,100.0,78,"*","*","*","*",10,12.8,42,53.8,21,26.9,63,80.8,275
"Old Saybrook School District","=""1060011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Asian",23,23,100.0,23,0,0.0,0,0.0,"*","*","*","*",13,56.5,"*","*",307
"Orange School District","=""1070011""","Black or African American",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Hispanic/Latino of any race",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","White",135,134,99.3,134,"*","*","*","*",12,9.0,71,53.0,45,33.6,116,86.6,284
"Oxford School District","=""1080011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Hispanic/Latino of any race",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","White",154,154,100.0,154,0,0.0,8,5.2,22,14.3,73,47.4,51,33.1,124,80.5,283
"Oxford School District","=""1080011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Black or African American",46,46,100.0,46,15,32.6,12,26.1,"*","*",9,19.6,"*","*","*","*",211
"Park City Prep Charter School District","=""2830013""","Hispanic/Latino of any race",38,38,100.0,38,"*","*",11,28.9,9,23.7,10,26.3,"*","*","*","*",225
"Park City Prep Charter School District","=""2830013""","White",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Black or African American",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","White",149,149,100.0,149,11,7.4,17,11.4,40,26.8,66,44.3,15,10.1,81,54.4,250
"Plainfield School District","=""1090011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Black or African American",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Hispanic/Latino of any race",27,27,100.0,27,"*","*","*","*",7,25.9,11,40.7,"*","*","*","*",245
"Plainville School District","=""1100011""","White",124,124,100.0,124,"*","*","*","*",21,16.9,69,55.6,19,15.3,88,71.0,261
"Plainville School District","=""1100011""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Hispanic/Latino of any race",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","White",94,94,100.0,94,"*","*","*","*",18,19.1,46,48.9,21,22.3,67,71.3,267
"Plymouth School District","=""1110011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","White",46,46,100.0,46,0,0.0,"*","*","*","*",23,50.0,12,26.1,35,76.1,275
"Portland School District","=""1130011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Hispanic/Latino of any race",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","White",90,90,100.0,90,"*","*","*","*",13,14.4,47,52.2,22,24.4,69,76.7,270
"Portland School District","=""1130011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","White",32,31,96.9,31,"*","*","*","*",6,19.4,13,41.9,9,29.0,22,71.0,271
"Preston School District","=""1140011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Hispanic/Latino of any race",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","White",75,71,94.7,71,8,11.3,6,8.5,20,28.2,29,40.8,8,11.3,37,52.1,246
"Putnam School District","=""1160011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","White",83,80,96.4,80,"*","*","*","*","*","*",41,51.3,33,41.3,74,92.5,293
"Redding School District","=""1170011""","Two or More Races",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","White",57,56,98.2,56,"*","*","*","*",9,16.1,21,37.5,17,30.4,38,67.9,270
"Regional School District 10","=""2100012""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Hispanic/Latino of any race",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","White",172,171,99.4,171,"*","*","*","*",27,15.8,102,59.6,26,15.2,128,74.9,265
"Regional School District 10","=""2100012""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","White",31,31,100.0,31,"*","*","*","*","*","*",18,58.1,7,22.6,25,80.6,272
"Regional School District 12","=""2120012""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Hispanic/Latino of any race",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","White",123,122,99.2,122,"*","*","*","*",16,13.1,60,49.2,39,32.0,99,81.1,278
"Regional School District 13","=""2130012""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","White",125,125,100.0,125,"*","*","*","*",19,15.2,63,50.4,34,27.2,97,77.6,274
"Regional School District 15","=""2150012""","Asian",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Hispanic/Latino of any race",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","White",256,256,100.0,256,"*","*","*","*",25,9.8,133,52.0,87,34.0,220,85.9,285
"Regional School District 15","=""2150012""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Hispanic/Latino of any race",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","White",149,146,98.0,146,"*","*","*","*",36,24.7,61,41.8,38,26.0,99,67.8,269
"Regional School District 16","=""2160012""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","White",176,174,98.9,174,"*","*","*","*",26,14.9,75,43.1,65,37.4,140,80.5,286
"Regional School District 17","=""2170012""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","White",87,87,100.0,87,0,0.0,"*","*","*","*",47,54.0,29,33.3,76,87.4,286
"Regional School District 18","=""2180012""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Asian",27,27,100.0,27,"*","*",0,0.0,"*","*",9,33.3,14,51.9,23,85.2,295
"Ridgefield School District","=""1180011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Hispanic/Latino of any race",30,30,100.0,30,"*","*","*","*","*","*",16,53.3,7,23.3,23,76.7,272
"Ridgefield School District","=""1180011""","White",333,333,100.0,333,"*","*","*","*",31,9.3,142,42.6,146,43.8,288,86.5,292
"Ridgefield School District","=""1180011""","Two or More Races",20,20,100.0,20,0,0.0,0,0.0,0,0.0,6,30.0,14,70.0,20,100.0,316
"Ridgefield School District","=""1180011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Asian",40,39,97.5,39,0,0.0,0,0.0,8,20.5,15,38.5,16,41.0,31,79.5,290
"Rocky Hill School District","=""1190011""","Black or African American",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Hispanic/Latino of any race",23,23,100.0,23,"*","*","*","*",6,26.1,11,47.8,"*","*","*","*",260
"Rocky Hill School District","=""1190011""","White",116,116,100.0,116,"*","*","*","*",17,14.7,49,42.2,45,38.8,94,81.0,284
"Rocky Hill School District","=""1190011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","White",47,47,100.0,47,0,0.0,"*","*","*","*",21,44.7,21,44.7,42,89.4,294
"Salem School District","=""1210011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","White",20,20,100.0,20,0,0.0,"*","*","*","*",10,50.0,"*","*","*","*",275
"Scotland School District","=""1230011""","White",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Asian",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Black or African American",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Hispanic/Latino of any race",22,22,100.0,22,"*","*",6,27.3,6,27.3,"*","*","*","*","*","*",234
"Seymour School District","=""1240011""","White",133,133,100.0,133,"*","*","*","*",29,21.8,65,48.9,25,18.8,90,67.7,265
"Seymour School District","=""1240011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","White",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Asian",22,22,100.0,22,"*","*","*","*",0,0.0,12,54.5,8,36.4,20,90.9,287
"Shelton School District","=""1260011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Hispanic/Latino of any race",45,45,100.0,45,"*","*","*","*",12,26.7,14,31.1,9,20.0,23,51.1,250
"Shelton School District","=""1260011""","White",278,277,99.6,277,8,2.9,19,6.9,38,13.7,127,45.8,85,30.7,212,76.5,276
"Shelton School District","=""1260011""","Two or More Races",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Hispanic/Latino of any race",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Asian",24,24,100.0,24,0,0.0,0,0.0,0,0.0,10,41.7,14,58.3,24,100.0,312
"Simsbury School District","=""1280011""","Black or African American",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Hispanic/Latino of any race",25,25,100.0,25,0,0.0,"*","*","*","*",11,44.0,8,32.0,19,76.0,282
"Simsbury School District","=""1280011""","White",220,218,99.1,218,"*","*","*","*",18,8.3,109,50.0,84,38.5,193,88.5,293
"Simsbury School District","=""1280011""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","White",97,96,99.0,96,0,0.0,"*","*","*","*",40,41.7,44,45.8,84,87.5,293
"South Windsor School District","=""1320011""","Asian",62,61,98.4,61,"*","*",0,0.0,"*","*",31,50.8,22,36.1,53,86.9,291
"South Windsor School District","=""1320011""","Black or African American",25,25,100.0,25,"*","*","*","*",9,36.0,7,28.0,"*","*","*","*",238
"South Windsor School District","=""1320011""","Hispanic/Latino of any race",23,23,100.0,23,"*","*","*","*","*","*",10,43.5,6,26.1,16,69.6,265
"South Windsor School District","=""1320011""","White",195,192,98.5,192,"*","*","*","*",23,12.0,94,49.0,68,35.4,162,84.4,284
"South Windsor School District","=""1320011""","Two or More Races",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Asian",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Black or African American",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Hispanic/Latino of any race",28,28,100.0,28,0,0.0,"*","*",8,28.6,12,42.9,"*","*","*","*",252
"Southington School District","=""1310011""","White",481,477,99.2,477,10,2.1,29,6.1,59,12.4,251,52.6,128,26.8,379,79.5,276
"Southington School District","=""1310011""","Two or More Races",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Hispanic/Latino of any race",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","White",25,25,100.0,25,0,0.0,"*","*","*","*",11,44.0,9,36.0,20,80.0,286
"Sprague School District","=""1330011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","White",102,102,100.0,102,"*","*","*","*",24,23.5,55,53.9,12,11.8,67,65.7,258
"Stafford School District","=""1340011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Asian",104,104,100.0,104,"*","*","*","*",15,14.4,48,46.2,32,30.8,80,76.9,278
"Stamford School District","=""1350011""","Black or African American",215,215,100.0,215,32,14.9,49,22.8,67,31.2,55,25.6,12,5.6,67,31.2,229
"Stamford School District","=""1350011""","Hispanic/Latino of any race",509,508,99.8,508,70,13.8,76,15.0,155,30.5,174,34.3,33,6.5,207,40.7,235
"Stamford School District","=""1350011""","White",319,316,99.1,316,11,3.5,18,5.7,41,13.0,149,47.2,97,30.7,246,77.8,275
"Stamford School District","=""1350011""","Two or More Races",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","White",44,43,97.7,43,"*","*","*","*",13,30.2,18,41.9,6,14.0,24,55.8,257
"Sterling School District","=""1360011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
