"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Milford School District","=""0840011""",08,"N",377,372,98.7,372,18,4.8,26,7.0,62,16.7,220,59.1,46,12.4,266,71.5,261
"Milford School District","=""0840011""",10,"Y",87,83,95.4,82,"*","*",20,24.4,36,43.9,12,14.6,"*","*","*","*",231
"Milford School District","=""0840011""",10,"N",361,357,98.9,355,15,4.2,29,8.2,140,39.4,90,25.4,81,22.8,171,48.2,265
"Monroe School District","=""0850011""",05,"Y",20,20,100.0,20,0,0.0,"*","*","*","*",10,50.0,"*","*","*","*",266
"Monroe School District","=""0850011""",05,"N",207,207,100.0,207,"*","*","*","*",8,3.9,88,42.5,104,50.2,192,92.8,299
"Monroe School District","=""0850011""",08,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""",08,"N",236,236,100.0,236,"*","*","*","*","*","*","*","*","*","*","*","*",275
"Monroe School District","=""0850011""",10,"Y",23,23,100.0,23,"*","*","*","*",6,26.1,6,26.1,8,34.8,14,60.9,273
"Monroe School District","=""0850011""",10,"N",276,274,99.3,272,"*","*","*","*",49,18.0,71,26.1,142,52.2,213,78.3,297
"Montville School District","=""0860011""",05,"Y",73,73,100.0,73,"*","*",11,15.1,19,26.0,35,47.9,"*","*","*","*",253
"Montville School District","=""0860011""",05,"N",111,111,100.0,111,"*","*","*","*",17,15.3,54,48.6,32,28.8,86,77.5,277
"Montville School District","=""0860011""",08,"Y",73,72,98.6,72,8,11.1,7,9.7,8,11.1,36,50.0,13,18.1,49,68.1,262
"Montville School District","=""0860011""",08,"N",112,111,99.1,111,7,6.3,7,6.3,17,15.3,52,46.8,28,25.2,80,72.1,266
"Montville School District","=""0860011""",10,"Y",58,57,98.3,57,"*","*","*","*",24,42.1,11,19.3,11,19.3,22,38.6,255
"Montville School District","=""0860011""",10,"N",128,125,97.7,125,6,4.8,6,4.8,33,26.4,30,24.0,50,40.0,80,64.0,281
"Naugatuck School District","=""0880011""",05,"Y",151,151,100.0,151,"*","*",35,23.2,45,29.8,42,27.8,"*","*","*","*",223
"Naugatuck School District","=""0880011""",05,"N",150,150,100.0,150,10,6.7,13,8.7,45,30.0,72,48.0,10,6.7,82,54.7,249
"Naugatuck School District","=""0880011""",08,"Y",166,164,98.8,164,35,21.3,33,20.1,"*","*",60,36.6,"*","*","*","*",231
"Naugatuck School District","=""0880011""",08,"N",168,168,100.0,168,"*","*",22,13.1,27,16.1,82,48.8,"*","*","*","*",254
"Naugatuck School District","=""0880011""",10,"Y",138,128,92.8,128,22,17.2,35,27.3,46,35.9,16,12.5,9,7.0,25,19.5,227
"Naugatuck School District","=""0880011""",10,"N",160,157,98.1,156,15,9.6,31,19.9,64,41.0,23,14.7,23,14.7,46,29.5,242
"New Beginnings Inc., Family Academy District","=""2800013""",05,"Y",39,39,100.0,39,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"New Beginnings Inc., Family Academy District","=""2800013""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",08,"Y",29,28,96.6,28,11,39.3,"*","*","*","*",10,35.7,0,0.0,10,35.7,222
"New Britain School District","=""0890011""",05,"Y",644,637,98.9,637,206,32.3,142,22.3,159,25.0,111,17.4,19,3.0,130,20.4,209
"New Britain School District","=""0890011""",05,"N",144,140,97.2,140,32,22.9,22,15.7,34,24.3,45,32.1,7,5.0,52,37.1,226
"New Britain School District","=""0890011""",08,"Y",509,501,98.4,501,242,48.3,"*","*",84,16.8,94,18.8,"*","*","*","*",207
"New Britain School District","=""0890011""",08,"N",109,109,100.0,109,22,20.2,21,19.3,16,14.7,43,39.4,7,6.4,50,45.9,233
"New Britain School District","=""0890011""",10,"Y",419,379,90.5,372,170,45.7,89,23.9,79,21.2,27,7.3,7,1.9,34,9.1,202
"New Britain School District","=""0890011""",10,"N",122,119,97.5,119,23,19.3,28,23.5,36,30.3,17,14.3,15,12.6,32,26.9,231
"New Canaan School District","=""0900011""",05,"N",343,341,99.4,341,"*","*","*","*",27,7.9,133,39.0,174,51.0,307,90.0,300
"New Canaan School District","=""0900011""",08,"N",302,301,99.7,301,"*","*","*","*",20,6.6,140,46.5,129,42.9,269,89.4,288
"New Canaan School District","=""0900011""",10,"N",319,314,98.4,313,"*","*","*","*",57,18.2,86,27.5,162,51.8,248,79.2,296
"New Fairfield School District","=""0910011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",05,"N",134,131,97.8,131,"*","*","*","*","*","*","*","*","*","*","*","*",266
"New Fairfield School District","=""0910011""",08,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",08,"N",177,175,98.9,175,"*","*","*","*","*","*","*","*","*","*","*","*",276
"New Fairfield School District","=""0910011""",10,"Y",23,23,100.0,23,"*","*",6,26.1,10,43.5,"*","*","*","*","*","*",237
"New Fairfield School District","=""0910011""",10,"N",195,193,99.0,193,"*","*",7,3.6,59,30.6,"*","*","*","*","*","*",281
"New Hartford School District","=""0920011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""",05,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*",274
"New Haven School District","=""0930011""",05,"Y",872,869,99.7,869,270,31.1,252,29.0,208,23.9,120,13.8,19,2.2,139,16.0,208
"New Haven School District","=""0930011""",05,"N",592,589,99.5,589,118,20.0,122,20.7,124,21.1,151,25.6,74,12.6,225,38.2,232
"New Haven School District","=""0930011""",08,"Y",819,813,99.3,813,339,41.7,149,18.3,165,20.3,145,17.8,15,1.8,160,19.7,213
"New Haven School District","=""0930011""",08,"N",609,602,98.9,602,164,27.2,81,13.5,123,20.4,180,29.9,54,9.0,234,38.9,234
"New Haven School District","=""0930011""",10,"Y",815,704,86.4,685,211,30.8,193,28.2,193,28.2,58,8.5,30,4.4,88,12.8,213
"New Haven School District","=""0930011""",10,"N",666,604,90.7,591,122,20.6,117,19.8,179,30.3,86,14.6,87,14.7,173,29.3,235
"New London School District","=""0950011""",05,"Y",235,232,98.7,232,42,18.1,55,23.7,50,21.6,66,28.4,19,8.2,85,36.6,230
"New London School District","=""0950011""",05,"N",45,45,100.0,45,8,17.8,"*","*","*","*",12,26.7,13,28.9,25,55.6,253
"New London School District","=""0950011""",08,"Y",156,152,97.4,152,55,36.2,"*","*",25,16.4,46,30.3,"*","*","*","*",220
"New London School District","=""0950011""",08,"N",31,28,90.3,28,11,39.3,"*","*",6,21.4,"*","*","*","*","*","*",221
"New London School District","=""0950011""",10,"Y",165,149,90.3,147,43,29.3,40,27.2,46,31.3,10,6.8,8,5.4,18,12.2,214
"New London School District","=""0950011""",10,"N",76,71,93.4,71,"*","*","*","*",19,26.8,14,19.7,22,31.0,36,50.7,256
"New Milford School District","=""0960011""",05,"Y",73,72,98.6,72,"*","*",11,15.3,17,23.6,29,40.3,"*","*","*","*",239
"New Milford School District","=""0960011""",05,"N",261,260,99.6,260,"*","*",11,4.2,59,22.7,128,49.2,"*","*","*","*",267
"New Milford School District","=""0960011""",08,"Y",79,79,100.0,79,"*","*",11,13.9,17,21.5,41,51.9,"*","*","*","*",250
"New Milford School District","=""0960011""",08,"N",277,277,100.0,276,"*","*",15,5.4,39,14.1,150,54.3,"*","*","*","*",267
"New Milford School District","=""0960011""",10,"Y",83,78,94.0,77,"*","*","*","*",26,33.8,19,24.7,12,15.6,31,40.3,248
"New Milford School District","=""0960011""",10,"N",278,265,95.3,265,"*","*","*","*",84,31.7,67,25.3,101,38.1,168,63.4,282
"Newington School District","=""0940011""",05,"Y",71,70,98.6,70,"*","*","*","*",20,28.6,25,35.7,10,14.3,35,50.0,248
"Newington School District","=""0940011""",05,"N",238,238,100.0,238,8,3.4,15,6.3,53,22.3,115,48.3,47,19.7,162,68.1,264
"Newington School District","=""0940011""",08,"Y",74,73,98.6,73,9,12.3,"*","*",16,21.9,35,47.9,"*","*","*","*",251
"Newington School District","=""0940011""",08,"N",246,246,100.0,246,9,3.7,13,5.3,41,16.7,128,52.0,55,22.4,183,74.4,271
"Newington School District","=""0940011""",10,"Y",81,79,97.5,79,10,12.7,8,10.1,39,49.4,16,20.3,6,7.6,22,27.8,240
"Newington School District","=""0940011""",10,"N",217,216,99.5,216,12,5.6,21,9.7,69,31.9,54,25.0,60,27.8,114,52.8,266
"Newtown School District","=""0970011""",05,"Y",27,27,100.0,27,"*","*","*","*",8,29.6,12,44.4,"*","*","*","*",247
"Newtown School District","=""0970011""",05,"N",313,312,99.7,312,"*","*","*","*",45,14.4,188,60.3,"*","*","*","*",271
"Newtown School District","=""0970011""",08,"Y",32,32,100.0,32,0,0.0,"*","*",9,28.1,15,46.9,"*","*","*","*",258
"Newtown School District","=""0970011""",08,"N",381,378,99.2,378,"*","*","*","*",33,8.7,212,56.1,"*","*","*","*",282
"Newtown School District","=""0970011""",10,"Y",24,24,100.0,24,"*","*","*","*",8,33.3,"*","*",7,29.2,"*","*",257
"Newtown School District","=""0970011""",10,"N",392,388,99.0,388,"*","*","*","*",62,16.0,"*","*",226,58.2,"*","*",300
"Norfolk School District","=""0980011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",05,"Y",25,24,96.0,24,"*","*","*","*","*","*",13,54.2,0,0.0,13,54.2,241
"North Branford School District","=""0990011""",05,"N",119,119,100.0,119,"*","*","*","*",26,21.8,61,51.3,19,16.0,80,67.2,262
"North Branford School District","=""0990011""",08,"Y",28,27,96.4,27,6,22.2,"*","*","*","*",15,55.6,"*","*","*","*",242
"North Branford School District","=""0990011""",08,"N",129,127,98.4,127,8,6.3,6,4.7,21,16.5,67,52.8,25,19.7,92,72.4,266
"North Branford School District","=""0990011""",10,"Y",35,35,100.0,35,"*","*","*","*",10,28.6,7,20.0,15,42.9,22,62.9,283
"North Branford School District","=""0990011""",10,"N",115,112,97.4,112,"*","*","*","*",26,23.2,34,30.4,39,34.8,73,65.2,280
"North Canaan School District","=""1000011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",05,"Y",38,38,100.0,38,6,15.8,"*","*",13,34.2,12,31.6,"*","*","*","*",231
"North Haven School District","=""1010011""",05,"N",191,190,99.5,190,6,3.2,17,8.9,38,20.0,94,49.5,35,18.4,129,67.9,265
"North Haven School District","=""1010011""",08,"Y",51,50,98.0,50,"*","*",8,16.0,8,16.0,24,48.0,"*","*","*","*",252
"North Haven School District","=""1010011""",08,"N",223,223,100.0,223,"*","*","*","*",50,22.4,110,49.3,34,15.2,144,64.6,260
"North Haven School District","=""1010011""",10,"Y",40,37,92.5,37,"*","*","*","*",13,35.1,6,16.2,9,24.3,15,40.5,259
"North Haven School District","=""1010011""",10,"N",212,207,97.6,206,"*","*","*","*",61,29.6,48,23.3,77,37.4,125,60.7,278
"North Stonington School District","=""1020011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",08,"N",42,42,100.0,42,0,0.0,"*","*","*","*","*","*","*","*","*","*",285
"North Stonington School District","=""1020011""",10,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",10,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Norwalk School District","=""1030011""",05,"Y",448,447,99.8,447,71,15.9,74,16.6,127,28.4,148,33.1,27,6.0,175,39.1,232
"Norwalk School District","=""1030011""",05,"N",376,374,99.5,374,20,5.3,32,8.6,62,16.6,156,41.7,104,27.8,260,69.5,267
"Norwalk School District","=""1030011""",08,"Y",441,439,99.5,439,109,24.8,71,16.2,100,22.8,140,31.9,19,4.3,159,36.2,231
"Norwalk School District","=""1030011""",08,"N",360,359,99.7,359,27,7.5,28,7.8,47,13.1,174,48.5,83,23.1,257,71.6,266
"Norwalk School District","=""1030011""",10,"Y",407,392,96.3,390,81,20.8,88,22.6,140,35.9,53,13.6,28,7.2,81,20.8,227
"Norwalk School District","=""1030011""",10,"N",455,441,96.9,440,33,7.5,41,9.3,154,35.0,106,24.1,106,24.1,212,48.2,262
"Norwich Free Academy District","=""9010022""",10,"Y",267,259,97.0,259,71,27.4,61,23.6,81,31.3,28,10.8,18,6.9,46,17.8,221
"Norwich Free Academy District","=""9010022""",10,"N",291,285,97.9,283,15,5.3,22,7.8,82,29.0,68,24.0,96,33.9,164,58.0,273
"Norwich School District","=""1040011""",05,"Y",285,280,98.2,280,56,20.0,49,17.5,77,27.5,84,30.0,14,5.0,98,35.0,227
"Norwich School District","=""1040011""",05,"N",75,73,97.3,72,"*","*","*","*",14,19.4,31,43.1,17,23.6,48,66.7,263
"Norwich School District","=""1040011""",08,"Y",291,290,99.7,290,91,31.4,"*","*",62,21.4,79,27.2,"*","*","*","*",222
"Norwich School District","=""1040011""",08,"N",90,89,98.9,89,11,12.4,"*","*",24,27.0,43,48.3,"*","*","*","*",244
"Norwich School District","=""1040011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",246
"Odyssey Community School District","=""2630013""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Old Saybrook School District","=""1060011""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",05,"N",74,74,100.0,74,0,0.0,"*","*","*","*","*","*","*","*","*","*",278
"Old Saybrook School District","=""1060011""",08,"Y",22,22,100.0,22,"*","*","*","*","*","*",12,54.5,"*","*","*","*",250
"Old Saybrook School District","=""1060011""",08,"N",99,99,100.0,99,"*","*","*","*","*","*",59,59.6,"*","*","*","*",274
"Old Saybrook School District","=""1060011""",10,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",10,"N",98,97,99.0,97,"*","*","*","*","*","*","*","*","*","*","*","*",281
"Orange School District","=""1070011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",05,"N",162,161,99.4,161,"*","*","*","*",14,8.7,82,50.9,58,36.0,140,87.0,286
"Oxford School District","=""1080011""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",05,"N",159,159,100.0,159,0,0.0,"*","*","*","*","*","*","*","*","*","*",282
"Oxford School District","=""1080011""",08,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",08,"N",150,150,100.0,150,8,5.3,12,8.0,28,18.7,71,47.3,31,20.7,102,68.0,267
"Oxford School District","=""1080011""",10,"Y",23,23,100.0,22,"*","*","*","*",10,45.5,"*","*","*","*","*","*",258
"Oxford School District","=""1080011""",10,"N",118,118,100.0,117,"*","*","*","*",27,23.1,25,21.4,56,47.9,81,69.2,289
"Park City Prep Charter School District","=""2830013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"Y",49,48,98.0,48,"*","*",8,16.7,12,25.0,17,35.4,"*","*","*","*",232
"Park City Prep Charter School District","=""2830013""",08,"N",34,33,97.1,33,"*","*",0,0.0,8,24.2,17,51.5,"*","*","*","*",259
"Path Academy District","=""2930013""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",05,"Y",88,87,98.9,87,"*","*","*","*",22,25.3,29,33.3,7,8.0,36,41.4,237
"Plainfield School District","=""1090011""",05,"N",75,75,100.0,75,"*","*","*","*",21,28.0,41,54.7,9,12.0,50,66.7,261
"Plainfield School District","=""1090011""",08,"Y",100,99,99.0,99,10,10.1,13,13.1,24,24.2,45,45.5,7,7.1,52,52.5,247
"Plainfield School District","=""1090011""",08,"N",87,85,97.7,85,6,7.1,9,10.6,13,15.3,46,54.1,11,12.9,57,67.1,258
"Plainfield School District","=""1090011""",10,"Y",73,69,94.5,68,16,23.5,12,17.6,29,42.6,"*","*","*","*",11,16.2,226
"Plainfield School District","=""1090011""",10,"N",97,94,96.9,94,15,16.0,19,20.2,33,35.1,15,16.0,12,12.8,27,28.7,239
"Plainville School District","=""1100011""",05,"Y",55,55,100.0,55,"*","*",7,12.7,13,23.6,25,45.5,"*","*","*","*",248
"Plainville School District","=""1100011""",05,"N",113,113,100.0,113,"*","*","*","*",16,14.2,65,57.5,21,18.6,86,76.1,266
"Plainville School District","=""1100011""",08,"Y",47,47,100.0,47,9,19.1,"*","*","*","*",24,51.1,6,12.8,30,63.8,255
"Plainville School District","=""1100011""",08,"N",125,123,98.4,123,9,7.3,7,5.7,16,13.0,54,43.9,37,30.1,91,74.0,271
"Plainville School District","=""1100011""",10,"Y",57,54,94.7,54,"*","*",12,22.2,15,27.8,12,22.2,"*","*","*","*",232
"Plainville School District","=""1100011""",10,"N",112,109,97.3,109,"*","*",8,7.3,29,26.6,34,31.2,"*","*","*","*",266
"Plymouth School District","=""1110011""",05,"Y",29,29,100.0,29,"*","*","*","*",6,20.7,12,41.4,6,20.7,18,62.1,256
"Plymouth School District","=""1110011""",05,"N",77,77,100.0,77,"*","*","*","*",15,19.5,39,50.6,16,20.8,55,71.4,267
"Plymouth School District","=""1110011""",08,"Y",39,39,100.0,39,"*","*","*","*",9,23.1,16,41.0,0,0.0,16,41.0,232
"Plymouth School District","=""1110011""",08,"N",70,68,97.1,68,"*","*","*","*",13,19.1,37,54.4,7,10.3,44,64.7,255
"Plymouth School District","=""1110011""",10,"Y",34,32,94.1,32,9,28.1,8,25.0,8,25.0,"*","*","*","*",7,21.9,218
"Plymouth School District","=""1110011""",10,"N",96,94,97.9,94,6,6.4,19,20.2,31,33.0,24,25.5,14,14.9,38,40.4,249
"Pomfret School District","=""1120011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",05,"N",39,39,100.0,39,0,0.0,"*","*","*","*","*","*","*","*","*","*",284
"Pomfret School District","=""1120011""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",08,"N",40,40,100.0,40,0,0.0,"*","*","*","*","*","*","*","*","*","*",272
"Portland School District","=""1130011""",05,"Y",25,24,96.0,24,"*","*","*","*",6,25.0,11,45.8,"*","*","*","*",251
"Portland School District","=""1130011""",05,"N",89,89,100.0,89,"*","*","*","*",11,12.4,50,56.2,"*","*","*","*",275
"Portland School District","=""1130011""",08,"Y",22,22,100.0,22,"*","*","*","*",6,27.3,10,45.5,"*","*","*","*",252
"Portland School District","=""1130011""",08,"N",87,87,100.0,87,"*","*","*","*",8,9.2,51,58.6,"*","*","*","*",280
"Portland School District","=""1130011""",10,"Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Portland School District","=""1130011""",10,"N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Preston School District","=""1140011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""",05,"N",33,32,97.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Preston School District","=""1140011""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""",08,"N",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*","*","*",276
"Putnam School District","=""1160011""",05,"Y",51,50,98.0,50,"*","*",10,20.0,15,30.0,12,24.0,"*","*","*","*",227
"Putnam School District","=""1160011""",05,"N",42,39,92.9,39,"*","*","*","*",8,20.5,21,53.8,"*","*","*","*",254
"Putnam School District","=""1160011""",08,"Y",58,57,98.3,57,18,31.6,"*","*",8,14.0,22,38.6,"*","*","*","*",225
"Putnam School District","=""1160011""",08,"N",37,36,97.3,36,6,16.7,"*","*",11,30.6,15,41.7,"*","*","*","*",239
"Putnam School District","=""1160011""",10,"Y",40,40,100.0,40,11,27.5,7,17.5,16,40.0,"*","*","*","*",6,15.0,222
"Putnam School District","=""1160011""",10,"N",30,29,96.7,28,"*","*","*","*",13,46.4,"*","*","*","*","*","*",249
"Redding School District","=""1170011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",10,"Y",22,21,95.5,21,"*","*","*","*",10,47.6,6,28.6,"*","*","*","*",248
"Regional School District 01","=""2010012""",10,"N",70,69,98.6,69,"*","*","*","*",28,40.6,14,20.3,"*","*","*","*",253
"Regional School District 04","=""2040012""",08,"Y",23,23,100.0,23,"*","*","*","*","*","*",9,39.1,"*","*","*","*",258
"Regional School District 04","=""2040012""",08,"N",139,139,100.0,139,"*","*","*","*","*","*",68,48.9,"*","*","*","*",283
"Regional School District 04","=""2040012""",10,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""",10,"N",142,142,100.0,142,"*","*","*","*","*","*","*","*","*","*","*","*",290
"Regional School District 05","=""2050012""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""",08,"N",365,361,98.9,361,16,4.4,13,3.6,41,11.4,184,51.0,107,29.6,291,80.6,277
"Regional School District 05","=""2050012""",10,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""",10,"N",344,343,99.7,342,"*","*","*","*","*","*","*","*","*","*","*","*",297
"Regional School District 06","=""2060012""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",05,"N",55,54,98.2,54,"*","*","*","*",10,18.5,19,35.2,17,31.5,36,66.7,271
"Regional School District 06","=""2060012""",08,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",08,"N",64,62,96.9,62,"*","*","*","*","*","*","*","*","*","*","*","*",267
"Regional School District 06","=""2060012""",10,"Y",27,27,100.0,27,"*","*",6,22.2,9,33.3,7,25.9,"*","*","*","*",245
"Regional School District 06","=""2060012""",10,"N",90,89,98.9,89,"*","*",10,11.2,30,33.7,23,25.8,"*","*","*","*",266
"Regional School District 07","=""2070012""",08,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""",08,"N",132,132,100.0,132,"*","*","*","*",6,4.5,64,48.5,58,43.9,122,92.4,294
"Regional School District 07","=""2070012""",10,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""",10,"N",159,159,100.0,158,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Regional School District 08","=""2080012""",08,"Y",20,20,100.0,20,"*","*","*","*","*","*",11,55.0,"*","*","*","*",262
"Regional School District 08","=""2080012""",08,"N",261,261,100.0,261,"*","*","*","*","*","*",146,55.9,"*","*","*","*",268
"Regional School District 08","=""2080012""",10,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""",10,"N",259,254,98.1,254,"*","*","*","*",67,26.4,84,33.1,93,36.6,177,69.7,284
"Regional School District 09","=""2090012""",10,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""",10,"N",229,222,96.9,220,0,0.0,"*","*","*","*","*","*","*","*","*","*",298
"Regional School District 10","=""2100012""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",05,"N",172,171,99.4,171,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Regional School District 10","=""2100012""",08,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",08,"N",161,158,98.1,157,"*","*","*","*","*","*","*","*","*","*","*","*",268
"Regional School District 10","=""2100012""",10,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",10,"N",187,187,100.0,187,"*","*","*","*","*","*","*","*","*","*","*","*",288
"Regional School District 11","=""2110012""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",08,"N",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Regional School District 11","=""2110012""",10,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",10,"N",20,20,100.0,20,0,0.0,"*","*","*","*","*","*","*","*","*","*",274
"Regional School District 12","=""2120012""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",05,"N",30,30,100.0,30,"*","*","*","*","*","*",17,56.7,7,23.3,24,80.0,273
"Regional School District 12","=""2120012""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",08,"N",56,56,100.0,56,"*","*",0,0.0,"*","*","*","*","*","*","*","*",287
"Regional School District 12","=""2120012""",10,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",10,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*",288
"Regional School District 13","=""2130012""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
