"Chronic Absenteeism, 2014-15"
", Grade"

"District","District Code","Grade","% Chronically Absent"
"New Canaan School District","=""0900011""","Grade   4",1.7
"New Canaan School District","=""0900011""","Grade   5",2.0
"New Canaan School District","=""0900011""","Grade   6",2.1
"New Canaan School District","=""0900011""","Grade   7",3.2
"New Canaan School District","=""0900011""","Grade   8",4.9
"New Canaan School District","=""0900011""","Grade   9",3.8
"New Canaan School District","=""0900011""","Grade 10",2.4
"New Canaan School District","=""0900011""","Grade 11",5.4
"New Canaan School District","=""0900011""","Grade 12",6.4
"New Fairfield School District","=""0910011""","Kindergarten","*"
"New Fairfield School District","=""0910011""","Grade   1",4.0
"New Fairfield School District","=""0910011""","Grade   2","*"
"New Fairfield School District","=""0910011""","Grade   3",3.4
"New Fairfield School District","=""0910011""","Grade   4","*"
"New Fairfield School District","=""0910011""","Grade   5","*"
"New Fairfield School District","=""0910011""","Grade   6",3.4
"New Fairfield School District","=""0910011""","Grade   7",5.4
"New Fairfield School District","=""0910011""","Grade   8",4.6
"New Fairfield School District","=""0910011""","Grade   9","*"
"New Fairfield School District","=""0910011""","Grade 10",2.5
"New Fairfield School District","=""0910011""","Grade 11",2.5
"New Fairfield School District","=""0910011""","Grade 12",3.1
"New Hartford School District","=""0920011""","Kindergarten","*"
"New Hartford School District","=""0920011""","Grade   1","*"
"New Hartford School District","=""0920011""","Grade   2","*"
"New Hartford School District","=""0920011""","Grade   3","*"
"New Hartford School District","=""0920011""","Grade   4","*"
"New Hartford School District","=""0920011""","Grade   5","*"
"New Hartford School District","=""0920011""","Grade   6","*"
"New Haven School District","=""0930011""","Kindergarten",29.4
"New Haven School District","=""0930011""","Grade   1",21.9
"New Haven School District","=""0930011""","Grade   2",20.1
"New Haven School District","=""0930011""","Grade   3",19.1
"New Haven School District","=""0930011""","Grade   4",19.6
"New Haven School District","=""0930011""","Grade   5",17.0
"New Haven School District","=""0930011""","Grade   6",19.7
"New Haven School District","=""0930011""","Grade   7",20.8
"New Haven School District","=""0930011""","Grade   8",21.2
"New Haven School District","=""0930011""","Grade   9",34.9
"New Haven School District","=""0930011""","Grade 10",33.7
"New Haven School District","=""0930011""","Grade 11",39.0
"New Haven School District","=""0930011""","Grade 12",42.3
"New London School District","=""0950011""","Kindergarten",20.0
"New London School District","=""0950011""","Grade   1",23.1
"New London School District","=""0950011""","Grade   2",17.8
"New London School District","=""0950011""","Grade   3",17.8
"New London School District","=""0950011""","Grade   4",19.1
"New London School District","=""0950011""","Grade   5",14.9
"New London School District","=""0950011""","Grade   6",20.5
"New London School District","=""0950011""","Grade   7",12.5
"New London School District","=""0950011""","Grade   8",14.2
"New London School District","=""0950011""","Grade   9",18.1
"New London School District","=""0950011""","Grade 10",15.7
"New London School District","=""0950011""","Grade 11",15.5
"New London School District","=""0950011""","Grade 12",18.2
"New Milford School District","=""0960011""","Kindergarten",3.7
"New Milford School District","=""0960011""","Grade   1",5.9
"New Milford School District","=""0960011""","Grade   2",3.9
"New Milford School District","=""0960011""","Grade   3",5.8
"New Milford School District","=""0960011""","Grade   4",3.3
"New Milford School District","=""0960011""","Grade   5",2.3
"New Milford School District","=""0960011""","Grade   6",4.4
"New Milford School District","=""0960011""","Grade   7",3.8
"New Milford School District","=""0960011""","Grade   8",8.5
"New Milford School District","=""0960011""","Grade   9",11.9
"New Milford School District","=""0960011""","Grade 10",8.3
"New Milford School District","=""0960011""","Grade 11",7.2
"New Milford School District","=""0960011""","Grade 12",12.8
"Newington School District","=""0940011""","Kindergarten",6.0
"Newington School District","=""0940011""","Grade   1",6.2
"Newington School District","=""0940011""","Grade   2",2.6
"Newington School District","=""0940011""","Grade   3",2.6
"Newington School District","=""0940011""","Grade   4","*"
"Newington School District","=""0940011""","Grade   5",1.9
"Newington School District","=""0940011""","Grade   6","*"
"Newington School District","=""0940011""","Grade   7",1.8
"Newington School District","=""0940011""","Grade   8",4.9
"Newington School District","=""0940011""","Grade   9",10.6
"Newington School District","=""0940011""","Grade 10",12.0
"Newington School District","=""0940011""","Grade 11",9.8
"Newington School District","=""0940011""","Grade 12",20.7
"Newtown School District","=""0970011""","Kindergarten",3.4
"Newtown School District","=""0970011""","Grade   1","*"
"Newtown School District","=""0970011""","Grade   2",2.5
"Newtown School District","=""0970011""","Grade   3",3.0
"Newtown School District","=""0970011""","Grade   4",2.4
"Newtown School District","=""0970011""","Grade   5",3.5
"Newtown School District","=""0970011""","Grade   6","*"
"Newtown School District","=""0970011""","Grade   7",6.0
"Newtown School District","=""0970011""","Grade   8",7.0
"Newtown School District","=""0970011""","Grade   9",2.1
"Newtown School District","=""0970011""","Grade 10",4.5
"Newtown School District","=""0970011""","Grade 11",5.5
"Newtown School District","=""0970011""","Grade 12",4.1
"Norfolk School District","=""0980011""","Kindergarten","*"
"Norfolk School District","=""0980011""","Grade   1","*"
"Norfolk School District","=""0980011""","Grade   2","*"
"Norfolk School District","=""0980011""","Grade   3","*"
"Norfolk School District","=""0980011""","Grade   4","*"
"Norfolk School District","=""0980011""","Grade   5",0.0
"Norfolk School District","=""0980011""","Grade   6","*"
"North Branford School District","=""0990011""","Kindergarten","*"
"North Branford School District","=""0990011""","Grade   1","*"
"North Branford School District","=""0990011""","Grade   2","*"
"North Branford School District","=""0990011""","Grade   3","*"
"North Branford School District","=""0990011""","Grade   4","*"
"North Branford School District","=""0990011""","Grade   5","*"
"North Branford School District","=""0990011""","Grade   6","*"
"North Branford School District","=""0990011""","Grade   7",4.9
"North Branford School District","=""0990011""","Grade   8",8.1
"North Branford School District","=""0990011""","Grade   9",4.6
"North Branford School District","=""0990011""","Grade 10",8.0
"North Branford School District","=""0990011""","Grade 11",4.3
"North Branford School District","=""0990011""","Grade 12","*"
"North Canaan School District","=""1000011""","Kindergarten","*"
"North Canaan School District","=""1000011""","Grade   1",0.0
"North Canaan School District","=""1000011""","Grade   2",0.0
"North Canaan School District","=""1000011""","Grade   3","*"
"North Canaan School District","=""1000011""","Grade   4","*"
"North Canaan School District","=""1000011""","Grade   5","*"
"North Canaan School District","=""1000011""","Grade   6","*"
"North Canaan School District","=""1000011""","Grade   7","*"
"North Canaan School District","=""1000011""","Grade   8","*"
"North Haven School District","=""1010011""","Kindergarten",5.3
"North Haven School District","=""1010011""","Grade   1",4.2
"North Haven School District","=""1010011""","Grade   2",2.2
"North Haven School District","=""1010011""","Grade   3","*"
"North Haven School District","=""1010011""","Grade   4",5.6
"North Haven School District","=""1010011""","Grade   5",4.1
"North Haven School District","=""1010011""","Grade   6",5.8
"North Haven School District","=""1010011""","Grade   7",12.6
"North Haven School District","=""1010011""","Grade   8",11.1
"North Haven School District","=""1010011""","Grade   9",30.0
"North Haven School District","=""1010011""","Grade 10",68.7
"North Haven School District","=""1010011""","Grade 11",26.3
"North Haven School District","=""1010011""","Grade 12",40.3
"North Stonington School District","=""1020011""","Kindergarten",0.0
"North Stonington School District","=""1020011""","Grade   1",0.0
"North Stonington School District","=""1020011""","Grade   2",0.0
"North Stonington School District","=""1020011""","Grade   3",0.0
"North Stonington School District","=""1020011""","Grade   4",0.0
"North Stonington School District","=""1020011""","Grade   5",0.0
"North Stonington School District","=""1020011""","Grade   6","*"
"North Stonington School District","=""1020011""","Grade   7",0.0
"North Stonington School District","=""1020011""","Grade   8","*"
"North Stonington School District","=""1020011""","Grade   9","*"
"North Stonington School District","=""1020011""","Grade 10","*"
"North Stonington School District","=""1020011""","Grade 11","*"
"North Stonington School District","=""1020011""","Grade 12","*"
"Norwalk School District","=""1030011""","Kindergarten",10.7
"Norwalk School District","=""1030011""","Grade   1",6.6
"Norwalk School District","=""1030011""","Grade   2",8.1
"Norwalk School District","=""1030011""","Grade   3",6.6
"Norwalk School District","=""1030011""","Grade   4",5.3
"Norwalk School District","=""1030011""","Grade   5",4.9
"Norwalk School District","=""1030011""","Grade   6",5.7
"Norwalk School District","=""1030011""","Grade   7",8.6
"Norwalk School District","=""1030011""","Grade   8",13.8
"Norwalk School District","=""1030011""","Grade   9",7.0
"Norwalk School District","=""1030011""","Grade 10",9.2
"Norwalk School District","=""1030011""","Grade 11",11.3
"Norwalk School District","=""1030011""","Grade 12",11.1
"Norwich Free Academy District","=""9010022""","Grade   9",10.5
"Norwich Free Academy District","=""9010022""","Grade 10",13.2
"Norwich Free Academy District","=""9010022""","Grade 11",17.8
"Norwich Free Academy District","=""9010022""","Grade 12",19.6
"Norwich School District","=""1040011""","Kindergarten",17.6
"Norwich School District","=""1040011""","Grade   1",12.2
"Norwich School District","=""1040011""","Grade   2",11.2
"Norwich School District","=""1040011""","Grade   3",7.6
"Norwich School District","=""1040011""","Grade   4",8.8
"Norwich School District","=""1040011""","Grade   5",9.4
"Norwich School District","=""1040011""","Grade   6",11.4
"Norwich School District","=""1040011""","Grade   7",15.2
"Norwich School District","=""1040011""","Grade   8",15.8
"Norwich School District","=""1040011""","Grade   9","*"
"Norwich School District","=""1040011""","Grade 10",66.7
"Norwich School District","=""1040011""","Grade 11","*"
"Norwich School District","=""1040011""","Grade 12",65.8
"Odyssey Community School District","=""2630013""","Kindergarten","*"
"Odyssey Community School District","=""2630013""","Grade   1","*"
"Odyssey Community School District","=""2630013""","Grade   2","*"
"Odyssey Community School District","=""2630013""","Grade   3","*"
"Odyssey Community School District","=""2630013""","Grade   4","*"
"Odyssey Community School District","=""2630013""","Grade   5","*"
"Odyssey Community School District","=""2630013""","Grade   6","*"
"Odyssey Community School District","=""2630013""","Grade   7","*"
"Odyssey Community School District","=""2630013""","Grade   8","*"
"Old Saybrook School District","=""1060011""","Kindergarten","*"
"Old Saybrook School District","=""1060011""","Grade   1","*"
"Old Saybrook School District","=""1060011""","Grade   2",0.0
"Old Saybrook School District","=""1060011""","Grade   3","*"
"Old Saybrook School District","=""1060011""","Grade   4","*"
"Old Saybrook School District","=""1060011""","Grade   5","*"
"Old Saybrook School District","=""1060011""","Grade   6","*"
"Old Saybrook School District","=""1060011""","Grade   7","*"
"Old Saybrook School District","=""1060011""","Grade   8","*"
"Old Saybrook School District","=""1060011""","Grade   9",21.4
"Old Saybrook School District","=""1060011""","Grade 10",28.7
"Old Saybrook School District","=""1060011""","Grade 11",30.5
"Old Saybrook School District","=""1060011""","Grade 12",37.0
"Orange School District","=""1070011""","Kindergarten",4.3
"Orange School District","=""1070011""","Grade   1",4.7
"Orange School District","=""1070011""","Grade   2","*"
"Orange School District","=""1070011""","Grade   3","*"
"Orange School District","=""1070011""","Grade   4",4.7
"Orange School District","=""1070011""","Grade   5",3.0
"Orange School District","=""1070011""","Grade   6","*"
"Oxford School District","=""1080011""","Kindergarten","*"
"Oxford School District","=""1080011""","Grade   1","*"
"Oxford School District","=""1080011""","Grade   2","*"
"Oxford School District","=""1080011""","Grade   3","*"
"Oxford School District","=""1080011""","Grade   4","*"
"Oxford School District","=""1080011""","Grade   5","*"
"Oxford School District","=""1080011""","Grade   6",3.7
"Oxford School District","=""1080011""","Grade   7",9.2
"Oxford School District","=""1080011""","Grade   8",6.7
"Oxford School District","=""1080011""","Grade   9",11.7
"Oxford School District","=""1080011""","Grade 10",10.5
"Oxford School District","=""1080011""","Grade 11",14.5
"Oxford School District","=""1080011""","Grade 12",26.4
"Park City Prep Charter School District","=""2830013""","Grade   5","*"
"Park City Prep Charter School District","=""2830013""","Grade   6",6.7
"Park City Prep Charter School District","=""2830013""","Grade   7",7.5
"Park City Prep Charter School District","=""2830013""","Grade   8",13.2
"Path Academy District","=""2930013""","Grade   9",76.6
"Path Academy District","=""2930013""","Grade 10",88.6
"Path Academy District","=""2930013""","Grade 11","*"
"Path Academy District","=""2930013""","Grade 12","*"
"Plainfield School District","=""1090011""","Kindergarten",10.3
"Plainfield School District","=""1090011""","Grade   1",3.5
"Plainfield School District","=""1090011""","Grade   2",8.4
"Plainfield School District","=""1090011""","Grade   3",4.8
"Plainfield School District","=""1090011""","Grade   4",5.6
"Plainfield School District","=""1090011""","Grade   5",5.3
"Plainfield School District","=""1090011""","Grade   6",5.9
"Plainfield School District","=""1090011""","Grade   7",6.8
"Plainfield School District","=""1090011""","Grade   8",7.2
"Plainfield School District","=""1090011""","Grade   9",16.6
"Plainfield School District","=""1090011""","Grade 10",13.2
"Plainfield School District","=""1090011""","Grade 11",17.3
"Plainfield School District","=""1090011""","Grade 12",21.2
"Plainville School District","=""1100011""","Kindergarten",5.8
"Plainville School District","=""1100011""","Grade   1","*"
"Plainville School District","=""1100011""","Grade   2",4.2
"Plainville School District","=""1100011""","Grade   3",8.8
"Plainville School District","=""1100011""","Grade   4",7.1
"Plainville School District","=""1100011""","Grade   5",6.8
"Plainville School District","=""1100011""","Grade   6",9.9
"Plainville School District","=""1100011""","Grade   7",7.5
"Plainville School District","=""1100011""","Grade   8",15.3
"Plainville School District","=""1100011""","Grade   9",8.9
"Plainville School District","=""1100011""","Grade 10",7.3
"Plainville School District","=""1100011""","Grade 11",8.3
"Plainville School District","=""1100011""","Grade 12",10.3
"Plymouth School District","=""1110011""","Kindergarten",10.3
"Plymouth School District","=""1110011""","Grade   1",5.1
"Plymouth School District","=""1110011""","Grade   2",8.3
"Plymouth School District","=""1110011""","Grade   3",9.8
"Plymouth School District","=""1110011""","Grade   4",10.7
"Plymouth School District","=""1110011""","Grade   5",8.9
"Plymouth School District","=""1110011""","Grade   6",9.5
"Plymouth School District","=""1110011""","Grade   7",10.4
"Plymouth School District","=""1110011""","Grade   8",9.8
"Plymouth School District","=""1110011""","Grade   9",13.2
"Plymouth School District","=""1110011""","Grade 10",19.4
"Plymouth School District","=""1110011""","Grade 11",21.3
"Plymouth School District","=""1110011""","Grade 12",24.8
"Pomfret School District","=""1120011""","Kindergarten","*"
"Pomfret School District","=""1120011""","Grade   1","*"
"Pomfret School District","=""1120011""","Grade   2","*"
"Pomfret School District","=""1120011""","Grade   3",0.0
"Pomfret School District","=""1120011""","Grade   4","*"
"Pomfret School District","=""1120011""","Grade   5",0.0
"Pomfret School District","=""1120011""","Grade   6","*"
"Pomfret School District","=""1120011""","Grade   7","*"
"Pomfret School District","=""1120011""","Grade   8","*"
"Pomfret School District","=""1120011""","Grade 12","*"
"Portland School District","=""1130011""","Kindergarten",9.7
"Portland School District","=""1130011""","Grade   1","*"
"Portland School District","=""1130011""","Grade   2","*"
"Portland School District","=""1130011""","Grade   3","*"
"Portland School District","=""1130011""","Grade   4","*"
"Portland School District","=""1130011""","Grade   5","*"
"Portland School District","=""1130011""","Grade   6",6.5
"Portland School District","=""1130011""","Grade   7","*"
"Portland School District","=""1130011""","Grade   8",12.1
"Portland School District","=""1130011""","Grade   9",9.6
"Portland School District","=""1130011""","Grade 10",11.7
"Portland School District","=""1130011""","Grade 11",10.0
"Portland School District","=""1130011""","Grade 12",15.2
"Preston School District","=""1140011""","Kindergarten",16.7
"Preston School District","=""1140011""","Grade   1","*"
"Preston School District","=""1140011""","Grade   2",16.0
"Preston School District","=""1140011""","Grade   3","*"
"Preston School District","=""1140011""","Grade   4","*"
"Preston School District","=""1140011""","Grade   5",0.0
"Preston School District","=""1140011""","Grade   6","*"
"Preston School District","=""1140011""","Grade   7","*"
"Preston School District","=""1140011""","Grade   8","*"
"Preston School District","=""1140011""","Grade 10","*"
"Preston School District","=""1140011""","Grade 12","*"
"Putnam School District","=""1160011""","Kindergarten",19.0
"Putnam School District","=""1160011""","Grade   1",11.9
"Putnam School District","=""1160011""","Grade   2",7.0
"Putnam School District","=""1160011""","Grade   3","*"
"Putnam School District","=""1160011""","Grade   4","*"
"Putnam School District","=""1160011""","Grade   5","*"
"Putnam School District","=""1160011""","Grade   6",9.1
"Putnam School District","=""1160011""","Grade   7",11.6
"Putnam School District","=""1160011""","Grade   8",17.2
"Putnam School District","=""1160011""","Grade   9",17.6
"Putnam School District","=""1160011""","Grade 10",21.5
"Putnam School District","=""1160011""","Grade 11",30.0
"Putnam School District","=""1160011""","Grade 12",37.1
"Redding School District","=""1170011""","Kindergarten","*"
"Redding School District","=""1170011""","Grade   1","*"
"Redding School District","=""1170011""","Grade   2","*"
"Redding School District","=""1170011""","Grade   3","*"
"Redding School District","=""1170011""","Grade   4","*"
"Redding School District","=""1170011""","Grade   5","*"
"Redding School District","=""1170011""","Grade   6","*"
"Redding School District","=""1170011""","Grade   7",5.7
"Redding School District","=""1170011""","Grade   8","*"
"Regional School District 01","=""2010012""","Grade   8","*"
"Regional School District 01","=""2010012""","Grade   9",12.1
"Regional School District 01","=""2010012""","Grade 10",12.2
"Regional School District 01","=""2010012""","Grade 11",17.6
"Regional School District 01","=""2010012""","Grade 12",21.3
"Regional School District 04","=""2040012""","Grade   6","*"
"Regional School District 04","=""2040012""","Grade   7",8.5
"Regional School District 04","=""2040012""","Grade   8",4.6
"Regional School District 04","=""2040012""","Grade   9",7.0
"Regional School District 04","=""2040012""","Grade 10",4.6
"Regional School District 04","=""2040012""","Grade 11",9.5
"Regional School District 04","=""2040012""","Grade 12",12.4
"Regional School District 05","=""2050012""","Grade   7",5.3
"Regional School District 05","=""2050012""","Grade   8",4.0
"Regional School District 05","=""2050012""","Grade   9",6.0
"Regional School District 05","=""2050012""","Grade 10",8.6
"Regional School District 05","=""2050012""","Grade 11",10.7
"Regional School District 05","=""2050012""","Grade 12",27.9
"Regional School District 06","=""2060012""","Kindergarten","*"
"Regional School District 06","=""2060012""","Grade   1","*"
"Regional School District 06","=""2060012""","Grade   2","*"
"Regional School District 06","=""2060012""","Grade   3","*"
"Regional School District 06","=""2060012""","Grade   4","*"
"Regional School District 06","=""2060012""","Grade   5",13.2
"Regional School District 06","=""2060012""","Grade   6","*"
"Regional School District 06","=""2060012""","Grade   7","*"
"Regional School District 06","=""2060012""","Grade   8","*"
"Regional School District 06","=""2060012""","Grade   9",4.8
"Regional School District 06","=""2060012""","Grade 10","*"
"Regional School District 06","=""2060012""","Grade 11","*"
"Regional School District 06","=""2060012""","Grade 12","*"
"Regional School District 07","=""2070012""","Grade   6","*"
"Regional School District 07","=""2070012""","Grade   7","*"
"Regional School District 07","=""2070012""","Grade   8",3.1
"Regional School District 07","=""2070012""","Grade   9","*"
"Regional School District 07","=""2070012""","Grade 10",5.0
"Regional School District 07","=""2070012""","Grade 11",9.3
"Regional School District 07","=""2070012""","Grade 12",11.7
"Regional School District 08","=""2080012""","Grade   7",11.1
"Regional School District 08","=""2080012""","Grade   8",18.9
"Regional School District 08","=""2080012""","Grade   9",7.1
"Regional School District 08","=""2080012""","Grade 10",9.8
"Regional School District 08","=""2080012""","Grade 11",10.8
"Regional School District 08","=""2080012""","Grade 12",17.3
"Regional School District 09","=""2090012""","Grade   9",3.9
"Regional School District 09","=""2090012""","Grade 10",5.3
"Regional School District 09","=""2090012""","Grade 11",11.2
"Regional School District 09","=""2090012""","Grade 12",15.6
"Regional School District 10","=""2100012""","Kindergarten",6.9
"Regional School District 10","=""2100012""","Grade   1","*"
"Regional School District 10","=""2100012""","Grade   2","*"
"Regional School District 10","=""2100012""","Grade   3",4.2
"Regional School District 10","=""2100012""","Grade   4","*"
"Regional School District 10","=""2100012""","Grade   5","*"
"Regional School District 10","=""2100012""","Grade   6",0.0
"Regional School District 10","=""2100012""","Grade   7",3.3
"Regional School District 10","=""2100012""","Grade   8",3.7
"Regional School District 10","=""2100012""","Grade   9",7.3
"Regional School District 10","=""2100012""","Grade 10",12.2
"Regional School District 10","=""2100012""","Grade 11",12.4
"Regional School District 10","=""2100012""","Grade 12",25.1
"Regional School District 11","=""2110012""","Grade   7","*"
"Regional School District 11","=""2110012""","Grade   8","*"
"Regional School District 11","=""2110012""","Grade   9","*"
"Regional School District 11","=""2110012""","Grade 10","*"
"Regional School District 11","=""2110012""","Grade 11","*"
"Regional School District 11","=""2110012""","Grade 12",10.3
"Regional School District 12","=""2120012""","Kindergarten","*"
"Regional School District 12","=""2120012""","Grade   1","*"
"Regional School District 12","=""2120012""","Grade   2","*"
"Regional School District 12","=""2120012""","Grade   3","*"
"Regional School District 12","=""2120012""","Grade   4","*"
"Regional School District 12","=""2120012""","Grade   5","*"
"Regional School District 12","=""2120012""","Grade   6",13.8
"Regional School District 12","=""2120012""","Grade   7",9.5
"Regional School District 12","=""2120012""","Grade   8",8.3
"Regional School District 12","=""2120012""","Grade   9",11.9
"Regional School District 12","=""2120012""","Grade 10",11.8
"Regional School District 12","=""2120012""","Grade 11",15.0
"Regional School District 12","=""2120012""","Grade 12",9.2
"Regional School District 13","=""2130012""","Kindergarten","*"
"Regional School District 13","=""2130012""","Grade   1","*"
"Regional School District 13","=""2130012""","Grade   2","*"
"Regional School District 13","=""2130012""","Grade   3",0.0
"Regional School District 13","=""2130012""","Grade   4",0.0
"Regional School District 13","=""2130012""","Grade   5","*"
"Regional School District 13","=""2130012""","Grade   6","*"
"Regional School District 13","=""2130012""","Grade   7",5.6
"Regional School District 13","=""2130012""","Grade   8","*"
"Regional School District 13","=""2130012""","Grade   9",5.4
"Regional School District 13","=""2130012""","Grade 10",6.0
"Regional School District 13","=""2130012""","Grade 11",8.4
"Regional School District 13","=""2130012""","Grade 12",11.0
"Regional School District 14","=""2140012""","Kindergarten","*"
"Regional School District 14","=""2140012""","Grade   1",5.6
"Regional School District 14","=""2140012""","Grade   2","*"
"Regional School District 14","=""2140012""","Grade   3","*"
"Regional School District 14","=""2140012""","Grade   4",7.6
"Regional School District 14","=""2140012""","Grade   5","*"
"Regional School District 14","=""2140012""","Grade   6",0.0
"Regional School District 14","=""2140012""","Grade   7",0.0
"Regional School District 14","=""2140012""","Grade   8",0.0
"Regional School District 14","=""2140012""","Grade   9","*"
"Regional School District 14","=""2140012""","Grade 10","*"
"Regional School District 14","=""2140012""","Grade 11","*"
"Regional School District 14","=""2140012""","Grade 12",0.0
"Regional School District 15","=""2150012""","Kindergarten",4.0
"Regional School District 15","=""2150012""","Grade   1",2.9
"Regional School District 15","=""2150012""","Grade   2","*"
"Regional School District 15","=""2150012""","Grade   3",2.6
"Regional School District 15","=""2150012""","Grade   4",2.5
"Regional School District 15","=""2150012""","Grade   5",2.8
"Regional School District 15","=""2150012""","Grade   6",5.8
"Regional School District 15","=""2150012""","Grade   7",8.9
"Regional School District 15","=""2150012""","Grade   8",12.0
"Regional School District 15","=""2150012""","Grade   9",2.9
"Regional School District 15","=""2150012""","Grade 10","*"
"Regional School District 15","=""2150012""","Grade 11",3.5
"Regional School District 15","=""2150012""","Grade 12",4.1
"Regional School District 16","=""2160012""","Kindergarten",7.9
"Regional School District 16","=""2160012""","Grade   1",10.2
"Regional School District 16","=""2160012""","Grade   2",7.3
"Regional School District 16","=""2160012""","Grade   3",8.5
"Regional School District 16","=""2160012""","Grade   4",5.3
"Regional School District 16","=""2160012""","Grade   5",7.9
"Regional School District 16","=""2160012""","Grade   6",5.6
"Regional School District 16","=""2160012""","Grade   7",11.5
"Regional School District 16","=""2160012""","Grade   8",9.7
"Regional School District 16","=""2160012""","Grade   9",4.3
"Regional School District 16","=""2160012""","Grade 10",9.1
"Regional School District 16","=""2160012""","Grade 11",10.3
"Regional School District 16","=""2160012""","Grade 12",15.7
"Regional School District 17","=""2170012""","Kindergarten",4.5
"Regional School District 17","=""2170012""","Grade   1","*"
"Regional School District 17","=""2170012""","Grade   2","*"
"Regional School District 17","=""2170012""","Grade   3",4.2
"Regional School District 17","=""2170012""","Grade   4","*"
"Regional School District 17","=""2170012""","Grade   5","*"
"Regional School District 17","=""2170012""","Grade   6",5.2
"Regional School District 17","=""2170012""","Grade   7",4.2
"Regional School District 17","=""2170012""","Grade   8",3.6
"Regional School District 17","=""2170012""","Grade   9",6.0
"Regional School District 17","=""2170012""","Grade 10",8.8
"Regional School District 17","=""2170012""","Grade 11",11.0
"Regional School District 17","=""2170012""","Grade 12",9.4
"Regional School District 18","=""2180012""","Kindergarten","*"
"Regional School District 18","=""2180012""","Grade   1","*"
"Regional School District 18","=""2180012""","Grade   2","*"
"Regional School District 18","=""2180012""","Grade   3","*"
"Regional School District 18","=""2180012""","Grade   4",8.2
"Regional School District 18","=""2180012""","Grade   5",6.7
"Regional School District 18","=""2180012""","Grade   6",5.7
"Regional School District 18","=""2180012""","Grade   7",7.9
"Regional School District 18","=""2180012""","Grade   8",4.9
"Regional School District 18","=""2180012""","Grade   9",9.1
"Regional School District 18","=""2180012""","Grade 10",9.8
"Regional School District 18","=""2180012""","Grade 11","*"
"Regional School District 18","=""2180012""","Grade 12",16.7
"Regional School District 19","=""2190012""","Grade   9",4.4
"Regional School District 19","=""2190012""","Grade 10",6.6
"Regional School District 19","=""2190012""","Grade 11",9.2
"Regional School District 19","=""2190012""","Grade 12",7.7
"Ridgefield School District","=""1180011""","Kindergarten",3.5
"Ridgefield School District","=""1180011""","Grade   1",5.5
"Ridgefield School District","=""1180011""","Grade   2",2.6
"Ridgefield School District","=""1180011""","Grade   3","*"
"Ridgefield School District","=""1180011""","Grade   4",3.6
"Ridgefield School District","=""1180011""","Grade   5",1.5
"Ridgefield School District","=""1180011""","Grade   6",2.5
"Ridgefield School District","=""1180011""","Grade   7",3.5
"Ridgefield School District","=""1180011""","Grade   8",6.0
"Ridgefield School District","=""1180011""","Grade   9",6.9
"Ridgefield School District","=""1180011""","Grade 10",9.2
"Ridgefield School District","=""1180011""","Grade 11",9.0
"Ridgefield School District","=""1180011""","Grade 12",14.1
"Rocky Hill School District","=""1190011""","Kindergarten",8.6
"Rocky Hill School District","=""1190011""","Grade   1",12.0
"Rocky Hill School District","=""1190011""","Grade   2",10.8
"Rocky Hill School District","=""1190011""","Grade   3",3.2
"Rocky Hill School District","=""1190011""","Grade   4",5.6
"Rocky Hill School District","=""1190011""","Grade   5","*"
"Rocky Hill School District","=""1190011""","Grade   6",4.6
"Rocky Hill School District","=""1190011""","Grade   7",4.6
"Rocky Hill School District","=""1190011""","Grade   8",6.3
"Rocky Hill School District","=""1190011""","Grade   9",6.5
"Rocky Hill School District","=""1190011""","Grade 10",9.6
"Rocky Hill School District","=""1190011""","Grade 11",11.9
"Rocky Hill School District","=""1190011""","Grade 12",14.4
"Salem School District","=""1210011""","Kindergarten","*"
"Salem School District","=""1210011""","Grade   1","*"
"Salem School District","=""1210011""","Grade   2",0.0
"Salem School District","=""1210011""","Grade   3","*"
"Salem School District","=""1210011""","Grade   4","*"
"Salem School District","=""1210011""","Grade   5","*"
"Salem School District","=""1210011""","Grade   6","*"
"Salem School District","=""1210011""","Grade   7",0.0
"Salem School District","=""1210011""","Grade   8","*"
"Salem School District","=""1210011""","Grade 10","*"
"Salem School District","=""1210011""","Grade 12","*"
"Salisbury School District","=""1220011""","Kindergarten","*"
"Salisbury School District","=""1220011""","Grade   1","*"
"Salisbury School District","=""1220011""","Grade   2","*"
"Salisbury School District","=""1220011""","Grade   3","*"
"Salisbury School District","=""1220011""","Grade   4","*"
"Salisbury School District","=""1220011""","Grade   5","*"
"Salisbury School District","=""1220011""","Grade   6","*"
"Salisbury School District","=""1220011""","Grade   7","*"
"Salisbury School District","=""1220011""","Grade   8","*"
"Scotland School District","=""1230011""","Kindergarten","*"
"Scotland School District","=""1230011""","Grade   1","*"
"Scotland School District","=""1230011""","Grade   2","*"
"Scotland School District","=""1230011""","Grade   3","*"
"Scotland School District","=""1230011""","Grade   4","*"
"Scotland School District","=""1230011""","Grade   5","*"
"Scotland School District","=""1230011""","Grade   6","*"
"Seymour School District","=""1240011""","Kindergarten","*"
"Seymour School District","=""1240011""","Grade   1",4.6
"Seymour School District","=""1240011""","Grade   2","*"
"Seymour School District","=""1240011""","Grade   3",4.8
"Seymour School District","=""1240011""","Grade   4",7.8
"Seymour School District","=""1240011""","Grade   5",3.8
"Seymour School District","=""1240011""","Grade   6",5.2
"Seymour School District","=""1240011""","Grade   7",13.5
"Seymour School District","=""1240011""","Grade   8",11.5
"Seymour School District","=""1240011""","Grade   9",4.9
