"Chronic Absenteeism, 2015-16"
", Grade"

"District","District Code","Grade","% Chronically Absent"
"New Britain School District","=""0890011""","Grade   1",11.4
"New Britain School District","=""0890011""","Grade   2",9.0
"New Britain School District","=""0890011""","Grade   3",7.4
"New Britain School District","=""0890011""","Grade   4",7.6
"New Britain School District","=""0890011""","Grade   5",9.9
"New Britain School District","=""0890011""","Grade   6",14.4
"New Britain School District","=""0890011""","Grade   7",16.8
"New Britain School District","=""0890011""","Grade   8",21.6
"New Britain School District","=""0890011""","Grade   9",35.7
"New Britain School District","=""0890011""","Grade 10",33.1
"New Britain School District","=""0890011""","Grade 11",31.4
"New Britain School District","=""0890011""","Grade 12",34.2
"New Canaan School District","=""0900011""","Kindergarten",3.4
"New Canaan School District","=""0900011""","Grade   1","*"
"New Canaan School District","=""0900011""","Grade   2","*"
"New Canaan School District","=""0900011""","Grade   3",2.2
"New Canaan School District","=""0900011""","Grade   4","*"
"New Canaan School District","=""0900011""","Grade   5",3.7
"New Canaan School District","=""0900011""","Grade   6","*"
"New Canaan School District","=""0900011""","Grade   7",2.4
"New Canaan School District","=""0900011""","Grade   8","*"
"New Canaan School District","=""0900011""","Grade   9",2.5
"New Canaan School District","=""0900011""","Grade 10",3.7
"New Canaan School District","=""0900011""","Grade 11",4.8
"New Canaan School District","=""0900011""","Grade 12",3.1
"New Fairfield School District","=""0910011""","Kindergarten",3.9
"New Fairfield School District","=""0910011""","Grade   1","*"
"New Fairfield School District","=""0910011""","Grade   2","*"
"New Fairfield School District","=""0910011""","Grade   3",0.0
"New Fairfield School District","=""0910011""","Grade   4",3.5
"New Fairfield School District","=""0910011""","Grade   5",4.5
"New Fairfield School District","=""0910011""","Grade   6","*"
"New Fairfield School District","=""0910011""","Grade   7",7.5
"New Fairfield School District","=""0910011""","Grade   8",4.1
"New Fairfield School District","=""0910011""","Grade   9","*"
"New Fairfield School District","=""0910011""","Grade 10",3.2
"New Fairfield School District","=""0910011""","Grade 11","*"
"New Fairfield School District","=""0910011""","Grade 12",3.7
"New Hartford School District","=""0920011""","Kindergarten","*"
"New Hartford School District","=""0920011""","Grade   1","*"
"New Hartford School District","=""0920011""","Grade   2",0.0
"New Hartford School District","=""0920011""","Grade   3","*"
"New Hartford School District","=""0920011""","Grade   4","*"
"New Hartford School District","=""0920011""","Grade   5","*"
"New Hartford School District","=""0920011""","Grade   6","*"
"New Haven School District","=""0930011""","Kindergarten",20.3
"New Haven School District","=""0930011""","Grade   1",16.0
"New Haven School District","=""0930011""","Grade   2",15.8
"New Haven School District","=""0930011""","Grade   3",12.5
"New Haven School District","=""0930011""","Grade   4",13.4
"New Haven School District","=""0930011""","Grade   5",13.2
"New Haven School District","=""0930011""","Grade   6",14.9
"New Haven School District","=""0930011""","Grade   7",16.1
"New Haven School District","=""0930011""","Grade   8",16.1
"New Haven School District","=""0930011""","Grade   9",29.2
"New Haven School District","=""0930011""","Grade 10",31.9
"New Haven School District","=""0930011""","Grade 11",28.5
"New Haven School District","=""0930011""","Grade 12",35.6
"New London School District","=""0950011""","Kindergarten",17.7
"New London School District","=""0950011""","Grade   1",16.0
"New London School District","=""0950011""","Grade   2",17.1
"New London School District","=""0950011""","Grade   3",13.8
"New London School District","=""0950011""","Grade   4",17.8
"New London School District","=""0950011""","Grade   5",21.4
"New London School District","=""0950011""","Grade   6",12.9
"New London School District","=""0950011""","Grade   7",15.5
"New London School District","=""0950011""","Grade   8",17.3
"New London School District","=""0950011""","Grade   9",22.4
"New London School District","=""0950011""","Grade 10",18.1
"New London School District","=""0950011""","Grade 11",13.4
"New London School District","=""0950011""","Grade 12",23.0
"New Milford School District","=""0960011""","Kindergarten",6.1
"New Milford School District","=""0960011""","Grade   1",5.6
"New Milford School District","=""0960011""","Grade   2",5.7
"New Milford School District","=""0960011""","Grade   3",3.5
"New Milford School District","=""0960011""","Grade   4",4.8
"New Milford School District","=""0960011""","Grade   5","*"
"New Milford School District","=""0960011""","Grade   6",4.1
"New Milford School District","=""0960011""","Grade   7",4.1
"New Milford School District","=""0960011""","Grade   8",5.0
"New Milford School District","=""0960011""","Grade   9",6.4
"New Milford School District","=""0960011""","Grade 10",8.9
"New Milford School District","=""0960011""","Grade 11",7.3
"New Milford School District","=""0960011""","Grade 12",9.7
"Newington School District","=""0940011""","Kindergarten",2.7
"Newington School District","=""0940011""","Grade   1","*"
"Newington School District","=""0940011""","Grade   2",2.8
"Newington School District","=""0940011""","Grade   3",4.1
"Newington School District","=""0940011""","Grade   4","*"
"Newington School District","=""0940011""","Grade   5","*"
"Newington School District","=""0940011""","Grade   6",3.1
"Newington School District","=""0940011""","Grade   7",1.8
"Newington School District","=""0940011""","Grade   8",2.5
"Newington School District","=""0940011""","Grade   9",7.4
"Newington School District","=""0940011""","Grade 10",8.0
"Newington School District","=""0940011""","Grade 11",12.8
"Newington School District","=""0940011""","Grade 12",14.7
"Newtown School District","=""0970011""","Kindergarten",4.5
"Newtown School District","=""0970011""","Grade   1","*"
"Newtown School District","=""0970011""","Grade   2",3.5
"Newtown School District","=""0970011""","Grade   3",2.4
"Newtown School District","=""0970011""","Grade   4",3.7
"Newtown School District","=""0970011""","Grade   5",3.2
"Newtown School District","=""0970011""","Grade   6",3.1
"Newtown School District","=""0970011""","Grade   7",3.3
"Newtown School District","=""0970011""","Grade   8",7.9
"Newtown School District","=""0970011""","Grade   9",2.7
"Newtown School District","=""0970011""","Grade 10",3.8
"Newtown School District","=""0970011""","Grade 11",5.9
"Newtown School District","=""0970011""","Grade 12",9.6
"Norfolk School District","=""0980011""","Kindergarten","*"
"Norfolk School District","=""0980011""","Grade   1","*"
"Norfolk School District","=""0980011""","Grade   2","*"
"Norfolk School District","=""0980011""","Grade   3","*"
"Norfolk School District","=""0980011""","Grade   4","*"
"Norfolk School District","=""0980011""","Grade   5","*"
"Norfolk School District","=""0980011""","Grade   6","*"
"North Branford School District","=""0990011""","Kindergarten","*"
"North Branford School District","=""0990011""","Grade   1","*"
"North Branford School District","=""0990011""","Grade   2","*"
"North Branford School District","=""0990011""","Grade   3",5.0
"North Branford School District","=""0990011""","Grade   4","*"
"North Branford School District","=""0990011""","Grade   5",4.8
"North Branford School District","=""0990011""","Grade   6","*"
"North Branford School District","=""0990011""","Grade   7",3.8
"North Branford School District","=""0990011""","Grade   8",4.3
"North Branford School District","=""0990011""","Grade   9",9.1
"North Branford School District","=""0990011""","Grade 10",7.4
"North Branford School District","=""0990011""","Grade 11",9.6
"North Branford School District","=""0990011""","Grade 12",10.6
"North Canaan School District","=""1000011""","Kindergarten","*"
"North Canaan School District","=""1000011""","Grade   1","*"
"North Canaan School District","=""1000011""","Grade   2","*"
"North Canaan School District","=""1000011""","Grade   3","*"
"North Canaan School District","=""1000011""","Grade   4","*"
"North Canaan School District","=""1000011""","Grade   5",0.0
"North Canaan School District","=""1000011""","Grade   6","*"
"North Canaan School District","=""1000011""","Grade   7","*"
"North Canaan School District","=""1000011""","Grade   8","*"
"North Haven School District","=""1010011""","Kindergarten","*"
"North Haven School District","=""1010011""","Grade   1",4.2
"North Haven School District","=""1010011""","Grade   2","*"
"North Haven School District","=""1010011""","Grade   3","*"
"North Haven School District","=""1010011""","Grade   4","*"
"North Haven School District","=""1010011""","Grade   5",5.2
"North Haven School District","=""1010011""","Grade   6",4.4
"North Haven School District","=""1010011""","Grade   7",8.8
"North Haven School District","=""1010011""","Grade   8",11.2
"North Haven School District","=""1010011""","Grade   9",2.4
"North Haven School District","=""1010011""","Grade 10",4.0
"North Haven School District","=""1010011""","Grade 11","*"
"North Haven School District","=""1010011""","Grade 12",2.9
"North Stonington School District","=""1020011""","Kindergarten","*"
"North Stonington School District","=""1020011""","Grade   1","*"
"North Stonington School District","=""1020011""","Grade   2","*"
"North Stonington School District","=""1020011""","Grade   3","*"
"North Stonington School District","=""1020011""","Grade   4","*"
"North Stonington School District","=""1020011""","Grade   5","*"
"North Stonington School District","=""1020011""","Grade   6",0.0
"North Stonington School District","=""1020011""","Grade   7","*"
"North Stonington School District","=""1020011""","Grade   8","*"
"North Stonington School District","=""1020011""","Grade   9",0.0
"North Stonington School District","=""1020011""","Grade 10","*"
"North Stonington School District","=""1020011""","Grade 11","*"
"North Stonington School District","=""1020011""","Grade 12",13.3
"Norwalk School District","=""1030011""","Kindergarten",10.6
"Norwalk School District","=""1030011""","Grade   1",6.9
"Norwalk School District","=""1030011""","Grade   2",4.6
"Norwalk School District","=""1030011""","Grade   3",5.7
"Norwalk School District","=""1030011""","Grade   4",5.0
"Norwalk School District","=""1030011""","Grade   5",3.8
"Norwalk School District","=""1030011""","Grade   6",4.5
"Norwalk School District","=""1030011""","Grade   7",7.2
"Norwalk School District","=""1030011""","Grade   8",11.6
"Norwalk School District","=""1030011""","Grade   9",12.7
"Norwalk School District","=""1030011""","Grade 10",12.7
"Norwalk School District","=""1030011""","Grade 11",19.2
"Norwalk School District","=""1030011""","Grade 12",30.7
"Norwich Free Academy District","=""9010022""","Grade   9",5.5
"Norwich Free Academy District","=""9010022""","Grade 10",11.1
"Norwich Free Academy District","=""9010022""","Grade 11",11.8
"Norwich Free Academy District","=""9010022""","Grade 12",15.4
"Norwich School District","=""1040011""","Kindergarten",13.4
"Norwich School District","=""1040011""","Grade   1",9.4
"Norwich School District","=""1040011""","Grade   2",7.7
"Norwich School District","=""1040011""","Grade   3",5.4
"Norwich School District","=""1040011""","Grade   4",6.5
"Norwich School District","=""1040011""","Grade   5",6.5
"Norwich School District","=""1040011""","Grade   6",8.8
"Norwich School District","=""1040011""","Grade   7",11.3
"Norwich School District","=""1040011""","Grade   8",9.4
"Norwich School District","=""1040011""","Grade   9","*"
"Norwich School District","=""1040011""","Grade 10","*"
"Norwich School District","=""1040011""","Grade 11","*"
"Norwich School District","=""1040011""","Grade 12",52.9
"Odyssey Community School District","=""2630013""","Kindergarten",0.0
"Odyssey Community School District","=""2630013""","Grade   1",0.0
"Odyssey Community School District","=""2630013""","Grade   2","*"
"Odyssey Community School District","=""2630013""","Grade   3","*"
"Odyssey Community School District","=""2630013""","Grade   4","*"
"Odyssey Community School District","=""2630013""","Grade   5",0.0
"Odyssey Community School District","=""2630013""","Grade   6","*"
"Odyssey Community School District","=""2630013""","Grade   7","*"
"Odyssey Community School District","=""2630013""","Grade   8","*"
"Old Saybrook School District","=""1060011""","Kindergarten","*"
"Old Saybrook School District","=""1060011""","Grade   1",0.0
"Old Saybrook School District","=""1060011""","Grade   2","*"
"Old Saybrook School District","=""1060011""","Grade   3",7.9
"Old Saybrook School District","=""1060011""","Grade   4","*"
"Old Saybrook School District","=""1060011""","Grade   5","*"
"Old Saybrook School District","=""1060011""","Grade   6","*"
"Old Saybrook School District","=""1060011""","Grade   7","*"
"Old Saybrook School District","=""1060011""","Grade   8",4.9
"Old Saybrook School District","=""1060011""","Grade   9",7.6
"Old Saybrook School District","=""1060011""","Grade 10",8.0
"Old Saybrook School District","=""1060011""","Grade 11",8.2
"Old Saybrook School District","=""1060011""","Grade 12",24.1
"Orange School District","=""1070011""","Kindergarten","*"
"Orange School District","=""1070011""","Grade   1",3.9
"Orange School District","=""1070011""","Grade   2",4.3
"Orange School District","=""1070011""","Grade   3","*"
"Orange School District","=""1070011""","Grade   4","*"
"Orange School District","=""1070011""","Grade   5","*"
"Orange School District","=""1070011""","Grade   6",3.2
"Oxford School District","=""1080011""","Kindergarten","*"
"Oxford School District","=""1080011""","Grade   1","*"
"Oxford School District","=""1080011""","Grade   2","*"
"Oxford School District","=""1080011""","Grade   3","*"
"Oxford School District","=""1080011""","Grade   4","*"
"Oxford School District","=""1080011""","Grade   5","*"
"Oxford School District","=""1080011""","Grade   6",6.2
"Oxford School District","=""1080011""","Grade   7",6.8
"Oxford School District","=""1080011""","Grade   8",10.5
"Oxford School District","=""1080011""","Grade   9",5.8
"Oxford School District","=""1080011""","Grade 10",11.3
"Oxford School District","=""1080011""","Grade 11",13.5
"Oxford School District","=""1080011""","Grade 12",21.7
"Park City Prep Charter School District","=""2830013""","Grade   5","*"
"Park City Prep Charter School District","=""2830013""","Grade   6",6.6
"Park City Prep Charter School District","=""2830013""","Grade   7",8.6
"Park City Prep Charter School District","=""2830013""","Grade   8","*"
"Path Academy District","=""2930013""","Grade   9",100.0
"Path Academy District","=""2930013""","Grade 10",100.0
"Path Academy District","=""2930013""","Grade 11",100.0
"Path Academy District","=""2930013""","Grade 12","*"
"Plainfield School District","=""1090011""","Kindergarten",17.1
"Plainfield School District","=""1090011""","Grade   1",7.1
"Plainfield School District","=""1090011""","Grade   2",5.8
"Plainfield School District","=""1090011""","Grade   3",7.0
"Plainfield School District","=""1090011""","Grade   4",3.6
"Plainfield School District","=""1090011""","Grade   5",4.9
"Plainfield School District","=""1090011""","Grade   6",5.0
"Plainfield School District","=""1090011""","Grade   7",7.7
"Plainfield School District","=""1090011""","Grade   8",8.5
"Plainfield School District","=""1090011""","Grade   9",23.5
"Plainfield School District","=""1090011""","Grade 10",22.0
"Plainfield School District","=""1090011""","Grade 11",18.1
"Plainfield School District","=""1090011""","Grade 12",25.0
"Plainville School District","=""1100011""","Kindergarten",8.9
"Plainville School District","=""1100011""","Grade   1",4.6
"Plainville School District","=""1100011""","Grade   2",5.7
"Plainville School District","=""1100011""","Grade   3","*"
"Plainville School District","=""1100011""","Grade   4",5.8
"Plainville School District","=""1100011""","Grade   5",4.1
"Plainville School District","=""1100011""","Grade   6",8.4
"Plainville School District","=""1100011""","Grade   7",7.6
"Plainville School District","=""1100011""","Grade   8",8.0
"Plainville School District","=""1100011""","Grade   9",12.2
"Plainville School District","=""1100011""","Grade 10",15.5
"Plainville School District","=""1100011""","Grade 11",9.7
"Plainville School District","=""1100011""","Grade 12",11.3
"Plymouth School District","=""1110011""","Kindergarten","*"
"Plymouth School District","=""1110011""","Grade   1","*"
"Plymouth School District","=""1110011""","Grade   2","*"
"Plymouth School District","=""1110011""","Grade   3",10.0
"Plymouth School District","=""1110011""","Grade   4",10.3
"Plymouth School District","=""1110011""","Grade   5","*"
"Plymouth School District","=""1110011""","Grade   6",6.3
"Plymouth School District","=""1110011""","Grade   7",6.0
"Plymouth School District","=""1110011""","Grade   8",7.1
"Plymouth School District","=""1110011""","Grade   9",15.6
"Plymouth School District","=""1110011""","Grade 10",17.2
"Plymouth School District","=""1110011""","Grade 11",22.5
"Plymouth School District","=""1110011""","Grade 12",29.4
"Pomfret School District","=""1120011""","Kindergarten","*"
"Pomfret School District","=""1120011""","Grade   1",0.0
"Pomfret School District","=""1120011""","Grade   2","*"
"Pomfret School District","=""1120011""","Grade   3","*"
"Pomfret School District","=""1120011""","Grade   4",0.0
"Pomfret School District","=""1120011""","Grade   5","*"
"Pomfret School District","=""1120011""","Grade   6",0.0
"Pomfret School District","=""1120011""","Grade   7",0.0
"Pomfret School District","=""1120011""","Grade   8","*"
"Pomfret School District","=""1120011""","Grade 12","*"
"Portland School District","=""1130011""","Kindergarten","*"
"Portland School District","=""1130011""","Grade   1",8.1
"Portland School District","=""1130011""","Grade   2","*"
"Portland School District","=""1130011""","Grade   3","*"
"Portland School District","=""1130011""","Grade   4","*"
"Portland School District","=""1130011""","Grade   5","*"
"Portland School District","=""1130011""","Grade   6",5.6
"Portland School District","=""1130011""","Grade   7","*"
"Portland School District","=""1130011""","Grade   8",7.3
"Portland School District","=""1130011""","Grade   9",6.5
"Portland School District","=""1130011""","Grade 10",14.0
"Portland School District","=""1130011""","Grade 11",11.3
"Portland School District","=""1130011""","Grade 12",12.6
"Preston School District","=""1140011""","Kindergarten","*"
"Preston School District","=""1140011""","Grade   1","*"
"Preston School District","=""1140011""","Grade   2",0.0
"Preston School District","=""1140011""","Grade   3","*"
"Preston School District","=""1140011""","Grade   4","*"
"Preston School District","=""1140011""","Grade   5","*"
"Preston School District","=""1140011""","Grade   6","*"
"Preston School District","=""1140011""","Grade   7","*"
"Preston School District","=""1140011""","Grade   8","*"
"Preston School District","=""1140011""","Grade 12","*"
"Putnam School District","=""1160011""","Kindergarten",9.3
"Putnam School District","=""1160011""","Grade   1",8.2
"Putnam School District","=""1160011""","Grade   2",6.1
"Putnam School District","=""1160011""","Grade   3","*"
"Putnam School District","=""1160011""","Grade   4","*"
"Putnam School District","=""1160011""","Grade   5",8.3
"Putnam School District","=""1160011""","Grade   6",11.2
"Putnam School District","=""1160011""","Grade   7",15.2
"Putnam School District","=""1160011""","Grade   8",21.9
"Putnam School District","=""1160011""","Grade   9",25.0
"Putnam School District","=""1160011""","Grade 10",18.4
"Putnam School District","=""1160011""","Grade 11",22.6
"Putnam School District","=""1160011""","Grade 12",41.0
"Redding School District","=""1170011""","Kindergarten","*"
"Redding School District","=""1170011""","Grade   1","*"
"Redding School District","=""1170011""","Grade   2","*"
"Redding School District","=""1170011""","Grade   3","*"
"Redding School District","=""1170011""","Grade   4","*"
"Redding School District","=""1170011""","Grade   5","*"
"Redding School District","=""1170011""","Grade   6","*"
"Redding School District","=""1170011""","Grade   7","*"
"Redding School District","=""1170011""","Grade   8",7.3
"Regional School District 01","=""2010012""","Kindergarten","*"
"Regional School District 01","=""2010012""","Grade   1","*"
"Regional School District 01","=""2010012""","Grade   3","*"
"Regional School District 01","=""2010012""","Grade   4","*"
"Regional School District 01","=""2010012""","Grade   5","*"
"Regional School District 01","=""2010012""","Grade   7","*"
"Regional School District 01","=""2010012""","Grade   8","*"
"Regional School District 01","=""2010012""","Grade   9",6.6
"Regional School District 01","=""2010012""","Grade 10",8.8
"Regional School District 01","=""2010012""","Grade 11",8.1
"Regional School District 01","=""2010012""","Grade 12",19.0
"Regional School District 04","=""2040012""","Grade   7","*"
"Regional School District 04","=""2040012""","Grade   8",6.0
"Regional School District 04","=""2040012""","Grade   9",6.0
"Regional School District 04","=""2040012""","Grade 10",8.4
"Regional School District 04","=""2040012""","Grade 11",6.2
"Regional School District 04","=""2040012""","Grade 12",11.3
"Regional School District 05","=""2050012""","Grade   7",5.8
"Regional School District 05","=""2050012""","Grade   8",7.0
"Regional School District 05","=""2050012""","Grade   9","*"
"Regional School District 05","=""2050012""","Grade 10","*"
"Regional School District 05","=""2050012""","Grade 11","*"
"Regional School District 05","=""2050012""","Grade 12","*"
"Regional School District 06","=""2060012""","Kindergarten","*"
"Regional School District 06","=""2060012""","Grade   1","*"
"Regional School District 06","=""2060012""","Grade   2","*"
"Regional School District 06","=""2060012""","Grade   3","*"
"Regional School District 06","=""2060012""","Grade   4","*"
"Regional School District 06","=""2060012""","Grade   5",0.0
"Regional School District 06","=""2060012""","Grade   6","*"
"Regional School District 06","=""2060012""","Grade   7","*"
"Regional School District 06","=""2060012""","Grade   8",0.0
"Regional School District 06","=""2060012""","Grade   9","*"
"Regional School District 06","=""2060012""","Grade 10","*"
"Regional School District 06","=""2060012""","Grade 11","*"
"Regional School District 06","=""2060012""","Grade 12",12.9
"Regional School District 07","=""2070012""","Grade   7","*"
"Regional School District 07","=""2070012""","Grade   8","*"
"Regional School District 07","=""2070012""","Grade   9",3.5
"Regional School District 07","=""2070012""","Grade 10","*"
"Regional School District 07","=""2070012""","Grade 11",5.1
"Regional School District 07","=""2070012""","Grade 12",11.2
"Regional School District 08","=""2080012""","Grade   7",3.8
"Regional School District 08","=""2080012""","Grade   8",2.5
"Regional School District 08","=""2080012""","Grade   9",7.0
"Regional School District 08","=""2080012""","Grade 10",7.1
"Regional School District 08","=""2080012""","Grade 11",8.4
"Regional School District 08","=""2080012""","Grade 12",12.9
"Regional School District 09","=""2090012""","Grade   9",5.5
"Regional School District 09","=""2090012""","Grade 10",6.8
"Regional School District 09","=""2090012""","Grade 11",7.6
"Regional School District 09","=""2090012""","Grade 12",17.6
"Regional School District 10","=""2100012""","Kindergarten","*"
"Regional School District 10","=""2100012""","Grade   1","*"
"Regional School District 10","=""2100012""","Grade   2","*"
"Regional School District 10","=""2100012""","Grade   3","*"
"Regional School District 10","=""2100012""","Grade   4","*"
"Regional School District 10","=""2100012""","Grade   5","*"
"Regional School District 10","=""2100012""","Grade   6",3.8
"Regional School District 10","=""2100012""","Grade   7","*"
"Regional School District 10","=""2100012""","Grade   8",5.6
"Regional School District 10","=""2100012""","Grade   9",10.4
"Regional School District 10","=""2100012""","Grade 10",11.3
"Regional School District 10","=""2100012""","Grade 11",12.6
"Regional School District 10","=""2100012""","Grade 12",20.8
"Regional School District 11","=""2110012""","Grade   7",11.8
"Regional School District 11","=""2110012""","Grade   8","*"
"Regional School District 11","=""2110012""","Grade   9","*"
"Regional School District 11","=""2110012""","Grade 10","*"
"Regional School District 11","=""2110012""","Grade 11",18.2
"Regional School District 11","=""2110012""","Grade 12","*"
"Regional School District 12","=""2120012""","Kindergarten","*"
"Regional School District 12","=""2120012""","Grade   1","*"
"Regional School District 12","=""2120012""","Grade   2","*"
"Regional School District 12","=""2120012""","Grade   3",0.0
"Regional School District 12","=""2120012""","Grade   4","*"
"Regional School District 12","=""2120012""","Grade   5","*"
"Regional School District 12","=""2120012""","Grade   6","*"
"Regional School District 12","=""2120012""","Grade   7",15.9
"Regional School District 12","=""2120012""","Grade   8","*"
"Regional School District 12","=""2120012""","Grade   9","*"
"Regional School District 12","=""2120012""","Grade 10","*"
"Regional School District 12","=""2120012""","Grade 11","*"
"Regional School District 12","=""2120012""","Grade 12",8.6
"Regional School District 13","=""2130012""","Kindergarten","*"
"Regional School District 13","=""2130012""","Grade   1",0.0
"Regional School District 13","=""2130012""","Grade   2","*"
"Regional School District 13","=""2130012""","Grade   3","*"
"Regional School District 13","=""2130012""","Grade   4","*"
"Regional School District 13","=""2130012""","Grade   5","*"
"Regional School District 13","=""2130012""","Grade   6","*"
"Regional School District 13","=""2130012""","Grade   7","*"
"Regional School District 13","=""2130012""","Grade   8",7.0
"Regional School District 13","=""2130012""","Grade   9",5.5
"Regional School District 13","=""2130012""","Grade 10",10.2
"Regional School District 13","=""2130012""","Grade 11",8.2
"Regional School District 13","=""2130012""","Grade 12",15.2
"Regional School District 14","=""2140012""","Kindergarten",8.3
"Regional School District 14","=""2140012""","Grade   1",8.6
"Regional School District 14","=""2140012""","Grade   2",5.1
"Regional School District 14","=""2140012""","Grade   3","*"
"Regional School District 14","=""2140012""","Grade   4",5.5
"Regional School District 14","=""2140012""","Grade   5",9.0
"Regional School District 14","=""2140012""","Grade   6","*"
"Regional School District 14","=""2140012""","Grade   7",6.8
"Regional School District 14","=""2140012""","Grade   8","*"
"Regional School District 14","=""2140012""","Grade   9",4.5
"Regional School District 14","=""2140012""","Grade 10",6.2
"Regional School District 14","=""2140012""","Grade 11",10.4
"Regional School District 14","=""2140012""","Grade 12",7.0
"Regional School District 15","=""2150012""","Kindergarten",4.0
"Regional School District 15","=""2150012""","Grade   1",3.0
"Regional School District 15","=""2150012""","Grade   2",4.0
"Regional School District 15","=""2150012""","Grade   3","*"
"Regional School District 15","=""2150012""","Grade   4",2.4
"Regional School District 15","=""2150012""","Grade   5","*"
"Regional School District 15","=""2150012""","Grade   6",3.0
"Regional School District 15","=""2150012""","Grade   7",3.1
"Regional School District 15","=""2150012""","Grade   8",3.7
"Regional School District 15","=""2150012""","Grade   9",2.7
"Regional School District 15","=""2150012""","Grade 10",4.1
"Regional School District 15","=""2150012""","Grade 11","*"
"Regional School District 15","=""2150012""","Grade 12",5.7
"Regional School District 16","=""2160012""","Kindergarten",9.0
"Regional School District 16","=""2160012""","Grade   1",7.9
"Regional School District 16","=""2160012""","Grade   2","*"
"Regional School District 16","=""2160012""","Grade   3",3.4
"Regional School District 16","=""2160012""","Grade   4",4.9
"Regional School District 16","=""2160012""","Grade   5",8.2
"Regional School District 16","=""2160012""","Grade   6",3.6
"Regional School District 16","=""2160012""","Grade   7",7.2
"Regional School District 16","=""2160012""","Grade   8",7.6
"Regional School District 16","=""2160012""","Grade   9",4.7
"Regional School District 16","=""2160012""","Grade 10",7.1
"Regional School District 16","=""2160012""","Grade 11",9.4
"Regional School District 16","=""2160012""","Grade 12",16.1
"Regional School District 17","=""2170012""","Kindergarten","*"
"Regional School District 17","=""2170012""","Grade   1","*"
"Regional School District 17","=""2170012""","Grade   2","*"
"Regional School District 17","=""2170012""","Grade   3","*"
"Regional School District 17","=""2170012""","Grade   4",3.6
"Regional School District 17","=""2170012""","Grade   5","*"
"Regional School District 17","=""2170012""","Grade   6","*"
"Regional School District 17","=""2170012""","Grade   7",4.7
"Regional School District 17","=""2170012""","Grade   8",3.2
"Regional School District 17","=""2170012""","Grade   9",4.2
"Regional School District 17","=""2170012""","Grade 10",8.3
"Regional School District 17","=""2170012""","Grade 11",10.0
"Regional School District 17","=""2170012""","Grade 12",12.6
"Regional School District 18","=""2180012""","Kindergarten","*"
"Regional School District 18","=""2180012""","Grade   1","*"
"Regional School District 18","=""2180012""","Grade   2","*"
"Regional School District 18","=""2180012""","Grade   3","*"
"Regional School District 18","=""2180012""","Grade   4","*"
"Regional School District 18","=""2180012""","Grade   5","*"
"Regional School District 18","=""2180012""","Grade   6",7.7
"Regional School District 18","=""2180012""","Grade   7",5.7
"Regional School District 18","=""2180012""","Grade   8","*"
"Regional School District 18","=""2180012""","Grade   9",8.3
"Regional School District 18","=""2180012""","Grade 10",15.4
"Regional School District 18","=""2180012""","Grade 11",6.7
"Regional School District 18","=""2180012""","Grade 12",11.7
"Regional School District 19","=""2190012""","Grade   9",8.7
"Regional School District 19","=""2190012""","Grade 10",7.5
"Regional School District 19","=""2190012""","Grade 11",9.8
"Regional School District 19","=""2190012""","Grade 12",10.7
"Ridgefield School District","=""1180011""","Kindergarten",2.9
"Ridgefield School District","=""1180011""","Grade   1","*"
"Ridgefield School District","=""1180011""","Grade   2",2.0
"Ridgefield School District","=""1180011""","Grade   3","*"
"Ridgefield School District","=""1180011""","Grade   4","*"
"Ridgefield School District","=""1180011""","Grade   5",1.7
"Ridgefield School District","=""1180011""","Grade   6",3.4
"Ridgefield School District","=""1180011""","Grade   7",2.4
"Ridgefield School District","=""1180011""","Grade   8",3.4
"Ridgefield School District","=""1180011""","Grade   9",6.4
"Ridgefield School District","=""1180011""","Grade 10",9.8
"Ridgefield School District","=""1180011""","Grade 11",8.3
"Ridgefield School District","=""1180011""","Grade 12",11.8
"Rocky Hill School District","=""1190011""","Kindergarten",11.1
"Rocky Hill School District","=""1190011""","Grade   1",9.8
"Rocky Hill School District","=""1190011""","Grade   2",7.5
"Rocky Hill School District","=""1190011""","Grade   3",9.9
"Rocky Hill School District","=""1190011""","Grade   4",8.2
"Rocky Hill School District","=""1190011""","Grade   5",7.3
"Rocky Hill School District","=""1190011""","Grade   6",7.0
"Rocky Hill School District","=""1190011""","Grade   7",6.3
"Rocky Hill School District","=""1190011""","Grade   8",4.6
"Rocky Hill School District","=""1190011""","Grade   9",4.4
"Rocky Hill School District","=""1190011""","Grade 10",6.1
"Rocky Hill School District","=""1190011""","Grade 11",10.3
"Rocky Hill School District","=""1190011""","Grade 12",14.9
"Salem School District","=""1210011""","Kindergarten","*"
"Salem School District","=""1210011""","Grade   1","*"
"Salem School District","=""1210011""","Grade   2",0.0
"Salem School District","=""1210011""","Grade   3","*"
"Salem School District","=""1210011""","Grade   4","*"
"Salem School District","=""1210011""","Grade   5","*"
"Salem School District","=""1210011""","Grade   6","*"
"Salem School District","=""1210011""","Grade   7","*"
"Salem School District","=""1210011""","Grade   8","*"
"Salem School District","=""1210011""","Grade   9","*"
"Salem School District","=""1210011""","Grade 11","*"
"Salem School District","=""1210011""","Grade 12","*"
"Salisbury School District","=""1220011""","Kindergarten",20.0
"Salisbury School District","=""1220011""","Grade   1",0.0
"Salisbury School District","=""1220011""","Grade   2","*"
"Salisbury School District","=""1220011""","Grade   3",0.0
"Salisbury School District","=""1220011""","Grade   4","*"
"Salisbury School District","=""1220011""","Grade   5",0.0
