"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"Hartford School District","Journalism and Media Academy Magnet School","High Needs",59,41,69.5,"*","*",18,30.5
"Hartford School District","Journalism and Media Academy Magnet School","Hispanic",17,9,52.9,"*","*",8,47.1
"Hartford School District","Journalism and Media Academy Magnet School","Male",28,20,71.4,"*","*",8,28.6
"Hartford School District","Journalism and Media Academy Magnet School","Non-ELL",56,39,69.6,"*","*",17,30.4
"Hartford School District","Journalism and Media Academy Magnet School","Non-Hispanic",42,32,76.2,"*","*",10,23.8
"Hartford School District","Journalism and Media Academy Magnet School","Non-Special Education",53,40,75.5,"*","*",13,24.5
"Hartford School District","Journalism and Media Academy Magnet School","Special Education",6,"*","*","*","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Two or More Races","*","*","*","*","*","*","*"
"Hartford School District","OPPortunity High School","All Students",84,59,70.2,"*","*",23,27.4
"Hartford School District","OPPortunity High School","Black",33,25,75.8,"*","*",6,18.2
"Hartford School District","OPPortunity High School","ELL",12,7,58.3,"*","*","*","*"
"Hartford School District","OPPortunity High School","Eligible For Free Lunch",73,50,68.5,"*","*",21,28.8
"Hartford School District","OPPortunity High School","Eligible For Lunch",78,55,70.5,"*","*",21,26.9
"Hartford School District","OPPortunity High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Female",41,24,58.5,"*","*",15,36.6
"Hartford School District","OPPortunity High School","High Needs",82,58,70.7,"*","*",22,26.8
"Hartford School District","OPPortunity High School","Hispanic",50,34,68.0,"*","*",16,32.0
"Hartford School District","OPPortunity High School","Male",43,35,81.4,"*","*",8,18.6
"Hartford School District","OPPortunity High School","Non-ELL",72,52,72.2,"*","*",18,25.0
"Hartford School District","OPPortunity High School","Non-High Needs","*","*","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Non-Hispanic",34,25,73.5,"*","*",7,20.6
"Hartford School District","OPPortunity High School","Non-Special Education",67,46,68.7,"*","*",21,31.3
"Hartford School District","OPPortunity High School","Not Eligible For Lunch",6,"*","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Special Education",17,13,76.5,"*","*","*","*"
"Hartford School District","OPPortunity High School","Two or More Races","*","*","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","All Students",71,67,94.4,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Black",30,28,93.3,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","ELL",8,8,100.0,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Free Lunch",43,39,90.7,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Lunch",53,49,92.5,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Female",30,27,90.0,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","High Needs",61,57,93.4,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Hispanic",26,25,96.2,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Male",41,40,97.6,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",63,59,93.7,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-High Needs",10,10,100.0,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-Hispanic",45,42,93.3,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-Special Education",59,56,94.9,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Not Eligible For Lunch",18,18,100.0,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Special Education",12,11,91.7,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Asian","*","*","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","White",11,10,90.9,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Two or More Races","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","All Students",88,82,93.2,"*","*",6,6.8
"Hartford School District","Sports and Medical Sciences Academy","Black",19,19,100.0,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","ELL","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Free Lunch",88,82,93.2,"*","*",6,6.8
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Lunch",88,82,93.2,"*","*",6,6.8
"Hartford School District","Sports and Medical Sciences Academy","Female",48,46,95.8,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","High Needs",88,82,93.2,"*","*",6,6.8
"Hartford School District","Sports and Medical Sciences Academy","Hispanic",41,37,90.2,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Male",40,36,90.0,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL",84,79,94.0,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-Hispanic",47,45,95.7,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-Special Education",86,81,94.2,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Special Education","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Asian","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","White",17,15,88.2,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Two or More Races",10,10,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","All Students",94,92,97.9,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Black",34,34,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","ELL","*","*","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Free Lunch",25,25,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Lunch",45,45,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Reduced Lunch",20,20,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Female",34,32,94.1,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","High Needs",50,50,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Hispanic",23,22,95.7,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Male",60,60,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-ELL",93,91,97.8,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-High Needs",44,42,95.5,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Hispanic",71,70,98.6,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Special Education",86,84,97.7,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",49,47,95.9,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Special Education",8,8,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Asian","*","*","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","White",25,25,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Two or More Races",7,6,85.7,"*","*","*","*"
"Killingly School District","Killingly High School","All Students",214,171,79.9,7,3.3,36,16.8
"Killingly School District","Killingly High School","Black","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","ELL","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","Eligible For Free Lunch",72,50,69.4,"*","*",18,25.0
"Killingly School District","Killingly High School","Eligible For Lunch",106,76,71.7,"*","*",25,23.6
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",34,26,76.5,"*","*",7,20.6
"Killingly School District","Killingly High School","Female",107,92,86.0,"*","*",12,11.2
"Killingly School District","Killingly High School","High Needs",118,83,70.3,6,5.1,29,24.6
"Killingly School District","Killingly High School","Hispanic",6,"*","*","*","*","*","*"
"Killingly School District","Killingly High School","Male",107,79,73.8,"*","*",24,22.4
"Killingly School District","Killingly High School","Non-ELL",212,169,79.7,7,3.3,36,17.0
"Killingly School District","Killingly High School","Non-High Needs",96,88,91.7,"*","*",7,7.3
"Killingly School District","Killingly High School","Non-Hispanic",208,167,80.3,6,2.9,35,16.8
"Killingly School District","Killingly High School","Non-Special Education",189,156,82.5,6,3.2,27,14.3
"Killingly School District","Killingly High School","Not Eligible For Lunch",108,95,88.0,"*","*",11,10.2
"Killingly School District","Killingly High School","Special Education",25,15,60.0,"*","*",9,36.0
"Killingly School District","Killingly High School","Asian",7,7,100.0,"*","*","*","*"
"Killingly School District","Killingly High School","White",185,151,81.6,6,3.2,28,15.1
"Killingly School District","Killingly High School","Two or More Races",10,7,70.0,"*","*","*","*"
"Killingly School District","Killingly High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Learn","Connecticut River Academy","All Students",29,28,96.6,"*","*","*","*"
"Learn","Connecticut River Academy","Black",13,13,100.0,"*","*","*","*"
"Learn","Connecticut River Academy","ELL","*","*","*","*","*","*","*"
"Learn","Connecticut River Academy","Eligible For Free Lunch",21,21,100.0,"*","*","*","*"
"Learn","Connecticut River Academy","Eligible For Lunch",22,22,100.0,"*","*","*","*"
"Learn","Connecticut River Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Learn","Connecticut River Academy","Female",17,16,94.1,"*","*","*","*"
"Learn","Connecticut River Academy","High Needs",24,24,100.0,"*","*","*","*"
"Learn","Connecticut River Academy","Hispanic",8,8,100.0,"*","*","*","*"
"Learn","Connecticut River Academy","Male",12,12,100.0,"*","*","*","*"
"Learn","Connecticut River Academy","Non-ELL",28,27,96.4,"*","*","*","*"
"Learn","Connecticut River Academy","Non-High Needs","*","*","*","*","*","*","*"
"Learn","Connecticut River Academy","Non-Hispanic",21,20,95.2,"*","*","*","*"
"Learn","Connecticut River Academy","Non-Special Education",23,22,95.7,"*","*","*","*"
"Learn","Connecticut River Academy","Not Eligible For Lunch",7,6,85.7,"*","*","*","*"
"Learn","Connecticut River Academy","Special Education",6,6,100.0,"*","*","*","*"
"Learn","Connecticut River Academy","White",8,7,87.5,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","All Students","*","*","*","*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Male","*","*","*","*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-ELL","*","*","*","*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-High Needs","*","*","*","*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-Hispanic","*","*","*","*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-Special Education","*","*","*","*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","White","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","All Students",12,10,83.3,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Black","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","ELL","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Lunch","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Female",6,"*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","High Needs",6,6,100.0,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Hispanic","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Male",6,"*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-ELL",11,9,81.8,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-High Needs",6,"*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-Hispanic",10,8,80.0,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-Special Education",11,9,81.8,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Not Eligible For Lunch",7,"*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Special Education","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Asian","*","*","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","White",6,"*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","All Students",118,111,94.1,"*","*",6,5.1
"Lebanon School District","Lyman Memorial High School","ELL","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch",15,13,86.7,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Lunch",26,23,88.5,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Female",72,68,94.4,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","High Needs",33,30,90.9,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Male",46,43,93.5,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-ELL",117,110,94.0,"*","*",6,5.1
"Lebanon School District","Lyman Memorial High School","Non-High Needs",85,81,95.3,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-Hispanic",114,107,93.9,"*","*",6,5.3
"Lebanon School District","Lyman Memorial High School","Non-Special Education",109,102,93.6,"*","*",6,5.5
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",92,88,95.7,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Special Education",9,9,100.0,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Asian","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","White",110,103,93.6,"*","*",6,5.5
"Lebanon School District","Lyman Memorial High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","All Students",224,209,93.3,"*","*",11,4.9
"Ledyard School District","Ledyard High School","Black","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",39,29,74.4,"*","*",7,17.9
"Ledyard School District","Ledyard High School","Eligible For Lunch",53,42,79.2,"*","*",7,13.2
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"Ledyard School District","Ledyard High School","Female",113,106,93.8,"*","*","*","*"
"Ledyard School District","Ledyard High School","High Needs",68,57,83.8,"*","*",7,10.3
"Ledyard School District","Ledyard High School","Hispanic",14,13,92.9,"*","*","*","*"
"Ledyard School District","Ledyard High School","Male",111,103,92.8,"*","*",8,7.2
"Ledyard School District","Ledyard High School","Non-ELL",224,209,93.3,"*","*",11,4.9
"Ledyard School District","Ledyard High School","Non-High Needs",156,152,97.4,"*","*","*","*"
"Ledyard School District","Ledyard High School","Non-Hispanic",210,196,93.3,"*","*",11,5.2
"Ledyard School District","Ledyard High School","Non-Special Education",202,187,92.6,"*","*",11,5.4
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",171,167,97.7,"*","*","*","*"
"Ledyard School District","Ledyard High School","Special Education",22,22,100.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","Asian",9,9,100.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","White",184,171,92.9,"*","*",10,5.4
"Ledyard School District","Ledyard High School","Two or More Races","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Indian or Alaska Native",9,9,100.0,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","All Students",6,"*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Lunch","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Female","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","High Needs","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Male","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL",6,"*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-High Needs","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-Hispanic",6,"*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-Special Education","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Special Education","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","White",6,"*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","All Students",86,85,98.8,"*","*","*","*"
"Litchfield School District","Litchfield High School","ELL","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Free Lunch",7,6,85.7,"*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Lunch",12,11,91.7,"*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Female",46,45,97.8,"*","*","*","*"
"Litchfield School District","Litchfield High School","High Needs",17,16,94.1,"*","*","*","*"
"Litchfield School District","Litchfield High School","Hispanic","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Male",40,40,100.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-ELL",84,83,98.8,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-High Needs",69,69,100.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Hispanic",83,82,98.8,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Special Education",79,78,98.7,"*","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",74,74,100.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","Special Education",7,7,100.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","Asian","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","White",82,81,98.8,"*","*","*","*"
"Madison School District","Daniel Hand High School","All Students",315,314,99.7,"*","*","*","*"
"Madison School District","Daniel Hand High School","Black","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",6,6,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Lunch",12,12,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Female",157,157,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","High Needs",47,46,97.9,"*","*","*","*"
"Madison School District","Daniel Hand High School","Hispanic","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Male",158,157,99.4,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-ELL",315,314,99.7,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-High Needs",268,268,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Hispanic",311,310,99.7,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Special Education",277,277,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",303,302,99.7,"*","*","*","*"
"Madison School District","Daniel Hand High School","Special Education",38,37,97.4,"*","*","*","*"
"Madison School District","Daniel Hand High School","Asian",11,11,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","White",290,289,99.7,"*","*","*","*"
"Madison School District","Daniel Hand High School","Two or More Races",6,6,100.0,"*","*","*","*"
"Manchester School District","Manchester High School","All Students",442,374,84.6,"*","*",64,14.5
"Manchester School District","Manchester High School","Black",110,92,83.6,"*","*",16,14.5
"Manchester School District","Manchester High School","ELL",24,20,83.3,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",171,130,76.0,"*","*",38,22.2
"Manchester School District","Manchester High School","Eligible For Lunch",225,173,76.9,"*","*",48,21.3
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",54,43,79.6,"*","*",10,18.5
"Manchester School District","Manchester High School","Female",213,180,84.5,"*","*",32,15.0
"Manchester School District","Manchester High School","High Needs",252,198,78.6,"*","*",50,19.8
"Manchester School District","Manchester High School","Hispanic",104,74,71.2,"*","*",29,27.9
"Manchester School District","Manchester High School","Male",229,194,84.7,"*","*",32,14.0
"Manchester School District","Manchester High School","Non-ELL",418,354,84.7,"*","*",60,14.4
"Manchester School District","Manchester High School","Non-High Needs",190,176,92.6,"*","*",14,7.4
"Manchester School District","Manchester High School","Non-Hispanic",338,300,88.8,"*","*",35,10.4
"Manchester School District","Manchester High School","Non-Special Education",391,336,85.9,"*","*",53,13.6
"Manchester School District","Manchester High School","Not Eligible For Lunch",217,201,92.6,"*","*",16,7.4
"Manchester School District","Manchester High School","Special Education",51,38,74.5,"*","*",11,21.6
"Manchester School District","Manchester High School","Asian",21,20,95.2,"*","*","*","*"
"Manchester School District","Manchester High School","White",204,185,90.7,"*","*",18,8.8
"Manchester School District","Manchester High School","Two or More Races","*","*","*","*","*","*","*"
"Manchester School District","Manchester High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","All Students",325,254,78.2,12,3.7,59,18.2
"Meriden School District","Francis T. Maloney High School","Black",48,29,60.4,6,12.5,13,27.1
"Meriden School District","Francis T. Maloney High School","ELL",39,24,61.5,"*","*",13,33.3
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",160,111,69.4,6,3.8,43,26.9
"Meriden School District","Francis T. Maloney High School","Eligible For Lunch",205,146,71.2,10,4.9,49,23.9
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",45,35,77.8,"*","*",6,13.3
"Meriden School District","Francis T. Maloney High School","Female",166,134,80.7,"*","*",28,16.9
"Meriden School District","Francis T. Maloney High School","High Needs",219,154,70.3,12,5.5,53,24.2
"Meriden School District","Francis T. Maloney High School","Hispanic",150,110,73.3,6,4.0,34,22.7
"Meriden School District","Francis T. Maloney High School","Male",159,120,75.5,8,5.0,31,19.5
"Meriden School District","Francis T. Maloney High School","Non-ELL",286,230,80.4,10,3.5,46,16.1
"Meriden School District","Francis T. Maloney High School","Non-High Needs",106,100,94.3,"*","*",6,5.7
"Meriden School District","Francis T. Maloney High School","Non-Hispanic",175,144,82.3,6,3.4,25,14.3
"Meriden School District","Francis T. Maloney High School","Non-Special Education",283,231,81.6,7,2.5,45,15.9
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",120,108,90.0,"*","*",10,8.3
"Meriden School District","Francis T. Maloney High School","Special Education",42,23,54.8,"*","*",14,33.3
"Meriden School District","Francis T. Maloney High School","Asian","*","*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","White",113,102,90.3,"*","*",11,9.7
"Meriden School District","Francis T. Maloney High School","Two or More Races",9,8,88.9,"*","*","*","*"
"Meriden School District","Orville H. Platt High School","All Students",285,208,73.0,"*","*",73,25.6
"Meriden School District","Orville H. Platt High School","Black",34,29,85.3,"*","*","*","*"
"Meriden School District","Orville H. Platt High School","ELL",22,11,50.0,"*","*",10,45.5
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",149,96,64.4,"*","*",49,32.9
"Meriden School District","Orville H. Platt High School","Eligible For Lunch",201,135,67.2,"*","*",62,30.8
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch",52,39,75.0,"*","*",13,25.0
"Meriden School District","Orville H. Platt High School","Female",149,112,75.2,"*","*",34,22.8
"Meriden School District","Orville H. Platt High School","High Needs",216,143,66.2,"*","*",69,31.9
"Meriden School District","Orville H. Platt High School","Hispanic",138,89,64.5,"*","*",46,33.3
"Meriden School District","Orville H. Platt High School","Male",136,96,70.6,"*","*",39,28.7
"Meriden School District","Orville H. Platt High School","Non-ELL",263,197,74.9,"*","*",63,24.0
"Meriden School District","Orville H. Platt High School","Non-High Needs",69,65,94.2,"*","*","*","*"
"Meriden School District","Orville H. Platt High School","Non-Hispanic",147,119,81.0,"*","*",27,18.4
"Meriden School District","Orville H. Platt High School","Non-Special Education",243,183,75.3,"*","*",58,23.9
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",84,73,86.9,"*","*",11,13.1
"Meriden School District","Orville H. Platt High School","Special Education",42,25,59.5,"*","*",15,35.7
"Meriden School District","Orville H. Platt High School","Asian","*","*","*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","White",105,83,79.0,"*","*",22,21.0
"Meriden School District","Orville H. Platt High School","Two or More Races","*","*","*","*","*","*","*"
"Middletown School District","Middletown High School","All Students",357,311,87.1,"*","*",46,12.9
"Middletown School District","Middletown High School","Black",78,66,84.6,"*","*",12,15.4
"Middletown School District","Middletown High School","ELL",10,9,90.0,"*","*","*","*"
"Middletown School District","Middletown High School","Eligible For Free Lunch",130,100,76.9,"*","*",30,23.1
"Middletown School District","Middletown High School","Eligible For Lunch",170,139,81.8,"*","*",31,18.2
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",40,39,97.5,"*","*","*","*"
"Middletown School District","Middletown High School","Female",160,144,90.0,"*","*",16,10.0
"Middletown School District","Middletown High School","High Needs",193,160,82.9,"*","*",33,17.1
"Middletown School District","Middletown High School","Hispanic",48,29,60.4,"*","*",19,39.6
"Middletown School District","Middletown High School","Male",197,167,84.8,"*","*",30,15.2
"Middletown School District","Middletown High School","Non-ELL",347,302,87.0,"*","*",45,13.0
"Middletown School District","Middletown High School","Non-High Needs",164,151,92.1,"*","*",13,7.9
"Middletown School District","Middletown High School","Non-Hispanic",309,282,91.3,"*","*",27,8.7
"Middletown School District","Middletown High School","Non-Special Education",314,275,87.6,"*","*",39,12.4
"Middletown School District","Middletown High School","Not Eligible For Lunch",187,172,92.0,"*","*",15,8.0
"Middletown School District","Middletown High School","Special Education",43,36,83.7,"*","*",7,16.3
"Middletown School District","Middletown High School","Asian",22,22,100.0,"*","*","*","*"
"Middletown School District","Middletown High School","White",202,187,92.6,"*","*",15,7.4
"Middletown School District","Middletown High School","Two or More Races",7,7,100.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","All Students",253,220,87.0,19,7.5,14,5.5
"Milford School District","Jonathan Law High School","Black",20,17,85.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","ELL","*","*","*","*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",58,38,65.5,11,19.0,9,15.5
"Milford School District","Jonathan Law High School","Eligible For Lunch",85,63,74.1,11,12.9,11,12.9
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",27,25,92.6,"*","*","*","*"
"Milford School District","Jonathan Law High School","Female",123,112,91.1,9,7.3,"*","*"
"Milford School District","Jonathan Law High School","High Needs",114,85,74.6,18,15.8,11,9.6
"Milford School District","Jonathan Law High School","Hispanic",24,22,91.7,"*","*","*","*"
"Milford School District","Jonathan Law High School","Male",130,108,83.1,10,7.7,12,9.2
"Milford School District","Jonathan Law High School","Non-ELL",249,216,86.7,19,7.6,14,5.6
"Milford School District","Jonathan Law High School","Non-High Needs",139,135,97.1,"*","*","*","*"
"Milford School District","Jonathan Law High School","Non-Hispanic",229,198,86.5,18,7.9,13,5.7
