"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"New Haven School District","Cooperative High School","ELL","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School","Special Education",9,9,100.0,"*","*","*","*"
"New Haven School District","Cooperative High School","White",32,29,90.6,"*","*","*","*"
"New Haven School District","High School In The Community","All Students",73,43,58.9,"*","*",28,38.4
"New Haven School District","High School In The Community","Black",35,18,51.4,"*","*",16,45.7
"New Haven School District","High School In The Community","Eligible For Free Lunch",54,30,55.6,"*","*",22,40.7
"New Haven School District","High School In The Community","Eligible For Lunch",65,37,56.9,"*","*",26,40.0
"New Haven School District","High School In The Community","Eligible For Reduced Lunch",11,7,63.6,"*","*","*","*"
"New Haven School District","High School In The Community","Female",40,27,67.5,"*","*",12,30.0
"New Haven School District","High School In The Community","High Needs",68,39,57.4,"*","*",27,39.7
"New Haven School District","High School In The Community","Hispanic",25,15,60.0,"*","*",9,36.0
"New Haven School District","High School In The Community","Male",33,16,48.5,"*","*",16,48.5
"New Haven School District","High School In The Community","Non-ELL",66,38,57.6,"*","*",26,39.4
"New Haven School District","High School In The Community","Non-High Needs","*","*","*","*","*","*","*"
"New Haven School District","High School In The Community","Non-Hispanic",48,28,58.3,"*","*",19,39.6
"New Haven School District","High School In The Community","Non-Special Education",62,38,61.3,"*","*",23,37.1
"New Haven School District","High School In The Community","Not Eligible For Lunch",8,6,75.0,"*","*","*","*"
"New Haven School District","High School In The Community","Asian","*","*","*","*","*","*","*"
"New Haven School District","High School In The Community","ELL",7,"*","*","*","*","*","*"
"New Haven School District","High School In The Community","Special Education",11,"*","*","*","*","*","*"
"New Haven School District","High School In The Community","White",12,9,75.0,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","All Students",155,142,91.6,"*","*",13,8.4
"New Haven School District","Hill Regional Career High School","Black",76,72,94.7,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",91,80,87.9,"*","*",11,12.1
"New Haven School District","Hill Regional Career High School","Eligible For Lunch",132,120,90.9,"*","*",12,9.1
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",41,40,97.6,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Female",86,79,91.9,"*","*",7,8.1
"New Haven School District","Hill Regional Career High School","High Needs",133,121,91.0,"*","*",12,9.0
"New Haven School District","Hill Regional Career High School","Hispanic",40,31,77.5,"*","*",9,22.5
"New Haven School District","Hill Regional Career High School","Male",69,63,91.3,"*","*",6,8.7
"New Haven School District","Hill Regional Career High School","Non-ELL",146,136,93.2,"*","*",10,6.8
"New Haven School District","Hill Regional Career High School","Non-High Needs",22,21,95.5,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-Hispanic",115,111,96.5,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-Special Education",150,138,92.0,"*","*",12,8.0
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",23,22,95.7,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Asian",8,8,100.0,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","ELL",9,6,66.7,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Special Education","*","*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","White",31,31,100.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","All Students",47,39,83.0,"*","*",8,17.0
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Black",36,32,88.9,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",24,17,70.8,"*","*",7,29.2
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Lunch",40,32,80.0,"*","*",8,20.0
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch",16,15,93.8,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",15,12,80.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","High Needs",44,36,81.8,"*","*",8,18.2
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Hispanic",7,"*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",32,27,84.4,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",44,36,81.8,"*","*",8,18.2
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-High Needs","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Hispanic",40,35,87.5,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education",39,33,84.6,"*","*",6,15.4
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch",7,7,100.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Asian","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education",8,6,75.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","White","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","All Students",252,154,61.1,"*","*",96,38.1
"New Haven School District","James Hillhouse High School","Black",185,127,68.6,"*","*",57,30.8
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",188,115,61.2,"*","*",72,38.3
"New Haven School District","James Hillhouse High School","Eligible For Lunch",218,137,62.8,"*","*",80,36.7
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",30,22,73.3,"*","*",8,26.7
"New Haven School District","James Hillhouse High School","Female",141,97,68.8,"*","*",43,30.5
"New Haven School District","James Hillhouse High School","High Needs",232,141,60.8,"*","*",89,38.4
"New Haven School District","James Hillhouse High School","Hispanic",58,24,41.4,"*","*",33,56.9
"New Haven School District","James Hillhouse High School","Male",111,57,51.4,"*","*",53,47.7
"New Haven School District","James Hillhouse High School","Non-ELL",226,139,61.5,"*","*",86,38.1
"New Haven School District","James Hillhouse High School","Non-High Needs",20,13,65.0,"*","*",7,35.0
"New Haven School District","James Hillhouse High School","Non-Hispanic",194,130,67.0,"*","*",63,32.5
"New Haven School District","James Hillhouse High School","Non-Special Education",221,137,62.0,"*","*",84,38.0
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",34,17,50.0,"*","*",16,47.1
"New Haven School District","James Hillhouse High School","Asian","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","ELL",26,15,57.7,"*","*",10,38.5
"New Haven School District","James Hillhouse High School","Special Education",31,17,54.8,"*","*",12,38.7
"New Haven School District","James Hillhouse High School","White",7,"*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","All Students",43,40,93.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Black",22,21,95.5,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",32,29,90.6,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Lunch",39,36,92.3,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Female",27,26,96.3,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","High Needs",41,38,92.7,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Hispanic",18,16,88.9,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Male",16,14,87.5,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-ELL",38,36,94.7,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-High Needs","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-Hispanic",25,24,96.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-Special Education",38,35,92.1,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","White","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","All Students",45,36,80.0,"*","*",9,20.0
"New Haven School District","New Haven Academy","Black",24,19,79.2,"*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",26,20,76.9,"*","*",6,23.1
"New Haven School District","New Haven Academy","Eligible For Lunch",37,30,81.1,"*","*",7,18.9
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"New Haven School District","New Haven Academy","Female",27,23,85.2,"*","*","*","*"
"New Haven School District","New Haven Academy","High Needs",38,31,81.6,"*","*",7,18.4
"New Haven School District","New Haven Academy","Hispanic",8,8,100.0,"*","*","*","*"
"New Haven School District","New Haven Academy","Male",18,13,72.2,"*","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",43,34,79.1,"*","*",9,20.9
"New Haven School District","New Haven Academy","Non-High Needs",7,"*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-Hispanic",37,28,75.7,"*","*",9,24.3
"New Haven School District","New Haven Academy","Non-Special Education",40,31,77.5,"*","*",9,22.5
"New Haven School District","New Haven Academy","Not Eligible For Lunch",8,6,75.0,"*","*","*","*"
"New Haven School District","New Haven Academy","Asian","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","ELL","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","White",12,9,75.0,"*","*","*","*"
"New Haven School District","Sound School","All Students",84,78,92.9,"*","*",6,7.1
"New Haven School District","Sound School","Black","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",39,34,87.2,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Lunch",55,50,90.9,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",16,16,100.0,"*","*","*","*"
"New Haven School District","Sound School","Female",45,42,93.3,"*","*","*","*"
"New Haven School District","Sound School","High Needs",64,59,92.2,"*","*","*","*"
"New Haven School District","Sound School","Hispanic",21,18,85.7,"*","*","*","*"
"New Haven School District","Sound School","Male",39,36,92.3,"*","*","*","*"
"New Haven School District","Sound School","Non-ELL",81,75,92.6,"*","*",6,7.4
"New Haven School District","Sound School","Non-High Needs",20,19,95.0,"*","*","*","*"
"New Haven School District","Sound School","Non-Hispanic",63,60,95.2,"*","*","*","*"
"New Haven School District","Sound School","Non-Special Education",73,67,91.8,"*","*",6,8.2
"New Haven School District","Sound School","Not Eligible For Lunch",29,28,96.6,"*","*","*","*"
"New Haven School District","Sound School","Asian","*","*","*","*","*","*","*"
"New Haven School District","Sound School","ELL","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Special Education",11,11,100.0,"*","*","*","*"
"New Haven School District","Sound School","White",59,56,94.9,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","All Students",417,295,70.7,11,2.6,111,26.6
"New Haven School District","Wilbur Cross High School","Black",158,111,70.3,7,4.4,40,25.3
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",310,215,69.4,9,2.9,86,27.7
"New Haven School District","Wilbur Cross High School","Eligible For Lunch",364,258,70.9,9,2.5,97,26.6
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",54,43,79.6,"*","*",11,20.4
"New Haven School District","Wilbur Cross High School","Female",208,155,74.5,6,2.9,47,22.6
"New Haven School District","Wilbur Cross High School","High Needs",390,276,70.8,11,2.8,103,26.4
"New Haven School District","Wilbur Cross High School","Hispanic",195,133,68.2,"*","*",59,30.3
"New Haven School District","Wilbur Cross High School","Male",209,140,67.0,"*","*",64,30.6
"New Haven School District","Wilbur Cross High School","Non-ELL",339,243,71.7,11,3.2,85,25.1
"New Haven School District","Wilbur Cross High School","Non-High Needs",27,19,70.4,"*","*",8,29.6
"New Haven School District","Wilbur Cross High School","Non-Hispanic",222,162,73.0,8,3.6,52,23.4
"New Haven School District","Wilbur Cross High School","Non-Special Education",365,269,73.7,"*","*",93,25.5
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",53,37,69.8,"*","*",14,26.4
"New Haven School District","Wilbur Cross High School","Asian",8,7,87.5,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","ELL",78,52,66.7,"*","*",26,33.3
"New Haven School District","Wilbur Cross High School","Special Education",52,26,50.0,8,15.4,18,34.6
"New Haven School District","Wilbur Cross High School","White",52,41,78.8,"*","*",10,19.2
"New Haven School District","Wilbur Cross High School","Two or More Races","*","*","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New London School District","New London High School","All Students",227,161,70.9,"*","*",60,26.4
"New London School District","New London High School","Black",69,48,69.6,"*","*",18,26.1
"New London School District","New London High School","Eligible For Free Lunch",185,133,71.9,"*","*",48,25.9
"New London School District","New London High School","Eligible For Lunch",209,152,72.7,"*","*",53,25.4
"New London School District","New London High School","Eligible For Reduced Lunch",24,19,79.2,"*","*","*","*"
"New London School District","New London High School","Female",99,73,73.7,"*","*",23,23.2
"New London School District","New London High School","High Needs",224,161,71.9,"*","*",57,25.4
"New London School District","New London High School","Hispanic",97,67,69.1,"*","*",27,27.8
"New London School District","New London High School","Male",128,88,68.8,"*","*",37,28.9
"New London School District","New London High School","Non-ELL",175,125,71.4,"*","*",47,26.9
"New London School District","New London High School","Non-High Needs","*","*","*","*","*","*","*"
"New London School District","New London High School","Non-Hispanic",130,94,72.3,"*","*",33,25.4
"New London School District","New London High School","Non-Special Education",184,135,73.4,"*","*",48,26.1
"New London School District","New London High School","Not Eligible For Lunch",18,9,50.0,"*","*",7,38.9
"New London School District","New London High School","Asian","*","*","*","*","*","*","*"
"New London School District","New London High School","ELL",52,36,69.2,"*","*",13,25.0
"New London School District","New London High School","Special Education",43,26,60.5,"*","*",12,27.9
"New London School District","New London High School","White",47,34,72.3,"*","*",13,27.7
"New London School District","New London High School","Two or More Races","*","*","*","*","*","*","*"
"New London School District","New London High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Milford School District","New Milford High School","All Students",382,358,93.7,"*","*",24,6.3
"New Milford School District","New Milford High School","Black",9,8,88.9,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Free Lunch",36,29,80.6,"*","*",7,19.4
"New Milford School District","New Milford High School","Eligible For Lunch",57,50,87.7,"*","*",7,12.3
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",21,21,100.0,"*","*","*","*"
"New Milford School District","New Milford High School","Female",180,172,95.6,"*","*",8,4.4
"New Milford School District","New Milford High School","High Needs",99,86,86.9,"*","*",13,13.1
"New Milford School District","New Milford High School","Hispanic",26,24,92.3,"*","*","*","*"
"New Milford School District","New Milford High School","Male",202,186,92.1,"*","*",16,7.9
"New Milford School District","New Milford High School","Non-ELL",378,355,93.9,"*","*",23,6.1
"New Milford School District","New Milford High School","Non-High Needs",283,272,96.1,"*","*",11,3.9
"New Milford School District","New Milford High School","Non-Hispanic",356,334,93.8,"*","*",22,6.2
"New Milford School District","New Milford High School","Non-Special Education",333,317,95.2,"*","*",16,4.8
"New Milford School District","New Milford High School","Not Eligible For Lunch",325,308,94.8,"*","*",17,5.2
"New Milford School District","New Milford High School","Asian",17,17,100.0,"*","*","*","*"
"New Milford School District","New Milford High School","ELL","*","*","*","*","*","*","*"
"New Milford School District","New Milford High School","Special Education",49,41,83.7,"*","*",8,16.3
"New Milford School District","New Milford High School","White",327,306,93.6,"*","*",21,6.4
"New Milford School District","New Milford High School","Two or More Races","*","*","*","*","*","*","*"
"Newington School District","Newington High School","All Students",330,305,92.4,6,1.8,19,5.8
"Newington School District","Newington High School","Black",8,7,87.5,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Free Lunch",34,28,82.4,"*","*",6,17.6
"Newington School District","Newington High School","Eligible For Lunch",63,55,87.3,"*","*",7,11.1
"Newington School District","Newington High School","Eligible For Reduced Lunch",29,27,93.1,"*","*","*","*"
"Newington School District","Newington High School","Female",156,151,96.8,"*","*","*","*"
"Newington School District","Newington High School","High Needs",99,84,84.8,6,6.1,9,9.1
"Newington School District","Newington High School","Hispanic",30,27,90.0,"*","*","*","*"
"Newington School District","Newington High School","Male",174,154,88.5,"*","*",17,9.8
"Newington School District","Newington High School","Non-ELL",321,297,92.5,6,1.9,18,5.6
"Newington School District","Newington High School","Non-High Needs",231,221,95.7,"*","*",10,4.3
"Newington School District","Newington High School","Non-Hispanic",300,278,92.7,"*","*",17,5.7
"Newington School District","Newington High School","Non-Special Education",294,278,94.6,"*","*",16,5.4
"Newington School District","Newington High School","Not Eligible For Lunch",267,250,93.6,"*","*",12,4.5
"Newington School District","Newington High School","Asian",21,19,90.5,"*","*","*","*"
"Newington School District","Newington High School","ELL",9,8,88.9,"*","*","*","*"
"Newington School District","Newington High School","Special Education",36,27,75.0,6,16.7,"*","*"
"Newington School District","Newington High School","White",260,241,92.7,"*","*",14,5.4
"Newington School District","Newington High School","Two or More Races",11,11,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","All Students",403,388,96.3,"*","*",11,2.7
"Newtown School District","Newtown High School","Black","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Free Lunch",15,14,93.3,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Lunch",23,22,95.7,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","Female",198,191,96.5,"*","*","*","*"
"Newtown School District","Newtown High School","High Needs",59,53,89.8,"*","*","*","*"
"Newtown School District","Newtown High School","Hispanic",10,10,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","Male",205,197,96.1,"*","*",6,2.9
"Newtown School District","Newtown High School","Non-ELL",401,386,96.3,"*","*",11,2.7
"Newtown School District","Newtown High School","Non-High Needs",344,335,97.4,"*","*",9,2.6
"Newtown School District","Newtown High School","Non-Hispanic",393,378,96.2,"*","*",11,2.8
"Newtown School District","Newtown High School","Non-Special Education",366,356,97.3,"*","*",10,2.7
"Newtown School District","Newtown High School","Not Eligible For Lunch",380,366,96.3,"*","*",10,2.6
"Newtown School District","Newtown High School","Asian",20,18,90.0,"*","*","*","*"
"Newtown School District","Newtown High School","ELL","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Special Education",37,32,86.5,"*","*","*","*"
"Newtown School District","Newtown High School","White",370,357,96.5,"*","*",9,2.4
"North Branford School District","North Branford High School","All Students",157,147,93.6,"*","*",10,6.4
"North Branford School District","North Branford High School","Black",7,"*","*","*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Free Lunch",10,8,80.0,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Lunch",19,15,78.9,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",9,7,77.8,"*","*","*","*"
"North Branford School District","North Branford High School","Female",85,80,94.1,"*","*","*","*"
"North Branford School District","North Branford High School","High Needs",29,24,82.8,"*","*","*","*"
"North Branford School District","North Branford High School","Hispanic","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","Male",72,67,93.1,"*","*","*","*"
"North Branford School District","North Branford High School","Non-ELL",156,146,93.6,"*","*",10,6.4
"North Branford School District","North Branford High School","Non-High Needs",128,123,96.1,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Hispanic",154,144,93.5,"*","*",10,6.5
"North Branford School District","North Branford High School","Non-Special Education",146,138,94.5,"*","*",8,5.5
"North Branford School District","North Branford High School","Not Eligible For Lunch",138,132,95.7,"*","*",6,4.3
"North Branford School District","North Branford High School","Asian","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","Special Education",11,9,81.8,"*","*","*","*"
"North Branford School District","North Branford High School","White",142,134,94.4,"*","*",8,5.6
"North Haven School District","North Haven High School","All Students",281,270,96.1,"*","*",11,3.9
"North Haven School District","North Haven High School","Black",10,9,90.0,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Free Lunch",27,22,81.5,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Lunch",42,35,83.3,"*","*",7,16.7
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",15,13,86.7,"*","*","*","*"
"North Haven School District","North Haven High School","Female",144,138,95.8,"*","*",6,4.2
"North Haven School District","North Haven High School","High Needs",60,51,85.0,"*","*",9,15.0
"North Haven School District","North Haven High School","Hispanic",20,17,85.0,"*","*","*","*"
"North Haven School District","North Haven High School","Male",137,132,96.4,"*","*","*","*"
"North Haven School District","North Haven High School","Non-ELL",276,265,96.0,"*","*",11,4.0
"North Haven School District","North Haven High School","Non-High Needs",221,219,99.1,"*","*","*","*"
"North Haven School District","North Haven High School","Non-Hispanic",261,253,96.9,"*","*",8,3.1
"North Haven School District","North Haven High School","Non-Special Education",261,253,96.9,"*","*",8,3.1
"North Haven School District","North Haven High School","Not Eligible For Lunch",239,235,98.3,"*","*","*","*"
"North Haven School District","North Haven High School","Asian",23,23,100.0,"*","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*","*","*","*","*"
"North Haven School District","North Haven High School","Special Education",20,17,85.0,"*","*","*","*"
"North Haven School District","North Haven High School","White",221,214,96.8,"*","*",7,3.2
"North Haven School District","North Haven High School","Two or More Races","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","All Students",54,48,88.9,"*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Lunch",9,7,77.8,"*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Female",19,19,100.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","High Needs",15,10,66.7,"*","*","*","*"
"North Stonington School District","Wheeler High School","Male",35,29,82.9,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL",54,48,88.9,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-High Needs",39,38,97.4,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Hispanic",54,48,88.9,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Special Education",48,45,93.8,"*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",45,41,91.1,"*","*","*","*"
"North Stonington School District","Wheeler High School","Special Education",6,"*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","White",52,47,90.4,"*","*","*","*"
"North Stonington School District","Wheeler High School","Two or More Races","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwalk School District","Brien McMahon High School","All Students",449,407,90.6,"*","*",41,9.1
"Norwalk School District","Brien McMahon High School","Black",125,116,92.8,"*","*",8,6.4
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",143,125,87.4,"*","*",17,11.9
"Norwalk School District","Brien McMahon High School","Eligible For Lunch",199,175,87.9,"*","*",23,11.6
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",56,50,89.3,"*","*",6,10.7
"Norwalk School District","Brien McMahon High School","Female",231,215,93.1,"*","*",15,6.5
"Norwalk School District","Brien McMahon High School","High Needs",223,196,87.9,"*","*",26,11.7
"Norwalk School District","Brien McMahon High School","Hispanic",155,134,86.5,"*","*",21,13.5
"Norwalk School District","Brien McMahon High School","Male",218,192,88.1,"*","*",26,11.9
"Norwalk School District","Brien McMahon High School","Non-ELL",412,375,91.0,"*","*",36,8.7
"Norwalk School District","Brien McMahon High School","Non-High Needs",226,211,93.4,"*","*",15,6.6
"Norwalk School District","Brien McMahon High School","Non-Hispanic",294,273,92.9,"*","*",20,6.8
"Norwalk School District","Brien McMahon High School","Non-Special Education",403,368,91.3,"*","*",34,8.4
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",250,232,92.8,"*","*",18,7.2
"Norwalk School District","Brien McMahon High School","Asian",22,20,90.9,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","ELL",37,32,86.5,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Special Education",46,39,84.8,"*","*",7,15.2
"Norwalk School District","Brien McMahon High School","White",136,126,92.6,"*","*",10,7.4
"Norwalk School District","Brien McMahon High School","Two or More Races","*","*","*","*","*","*","*"
"Norwalk School District","Brien McMahon High School","Indian or Alaska Native",9,9,100.0,"*","*","*","*"
"Norwalk School District","Norwalk High School","All Students",389,341,87.7,"*","*",46,11.8
"Norwalk School District","Norwalk High School","Black",73,60,82.2,"*","*",12,16.4
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",115,90,78.3,"*","*",23,20.0
"Norwalk School District","Norwalk High School","Eligible For Lunch",151,117,77.5,"*","*",32,21.2
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",36,27,75.0,"*","*",9,25.0
"Norwalk School District","Norwalk High School","Female",203,186,91.6,"*","*",15,7.4
"Norwalk School District","Norwalk High School","High Needs",186,148,79.6,"*","*",36,19.4
"Norwalk School District","Norwalk High School","Hispanic",127,103,81.1,"*","*",23,18.1
"Norwalk School District","Norwalk High School","Male",186,155,83.3,"*","*",31,16.7
"Norwalk School District","Norwalk High School","Non-ELL",348,312,89.7,"*","*",34,9.8
"Norwalk School District","Norwalk High School","Non-High Needs",203,193,95.1,"*","*",10,4.9
"Norwalk School District","Norwalk High School","Non-Hispanic",262,238,90.8,"*","*",23,8.8
"Norwalk School District","Norwalk High School","Non-Special Education",341,301,88.3,"*","*",40,11.7
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",238,224,94.1,"*","*",14,5.9
"Norwalk School District","Norwalk High School","Asian",18,17,94.4,"*","*","*","*"
"Norwalk School District","Norwalk High School","ELL",41,29,70.7,"*","*",12,29.3
"Norwalk School District","Norwalk High School","Special Education",48,40,83.3,"*","*",6,12.5
"Norwalk School District","Norwalk High School","White",169,159,94.1,"*","*",10,5.9
"Norwalk School District","Norwalk High School","Two or More Races","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","All Students",30,13,43.3,"*","*",16,53.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Black",11,7,63.6,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",22,8,36.4,"*","*",13,59.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Lunch",25,10,40.0,"*","*",14,56.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",15,7,46.7,"*","*",8,53.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","High Needs",27,11,40.7,"*","*",15,55.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","Hispanic",14,"*","*","*","*",11,78.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",15,6,40.0,"*","*",8,53.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",28,12,42.9,"*","*",15,53.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-High Needs","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Hispanic",16,10,62.5,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",23,12,52.2,"*","*",11,47.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*","*","*","*"
