"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"Hartford School District","University High of Science and Engineering","Female",30,29,96.7,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","High Needs",35,34,97.1,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Hispanic",22,22,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Male",42,41,97.6,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-ELL",70,68,97.1,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-High Needs",37,36,97.3,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Hispanic",50,48,96.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Special Education",70,68,97.1,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",39,38,97.4,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Asian","*","*","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","ELL","*","*","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","Special Education","*","*","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","White",18,17,94.4,"*","*","*","*"
"Killingly School District","Killingly High School","All Students",193,143,74.1,"*","*",46,23.8
"Killingly School District","Killingly High School","Black","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","Eligible For Free Lunch",40,20,50.0,"*","*",19,47.5
"Killingly School District","Killingly High School","Eligible For Lunch",55,30,54.5,"*","*",24,43.6
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",15,10,66.7,"*","*","*","*"
"Killingly School District","Killingly High School","Female",108,86,79.6,"*","*",21,19.4
"Killingly School District","Killingly High School","High Needs",69,40,58.0,"*","*",26,37.7
"Killingly School District","Killingly High School","Hispanic",6,"*","*","*","*","*","*"
"Killingly School District","Killingly High School","Male",85,57,67.1,"*","*",25,29.4
"Killingly School District","Killingly High School","Non-ELL",190,141,74.2,"*","*",45,23.7
"Killingly School District","Killingly High School","Non-High Needs",124,103,83.1,"*","*",20,16.1
"Killingly School District","Killingly High School","Non-Hispanic",187,142,75.9,"*","*",41,21.9
"Killingly School District","Killingly High School","Non-Special Education",167,130,77.8,"*","*",35,21.0
"Killingly School District","Killingly High School","Not Eligible For Lunch",138,113,81.9,"*","*",22,15.9
"Killingly School District","Killingly High School","Asian",7,"*","*","*","*","*","*"
"Killingly School District","Killingly High School","ELL","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","Special Education",26,13,50.0,"*","*",11,42.3
"Killingly School District","Killingly High School","White",174,132,75.9,"*","*",38,21.8
"Lebanon School District","Lyman Memorial High School","All Students",158,149,94.3,"*","*",9,5.7
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Lunch",19,15,78.9,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Female",80,76,95.0,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","High Needs",30,25,83.3,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Male",78,73,93.6,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-ELL",158,149,94.3,"*","*",9,5.7
"Lebanon School District","Lyman Memorial High School","Non-High Needs",128,124,96.9,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-Hispanic",154,146,94.8,"*","*",8,5.2
"Lebanon School District","Lyman Memorial High School","Non-Special Education",143,135,94.4,"*","*",8,5.6
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",139,134,96.4,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Special Education",15,14,93.3,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","White",154,146,94.8,"*","*",8,5.2
"Ledyard School District","Ledyard High School","All Students",227,209,92.1,"*","*",15,6.6
"Ledyard School District","Ledyard High School","Black",9,7,77.8,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",18,15,83.3,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Lunch",33,30,90.9,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","Female",115,107,93.0,"*","*",6,5.2
"Ledyard School District","Ledyard High School","High Needs",51,44,86.3,"*","*","*","*"
"Ledyard School District","Ledyard High School","Hispanic",18,15,83.3,"*","*","*","*"
"Ledyard School District","Ledyard High School","Male",112,102,91.1,"*","*",9,8.0
"Ledyard School District","Ledyard High School","Non-ELL",223,205,91.9,"*","*",15,6.7
"Ledyard School District","Ledyard High School","Non-High Needs",176,165,93.8,"*","*",11,6.3
"Ledyard School District","Ledyard High School","Non-Hispanic",209,194,92.8,"*","*",13,6.2
"Ledyard School District","Ledyard High School","Non-Special Education",206,192,93.2,"*","*",14,6.8
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",194,179,92.3,"*","*",12,6.2
"Ledyard School District","Ledyard High School","Asian",13,13,100.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","ELL","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Special Education",21,17,81.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","White",182,170,93.4,"*","*",10,5.5
"Lisbon School District","Community Connection - The Big Picture High School","All Students","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Female","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","High Needs","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-Hispanic","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Special Education","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","White","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","All Students",92,88,95.7,"*","*","*","*"
"Litchfield School District","Litchfield High School","Black","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Lunch",7,6,85.7,"*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Female",50,48,96.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","High Needs",10,8,80.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","Hispanic","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Male",42,40,95.2,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-ELL",90,86,95.6,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-High Needs",82,80,97.6,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Hispanic",91,87,95.6,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Special Education",88,85,96.6,"*","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",85,82,96.5,"*","*","*","*"
"Litchfield School District","Litchfield High School","ELL","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Special Education","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","White",87,83,95.4,"*","*","*","*"
"Madison School District","Daniel Hand High School","All Students",315,307,97.5,"*","*",7,2.2
"Madison School District","Daniel Hand High School","Black","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Lunch",9,8,88.9,"*","*","*","*"
"Madison School District","Daniel Hand High School","Female",158,155,98.1,"*","*","*","*"
"Madison School District","Daniel Hand High School","High Needs",35,30,85.7,"*","*","*","*"
"Madison School District","Daniel Hand High School","Hispanic","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Male",157,152,96.8,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-ELL",315,307,97.5,"*","*",7,2.2
"Madison School District","Daniel Hand High School","Non-High Needs",280,277,98.9,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Hispanic",310,302,97.4,"*","*",7,2.3
"Madison School District","Daniel Hand High School","Non-Special Education",287,283,98.6,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",306,299,97.7,"*","*",6,2.0
"Madison School District","Daniel Hand High School","Asian",14,14,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Special Education",28,24,85.7,"*","*","*","*"
"Madison School District","Daniel Hand High School","White",289,281,97.2,"*","*",7,2.4
"Manchester School District","Manchester High School","All Students",493,382,77.5,11,2.2,100,20.3
"Manchester School District","Manchester High School","Black",91,70,76.9,"*","*",18,19.8
"Manchester School District","Manchester High School","Eligible For Free Lunch",141,84,59.6,"*","*",53,37.6
"Manchester School District","Manchester High School","Eligible For Lunch",175,107,61.1,"*","*",63,36.0
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",34,23,67.6,"*","*",10,29.4
"Manchester School District","Manchester High School","Female",255,203,79.6,"*","*",50,19.6
"Manchester School District","Manchester High School","High Needs",215,134,62.3,9,4.2,72,33.5
"Manchester School District","Manchester High School","Hispanic",102,64,62.7,"*","*",35,34.3
"Manchester School District","Manchester High School","Male",238,179,75.2,9,3.8,50,21.0
"Manchester School District","Manchester High School","Non-ELL",467,361,77.3,11,2.4,95,20.3
"Manchester School District","Manchester High School","Non-High Needs",278,248,89.2,"*","*",28,10.1
"Manchester School District","Manchester High School","Non-Hispanic",391,318,81.3,8,2.0,65,16.6
"Manchester School District","Manchester High School","Non-Special Education",435,346,79.5,"*","*",85,19.5
"Manchester School District","Manchester High School","Not Eligible For Lunch",318,275,86.5,6,1.9,37,11.6
"Manchester School District","Manchester High School","Asian",33,31,93.9,"*","*","*","*"
"Manchester School District","Manchester High School","ELL",26,21,80.8,"*","*","*","*"
"Manchester School District","Manchester High School","Special Education",58,36,62.1,7,12.1,15,25.9
"Manchester School District","Manchester High School","White",267,217,81.3,"*","*",45,16.9
"Meriden School District","Francis T. Maloney High School","All Students",313,243,77.6,10,3.2,60,19.2
"Meriden School District","Francis T. Maloney High School","Black",40,30,75.0,"*","*",9,22.5
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",148,103,69.6,"*","*",42,28.4
"Meriden School District","Francis T. Maloney High School","Eligible For Lunch",157,110,70.1,"*","*",43,27.4
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",9,7,77.8,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Female",163,135,82.8,"*","*",27,16.6
"Meriden School District","Francis T. Maloney High School","High Needs",173,117,67.6,10,5.8,46,26.6
"Meriden School District","Francis T. Maloney High School","Hispanic",117,79,67.5,"*","*",36,30.8
"Meriden School District","Francis T. Maloney High School","Male",150,108,72.0,9,6.0,33,22.0
"Meriden School District","Francis T. Maloney High School","Non-ELL",290,231,79.7,10,3.4,49,16.9
"Meriden School District","Francis T. Maloney High School","Non-High Needs",140,126,90.0,"*","*",14,10.0
"Meriden School District","Francis T. Maloney High School","Non-Hispanic",196,164,83.7,8,4.1,24,12.2
"Meriden School District","Francis T. Maloney High School","Non-Special Education",269,218,81.0,"*","*",50,18.6
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",156,133,85.3,6,3.8,17,10.9
"Meriden School District","Francis T. Maloney High School","Asian",6,"*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","ELL",23,12,52.2,"*","*",11,47.8
"Meriden School District","Francis T. Maloney High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Special Education",44,25,56.8,9,20.5,10,22.7
"Meriden School District","Francis T. Maloney High School","White",149,129,86.6,7,4.7,13,8.7
"Meriden School District","Orville H. Platt High School","All Students",298,218,73.2,"*","*",80,26.8
"Meriden School District","Orville H. Platt High School","Black",43,32,74.4,"*","*",11,25.6
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",174,111,63.8,"*","*",63,36.2
"Meriden School District","Orville H. Platt High School","Eligible For Lunch",178,113,63.5,"*","*",65,36.5
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","Female",161,119,73.9,"*","*",42,26.1
"Meriden School District","Orville H. Platt High School","High Needs",192,124,64.6,"*","*",68,35.4
"Meriden School District","Orville H. Platt High School","Hispanic",123,79,64.2,"*","*",44,35.8
"Meriden School District","Orville H. Platt High School","Male",137,99,72.3,"*","*",38,27.7
"Meriden School District","Orville H. Platt High School","Non-ELL",283,210,74.2,"*","*",73,25.8
"Meriden School District","Orville H. Platt High School","Non-High Needs",106,94,88.7,"*","*",12,11.3
"Meriden School District","Orville H. Platt High School","Non-Hispanic",175,139,79.4,"*","*",36,20.6
"Meriden School District","Orville H. Platt High School","Non-Special Education",259,192,74.1,"*","*",67,25.9
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",120,105,87.5,"*","*",15,12.5
"Meriden School District","Orville H. Platt High School","Asian","*","*","*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","ELL",15,8,53.3,"*","*",7,46.7
"Meriden School District","Orville H. Platt High School","Special Education",39,26,66.7,"*","*",13,33.3
"Meriden School District","Orville H. Platt High School","White",130,105,80.8,"*","*",25,19.2
"Middletown School District","Middletown High School","All Students",341,274,80.4,17,5.0,50,14.7
"Middletown School District","Middletown High School","Black",81,59,72.8,7,8.6,15,18.5
"Middletown School District","Middletown High School","Eligible For Free Lunch",81,51,63.0,7,8.6,23,28.4
"Middletown School District","Middletown High School","Eligible For Lunch",105,68,64.8,9,8.6,28,26.7
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",24,17,70.8,"*","*","*","*"
"Middletown School District","Middletown High School","Female",180,153,85.0,7,3.9,20,11.1
"Middletown School District","Middletown High School","High Needs",132,86,65.2,11,8.3,35,26.5
"Middletown School District","Middletown High School","Hispanic",28,20,71.4,"*","*",7,25.0
"Middletown School District","Middletown High School","Male",161,121,75.2,10,6.2,30,18.6
"Middletown School District","Middletown High School","Non-ELL",338,271,80.2,17,5.0,50,14.8
"Middletown School District","Middletown High School","Non-High Needs",209,188,90.0,6,2.9,15,7.2
"Middletown School District","Middletown High School","Non-Hispanic",313,254,81.2,16,5.1,43,13.7
"Middletown School District","Middletown High School","Non-Special Education",293,245,83.6,15,5.1,33,11.3
"Middletown School District","Middletown High School","Not Eligible For Lunch",236,206,87.3,8,3.4,22,9.3
"Middletown School District","Middletown High School","Asian",15,14,93.3,"*","*","*","*"
"Middletown School District","Middletown High School","ELL","*","*","*","*","*","*","*"
"Middletown School District","Middletown High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Middletown School District","Middletown High School","Special Education",48,29,60.4,"*","*",17,35.4
"Middletown School District","Middletown High School","White",215,181,84.2,8,3.7,26,12.1
"Milford School District","Jonathan Law High School","All Students",224,196,87.5,11,4.9,17,7.6
"Milford School District","Jonathan Law High School","Black",7,7,100.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",27,19,70.4,"*","*",6,22.2
"Milford School District","Jonathan Law High School","Eligible For Lunch",39,28,71.8,"*","*",8,20.5
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",12,9,75.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","Female",122,109,89.3,6,4.9,7,5.7
"Milford School District","Jonathan Law High School","High Needs",64,47,73.4,7,10.9,10,15.6
"Milford School District","Jonathan Law High School","Hispanic",15,13,86.7,"*","*","*","*"
"Milford School District","Jonathan Law High School","Male",102,87,85.3,"*","*",10,9.8
"Milford School District","Jonathan Law High School","Non-ELL",219,192,87.7,11,5.0,16,7.3
"Milford School District","Jonathan Law High School","Non-High Needs",160,149,93.1,"*","*",7,4.4
"Milford School District","Jonathan Law High School","Non-Hispanic",209,183,87.6,11,5.3,15,7.2
"Milford School District","Jonathan Law High School","Non-Special Education",189,171,90.5,"*","*",13,6.9
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",185,168,90.8,8,4.3,9,4.9
"Milford School District","Jonathan Law High School","Asian",7,7,100.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","ELL","*","*","*","*","*","*","*"
"Milford School District","Jonathan Law High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Milford School District","Jonathan Law High School","Special Education",35,25,71.4,6,17.1,"*","*"
"Milford School District","Jonathan Law High School","White",193,167,86.5,11,5.7,15,7.8
"Milford School District","Joseph A. Foran High School","All Students",265,251,94.7,"*","*",9,3.4
"Milford School District","Joseph A. Foran High School","Black",10,9,90.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",27,23,85.2,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Lunch",36,31,86.1,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",9,8,88.9,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Female",141,131,92.9,"*","*",7,5.0
"Milford School District","Joseph A. Foran High School","High Needs",63,55,87.3,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Hispanic",15,13,86.7,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Male",124,120,96.8,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",261,247,94.6,"*","*",9,3.4
"Milford School District","Joseph A. Foran High School","Non-High Needs",202,196,97.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-Hispanic",250,238,95.2,"*","*",7,2.8
"Milford School District","Joseph A. Foran High School","Non-Special Education",228,218,95.6,"*","*",8,3.5
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",229,220,96.1,"*","*",6,2.6
"Milford School District","Joseph A. Foran High School","Asian","*","*","*","*","*","*","*"
"Milford School District","Joseph A. Foran High School","ELL","*","*","*","*","*","*","*"
"Milford School District","Joseph A. Foran High School","Special Education",37,33,89.2,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","White",236,225,95.3,"*","*",7,3.0
"Monroe School District","Masuk High School","All Students",365,358,98.1,"*","*","*","*"
"Monroe School District","Masuk High School","Black",12,12,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Lunch",12,11,91.7,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Female",197,195,99.0,"*","*","*","*"
"Monroe School District","Masuk High School","High Needs",35,29,82.9,"*","*","*","*"
"Monroe School District","Masuk High School","Hispanic",17,17,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Male",168,163,97.0,"*","*","*","*"
"Monroe School District","Masuk High School","Non-ELL",365,358,98.1,"*","*","*","*"
"Monroe School District","Masuk High School","Non-High Needs",330,329,99.7,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Hispanic",348,341,98.0,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Special Education",341,340,99.7,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",353,347,98.3,"*","*","*","*"
"Monroe School District","Masuk High School","Asian",15,15,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Special Education",24,18,75.0,"*","*","*","*"
"Monroe School District","Masuk High School","White",321,314,97.8,"*","*","*","*"
"Montville School District","Montville High School","All Students",194,171,88.1,"*","*",20,10.3
"Montville School District","Montville High School","Black",11,11,100.0,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",25,22,88.0,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Lunch",33,30,90.9,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Montville School District","Montville High School","Female",89,77,86.5,"*","*",12,13.5
"Montville School District","Montville High School","High Needs",47,40,85.1,"*","*","*","*"
"Montville School District","Montville High School","Hispanic",17,13,76.5,"*","*","*","*"
"Montville School District","Montville High School","Male",105,94,89.5,"*","*",8,7.6
"Montville School District","Montville High School","Non-ELL",189,167,88.4,"*","*",19,10.1
"Montville School District","Montville High School","Non-High Needs",147,131,89.1,"*","*",16,10.9
"Montville School District","Montville High School","Non-Hispanic",177,158,89.3,"*","*",16,9.0
"Montville School District","Montville High School","Non-Special Education",178,159,89.3,"*","*",19,10.7
"Montville School District","Montville High School","Not Eligible For Lunch",161,141,87.6,"*","*",17,10.6
"Montville School District","Montville High School","Asian",14,13,92.9,"*","*","*","*"
"Montville School District","Montville High School","ELL","*","*","*","*","*","*","*"
"Montville School District","Montville High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Montville School District","Montville High School","Special Education",16,12,75.0,"*","*","*","*"
"Montville School District","Montville High School","White",148,130,87.8,"*","*",15,10.1
"Naugatuck School District","Naugatuck High School","All Students",369,313,84.8,6,1.6,50,13.6
"Naugatuck School District","Naugatuck High School","Black",37,31,83.8,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",88,67,76.1,"*","*",20,22.7
"Naugatuck School District","Naugatuck High School","Eligible For Lunch",120,92,76.7,"*","*",26,21.7
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",32,25,78.1,"*","*",6,18.8
"Naugatuck School District","Naugatuck High School","Female",183,155,84.7,"*","*",26,14.2
"Naugatuck School District","Naugatuck High School","High Needs",149,111,74.5,"*","*",34,22.8
"Naugatuck School District","Naugatuck High School","Hispanic",34,26,76.5,"*","*",7,20.6
"Naugatuck School District","Naugatuck High School","Male",186,158,84.9,"*","*",24,12.9
"Naugatuck School District","Naugatuck High School","Non-ELL",347,298,85.9,6,1.7,43,12.4
"Naugatuck School District","Naugatuck High School","Non-High Needs",220,202,91.8,"*","*",16,7.3
"Naugatuck School District","Naugatuck High School","Non-Hispanic",335,287,85.7,"*","*",43,12.8
"Naugatuck School District","Naugatuck High School","Non-Special Education",322,279,86.6,"*","*",41,12.7
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",249,221,88.8,"*","*",24,9.6
"Naugatuck School District","Naugatuck High School","Asian",11,11,100.0,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","ELL",22,15,68.2,"*","*",7,31.8
"Naugatuck School District","Naugatuck High School","Special Education",47,34,72.3,"*","*",9,19.1
"Naugatuck School District","Naugatuck High School","White",287,245,85.4,"*","*",38,13.2
"New Britain School District","New Britain High School","All Students",723,432,59.8,18,2.5,273,37.8
"New Britain School District","New Britain High School","Black",125,86,68.8,"*","*",36,28.8
"New Britain School District","New Britain High School","Eligible For Free Lunch",413,218,52.8,14,3.4,181,43.8
"New Britain School District","New Britain High School","Eligible For Lunch",481,265,55.1,15,3.1,201,41.8
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",68,47,69.1,"*","*",20,29.4
"New Britain School District","New Britain High School","Female",373,223,59.8,6,1.6,144,38.6
"New Britain School District","New Britain High School","High Needs",523,287,54.9,17,3.3,219,41.9
"New Britain School District","New Britain High School","Hispanic",397,206,51.9,11,2.8,180,45.3
"New Britain School District","New Britain High School","Male",350,209,59.7,12,3.4,129,36.9
"New Britain School District","New Britain High School","Non-ELL",598,377,63.0,13,2.2,208,34.8
"New Britain School District","New Britain High School","Non-High Needs",200,145,72.5,"*","*",54,27.0
"New Britain School District","New Britain High School","Non-Hispanic",326,226,69.3,7,2.1,93,28.5
"New Britain School District","New Britain High School","Non-Special Education",624,385,61.7,6,1.0,233,37.3
"New Britain School District","New Britain High School","Not Eligible For Lunch",242,167,69.0,"*","*",72,29.8
"New Britain School District","New Britain High School","Asian","*","*","*","*","*","*","*"
"New Britain School District","New Britain High School","ELL",125,55,44.0,"*","*",65,52.0
"New Britain School District","New Britain High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Britain School District","New Britain High School","Special Education",99,47,47.5,12,12.1,40,40.4
"New Britain School District","New Britain High School","White",181,125,69.1,"*","*",52,28.7
"New Canaan School District","New Canaan High School","All Students",310,305,98.4,"*","*","*","*"
"New Canaan School District","New Canaan High School","Black",6,6,100.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Female",151,149,98.7,"*","*","*","*"
"New Canaan School District","New Canaan High School","High Needs",32,30,93.8,"*","*","*","*"
"New Canaan School District","New Canaan High School","Hispanic","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Male",159,156,98.1,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-ELL",309,304,98.4,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-High Needs",278,275,98.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-Hispanic",305,300,98.4,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-Special Education",280,277,98.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch",309,304,98.4,"*","*","*","*"
"New Canaan School District","New Canaan High School","Asian",8,7,87.5,"*","*","*","*"
"New Canaan School District","New Canaan High School","ELL","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education",30,28,93.3,"*","*","*","*"
"New Canaan School District","New Canaan High School","White",291,287,98.6,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","All Students",239,225,94.1,"*","*",12,5.0
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Lunch",10,6,60.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Female",120,116,96.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","High Needs",32,26,81.3,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Hispanic",9,7,77.8,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Male",119,109,91.6,"*","*",8,6.7
"New Fairfield School District","New Fairfield High School","Non-ELL",239,225,94.1,"*","*",12,5.0
"New Fairfield School District","New Fairfield High School","Non-High Needs",207,199,96.1,"*","*",7,3.4
"New Fairfield School District","New Fairfield High School","Non-Hispanic",230,218,94.8,"*","*",10,4.3
"New Fairfield School District","New Fairfield High School","Non-Special Education",215,204,94.9,"*","*",10,4.7
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",229,219,95.6,"*","*",9,3.9
"New Fairfield School District","New Fairfield High School","Asian",6,6,100.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Special Education",24,21,87.5,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","White",224,212,94.6,"*","*",10,4.5
"New Haven School District","Cooperative High School","All Students",109,92,84.4,"*","*",17,15.6
"New Haven School District","Cooperative High School","Black",48,43,89.6,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Free Lunch",53,41,77.4,"*","*",12,22.6
"New Haven School District","Cooperative High School","Eligible For Lunch",63,50,79.4,"*","*",13,20.6
