"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Wilton School District","Wilton High School","Not Eligible For Lunch",288,287,99.7,"*","*","*","*"
"Windham School District","Windham High School","Eligible For Free Lunch",88,64,72.7,"*","*",21,23.9
"Windham School District","Windham High School","Eligible For Reduced Lunch",25,25,100.0,"*","*","*","*"
"Windham School District","Windham High School","Not Eligible For Lunch",53,47,88.7,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",29,28,96.6,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",86,86,100.0,"*","*","*","*"
"Windsor School District","Windsor High School","Eligible For Free Lunch",68,61,89.7,"*","*",6,8.8
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",34,32,94.1,"*","*","*","*"
"Windsor School District","Windsor High School","Not Eligible For Lunch",186,181,97.3,"*","*","*","*"
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",53,47,88.7,"*","*","*","*"
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",25,25,100.0,"*","*","*","*"
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",163,160,98.2,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",252,247,98.0,"*","*","*","*"

