"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Race/Ethnicity"

"",,,,"Graduates",,"Non-Graduates",,,
"Wallingford School District","Lyman Hall High School","Asian",11,9,81.8,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","White",241,221,91.7,"*","*",18,7.5
"Wallingford School District","Mark T. Sheehan High School","Black","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Hispanic",12,9,75.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Asian",8,8,100.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","White",230,208,90.4,"*","*",17,7.4
"Waterbury School District","Crosby High School","Black",124,91,73.4,"*","*",32,25.8
"Waterbury School District","Crosby High School","Hispanic",175,96,54.9,"*","*",77,44.0
"Waterbury School District","Crosby High School","Asian",10,9,90.0,"*","*","*","*"
"Waterbury School District","Crosby High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterbury School District","Crosby High School","White",103,76,73.8,"*","*",27,26.2
"Waterbury School District","John F. Kennedy High School","Black",75,58,77.3,"*","*",16,21.3
"Waterbury School District","John F. Kennedy High School","Hispanic",132,87,65.9,"*","*",45,34.1
"Waterbury School District","John F. Kennedy High School","Asian",10,9,90.0,"*","*","*","*"
"Waterbury School District","John F. Kennedy High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterbury School District","John F. Kennedy High School","White",142,112,78.9,"*","*",29,20.4
"Waterbury School District","Waterbury Arts Magnet School (High)","Black",31,31,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Hispanic",19,19,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","White",64,62,96.9,"*","*","*","*"
"Waterbury School District","Wilby High School","Black",116,87,75.0,"*","*",27,23.3
"Waterbury School District","Wilby High School","Hispanic",165,92,55.8,"*","*",71,43.0
"Waterbury School District","Wilby High School","Asian","*","*","*","*","*","*","*"
"Waterbury School District","Wilby High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterbury School District","Wilby High School","White",56,38,67.9,"*","*",17,30.4
"Waterford School District","Waterford High School","Black","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","Hispanic",20,15,75.0,"*","*","*","*"
"Waterford School District","Waterford High School","Asian",15,15,100.0,"*","*","*","*"
"Waterford School District","Waterford High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Waterford School District","Waterford High School","White",219,206,94.1,"*","*",12,5.5
"Watertown School District","Watertown High School","Black","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","Hispanic",6,"*","*","*","*","*","*"
"Watertown School District","Watertown High School","Asian","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","White",229,209,91.3,"*","*",16,7.0
"West Hartford School District","Conard High School","Black",48,37,77.1,"*","*",9,18.8
"West Hartford School District","Conard High School","Hispanic",74,57,77.0,"*","*",15,20.3
"West Hartford School District","Conard High School","Asian",35,35,100.0,"*","*","*","*"
"West Hartford School District","Conard High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Hartford School District","Conard High School","White",251,244,97.2,"*","*",7,2.8
"West Hartford School District","Hall High School","Black",44,41,93.2,"*","*","*","*"
"West Hartford School District","Hall High School","Hispanic",44,40,90.9,"*","*","*","*"
"West Hartford School District","Hall High School","Asian",27,26,96.3,"*","*","*","*"
"West Hartford School District","Hall High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Hartford School District","Hall High School","White",286,282,98.6,"*","*","*","*"
"West Haven School District","West Haven High School","Black",112,76,67.9,"*","*",36,32.1
"West Haven School District","West Haven High School","Hispanic",97,61,62.9,"*","*",36,37.1
"West Haven School District","West Haven High School","Asian","*","*","*","*","*","*","*"
"West Haven School District","West Haven High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Haven School District","West Haven High School","White",225,173,76.9,"*","*",50,22.2
"Westbrook School District","Westbrook High School","Hispanic","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Asian","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","White",72,68,94.4,"*","*","*","*"
"Weston School District","Weston High School","Black","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Hispanic","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Asian",10,10,100.0,"*","*","*","*"
"Weston School District","Weston High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Weston School District","Weston High School","White",174,174,100.0,"*","*","*","*"
"Westport School District","Staples High School","Black","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Hispanic","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Asian",18,18,100.0,"*","*","*","*"
"Westport School District","Staples High School","White",432,428,99.1,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Black",15,15,100.0,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Hispanic",38,30,78.9,"*","*",7,18.4
"Wethersfield School District","Wethersfield High School","Asian","*","*","*","*","*","*","*"
"Wethersfield School District","Wethersfield High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Wethersfield School District","Wethersfield High School","White",236,224,94.9,"*","*",11,4.7
"Wilton School District","Wilton High School","Black","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Hispanic","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Asian",12,12,100.0,"*","*","*","*"
"Wilton School District","Wilton High School","White",287,286,99.7,"*","*","*","*"
"Windham School District","Windham High School","Black",20,18,90.0,"*","*","*","*"
"Windham School District","Windham High School","Hispanic",131,73,55.7,7,5.3,51,38.9
"Windham School District","Windham High School","Asian","*","*","*","*","*","*","*"
"Windham School District","Windham High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Windham School District","Windham High School","White",95,78,82.1,"*","*",16,16.8
"Windsor Locks School District","Windsor Locks High School","Black",16,13,81.3,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Hispanic","*","*","*","*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Asian","*","*","*","*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","White",101,90,89.1,"*","*",6,5.9
"Windsor School District","Windsor High School","Black",184,160,87.0,"*","*",21,11.4
"Windsor School District","Windsor High School","Hispanic",39,32,82.1,"*","*",7,17.9
"Windsor School District","Windsor High School","Asian","*","*","*","*","*","*","*"
"Windsor School District","Windsor High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Windsor School District","Windsor High School","White",109,101,92.7,"*","*",7,6.4
"Wolcott School District","Wolcott High School","Black","*","*","*","*","*","*","*"
"Wolcott School District","Wolcott High School","Hispanic",6,6,100.0,"*","*","*","*"
"Wolcott School District","Wolcott High School","Asian","*","*","*","*","*","*","*"
"Wolcott School District","Wolcott High School","White",212,200,94.3,"*","*",11,5.2
"Woodstock Academy District","Woodstock Academy","Black","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Hispanic",7,7,100.0,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Asian","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","White",285,271,95.1,"*","*",14,4.9

