"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Free/Reduced Price Mea"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","F",136,134,98.5,134,62,46.3,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",142,140,98.6,140,"*","*",57,40.7,32,22.9,"*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","F",106,106,100.0,106,50,47.2,36,34.0,"*","*","*","*",20,18.9
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","F",214,214,100.0,214,138,64.5,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N","*","*","*","*","*","*",72,40.0,18,10.0,"*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","F",143,143,100.0,143,70,49.0,51,35.7,"*","*","*","*",22,15.4
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","F",209,208,99.5,208,112,53.8,70,33.7,"*","*","*","*",26,12.5
"New Haven School District","=""0930011""","Truman School","=""0932911""","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","F",52,52,100.0,52,16,30.8,"*","*",19,36.5,"*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","F",155,153,98.7,150,91,60.7,45,30.0,"*","*","*","*",14,9.3
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",245,232,94.7,232,20,8.6,44,19.0,62,26.7,106,45.7,168,72.4
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","F",223,220,98.7,217,141,65.0,50,23.0,19,8.8,7,3.2,26,12.0
"New London School District","=""0950011""","Jennings School","=""0950311""","N",50,49,98.0,49,"*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","F",492,487,99.0,487,272,55.9,162,33.3,"*","*","*","*",53,10.9
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",88,87,98.9,87,"*","*","*","*","*","*",12,13.8,"*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","R",20,20,100.0,19,"*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","F",216,215,99.5,215,116,54.0,60,27.9,32,14.9,7,3.3,39,18.1
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","F",197,197,100.0,197,101,51.3,58,29.4,"*","*","*","*",38,19.3
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",66,65,98.5,65,"*","*","*","*","*","*",16,24.6,"*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","F",182,178,97.8,178,51,28.7,62,34.8,51,28.7,14,7.9,65,36.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",722,694,96.1,694,92,13.3,194,28.0,241,34.7,167,24.1,408,58.8
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","R",57,55,96.5,55,16,29.1,16,29.1,17,30.9,6,10.9,23,41.8
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","F",168,153,91.1,153,73,47.7,46,30.1,"*","*","*","*",34,22.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",787,701,89.1,701,168,24.0,223,31.8,167,23.8,143,20.4,310,44.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","R",58,52,89.7,52,22,42.3,13,25.0,"*","*","*","*",17,32.7
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","F",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",144,142,98.6,142,11,7.7,31,21.8,52,36.6,48,33.8,100,70.4
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","F",28,28,100.0,28,10,35.7,"*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",80,80,100.0,80,"*","*",22,27.5,30,37.5,"*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",128,128,100.0,128,12,9.4,31,24.2,48,37.5,37,28.9,85,66.4
"Newington School District","=""0940011""","John Paterson School","=""0940811""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","F",88,88,100.0,88,39,44.3,27,30.7,13,14.8,9,10.2,22,25.0
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",542,540,99.6,540,119,22.0,157,29.1,143,26.5,121,22.4,264,48.9
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","R",31,31,100.0,31,8,25.8,11,35.5,6,19.4,6,19.4,12,38.7
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","F",140,140,100.0,140,"*","*",50,35.7,42,30.0,"*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",443,441,99.5,441,79,17.9,138,31.3,122,27.7,102,23.1,224,50.8
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","R",32,32,100.0,32,8,25.0,13,40.6,"*","*","*","*",11,34.4
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N",117,116,99.1,116,13,11.2,31,26.7,45,38.8,27,23.3,72,62.1
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N",132,131,99.2,131,"*","*","*","*",39,29.8,61,46.6,100,76.3
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N",145,143,98.6,143,"*","*","*","*",43,30.1,71,49.7,114,79.7
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",147,147,100.0,147,13,8.8,33,22.4,55,37.4,46,31.3,101,68.7
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","F",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",742,738,99.5,738,52,7.0,137,18.6,206,27.9,343,46.5,549,74.4
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","F",39,37,94.9,37,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",635,627,98.7,627,51,8.1,140,22.3,189,30.1,247,39.4,436,69.5
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N",120,120,100.0,120,11,9.2,30,25.0,47,39.2,32,26.7,79,65.8
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",49,49,100.0,49,6,12.2,13,26.5,19,38.8,11,22.4,30,61.2
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","F",66,63,95.5,63,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",391,371,94.9,371,86,23.2,118,31.8,94,25.3,73,19.7,167,45.0
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","F",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",330,320,97.0,320,42,13.1,102,31.9,105,32.8,71,22.2,176,55.0
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",113,111,98.2,111,18,16.2,35,31.5,42,37.8,16,14.4,58,52.3
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",136,136,100.0,136,12,8.8,42,30.9,44,32.4,38,27.9,82,60.3
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",136,130,95.6,130,10,7.7,30,23.1,39,30.0,51,39.2,90,69.2
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",152,152,100.0,152,15,9.9,43,28.3,53,34.9,41,27.0,94,61.8
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","F",95,91,95.8,91,27,29.7,26,28.6,"*","*","*","*",38,41.8
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",641,617,96.3,617,70,11.3,174,28.2,176,28.5,197,31.9,373,60.5
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","R",41,37,90.2,37,"*","*",11,29.7,12,32.4,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",176,173,98.3,173,10,5.8,32,18.5,49,28.3,82,47.4,131,75.7
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N",147,146,99.3,146,"*","*","*","*",37,25.3,99,67.8,136,93.2
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","F",26,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",143,142,99.3,142,19,13.4,52,36.6,45,31.7,26,18.3,71,50.0
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","F",106,106,100.0,106,41,38.7,39,36.8,"*","*","*","*",26,24.5
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",76,76,100.0,76,13,17.1,23,30.3,19,25.0,21,27.6,40,52.6
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","R",29,29,100.0,29,"*","*",12,41.4,9,31.0,"*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","F",42,42,100.0,42,25,59.5,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",99,96,97.0,95,"*","*",33,34.7,"*","*",27,28.4,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","R",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","F",78,78,100.0,78,32,41.0,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",126,125,99.2,125,"*","*","*","*",45,36.0,37,29.6,82,65.6
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","F",69,69,100.0,69,35,50.7,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",115,115,100.0,114,"*","*",38,33.3,37,32.5,"*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","F",173,173,100.0,173,54,31.2,60,34.7,41,23.7,18,10.4,59,34.1
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",96,95,99.0,95,"*","*",33,34.7,24,25.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","R",28,28,100.0,28,8,28.6,10,35.7,"*","*","*","*",10,35.7
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","F",176,175,99.4,175,73,41.7,56,32.0,31,17.7,15,8.6,46,26.3
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",63,62,98.4,62,15,24.2,"*","*",19,30.6,"*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","R",38,38,100.0,38,"*","*",15,39.5,12,31.6,"*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","F",108,108,100.0,108,41,38.0,37,34.3,"*","*","*","*",30,27.8
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N",100,100,100.0,100,16,16.0,27,27.0,31,31.0,26,26.0,57,57.0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","R",23,22,95.7,22,9,40.9,7,31.8,"*","*","*","*",6,27.3
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","F",77,77,100.0,77,30,39.0,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",113,112,99.1,112,"*","*",37,33.0,45,40.2,"*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","F",253,252,99.6,252,139,55.2,78,31.0,26,10.3,9,3.6,35,13.9
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",356,342,96.1,342,88,25.7,114,33.3,87,25.4,53,15.5,140,40.9
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","R",61,61,100.0,61,22,36.1,22,36.1,11,18.0,6,9.8,17,27.9
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","F",358,357,99.7,357,236,66.1,70,19.6,"*","*","*","*",51,14.3
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",237,236,99.6,235,103,43.8,66,28.1,34,14.5,32,13.6,66,28.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","R",64,64,100.0,64,34,53.1,16,25.0,"*","*","*","*",14,21.9
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","F",204,204,100.0,204,123,60.3,56,27.5,"*","*","*","*",25,12.3
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",228,228,100.0,228,43,18.9,76,33.3,50,21.9,59,25.9,109,47.8
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","R",45,45,100.0,45,19,42.2,16,35.6,"*","*","*","*",10,22.2
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","F",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",144,141,97.9,140,11,7.9,28,20.0,39,27.9,62,44.3,101,72.1
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","F",144,144,100.0,144,50,34.7,54,37.5,"*","*","*","*",40,27.8
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",83,83,100.0,83,"*","*",30,36.1,23,27.7,"*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","R",23,23,100.0,23,"*","*",9,39.1,9,39.1,"*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","F",117,115,98.3,115,45,39.1,41,35.7,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",66,66,100.0,66,"*","*","*","*","*","*",17,25.8,"*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","F",315,313,99.4,313,179,57.2,99,31.6,"*","*","*","*",35,11.2
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",291,287,98.6,286,85,29.7,85,29.7,55,19.2,61,21.3,116,40.6
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","R",63,63,100.0,63,31,49.2,19,30.2,"*","*","*","*",13,20.6
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","F",66,66,100.0,66,33,50.0,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","N",79,79,100.0,79,"*","*",21,26.6,"*","*",28,35.4,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","F",125,125,100.0,125,48,38.4,50,40.0,20,16.0,7,5.6,27,21.6
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","N",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","F",488,485,99.4,484,290,59.9,140,28.9,40,8.3,14,2.9,54,11.2
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",158,155,98.1,154,53,34.4,61,39.6,29,18.8,11,7.1,40,26.0
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","R",90,90,100.0,90,35,38.9,30,33.3,17,18.9,8,8.9,25,27.8
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","F",144,143,99.3,143,68,47.6,53,37.1,15,10.5,7,4.9,22,15.4
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","N",43,42,97.7,42,11,26.2,18,42.9,"*","*","*","*",13,31.0
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","R",24,24,100.0,24,8,33.3,10,41.7,"*","*","*","*",6,25.0
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","F",88,88,100.0,88,29,33.0,32,36.4,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","N",74,72,97.3,72,"*","*","*","*","*","*",23,31.9,"*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","F",235,235,100.0,235,137,58.3,67,28.5,"*","*","*","*",31,13.2
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","N",83,83,100.0,83,"*","*",30,36.1,25,30.1,"*","*","*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","R",22,22,100.0,22,10,45.5,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","F",86,86,100.0,86,32,37.2,33,38.4,15,17.4,6,7.0,21,24.4
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","F",88,88,100.0,88,56,63.6,16,18.2,"*","*","*","*",16,18.2
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","F",132,132,100.0,132,70,53.0,40,30.3,15,11.4,7,5.3,22,16.7
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","F",85,85,100.0,85,45,52.9,28,32.9,"*","*","*","*",12,14.1
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","F",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","N",148,147,99.3,147,39,26.5,48,32.7,41,27.9,19,12.9,60,40.8
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
