"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Free/Reduced Price Mea"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Naugatuck School District","=""0880011""","Western School","=""0880711""","Y",60,60,100.0,60,18,30.0,20,33.3,16,26.7,6,10.0,22,36.7
"Naugatuck School District","=""0880011""","Western School","=""0880711""","N",58,58,100.0,58,7,12.1,20,34.5,19,32.8,12,20.7,31,53.4
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","Y",218,218,100.0,218,"*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Behavior Support","=""0891011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Y",195,195,100.0,195,121,62.1,42,21.5,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","N",29,29,100.0,29,17,58.6,7,24.1,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Y",412,412,100.0,412,281,68.2,96,23.3,"*","*","*","*",35,8.5
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",70,70,100.0,70,28,40.0,26,37.1,"*","*","*","*",16,22.9
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Y",150,148,98.7,148,88,59.5,37,25.0,"*","*","*","*",23,15.5
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","N",41,41,100.0,41,19,46.3,13,31.7,"*","*","*","*",9,22.0
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Y",145,145,100.0,145,57,39.3,53,36.6,24,16.6,11,7.6,35,24.1
"New Britain School District","=""0890011""","Holmes School","=""0890611""","N",67,67,100.0,67,17,25.4,23,34.3,19,28.4,8,11.9,27,40.3
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Y",80,80,100.0,80,"*","*",24,30.0,34,42.5,"*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","N",70,69,98.6,69,"*","*","*","*",27,39.1,23,33.3,50,72.5
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Y",170,170,100.0,170,85,50.0,61,35.9,"*","*","*","*",24,14.1
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","N",42,41,97.6,41,18,43.9,12,29.3,"*","*","*","*",11,26.8
"New Britain School District","=""0890011""","KEY Middle","=""0891711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Y",226,224,99.1,224,143,63.8,52,23.2,"*","*","*","*",29,12.9
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","N",44,43,97.7,43,17,39.5,16,37.2,"*","*","*","*",10,23.3
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Y",115,115,100.0,115,"*","*","*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Y",633,626,98.9,626,462,73.8,129,20.6,27,4.3,8,1.3,35,5.6
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",117,117,100.0,116,75,64.7,32,27.6,9,7.8,0,0.0,9,7.8
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Y",621,616,99.2,616,458,74.4,129,20.9,"*","*","*","*",29,4.7
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",104,103,99.0,103,57,55.3,32,31.1,"*","*","*","*",14,13.6
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Y",270,269,99.6,269,224,83.3,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",31,31,100.0,31,24,77.4,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Y",229,229,100.0,229,122,53.3,71,31.0,31,13.5,"*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","N",54,54,100.0,54,23,42.6,21,38.9,8,14.8,"*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","Y","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Steps","=""0891811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",208,207,99.5,207,125,60.4,61,29.5,"*","*","*","*",21,10.1
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",58,58,100.0,58,29,50.0,15,25.9,"*","*","*","*",14,24.1
"New Canaan School District","=""0900011""","East School","=""0900411""","N",245,243,99.2,243,"*","*","*","*",70,28.8,154,63.4,224,92.2
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",1332,1325,99.5,1325,70,5.3,286,21.6,355,26.8,614,46.3,969,73.1
"New Canaan School District","=""0900011""","South School","=""0900211""","N",241,237,98.3,237,7,3.0,19,8.0,71,30.0,140,59.1,211,89.0
"New Canaan School District","=""0900011""","West School","=""0900311""","N",210,210,100.0,210,"*","*","*","*",64,30.5,126,60.0,190,90.5
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y",47,45,95.7,45,"*","*",14,31.1,18,40.0,"*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N",441,414,93.9,413,"*","*","*","*",144,34.9,133,32.2,277,67.1
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y",60,49,81.7,49,15,30.6,18,36.7,10,20.4,6,12.2,16,32.7
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",520,464,89.2,464,65,14.0,122,26.3,134,28.9,143,30.8,277,59.7
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Y",29,27,93.1,27,"*","*",15,55.6,8,29.6,"*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N",266,256,96.2,256,"*","*",73,28.5,90,35.2,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",116,116,100.0,116,75,64.7,36,31.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",167,165,98.8,165,66,40.0,45,27.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",86,84,97.7,84,36,42.9,29,34.5,17,20.2,"*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",222,213,95.9,213,52,24.4,84,39.4,48,22.5,"*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",203,200,98.5,200,150,75.0,41,20.5,9,4.5,0,0.0,9,4.5
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",98,96,98.0,96,67,69.8,23,24.0,6,6.3,0,0.0,6,6.3
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",177,177,100.0,177,117,66.1,44,24.9,"*","*","*","*",16,9.0
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",121,119,98.3,119,55,46.2,40,33.6,"*","*","*","*",24,20.2
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",172,169,98.3,169,108,63.9,51,30.2,"*","*","*","*",10,5.9
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",111,106,95.5,106,41,38.7,40,37.7,"*","*","*","*",25,23.6
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",185,184,99.5,184,102,55.4,58,31.5,18,9.8,6,3.3,24,13.0
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",107,107,100.0,107,45,42.1,32,29.9,22,20.6,8,7.5,30,28.0
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",227,226,99.6,226,121,53.5,85,37.6,"*","*","*","*",20,8.8
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",217,213,98.2,213,68,31.9,73,34.3,"*","*","*","*",72,33.8
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",161,161,100.0,161,84,52.2,55,34.2,"*","*","*","*",22,13.7
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",142,141,99.3,141,75,53.2,40,28.4,"*","*","*","*",26,18.4
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y",152,151,99.3,151,113,74.8,32,21.2,"*","*","*","*",6,4.0
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",59,59,100.0,59,34,57.6,16,27.1,"*","*","*","*",9,15.3
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",273,271,99.3,271,162,59.8,78,28.8,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",77,76,98.7,76,45,59.2,26,34.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",250,250,100.0,250,139,55.6,79,31.6,"*","*","*","*",32,12.8
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",86,86,100.0,86,39,45.3,29,33.7,"*","*","*","*",18,20.9
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",177,177,100.0,177,82,46.3,78,44.1,17,9.6,0,0.0,17,9.6
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",96,91,94.8,91,40,44.0,36,39.6,"*","*","*","*",15,16.5
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",269,268,99.6,268,134,50.0,81,30.2,39,14.6,14,5.2,53,19.8
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",129,127,98.4,127,46,36.2,42,33.1,30,23.6,9,7.1,39,30.7
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y",123,123,100.0,123,69,56.1,33,26.8,13,10.6,8,6.5,21,17.1
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",169,169,100.0,169,53,31.4,57,33.7,41,24.3,18,10.7,59,34.9
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y",32,28,87.5,28,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",176,174,98.9,174,74,42.5,65,37.4,"*","*","*","*",35,20.1
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",97,97,100.0,97,45,46.4,27,27.8,"*","*","*","*",25,25.8
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",46,46,100.0,46,20,43.5,17,37.0,"*","*","*","*",9,19.6
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",226,226,100.0,226,41,18.1,75,33.2,"*","*","*","*",110,48.7
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",360,355,98.6,354,273,77.1,72,20.3,"*","*","*","*",9,2.5
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",186,183,98.4,176,147,83.5,18,10.2,"*","*","*","*",11,6.3
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",230,229,99.6,229,133,58.1,70,30.6,"*","*","*","*",26,11.4
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",81,81,100.0,81,45,55.6,27,33.3,"*","*","*","*",9,11.1
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",151,150,99.3,150,75,50.0,58,38.7,"*","*","*","*",17,11.3
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",120,119,99.2,119,37,31.1,40,33.6,"*","*","*","*",42,35.3
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",243,243,100.0,243,121,49.8,93,38.3,"*","*","*","*",29,11.9
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",94,94,100.0,94,40,42.6,37,39.4,"*","*","*","*",17,18.1
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",197,195,99.0,195,115,59.0,62,31.8,"*","*","*","*",18,9.2
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",46,45,97.8,45,21,46.7,12,26.7,"*","*","*","*",12,26.7
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",176,176,100.0,176,101,57.4,55,31.3,"*","*","*","*",20,11.4
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",128,123,96.1,123,55,44.7,38,30.9,"*","*","*","*",30,24.4
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",131,129,98.5,129,56,43.4,51,39.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",30,30,100.0,30,17,56.7,9,30.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",143,141,98.6,141,64,45.4,44,31.2,22,15.6,11,7.8,33,23.4
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",142,140,98.6,140,29,20.7,57,40.7,32,22.9,22,15.7,54,38.6
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Y",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",218,218,100.0,218,140,64.2,56,25.7,"*","*","*","*",22,10.1
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",180,180,100.0,180,83,46.1,72,40.0,"*","*","*","*",25,13.9
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Y",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",211,210,99.5,210,113,53.8,71,33.8,19,9.0,7,3.3,26,12.4
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",108,108,100.0,108,70,64.8,24,22.2,14,13.0,0,0.0,14,13.0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Y",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",156,154,98.7,151,92,60.9,45,29.8,"*","*","*","*",14,9.3
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",98,98,100.0,95,59,62.1,28,29.5,8,8.4,0,0.0,8,8.4
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",38,38,100.0,38,16,42.1,9,23.7,6,15.8,7,18.4,13,34.2
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",245,232,94.7,232,20,8.6,44,19.0,62,26.7,106,45.7,168,72.4
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",229,226,98.7,223,144,64.6,51,22.9,21,9.4,"*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N",50,49,98.0,49,27,55.1,14,28.6,7,14.3,"*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",512,507,99.0,506,278,54.9,173,34.2,47,9.3,8,1.6,55,10.9
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",88,87,98.9,87,40,46.0,27,31.0,8,9.2,12,13.8,20,23.0
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",226,225,99.6,225,122,54.2,63,28.0,33,14.7,7,3.1,40,17.8
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",52,52,100.0,52,13,25.0,16,30.8,17,32.7,6,11.5,23,44.2
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",206,206,100.0,206,101,49.0,62,30.1,30,14.6,13,6.3,43,20.9
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",66,65,98.5,65,14,21.5,15,23.1,20,30.8,16,24.6,36,55.4
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",239,233,97.5,233,67,28.8,78,33.5,68,29.2,20,8.6,88,37.8
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",722,694,96.1,694,92,13.3,194,28.0,241,34.7,167,24.1,408,58.8
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",226,205,90.7,205,95,46.3,59,28.8,38,18.5,13,6.3,51,24.9
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",787,701,89.1,701,168,24.0,223,31.8,167,23.8,143,20.4,310,44.2
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Y",47,47,100.0,47,8,17.0,13,27.7,18,38.3,8,17.0,26,55.3
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",144,142,98.6,142,11,7.7,31,21.8,52,36.6,48,33.8,100,70.4
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Y",36,36,100.0,36,11,30.6,14,38.9,"*","*","*","*",11,30.6
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",80,80,100.0,80,"*","*",22,27.5,30,37.5,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Y",32,32,100.0,32,"*","*",9,28.1,14,43.8,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",128,128,100.0,128,"*","*",31,24.2,48,37.5,"*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",119,119,100.0,119,47,39.5,38,31.9,19,16.0,15,12.6,34,28.6
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",542,540,99.6,540,119,22.0,157,29.1,143,26.5,121,22.4,264,48.9
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",172,172,100.0,172,46,26.7,63,36.6,48,27.9,15,8.7,63,36.6
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",443,441,99.5,441,79,17.9,138,31.3,122,27.7,102,23.1,224,50.8
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Y",35,35,100.0,35,"*","*",15,42.9,9,25.7,"*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N",117,116,99.1,116,"*","*",31,26.7,45,38.8,"*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N",145,143,98.6,143,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",61,60,98.4,60,8,13.3,22,36.7,18,30.0,12,20.0,30,50.0
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",742,738,99.5,738,52,7.0,137,18.6,206,27.9,343,46.5,549,74.4
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",56,54,96.4,54,14,25.9,11,20.4,20,37.0,9,16.7,29,53.7
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",635,627,98.7,627,51,8.1,140,22.3,189,30.1,247,39.4,436,69.5
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N",120,120,100.0,120,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",85,82,96.5,82,21,25.6,36,43.9,18,22.0,7,8.5,25,30.5
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",391,371,94.9,371,86,23.2,118,31.8,94,25.3,73,19.7,167,45.0
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",66,65,98.5,65,14,21.5,24,36.9,19,29.2,8,12.3,27,41.5
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",330,320,97.0,320,42,13.1,102,31.9,105,32.8,71,22.2,176,55.0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y",44,44,100.0,44,13,29.5,13,29.5,11,25.0,7,15.9,18,40.9
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",113,111,98.2,111,18,16.2,35,31.5,42,37.8,16,14.4,58,52.3
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y",34,34,100.0,34,7,20.6,13,38.2,8,23.5,6,17.6,14,41.2
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",136,136,100.0,136,12,8.8,42,30.9,44,32.4,38,27.9,82,60.3
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",25,25,100.0,25,8,32.0,"*","*",7,28.0,"*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",136,130,95.6,130,"*","*",30,23.1,39,30.0,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",152,152,100.0,152,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",136,128,94.1,128,38,29.7,37,28.9,32,25.0,21,16.4,53,41.4
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",641,617,96.3,617,70,11.3,174,28.2,176,28.5,197,31.9,373,60.5
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",25,25,100.0,25,"*","*",8,32.0,8,32.0,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",176,173,98.3,173,"*","*",32,18.5,49,28.3,"*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N",147,146,99.3,146,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",32,31,96.9,31,9,29.0,12,38.7,"*","*","*","*",10,32.3
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",143,142,99.3,142,"*","*",52,36.6,45,31.7,"*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",135,135,100.0,135,47,34.8,51,37.8,30,22.2,7,5.2,37,27.4
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",76,76,100.0,76,13,17.1,23,30.3,19,25.0,21,27.6,40,52.6
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",52,51,98.1,51,26,51.0,14,27.5,"*","*","*","*",11,21.6
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",99,96,97.0,95,"*","*",33,34.7,25,26.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",87,86,98.9,86,33,38.4,25,29.1,21,24.4,7,8.1,28,32.6
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",126,125,99.2,125,11,8.8,32,25.6,45,36.0,37,29.6,82,65.6
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",79,79,100.0,79,37,46.8,28,35.4,"*","*","*","*",14,17.7
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",115,115,100.0,114,"*","*",38,33.3,37,32.5,"*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",201,201,100.0,201,62,30.8,70,34.8,48,23.9,21,10.4,69,34.3
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",96,95,99.0,95,21,22.1,33,34.7,24,25.3,17,17.9,41,43.2
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",214,213,99.5,213,82,38.5,71,33.3,43,20.2,17,8.0,60,28.2
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",63,62,98.4,62,15,24.2,13,21.0,19,30.6,15,24.2,34,54.8
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y",131,130,99.2,130,50,38.5,44,33.8,26,20.0,10,7.7,36,27.7
