"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",06,"N",71,71,100.0,71,37,52.1,"*","*","*","*","*","*","*","*",2453
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",06,"Y",20,20,100.0,20,"*","*","*","*",0,0.0,0,0.0,0,0.0,2370
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",07,"N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2476
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",07,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",08,"N",67,65,97.0,65,"*","*","*","*","*","*","*","*","*","*",2495
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",08,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",03,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2406
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",04,"N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2449
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",05,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",07,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2500
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",08,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*",2506
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",04,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",07,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",05,"N",135,134,99.3,134,48,35.8,41,30.6,30,22.4,15,11.2,45,33.6,2492
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",05,"Y",21,21,100.0,21,15,71.4,6,28.6,0,0.0,0,0.0,0,0.0,2421
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",06,"N",139,139,100.0,139,21,15.1,53,38.1,"*","*","*","*","*","*",2544
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",06,"Y",22,22,100.0,22,14,63.6,6,27.3,"*","*","*","*","*","*",2460
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",07,"N",154,150,97.4,150,"*","*","*","*","*","*","*","*","*","*",2550
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",07,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",08,"N",161,157,97.5,157,"*","*","*","*","*","*","*","*","*","*",2536
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",03,"N",131,131,100.0,131,16,12.2,"*","*",47,35.9,"*","*","*","*",2434
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",03,"Y",28,28,100.0,28,"*","*","*","*",0,0.0,0,0.0,0,0.0,2316
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",04,"N",139,139,100.0,139,16,11.5,61,43.9,"*","*","*","*","*","*",2481
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",04,"Y",24,24,100.0,24,15,62.5,6,25.0,"*","*","*","*","*","*",2404
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",06,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2485
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",07,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2544
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",08,"N",37,37,100.0,37,"*","*","*","*",0,0.0,"*","*","*","*",2495
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2407
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"N",75,73,97.3,73,"*","*","*","*","*","*","*","*","*","*",2478
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"N",73,72,98.6,72,"*","*","*","*","*","*","*","*","*","*",2517
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2446
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2533
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"N",53,52,98.1,52,"*","*","*","*","*","*","*","*","*","*",2556
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"N",69,62,89.9,62,0,0.0,"*","*","*","*","*","*","*","*",2581
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"N",69,64,92.8,64,"*","*","*","*","*","*","*","*","*","*",2561
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",08,"N",72,70,97.2,70,"*","*","*","*","*","*","*","*","*","*",2599
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",08,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2447
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2479
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"N",29,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",06,"N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2550
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"N",55,55,100.0,54,"*","*","*","*","*","*","*","*","*","*",2443
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"N",69,68,98.6,67,"*","*","*","*","*","*","*","*","*","*",2513
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2530
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2568
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",03,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2458
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",04,"N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2479
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2557
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,"N",139,139,100.0,139,"*","*","*","*","*","*","*","*","*","*",2570
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,"N",133,133,100.0,133,18,13.5,"*","*","*","*",41,30.8,"*","*",2603
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,"Y",25,25,100.0,25,18,72.0,"*","*","*","*",0,0.0,"*","*",2449
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2486
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"N",60,60,100.0,60,0,0.0,"*","*","*","*","*","*","*","*",2546
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2581
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2598
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",07,"N",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*",2604
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",07,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",08,"N",75,72,96.0,72,"*","*","*","*","*","*","*","*","*","*",2617
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"N",170,154,90.6,154,"*","*",42,27.3,"*","*","*","*","*","*",2552
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"Y",34,25,73.5,25,"*","*",12,48.0,"*","*","*","*","*","*",2482
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"N",185,174,94.1,174,22,12.6,"*","*",56,32.2,"*","*","*","*",2556
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"Y",25,23,92.0,23,18,78.3,"*","*",0,0.0,"*","*","*","*",2457
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",03,"N",51,50,98.0,50,0,0.0,"*","*","*","*","*","*","*","*",2509
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",04,"N",69,64,92.8,64,"*","*","*","*","*","*","*","*","*","*",2529
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",04,"Y",16,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"N",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*",2518
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"N",42,40,95.2,40,0,0.0,"*","*","*","*","*","*","*","*",2552
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"N",233,196,84.1,196,19,9.7,49,25.0,"*","*","*","*","*","*",2592
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"Y",36,32,88.9,32,20,62.5,9,28.1,"*","*","*","*","*","*",2460
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"N",249,226,90.8,226,"*","*",60,26.5,56,24.8,"*","*","*","*",2624
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"Y",30,24,80.0,24,16,66.7,"*","*",0,0.0,"*","*","*","*",2474
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2439
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2464
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2466
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"N",35,33,94.3,"*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"Y",10,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2513
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2543
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elementary Site 2","=""0771111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"N",370,368,99.5,368,108,29.3,"*","*",66,17.9,"*","*","*","*",2521
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"Y",45,45,100.0,45,"*","*","*","*",0,0.0,0,0.0,0,0.0,2346
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,"N",341,340,99.7,340,124,36.5,"*","*","*","*",39,11.5,"*","*",2516
