"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","F",104,87,83.7,87,"*","*",29,33.3,28,32.2,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","M",119,104,87.4,104,"*","*",30,28.8,30,28.8,"*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","F",172,167,97.1,167,24,14.4,56,33.5,50,29.9,37,22.2,87,52.1
"Milford School District","=""0840011""","Meadowside School","=""0840711""","M",215,210,97.7,210,32,15.2,54,25.7,73,34.8,51,24.3,124,59.0
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","F",162,160,98.8,160,24,15.0,52,32.5,53,33.1,31,19.4,84,52.5
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","M",158,156,98.7,155,28,18.1,46,29.7,40,25.8,41,26.5,81,52.3
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","F",177,177,100.0,177,32,18.1,77,43.5,46,26.0,22,12.4,68,38.4
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","M",193,192,99.5,192,41,21.4,67,34.9,58,30.2,26,13.5,84,43.8
"Milford School District","=""0840011""","The Academy","=""0840311""","F",12,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","M",13,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","F",222,219,98.6,219,60,27.4,73,33.3,50,22.8,36,16.4,86,39.3
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","M",241,240,99.6,240,73,30.4,78,32.5,48,20.0,41,17.1,89,37.1
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","F",128,128,100.0,128,10,7.8,34,26.6,37,28.9,47,36.7,84,65.6
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","M",158,156,98.7,156,15,9.6,32,20.5,57,36.5,52,33.3,109,69.9
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","F",370,368,99.5,368,60,16.3,107,29.1,125,34.0,76,20.7,201,54.6
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","M",383,376,98.2,376,73,19.4,115,30.6,99,26.3,89,23.7,188,50.0
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","F",138,135,97.8,135,14,10.4,35,25.9,47,34.8,39,28.9,86,63.7
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","M",140,138,98.6,138,30,21.7,28,20.3,48,34.8,32,23.2,80,58.0
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","F",93,90,96.8,90,11,12.2,15,16.7,40,44.4,24,26.7,64,71.1
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","M",76,75,98.7,75,7,9.3,15,20.0,21,28.0,32,42.7,53,70.7
"Monroe School District","=""0850011""","REAL","=""0850411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","F",123,121,98.4,121,16,13.2,33,27.3,43,35.5,29,24.0,72,59.5
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","M",118,117,99.2,117,9,7.7,26,22.2,42,35.9,40,34.2,82,70.1
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","F",84,84,100.0,84,23,27.4,26,31.0,27,32.1,8,9.5,35,41.7
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","M",85,85,100.0,85,22,25.9,32,37.6,18,21.2,13,15.3,31,36.5
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","F",274,271,98.9,271,64,23.6,107,39.5,60,22.1,40,14.8,100,36.9
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","M",274,272,99.3,272,82,30.1,101,37.1,59,21.7,30,11.0,89,32.7
"Montville School District","=""0860011""","Mohegan School","=""0860111""","F",100,99,99.0,99,30,30.3,36,36.4,27,27.3,"*","*","*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","M",75,75,100.0,75,21,28.0,34,45.3,18,24.0,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","F",86,80,93.0,80,34,42.5,22,27.5,14,17.5,10,12.5,24,30.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","M",81,79,97.5,79,41,51.9,18,22.8,12,15.2,8,10.1,20,25.3
"Montville School District","=""0860011""","Oakdale School","=""0860511""","F",82,82,100.0,82,11,13.4,31,37.8,24,29.3,16,19.5,40,48.8
"Montville School District","=""0860011""","Oakdale School","=""0860511""","M",86,86,100.0,86,10,11.6,28,32.6,25,29.1,23,26.7,48,55.8
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","F",50,49,98.0,49,"*","*",15,30.6,11,22.4,"*","*","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","M",49,48,98.0,48,"*","*",16,33.3,20,41.7,"*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","F",294,290,98.6,290,111,38.3,101,34.8,66,22.8,12,4.1,78,26.9
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","M",375,372,99.2,370,173,46.8,117,31.6,55,14.9,25,6.8,80,21.6
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","F",165,163,98.8,163,48,29.4,61,37.4,34,20.9,20,12.3,54,33.1
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","M",172,170,98.8,170,71,41.8,54,31.8,24,14.1,21,12.4,45,26.5
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","F",140,139,99.3,139,62,44.6,53,38.1,"*","*","*","*",24,17.3
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","M",176,174,98.9,174,78,44.8,53,30.5,"*","*","*","*",43,24.7
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","F",61,61,100.0,61,"*","*",26,42.6,18,29.5,"*","*","*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","M",73,72,98.6,72,"*","*",31,43.1,20,27.8,"*","*","*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","F",95,95,100.0,95,29,30.5,32,33.7,25,26.3,9,9.5,34,35.8
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","M",100,100,100.0,100,19,19.0,41,41.0,30,30.0,10,10.0,40,40.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","F",140,130,92.9,130,56,43.1,38,29.2,27,20.8,9,6.9,36,27.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","M",165,153,92.7,153,81,52.9,35,22.9,21,13.7,16,10.5,37,24.2
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","F",47,47,100.0,47,17,36.2,14,29.8,"*","*","*","*",16,34.0
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","M",53,53,100.0,53,16,30.2,24,45.3,"*","*","*","*",13,24.5
"Naugatuck School District","=""0880011""","Western School","=""0880711""","F",52,52,100.0,52,12,23.1,12,23.1,20,38.5,8,15.4,28,53.8
"Naugatuck School District","=""0880011""","Western School","=""0880711""","M",58,58,100.0,58,11,19.0,22,37.9,19,32.8,6,10.3,25,43.1
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","F",123,123,100.0,123,57,46.3,48,39.0,18,14.6,0,0.0,18,14.6
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","M",119,119,100.0,119,54,45.4,41,34.5,"*","*","*","*",24,20.2
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","F",9,8,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","M",19,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","F",97,97,100.0,97,54,55.7,26,26.8,"*","*","*","*",17,17.5
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","M",128,128,100.0,128,82,64.1,32,25.0,"*","*","*","*",14,10.9
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","F",247,245,99.2,245,147,60.0,76,31.0,"*","*","*","*",22,9.0
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","M",197,197,100.0,197,116,58.9,52,26.4,"*","*","*","*",29,14.7
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","F",77,76,98.7,76,39,51.3,19,25.0,12,15.8,6,7.9,18,23.7
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","M",104,103,99.0,103,48,46.6,27,26.2,15,14.6,13,12.6,28,27.2
"New Britain School District","=""0890011""","Holmes School","=""0890611""","F",128,127,99.2,125,46,36.8,44,35.2,24,19.2,11,8.8,35,28.0
"New Britain School District","=""0890011""","Holmes School","=""0890611""","M",121,120,99.2,119,40,33.6,42,35.3,27,22.7,10,8.4,37,31.1
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","F",81,81,100.0,81,0,0.0,20,24.7,32,39.5,29,35.8,61,75.3
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","M",78,78,100.0,78,"*","*","*","*",34,43.6,23,29.5,57,73.1
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","F",100,98,98.0,98,51,52.0,30,30.6,17,17.3,0,0.0,17,17.3
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","M",105,105,100.0,105,56,53.3,30,28.6,12,11.4,7,6.7,19,18.1
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","F",133,129,97.0,129,67,51.9,37,28.7,16,12.4,9,7.0,25,19.4
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","M",143,140,97.9,140,80,57.1,25,17.9,23,16.4,12,8.6,35,25.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","F",236,226,95.8,226,145,64.2,42,18.6,"*","*","*","*",39,17.3
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","M",248,238,96.0,238,166,69.7,47,19.7,"*","*","*","*",25,10.5
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","F",62,62,100.0,61,48,78.7,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","M",78,74,94.9,74,61,82.4,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","F",335,333,99.4,333,235,70.6,73,21.9,"*","*","*","*",25,7.5
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","M",433,432,99.8,432,324,75.0,83,19.2,"*","*","*","*",25,5.8
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","F",356,351,98.6,351,247,70.4,85,24.2,"*","*","*","*",19,5.4
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","M",414,412,99.5,412,301,73.1,87,21.1,"*","*","*","*",24,5.8
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","F",141,138,97.9,138,105,76.1,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","M",170,168,98.8,168,124,73.8,34,20.2,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","F",126,126,100.0,126,57,45.2,44,34.9,19,15.1,"*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","M",154,153,99.4,153,79,51.6,45,29.4,25,16.3,"*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","F",114,114,100.0,114,67,58.8,34,29.8,"*","*","*","*",13,11.4
"New Britain School District","=""0890011""","Vance School","=""0891511""","M",130,129,99.2,129,76,58.9,33,25.6,"*","*","*","*",20,15.5
"New Canaan School District","=""0900011""","East School","=""0900411""","F",103,102,99.0,102,"*","*",17,16.7,42,41.2,37,36.3,79,77.5
"New Canaan School District","=""0900011""","East School","=""0900411""","M",143,142,99.3,142,"*","*",12,8.5,50,35.2,75,52.8,125,88.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","F",134,131,97.8,131,13,9.9,29,22.1,40,30.5,49,37.4,89,67.9
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","M",138,134,97.1,134,16,11.9,25,18.7,35,26.1,58,43.3,93,69.4
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","F",642,620,96.6,620,47,7.6,131,21.1,167,26.9,275,44.4,442,71.3
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","M",648,637,98.3,637,59,9.3,125,19.6,163,25.6,290,45.5,453,71.1
"New Canaan School District","=""0900011""","South School","=""0900211""","F",115,110,95.7,110,"*","*","*","*",39,35.5,47,42.7,86,78.2
"New Canaan School District","=""0900011""","South School","=""0900211""","M",130,125,96.2,125,"*","*","*","*",39,31.2,60,48.0,99,79.2
"New Canaan School District","=""0900011""","West School","=""0900311""","F",102,102,100.0,102,"*","*","*","*",33,32.4,47,46.1,80,78.4
"New Canaan School District","=""0900011""","West School","=""0900311""","M",93,93,100.0,93,"*","*","*","*",20,21.5,61,65.6,81,87.1
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","F",259,241,93.1,240,30,12.5,78,32.5,86,35.8,46,19.2,132,55.0
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","M",263,252,95.8,252,32,12.7,75,29.8,78,31.0,67,26.6,145,57.5
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","F",102,36,35.3,36,19,52.8,11,30.6,6,16.7,0,0.0,6,16.7
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","M",128,61,47.7,61,40,65.6,8,13.1,6,9.8,7,11.5,13,21.3
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","F",297,283,95.3,282,75,26.6,95,33.7,70,24.8,42,14.9,112,39.7
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","M",327,306,93.6,306,67,21.9,103,33.7,73,23.9,63,20.6,136,44.4
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","F",159,150,94.3,150,17,11.3,48,32.0,56,37.3,29,19.3,85,56.7
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","M",145,137,94.5,137,26,19.0,36,26.3,51,37.2,24,17.5,75,54.7
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","F",134,133,99.3,133,67,50.4,32,24.1,15,11.3,19,14.3,34,25.6
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","M",158,158,100.0,158,90,57.0,45,28.5,14,8.9,9,5.7,23,14.6
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","F",149,144,96.6,144,58,40.3,48,33.3,25,17.4,13,9.0,38,26.4
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","M",177,172,97.2,172,71,41.3,60,34.9,31,18.0,10,5.8,41,23.8
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","F",145,141,97.2,141,99,70.2,35,24.8,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","M",150,145,96.7,145,111,76.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","F",151,151,100.0,151,99,65.6,36,23.8,"*","*","*","*",16,10.6
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","M",169,168,99.4,168,113,67.3,43,25.6,"*","*","*","*",12,7.1
"New Haven School District","=""0930011""","Beecher School","=""0930311""","F",121,117,96.7,117,63,53.8,43,36.8,"*","*","*","*",11,9.4
"New Haven School District","=""0930011""","Beecher School","=""0930311""","M",142,132,93.0,131,72,55.0,43,32.8,"*","*","*","*",16,12.2
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","F",134,133,99.3,133,68,51.1,41,30.8,"*","*","*","*",24,18.0
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","M",146,146,100.0,146,85,58.2,43,29.5,"*","*","*","*",18,12.3
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","F",305,304,99.7,303,146,48.2,97,32.0,"*","*","*","*",60,19.8
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","M",148,148,100.0,148,95,64.2,38,25.7,"*","*","*","*",15,10.1
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","F",163,163,100.0,163,98,60.1,51,31.3,"*","*","*","*",14,8.6
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","M",135,133,98.5,133,79,59.4,31,23.3,"*","*","*","*",23,17.3
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","F",91,91,100.0,90,62,68.9,19,21.1,"*","*","*","*",9,10.0
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","M",100,99,99.0,99,71,71.7,18,18.2,"*","*","*","*",10,10.1
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","F",178,176,98.9,176,114,64.8,52,29.5,10,5.7,0,0.0,10,5.7
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","M",173,171,98.8,171,119,69.6,39,22.8,"*","*","*","*",13,7.6
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","F",174,172,98.9,172,112,65.1,47,27.3,"*","*","*","*",13,7.6
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","M",192,192,100.0,192,129,67.2,53,27.6,"*","*","*","*",10,5.2
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","F",136,135,99.3,135,78,57.8,50,37.0,"*","*","*","*",7,5.2
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","M",129,127,98.4,127,73,57.5,46,36.2,"*","*","*","*",8,6.3
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","F",202,200,99.0,200,109,54.5,70,35.0,"*","*","*","*",21,10.5
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","M",179,176,98.3,176,110,62.5,43,24.4,"*","*","*","*",23,13.1
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","F",100,95,95.0,95,61,64.2,29,30.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","M",38,33,86.8,33,21,63.6,9,27.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","F",128,127,99.2,127,49,38.6,44,34.6,"*","*","*","*",34,26.8
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","M",122,120,98.4,120,67,55.8,40,33.3,"*","*","*","*",13,10.8
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","F",136,136,100.0,136,75,55.1,46,33.8,"*","*","*","*",15,11.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","M",143,143,100.0,143,82,57.3,33,23.1,"*","*","*","*",28,19.6
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","F",94,88,93.6,88,25,28.4,25,28.4,24,27.3,14,15.9,38,43.2
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","M",226,221,97.8,220,57,25.9,60,27.3,56,25.5,47,21.4,103,46.8
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","F",284,277,97.5,277,234,84.5,36,13.0,"*","*","*","*",7,2.5
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","M",263,259,98.5,259,217,83.8,30,11.6,"*","*","*","*",12,4.6
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","F",30,28,93.3,28,"*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","M",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","F",147,146,99.3,146,85,58.2,48,32.9,"*","*","*","*",13,8.9
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","M",145,143,98.6,142,81,57.0,49,34.5,"*","*","*","*",12,8.5
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","F",76,73,96.1,73,42,57.5,24,32.9,"*","*","*","*",7,9.6
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","M",59,56,94.9,56,41,73.2,7,12.5,"*","*","*","*",8,14.3
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","F",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","M",33,33,100.0,33,"*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","F",124,63,50.8,61,52,85.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","M",116,69,59.5,63,56,88.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","F",126,124,98.4,124,59,47.6,43,34.7,"*","*","*","*",22,17.7
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","M",132,130,98.5,130,67,51.5,42,32.3,"*","*","*","*",21,16.2
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","F",153,151,98.7,151,101,66.9,36,23.8,"*","*","*","*",14,9.3
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","M",188,188,100.0,188,126,67.0,48,25.5,"*","*","*","*",14,7.4
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","F",108,108,100.0,108,66,61.1,34,31.5,8,7.4,0,0.0,8,7.4
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","M",124,123,99.2,123,86,69.9,31,25.2,6,4.9,0,0.0,6,4.9
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","F",140,140,100.0,140,79,56.4,46,32.9,"*","*","*","*",15,10.7
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","M",157,156,99.4,156,91,58.3,42,26.9,"*","*","*","*",23,14.7
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","F",87,87,100.0,87,62,71.3,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","M",80,78,97.5,78,59,75.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","F",136,135,99.3,135,61,45.2,43,31.9,"*","*","*","*",31,23.0
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","M",163,162,99.4,161,83,51.6,55,34.2,"*","*","*","*",23,14.3
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","F",55,14,25.5,13,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","M",44,13,29.5,13,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","F",36,33,91.7,33,21,63.6,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","M",22,21,95.5,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","F",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","M",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","F",34,34,100.0,34,21,61.8,"*","*",0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","M",33,33,100.0,33,20,60.6,9,27.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","F",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","M",20,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","F",218,210,96.3,210,121,57.6,66,31.4,"*","*","*","*",23,11.0
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","M",173,170,98.3,170,99,58.2,55,32.4,"*","*","*","*",16,9.4
"New Haven School District","=""0930011""","Sound School","=""0936711""","F",31,28,90.3,28,16,57.1,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","M",45,39,86.7,39,22,56.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","F",63,63,100.0,63,40,63.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","M",68,68,100.0,68,44,64.7,14,20.6,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","F",147,142,96.6,142,110,77.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","M",150,147,98.0,145,106,73.1,30,20.7,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","F",21,21,100.0,21,15,71.4,6,28.6,0,0.0,0,0.0,0,0.0
