"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"Math","Y",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2452
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"ELA","Y",64,62,96.9,61,"*","*",20,32.8,16,26.2,"*","*","*","*",2456
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"ELA","N",23,23,100.0,23,"*","*",6,26.1,9,39.1,"*","*","*","*",2507
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"Math","Y",64,63,98.4,63,"*","*",20,31.7,"*","*","*","*","*","*",2441
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"Math","N",23,23,100.0,23,"*","*",9,39.1,"*","*","*","*","*","*",2510
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"ELA","Y",49,48,98.0,48,"*","*","*","*",7,14.6,"*","*","*","*",2397
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"ELA","N",36,36,100.0,36,"*","*","*","*",8,22.2,"*","*","*","*",2495
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"Math","Y",48,47,97.9,47,"*","*",14,29.8,9,19.1,"*","*","*","*",2389
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"Math","N",36,36,100.0,36,"*","*",10,27.8,12,33.3,"*","*","*","*",2451
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"ELA","Y",42,41,97.6,41,"*","*",10,24.4,"*","*",7,17.1,"*","*",2438
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"ELA","N",31,31,100.0,31,"*","*","*","*",11,35.5,13,41.9,24,77.4,2521
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"Math","Y",42,42,100.0,42,"*","*",15,35.7,10,23.8,"*","*","*","*",2437
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"Math","N",31,31,100.0,31,"*","*",11,35.5,11,35.5,"*","*","*","*",2502
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"ELA","Y",50,48,96.0,48,"*","*","*","*",15,31.3,"*","*","*","*",2482
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"ELA","N",33,33,100.0,33,"*","*","*","*",13,39.4,"*","*","*","*",2555
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"Math","Y",50,50,100.0,50,"*","*",13,26.0,"*","*","*","*","*","*",2450
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"Math","N",33,33,100.0,33,"*","*",13,39.4,"*","*","*","*","*","*",2525
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"ELA","Y",39,37,94.9,37,"*","*",7,18.9,11,29.7,"*","*","*","*",2383
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"ELA","N",41,41,100.0,41,"*","*",13,31.7,8,19.5,"*","*","*","*",2471
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"Math","Y",39,38,97.4,38,15,39.5,15,39.5,"*","*","*","*",8,21.1,2387
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"Math","N",41,41,100.0,41,"*","*",15,36.6,9,22.0,"*","*","*","*",2444
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"ELA","Y",27,27,100.0,27,"*","*",13,48.1,"*","*","*","*","*","*",2439
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"ELA","N",31,31,100.0,31,"*","*",9,29.0,"*","*","*","*","*","*",2496
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"Math","Y",27,27,100.0,27,"*","*",16,59.3,"*","*",0,0.0,"*","*",2423
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"Math","N",31,31,100.0,31,"*","*",11,35.5,"*","*",6,19.4,"*","*",2490
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"ELA","Y",36,35,97.2,35,16,45.7,11,31.4,"*","*","*","*",8,22.9,2449
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"ELA","N",45,44,97.8,44,"*","*",12,27.3,20,45.5,"*","*","*","*",2510
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"Math","Y",36,35,97.2,35,23,65.7,"*","*","*","*",0,0.0,"*","*",2437
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"Math","N",45,44,97.8,44,10,22.7,14,31.8,"*","*","*","*","*","*",2511
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"ELA","Y",118,115,97.5,115,"*","*",38,33.0,32,27.8,"*","*","*","*",2524
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"ELA","N",101,100,99.0,100,"*","*",28,28.0,43,43.0,"*","*","*","*",2569
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"Math","Y",118,118,100.0,118,59,50.0,34,28.8,"*","*","*","*",25,21.2,2473
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"Math","N",101,100,99.0,100,"*","*",35,35.0,23,23.0,"*","*","*","*",2542
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"ELA","Y",107,98,91.6,98,40,40.8,"*","*",28,28.6,"*","*","*","*",2504
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"ELA","N",102,97,95.1,97,"*","*",17,17.5,50,51.5,"*","*","*","*",2574
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"Math","Y",107,105,98.1,105,65,61.9,30,28.6,"*","*","*","*",10,9.5,2459
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"Math","N",103,97,94.2,97,"*","*",34,35.1,25,25.8,"*","*","*","*",2541
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"ELA","Y",83,81,97.6,81,26,32.1,29,35.8,"*","*","*","*",26,32.1,2529
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"ELA","N",110,110,100.0,110,"*","*",25,22.7,51,46.4,"*","*","*","*",2608
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"Math","Y",83,83,100.0,83,53,63.9,21,25.3,"*","*","*","*",9,10.8,2470
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"Math","N",110,110,100.0,110,29,26.4,30,27.3,"*","*","*","*",51,46.4,2568
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"ELA","Y",132,119,90.2,117,53,45.3,39,33.3,"*","*","*","*",25,21.4,2510
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"ELA","N",238,222,93.3,220,"*","*",70,31.8,70,31.8,"*","*","*","*",2559
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"Math","Y",131,117,89.3,115,87,75.7,21,18.3,"*","*","*","*",7,6.1,2469
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"Math","N",238,221,92.9,218,133,61.0,45,20.6,"*","*","*","*",40,18.3,2513
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",06,"ELA","Y",156,153,98.1,153,"*","*",54,35.3,48,31.4,"*","*","*","*",2498
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",06,"ELA","N",75,73,97.3,73,"*","*",19,26.0,37,50.7,"*","*","*","*",2556
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",06,"Math","Y",156,156,100.0,156,89,57.1,47,30.1,"*","*","*","*",20,12.8,2448
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",06,"Math","N",75,73,97.3,73,"*","*",25,34.2,23,31.5,"*","*","*","*",2521
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",07,"ELA","Y",144,136,94.4,136,48,35.3,42,30.9,40,29.4,6,4.4,46,33.8,2516
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",07,"ELA","N",74,73,98.6,73,9,12.3,23,31.5,27,37.0,14,19.2,41,56.2,2571
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",07,"Math","Y",144,144,100.0,144,96,66.7,30,20.8,"*","*","*","*",18,12.5,2449
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",07,"Math","N",74,73,98.6,73,24,32.9,23,31.5,"*","*","*","*",26,35.6,2528
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",08,"ELA","Y",109,105,96.3,103,"*","*",40,38.8,32,31.1,"*","*","*","*",2532
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",08,"ELA","N",77,76,98.7,76,"*","*",28,36.8,32,42.1,"*","*","*","*",2564
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",08,"Math","Y",109,106,97.2,106,59,55.7,28,26.4,"*","*","*","*",19,17.9,2496
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",08,"Math","N",77,76,98.7,76,29,38.2,28,36.8,"*","*","*","*",19,25.0,2528
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",06,"ELA","Y",92,88,95.7,88,"*","*",35,39.8,30,34.1,"*","*","*","*",2507
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",06,"ELA","N",75,74,98.7,74,"*","*",20,27.0,23,31.1,"*","*","*","*",2577
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",06,"Math","Y",92,92,100.0,92,51,55.4,32,34.8,"*","*","*","*",9,9.8,2463
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",06,"Math","N",75,74,98.7,74,11,14.9,27,36.5,"*","*","*","*",36,48.6,2552
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",07,"ELA","Y",86,84,97.7,84,"*","*",19,22.6,24,28.6,"*","*","*","*",2504
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",07,"ELA","N",62,61,98.4,61,"*","*",9,14.8,27,44.3,"*","*","*","*",2606
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",07,"Math","Y",86,86,100.0,86,51,59.3,24,27.9,"*","*","*","*",11,12.8,2462
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",07,"Math","N",62,62,100.0,62,"*","*",21,33.9,17,27.4,"*","*","*","*",2569
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",08,"ELA","Y",75,69,92.0,69,"*","*",20,29.0,28,40.6,"*","*","*","*",2552
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",08,"ELA","N",65,64,98.5,64,"*","*",12,18.8,23,35.9,"*","*","*","*",2613
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",08,"Math","Y",75,75,100.0,75,47,62.7,13,17.3,"*","*","*","*",15,20.0,2476
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",08,"Math","N",65,64,98.5,64,25,39.1,16,25.0,"*","*","*","*",23,35.9,2560
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",03,"ELA","Y",22,22,100.0,22,"*","*",7,31.8,"*","*","*","*","*","*",2390
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",03,"ELA","N",41,41,100.0,41,"*","*",7,17.1,"*","*","*","*","*","*",2488
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",03,"Math","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2387
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",03,"Math","N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2482
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",04,"ELA","Y",23,21,91.3,21,"*","*","*","*",7,33.3,"*","*","*","*",2459
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",04,"ELA","N",55,55,100.0,55,"*","*","*","*",15,27.3,"*","*","*","*",2542
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",04,"Math","Y",23,23,100.0,23,"*","*",8,34.8,"*","*","*","*","*","*",2422
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",04,"Math","N",55,55,100.0,55,"*","*",15,27.3,"*","*","*","*","*","*",2516
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"ELA","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"ELA","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2608
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"Math","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2574
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",03,"ELA","Y",61,61,100.0,60,"*","*","*","*",12,20.0,"*","*","*","*",2399
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",03,"ELA","N",21,21,100.0,21,"*","*","*","*",6,28.6,"*","*","*","*",2448
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",03,"Math","Y",61,61,100.0,61,"*","*",24,39.3,"*","*","*","*","*","*",2410
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",03,"Math","N",21,21,100.0,21,"*","*",8,38.1,"*","*","*","*","*","*",2439
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",04,"ELA","Y",61,60,98.4,58,"*","*","*","*","*","*","*","*","*","*",2443
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",04,"ELA","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",04,"Math","Y",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2442
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",04,"Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",05,"ELA","Y",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*",2497
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",05,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",05,"Math","Y",43,43,100.0,43,"*","*","*","*","*","*",0,0.0,"*","*",2454
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",05,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",03,"ELA","Y",46,44,95.7,43,"*","*","*","*","*","*","*","*","*","*",2399
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",03,"ELA","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",03,"Math","Y",46,45,97.8,45,"*","*","*","*","*","*","*","*","*","*",2411
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",03,"Math","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",04,"ELA","Y",40,39,97.5,39,"*","*","*","*",12,30.8,"*","*","*","*",2451
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",04,"ELA","N",21,21,100.0,21,"*","*","*","*",6,28.6,"*","*","*","*",2532
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",04,"Math","Y",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*",2430
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",04,"Math","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2503
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",05,"ELA","Y",56,55,98.2,55,"*","*","*","*","*","*",11,20.0,"*","*",2486
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",05,"ELA","N",20,20,100.0,20,"*","*","*","*","*","*",11,55.0,"*","*",2573
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",05,"Math","Y",56,56,100.0,56,"*","*",14,25.0,"*","*","*","*","*","*",2438
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",05,"Math","N",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*",2523
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",06,"ELA","Y",136,132,97.1,132,56,42.4,44,33.3,"*","*","*","*",32,24.2,2475
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",06,"ELA","N",79,79,100.0,79,"*","*",25,31.6,31,39.2,"*","*","*","*",2556
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",06,"Math","Y",136,135,99.3,134,91,67.9,29,21.6,"*","*","*","*",14,10.4,2440
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",06,"Math","N",79,79,100.0,79,21,26.6,33,41.8,"*","*","*","*",25,31.6,2524
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",07,"ELA","Y",115,110,95.7,110,61,55.5,26,23.6,"*","*","*","*",23,20.9,2480
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",07,"ELA","N",89,89,100.0,89,"*","*",24,27.0,38,42.7,"*","*","*","*",2578
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",07,"Math","Y",114,114,100.0,114,79,69.3,28,24.6,"*","*","*","*",7,6.1,2442
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",07,"Math","N",89,89,100.0,89,24,27.0,26,29.2,"*","*","*","*",39,43.8,2539
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",08,"ELA","Y",126,121,96.0,121,46,38.0,48,39.7,"*","*","*","*",27,22.3,2510
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",08,"ELA","N",83,83,100.0,83,"*","*",25,30.1,39,47.0,"*","*","*","*",2589
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",08,"Math","Y",126,126,100.0,126,87,69.0,28,22.2,"*","*","*","*",11,8.7,2468
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",08,"Math","N",83,83,100.0,83,"*","*",35,42.2,23,27.7,"*","*","*","*",2549
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",03,"ELA","Y",24,24,100.0,24,"*","*","*","*",8,33.3,"*","*","*","*",2393
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",03,"ELA","N",21,21,100.0,21,"*","*","*","*",9,42.9,"*","*","*","*",2487
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",03,"Math","Y",25,25,100.0,25,"*","*",9,36.0,"*","*","*","*","*","*",2375
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",03,"Math","N",21,21,100.0,21,"*","*",7,33.3,"*","*","*","*","*","*",2441
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",04,"ELA","Y",29,27,93.1,27,"*","*","*","*","*","*","*","*","*","*",2468
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",04,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",04,"Math","Y",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2447
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",04,"Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",05,"ELA","Y",33,31,93.9,31,"*","*","*","*",14,45.2,"*","*","*","*",2507
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",05,"ELA","N",26,26,100.0,26,"*","*","*","*",8,30.8,"*","*","*","*",2580
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",05,"Math","Y",33,32,97.0,32,"*","*","*","*","*","*","*","*","*","*",2451
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",05,"Math","N",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*",2565
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",11,"ELA","Y",281,239,85.1,231,105,45.5,65,28.1,41,17.7,20,8.7,61,26.4,2514
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",11,"ELA","N",266,255,95.9,248,34,13.7,63,25.4,86,34.7,65,26.2,151,60.9,2609
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",11,"Math","Y",283,251,88.7,249,166,66.7,49,19.7,27,10.8,7,2.8,34,13.7,2501
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",11,"Math","N",266,243,91.4,241,85,35.3,73,30.3,54,22.4,29,12.0,83,34.4,2588
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",03,"ELA","Y",47,46,97.9,44,"*","*","*","*","*","*","*","*","*","*",2354
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",03,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",03,"Math","Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2370
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",03,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",04,"ELA","Y",59,55,93.2,55,"*","*","*","*","*","*","*","*","*","*",2418
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",04,"ELA","N",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",04,"Math","Y",59,58,98.3,58,"*","*","*","*","*","*","*","*","*","*",2421
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",04,"Math","N",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",05,"ELA","Y",56,54,96.4,54,"*","*","*","*","*","*","*","*","*","*",2450
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",05,"ELA","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",05,"Math","Y",56,53,94.6,53,"*","*","*","*","*","*","*","*","*","*",2430
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",05,"Math","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",06,"ELA","Y",169,160,94.7,158,66,41.8,60,38.0,"*","*","*","*",32,20.3,2473
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",06,"ELA","N",40,40,100.0,40,12,30.0,"*","*",13,32.5,"*","*","*","*",2511
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",06,"Math","Y",169,162,95.9,162,87,53.7,54,33.3,"*","*","*","*",21,13.0,2455
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",06,"Math","N",40,39,97.5,39,13,33.3,18,46.2,"*","*","*","*",8,20.5,2495
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",07,"ELA","Y",183,181,98.9,181,86,47.5,54,29.8,"*","*","*","*",41,22.7,2491
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",07,"ELA","N",47,46,97.9,46,"*","*",16,34.8,18,39.1,"*","*","*","*",2542
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",07,"Math","Y",183,179,97.8,177,102,57.6,59,33.3,"*","*","*","*",16,9.0,2463
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",07,"Math","N",47,44,93.6,44,14,31.8,19,43.2,"*","*","*","*",11,25.0,2514
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",08,"ELA","Y",168,162,96.4,162,68,42.0,59,36.4,29,17.9,6,3.7,35,21.6,2504
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",08,"ELA","N",52,51,98.1,51,6,11.8,18,35.3,21,41.2,6,11.8,27,52.9,2570
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",08,"Math","Y",168,164,97.6,164,121,73.8,29,17.7,"*","*","*","*",14,8.5,2462
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",08,"Math","N",51,50,98.0,50,21,42.0,13,26.0,"*","*","*","*",16,32.0,2533
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",03,"ELA","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2386
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",03,"ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",03,"Math","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2386
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",03,"Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",04,"ELA","Y",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2404
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",04,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
