"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","M",679,675,99.4,675,38,5.6,132,19.6,180,26.7,325,48.1,505,74.8
"New Canaan School District","=""0900011""","South School","=""0900211""","F",118,116,98.3,116,"*","*","*","*",39,33.6,63,54.3,102,87.9
"New Canaan School District","=""0900011""","South School","=""0900211""","M",123,121,98.4,121,"*","*","*","*",32,26.4,77,63.6,109,90.1
"New Canaan School District","=""0900011""","West School","=""0900311""","F",107,107,100.0,107,0,0.0,7,6.5,42,39.3,58,54.2,100,93.5
"New Canaan School District","=""0900011""","West School","=""0900311""","M",103,103,100.0,103,"*","*","*","*",22,21.4,68,66.0,90,87.4
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","F",226,209,92.5,209,22,10.5,60,28.7,74,35.4,53,25.4,127,60.8
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","M",262,250,95.4,249,15,6.0,57,22.9,88,35.3,89,35.7,177,71.1
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","F",289,250,86.5,250,33,13.2,76,30.4,69,27.6,72,28.8,141,56.4
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","M",291,263,90.4,263,47,17.9,64,24.3,75,28.5,77,29.3,152,57.8
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","F",153,148,96.7,148,20,13.5,45,30.4,58,39.2,25,16.9,83,56.1
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","M",142,135,95.1,135,26,19.3,43,31.9,40,29.6,26,19.3,66,48.9
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","F",146,144,98.6,144,57,39.6,48,33.3,16,11.1,23,16.0,39,27.1
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","M",137,137,100.0,137,84,61.3,33,24.1,7,5.1,13,9.5,20,14.6
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","F",143,137,95.8,137,41,29.9,52,38.0,32,23.4,12,8.8,44,32.1
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","M",165,160,97.0,160,47,29.4,61,38.1,33,20.6,19,11.9,52,32.5
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","F",145,143,98.6,143,100,69.9,35,24.5,8,5.6,0,0.0,8,5.6
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","M",156,153,98.1,153,117,76.5,29,19.0,7,4.6,0,0.0,7,4.6
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","F",142,142,100.0,142,78,54.9,46,32.4,"*","*","*","*",18,12.7
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","M",156,154,98.7,154,94,61.0,38,24.7,"*","*","*","*",22,14.3
"New Haven School District","=""0930011""","Beecher School","=""0930311""","F",141,138,97.9,138,73,52.9,50,36.2,"*","*","*","*",15,10.9
"New Haven School District","=""0930011""","Beecher School","=""0930311""","M",142,137,96.5,137,76,55.5,41,29.9,"*","*","*","*",20,14.6
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","F",137,136,99.3,136,63,46.3,46,33.8,"*","*","*","*",27,19.9
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","M",155,155,100.0,155,84,54.2,44,28.4,"*","*","*","*",27,17.4
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","F",291,287,98.6,287,113,39.4,105,36.6,46,16.0,23,8.0,69,24.0
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","M",153,152,99.3,152,76,50.0,53,34.9,14,9.2,9,5.9,23,15.1
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","F",168,167,99.4,167,84,50.3,61,36.5,"*","*","*","*",22,13.2
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","M",135,135,100.0,135,75,55.6,34,25.2,"*","*","*","*",26,19.3
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","F",103,103,100.0,103,68,66.0,25,24.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","M",108,107,99.1,107,79,73.8,23,21.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","F",166,166,100.0,166,95,57.2,54,32.5,"*","*","*","*",17,10.2
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","M",184,181,98.4,181,112,61.9,50,27.6,"*","*","*","*",19,10.5
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","F",157,157,100.0,157,72,45.9,55,35.0,"*","*","*","*",30,19.1
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","M",179,179,100.0,179,106,59.2,53,29.6,"*","*","*","*",20,11.2
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","F",133,131,98.5,131,55,42.0,60,45.8,"*","*","*","*",16,12.2
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","M",140,137,97.9,137,67,48.9,54,39.4,"*","*","*","*",16,11.7
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","F",218,216,99.1,216,96,44.4,71,32.9,37,17.1,12,5.6,49,22.7
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","M",180,179,99.4,179,84,46.9,52,29.1,32,17.9,11,6.1,43,24.0
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","F",155,155,100.0,155,54,34.8,50,32.3,36,23.2,15,9.7,51,32.9
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","M",137,137,100.0,137,68,49.6,40,29.2,18,13.1,11,8.0,29,21.2
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","F",11,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","M",31,28,90.3,28,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","F",140,140,100.0,140,60,42.9,53,37.9,18,12.9,9,6.4,27,19.3
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","M",133,131,98.5,131,59,45.0,39,29.8,26,19.8,7,5.3,33,25.2
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","F",85,85,100.0,85,20,23.5,28,32.9,16,18.8,21,24.7,37,43.5
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","M",187,187,100.0,187,41,21.9,64,34.2,36,19.3,46,24.6,82,43.9
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","F",283,279,98.6,273,216,79.1,51,18.7,"*","*","*","*",6,2.2
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","M",263,259,98.5,257,204,79.4,39,15.2,"*","*","*","*",14,5.4
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","F",149,148,99.3,148,85,57.4,50,33.8,"*","*","*","*",13,8.8
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","M",162,162,100.0,162,93,57.4,47,29.0,"*","*","*","*",22,13.6
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","F",121,120,99.2,120,46,38.3,48,40.0,18,15.0,8,6.7,26,21.7
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","M",150,149,99.3,149,66,44.3,50,33.6,26,17.4,7,4.7,33,22.1
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","F",147,147,100.0,147,71,48.3,52,35.4,"*","*","*","*",24,16.3
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","M",190,190,100.0,190,90,47.4,78,41.1,"*","*","*","*",22,11.6
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","F",117,117,100.0,117,66,56.4,39,33.3,"*","*","*","*",12,10.3
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","M",126,123,97.6,123,70,56.9,35,28.5,"*","*","*","*",18,14.6
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","F",152,150,98.7,150,77,51.3,43,28.7,24,16.0,6,4.0,30,20.0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","M",152,149,98.0,149,79,53.0,50,33.6,14,9.4,6,4.0,20,13.4
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","F",83,82,98.8,82,32,39.0,39,47.6,"*","*","*","*",11,13.4
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","M",78,77,98.7,77,41,53.2,21,27.3,"*","*","*","*",15,19.5
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","F",134,132,98.5,132,44,33.3,47,35.6,24,18.2,17,12.9,41,31.1
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","M",151,149,98.7,149,49,32.9,54,36.2,30,20.1,16,10.7,46,30.9
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","F",69,69,100.0,69,29,42.0,25,36.2,"*","*","*","*",15,21.7
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","M",57,57,100.0,57,27,47.4,19,33.3,"*","*","*","*",11,19.3
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","F",218,218,100.0,218,116,53.2,77,35.3,"*","*","*","*",25,11.5
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","M",180,180,100.0,180,107,59.4,51,28.3,"*","*","*","*",22,12.2
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","F",81,81,100.0,81,42,51.9,25,30.9,"*","*","*","*",14,17.3
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","M",85,85,100.0,85,37,43.5,35,41.2,"*","*","*","*",13,15.3
"New Haven School District","=""0930011""","Truman School","=""0932911""","F",155,154,99.4,154,89,57.8,45,29.2,"*","*","*","*",20,13.0
"New Haven School District","=""0930011""","Truman School","=""0932911""","M",164,164,100.0,164,94,57.3,50,30.5,"*","*","*","*",20,12.2
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","F",28,28,100.0,28,"*","*",7,25.0,11,39.3,"*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","M",40,40,100.0,40,11,27.5,"*","*",17,42.5,"*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","F",120,120,100.0,117,68,58.1,37,31.6,12,10.3,0,0.0,12,10.3
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","M",134,132,98.5,129,83,64.3,36,27.9,"*","*","*","*",10,7.8
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","F",146,139,95.2,139,17,12.2,24,17.3,38,27.3,60,43.2,98,70.5
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","M",137,131,95.6,131,19,14.5,29,22.1,30,22.9,53,40.5,83,63.4
"New London School District","=""0950011""","Jennings School","=""0950311""","F",141,139,98.6,139,82,59.0,36,25.9,16,11.5,"*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","M",138,136,98.6,133,89,66.9,29,21.8,12,9.0,"*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","F",279,276,98.9,275,131,47.6,104,37.8,28,10.2,12,4.4,40,14.5
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","M",321,318,99.1,318,187,58.8,96,30.2,27,8.5,8,2.5,35,11.0
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","F",152,151,99.3,151,68,45.0,47,31.1,29,19.2,7,4.6,36,23.8
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","M",126,126,100.0,126,67,53.2,32,25.4,21,16.7,6,4.8,27,21.4
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","F",126,125,99.2,125,50,40.0,36,28.8,23,18.4,16,12.8,39,31.2
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","M",146,146,100.0,146,65,44.5,41,28.1,27,18.5,13,8.9,40,27.4
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","F",440,427,97.0,427,78,18.3,125,29.3,137,32.1,87,20.4,224,52.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","M",521,500,96.0,500,81,16.2,147,29.4,172,34.4,100,20.0,272,54.4
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","F",469,415,88.5,415,106,25.5,142,34.2,102,24.6,65,15.7,167,40.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","M",544,491,90.3,491,157,32.0,140,28.5,103,21.0,91,18.5,194,39.5
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","F",102,102,100.0,102,12,11.8,23,22.5,37,36.3,30,29.4,67,65.7
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","M",89,87,97.8,87,7,8.0,21,24.1,33,37.9,26,29.9,59,67.8
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","F",60,60,100.0,60,"*","*",22,36.7,23,38.3,"*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","M",56,56,100.0,56,"*","*","*","*",14,25.0,14,25.0,28,50.0
"Newington School District","=""0940011""","John Paterson School","=""0940811""","F",84,84,100.0,84,9,10.7,25,29.8,33,39.3,17,20.2,50,59.5
"Newington School District","=""0940011""","John Paterson School","=""0940811""","M",76,76,100.0,76,9,11.8,15,19.7,29,38.2,23,30.3,52,68.4
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","F",301,299,99.3,299,66,22.1,102,34.1,78,26.1,53,17.7,131,43.8
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","M",360,360,100.0,360,100,27.8,93,25.8,84,23.3,83,23.1,167,46.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","F",302,300,99.3,300,72,24.0,91,30.3,78,26.0,59,19.7,137,45.7
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","M",313,313,100.0,313,53,16.9,110,35.1,92,29.4,58,18.5,150,47.9
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","F",82,81,98.8,81,10,12.3,21,25.9,28,34.6,22,27.2,50,61.7
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","M",70,70,100.0,70,9,12.9,25,35.7,26,37.1,10,14.3,36,51.4
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","F",70,69,98.6,69,"*","*","*","*",20,29.0,27,39.1,47,68.1
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","M",66,66,100.0,66,"*","*","*","*",22,33.3,34,51.5,56,84.8
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","F",73,71,97.3,71,"*","*","*","*",25,35.2,31,43.7,56,78.9
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","M",79,79,100.0,79,"*","*","*","*",21,26.6,43,54.4,64,81.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","F",80,80,100.0,80,7,8.8,19,23.8,29,36.3,25,31.3,54,67.5
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","M",81,81,100.0,81,8,9.9,22,27.2,29,35.8,22,27.2,51,63.0
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","F",378,374,98.9,374,30,8.0,84,22.5,105,28.1,155,41.4,260,69.5
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","M",425,424,99.8,424,30,7.1,75,17.7,119,28.1,200,47.2,319,75.2
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","F",348,345,99.1,345,36,10.4,84,24.3,99,28.7,126,36.5,225,65.2
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","M",343,336,98.0,336,29,8.6,67,19.9,110,32.7,130,38.7,240,71.4
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","F",68,68,100.0,68,11,16.2,14,20.6,25,36.8,18,26.5,43,63.2
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","M",68,68,100.0,68,8,11.8,17,25.0,26,38.2,17,25.0,43,63.2
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","F",29,29,100.0,29,"*","*","*","*",8,27.6,"*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","M",28,28,100.0,28,"*","*","*","*",11,39.3,"*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","F",258,247,95.7,247,49,19.8,84,34.0,69,27.9,45,18.2,114,46.2
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","M",218,206,94.5,206,58,28.2,70,34.0,43,20.9,35,17.0,78,37.9
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","F",181,175,96.7,175,20,11.4,63,36.0,58,33.1,34,19.4,92,52.6
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","M",215,210,97.7,210,36,17.1,63,30.0,66,31.4,45,21.4,111,52.9
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","F",74,74,100.0,74,13,17.6,24,32.4,25,33.8,12,16.2,37,50.0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","M",83,81,97.6,81,18,22.2,24,29.6,28,34.6,11,13.6,39,48.1
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","F",73,73,100.0,73,9,12.3,23,31.5,24,32.9,17,23.3,41,56.2
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","M",97,97,100.0,97,10,10.3,32,33.0,28,28.9,27,27.8,55,56.7
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","F",82,78,95.1,78,9,11.5,13,16.7,27,34.6,29,37.2,56,71.8
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","M",79,77,97.5,77,9,11.7,23,29.9,19,24.7,26,33.8,45,58.4
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","F",83,83,100.0,83,8,9.6,28,33.7,30,36.1,17,20.5,47,56.6
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","M",85,85,100.0,85,10,11.8,23,27.1,28,32.9,24,28.2,52,61.2
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","F",386,370,95.9,370,50,13.5,96,25.9,123,33.2,101,27.3,224,60.5
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","M",391,375,95.9,375,58,15.5,115,30.7,85,22.7,117,31.2,202,53.9
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","F",99,98,99.0,98,"*","*","*","*",37,37.8,32,32.7,69,70.4
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","M",102,100,98.0,100,"*","*",21,21.0,"*","*",54,54.0,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","F",82,81,98.8,81,"*","*","*","*",24,29.6,52,64.2,76,93.8
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","M",83,83,100.0,83,0,0.0,"*","*","*","*",59,71.1,"*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","F",79,77,97.5,77,16,20.8,30,39.0,21,27.3,10,13.0,31,40.3
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","M",96,96,100.0,96,12,12.5,34,35.4,32,33.3,18,18.8,50,52.1
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","F",100,100,100.0,100,28,28.0,38,38.0,23,23.0,11,11.0,34,34.0
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","M",111,111,100.0,111,32,28.8,36,32.4,26,23.4,17,15.3,43,38.7
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","F",85,83,97.6,83,16,19.3,26,31.3,21,25.3,20,24.1,41,49.4
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","M",66,64,97.0,63,20,31.7,21,33.3,12,19.0,10,15.9,22,34.9
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","F",102,100,98.0,100,22,22.0,28,28.0,34,34.0,16,16.0,50,50.0
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","M",111,111,100.0,111,22,19.8,29,26.1,32,28.8,28,25.2,60,54.1
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","F",95,95,100.0,94,20,21.3,40,42.6,22,23.4,12,12.8,34,36.2
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","M",99,99,100.0,99,27,27.3,26,26.3,28,28.3,18,18.2,46,46.5
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","F",153,152,99.3,152,49,32.2,49,32.2,33,21.7,21,13.8,54,35.5
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","M",144,144,100.0,144,34,23.6,54,37.5,39,27.1,17,11.8,56,38.9
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","F",143,142,99.3,142,53,37.3,45,31.7,26,18.3,18,12.7,44,31.0
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","M",134,133,99.3,133,44,33.1,39,29.3,36,27.1,14,10.5,50,37.6
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","F",109,108,99.1,108,31,28.7,37,34.3,26,24.1,14,13.0,40,37.0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","M",122,122,100.0,122,35,28.7,34,27.9,31,25.4,22,18.0,53,43.4
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","F",105,104,99.0,104,27,26.0,38,36.5,32,30.8,7,6.7,39,37.5
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","M",103,103,100.0,103,19,18.4,32,31.1,34,33.0,18,17.5,52,50.5
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","F",313,307,98.1,307,121,39.4,102,33.2,56,18.2,28,9.1,84,27.4
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","M",357,348,97.5,348,128,36.8,112,32.2,68,19.5,40,11.5,108,31.0
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","F",311,311,100.0,310,169,54.5,79,25.5,41,13.2,21,6.8,62,20.0
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","M",348,346,99.4,346,204,59.0,73,21.1,40,11.6,29,8.4,69,19.9
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","F",238,238,100.0,238,90,37.8,75,31.5,43,18.1,30,12.6,73,30.7
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","M",239,239,100.0,239,95,39.7,73,30.5,32,13.4,39,16.3,71,29.7
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","F",99,98,99.0,98,"*","*",37,37.8,"*","*",29,29.6,"*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","M",103,101,98.1,100,"*","*","*","*",25,25.0,40,40.0,65,65.0
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","F",125,125,100.0,125,32,25.6,54,43.2,27,21.6,12,9.6,39,31.2
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","M",125,125,100.0,125,30,24.0,39,31.2,38,30.4,18,14.4,56,44.8
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","F",89,87,97.8,87,33,37.9,22,25.3,20,23.0,12,13.8,32,36.8
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","M",106,106,100.0,106,30,28.3,39,36.8,25,23.6,12,11.3,37,34.9
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","F",335,333,99.4,333,144,43.2,113,33.9,41,12.3,35,10.5,76,22.8
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","M",334,330,98.8,329,151,45.9,90,27.4,52,15.8,36,10.9,88,26.7
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","F",71,71,100.0,71,20,28.2,19,26.8,16,22.5,16,22.5,32,45.1
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","M",85,85,100.0,85,26,30.6,22,25.9,20,23.5,17,20.0,37,43.5
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","F",94,93,98.9,93,30,32.3,41,44.1,"*","*","*","*",22,23.7
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","M",68,68,100.0,68,31,45.6,19,27.9,"*","*","*","*",18,26.5
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","F",378,372,98.4,370,178,48.1,136,36.8,39,10.5,17,4.6,56,15.1
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","M",358,358,100.0,358,200,55.9,95,26.5,47,13.1,16,4.5,63,17.6
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","F",110,109,99.1,109,42,38.5,43,39.4,"*","*","*","*",24,22.0
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","M",101,100,99.0,100,45,45.0,38,38.0,"*","*","*","*",17,17.0
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","F",80,79,98.8,79,20,25.3,27,34.2,12,15.2,20,25.3,32,40.5
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","M",94,93,98.9,93,22,23.7,31,33.3,23,24.7,17,18.3,40,43.0
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","F",152,152,100.0,152,77,50.7,46,30.3,23,15.1,6,3.9,29,19.1
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","M",188,188,100.0,188,94,50.0,58,30.9,29,15.4,7,3.7,36,19.1
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","F",67,67,100.0,67,22,32.8,24,35.8,"*","*","*","*",21,31.3
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","M",68,68,100.0,68,22,32.4,29,42.6,"*","*","*","*",17,25.0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","F",57,57,100.0,57,32,56.1,15,26.3,"*","*","*","*",10,17.5
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","M",56,56,100.0,56,28,50.0,16,28.6,"*","*","*","*",12,21.4
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","F",73,73,100.0,73,39,53.4,27,37.0,"*","*","*","*",7,9.6
