"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",08,"Y",55,55,100.0,55,32,58.2,14,25.5,"*","*","*","*",9,16.4,2484
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",08,"N",31,31,100.0,31,11,35.5,13,41.9,"*","*","*","*",7,22.6,2522
"Kent School District","=""0680011""","Kent Center School","=""0680111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",04,"N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",06,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",07,"N",22,19,86.4,19,"*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",08,"N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",05,"Y",87,86,98.9,86,45,52.3,29,33.7,"*","*","*","*",12,14.0,2456
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",05,"N",69,69,100.0,69,"*","*",18,26.1,20,29.0,"*","*","*","*",2516
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",06,"Y",83,83,100.0,83,27,32.5,27,32.5,22,26.5,7,8.4,29,34.9,2512
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",06,"N",78,78,100.0,78,8,10.3,32,41.0,23,29.5,15,19.2,38,48.7,2554
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",07,"Y",81,80,98.8,80,27,33.8,27,33.8,"*","*","*","*",26,32.5,2517
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",07,"N",93,89,95.7,89,"*","*",37,41.6,30,33.7,"*","*","*","*",2559
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",08,"Y",87,85,97.7,85,45,52.9,22,25.9,"*","*","*","*",18,21.2,2505
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",08,"N",87,85,97.7,85,23,27.1,36,42.4,"*","*","*","*",26,30.6,2550
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",03,"Y",94,94,100.0,94,"*","*",35,37.2,20,21.3,"*","*","*","*",2392
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",03,"N",65,65,100.0,65,"*","*",25,38.5,27,41.5,"*","*","*","*",2443
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",04,"Y",93,93,100.0,93,24,25.8,42,45.2,18,19.4,9,9.7,27,29.0,2453
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",04,"N",70,70,100.0,70,7,10.0,25,35.7,26,37.1,12,17.1,38,54.3,2492
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",06,"Y",30,30,100.0,30,"*","*","*","*","*","*",0,0.0,"*","*",2464
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",07,"Y",24,24,100.0,24,"*","*",10,41.7,"*","*",0,0.0,"*","*",2467
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",07,"N",23,23,100.0,23,"*","*",7,30.4,"*","*","*","*","*","*",2563
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",08,"Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2466
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",08,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"Y",62,61,98.4,61,36,59.0,"*","*",12,19.7,"*","*","*","*",2368
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"N",40,40,100.0,40,12,30.0,"*","*",13,32.5,"*","*","*","*",2435
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"Y",44,42,95.5,42,"*","*",21,50.0,8,19.0,"*","*","*","*",2440
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"N",40,40,100.0,40,"*","*",14,35.0,13,32.5,"*","*","*","*",2497
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"Y",50,48,96.0,48,"*","*",18,37.5,"*","*",7,14.6,"*","*",2499
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"N",34,34,100.0,34,"*","*",17,50.0,"*","*",9,26.5,"*","*",2522
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"Y",31,31,100.0,31,12,38.7,"*","*",8,25.8,"*","*","*","*",2401
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"N",49,49,100.0,49,"*","*",7,14.3,27,55.1,"*","*","*","*",2453
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"Y",26,26,100.0,26,"*","*",8,30.8,7,26.9,"*","*","*","*",2472
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"N",46,46,100.0,46,0,0.0,"*","*",21,45.7,"*","*","*","*",2534
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"Y",24,23,95.8,23,"*","*",8,34.8,7,30.4,"*","*","*","*",2508
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"N",40,40,100.0,40,"*","*",9,22.5,15,37.5,"*","*","*","*",2558
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"N",59,53,89.8,53,0,0.0,"*","*","*","*","*","*","*","*",2588
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"Y",22,20,90.9,20,"*","*",7,35.0,"*","*",0,0.0,"*","*",2492
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"N",58,53,91.4,53,"*","*",21,39.6,"*","*",11,20.8,"*","*",2569
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",08,"Y",23,22,95.7,22,"*","*",8,36.4,"*","*",0,0.0,"*","*",2495
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",08,"N",58,56,96.6,56,"*","*",17,30.4,"*","*",21,37.5,"*","*",2619
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2460
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2488
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"Y",22,21,95.5,21,"*","*","*","*","*","*","*","*","*","*",2482
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",06,"Y",21,21,100.0,21,"*","*",8,38.1,"*","*","*","*","*","*",2489
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",06,"N",21,21,100.0,21,"*","*",8,38.1,"*","*","*","*","*","*",2560
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"Y",29,29,100.0,28,"*","*",7,25.0,8,28.6,"*","*","*","*",2411
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"N",36,36,100.0,36,"*","*",10,27.8,14,38.9,"*","*","*","*",2450
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"Y",18,18,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2512
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"Y",20,20,100.0,20,"*","*",11,55.0,"*","*",0,0.0,"*","*",2474
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"N",52,52,100.0,52,"*","*",20,38.5,"*","*",12,23.1,"*","*",2537
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2576
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",03,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",03,"N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2468
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",04,"Y",25,25,100.0,25,"*","*",11,44.0,"*","*","*","*","*","*",2460
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",04,"N",43,43,100.0,43,"*","*",20,46.5,"*","*","*","*","*","*",2488
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2522
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"Y",21,21,100.0,21,"*","*",8,38.1,"*","*","*","*","*","*",2500
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"N",34,34,100.0,34,"*","*",11,32.4,"*","*","*","*","*","*",2567
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,"Y",45,44,97.8,44,16,36.4,17,38.6,"*","*","*","*",11,25.0,2508
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,"N",114,114,100.0,114,"*","*",41,36.0,41,36.0,"*","*","*","*",2575
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,"Y",45,45,100.0,45,25,55.6,"*","*",9,20.0,"*","*","*","*",2503
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,"N",113,113,100.0,113,"*","*",39,34.5,26,23.0,"*","*","*","*",2609
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2463
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"N",21,21,100.0,21,"*","*","*","*","*","*",0,0.0,"*","*",2464
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2497
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",06,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",06,"N",29,27,93.1,27,"*","*","*","*","*","*","*","*","*","*",2518
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2565
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2579
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"N",42,41,97.6,41,0,0.0,"*","*","*","*","*","*","*","*",2513
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"Y",22,22,100.0,22,0,0.0,"*","*","*","*",8,36.4,"*","*",2518
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"N",51,51,100.0,51,0,0.0,"*","*","*","*",24,47.1,"*","*",2549
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2583
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2599
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",07,"Y",21,21,100.0,21,"*","*",7,33.3,"*","*","*","*","*","*",2525
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",07,"N",59,59,100.0,59,"*","*",18,30.5,"*","*","*","*","*","*",2607
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",08,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",08,"N",71,68,95.8,68,"*","*","*","*","*","*","*","*","*","*",2622
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"Y",42,33,78.6,33,"*","*",13,39.4,8,24.2,"*","*","*","*",2500
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"N",162,146,90.1,146,"*","*",41,28.1,61,41.8,"*","*","*","*",2552
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"Y",30,28,93.3,28,19,67.9,6,21.4,"*","*","*","*","*","*",2467
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"N",180,169,93.9,169,21,12.4,62,36.7,"*","*","*","*","*","*",2557
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",03,"N",56,53,94.6,53,0,0.0,"*","*","*","*","*","*","*","*",2487
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"N",53,48,90.6,48,"*","*","*","*","*","*","*","*","*","*",2539
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",03,"N",51,50,98.0,50,0,0.0,"*","*","*","*","*","*","*","*",2509
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",04,"Y",17,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",04,"N",68,63,92.6,63,"*","*","*","*","*","*","*","*","*","*",2528
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2516
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"N",40,38,95.0,38,0,0.0,"*","*","*","*","*","*","*","*",2553
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"Y",41,37,90.2,37,20,54.1,12,32.4,"*","*","*","*","*","*",2478
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"N",228,191,83.8,191,19,9.9,46,24.1,"*","*","*","*","*","*",2592
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"Y",44,37,84.1,37,21,56.8,11,29.7,"*","*","*","*","*","*",2497
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"N",235,213,90.6,213,13,6.1,56,26.3,"*","*","*","*","*","*",2629
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"Y",36,36,100.0,36,"*","*",7,19.4,9,25.0,"*","*","*","*",2398
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"N",32,32,100.0,32,"*","*",6,18.8,18,56.3,"*","*","*","*",2453
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"Y",29,29,100.0,29,"*","*",10,34.5,"*","*","*","*","*","*",2418
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"N",34,34,100.0,34,"*","*",13,38.2,"*","*","*","*","*","*",2487
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"Y",45,45,100.0,45,34,75.6,"*","*","*","*",0,0.0,"*","*",2409
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"N",26,26,100.0,26,6,23.1,9,34.6,"*","*","*","*","*","*",2502
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"Y",24,20,83.3,19,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"N",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2515
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"Y",29,29,100.0,29,"*","*",10,34.5,"*","*","*","*","*","*",2480
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"N",35,35,100.0,35,"*","*",12,34.3,"*","*","*","*","*","*",2560
"Manchester School District","=""0770011""","Elementary Site 2","=""0771111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"Y",250,250,100.0,250,122,48.8,75,30.0,32,12.8,21,8.4,53,21.2,2469
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"N",165,163,98.8,163,28,17.2,58,35.6,34,20.9,43,26.4,77,47.2,2553
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2419
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,"Y",21,21,100.0,21,"*","*","*","*","*","*",0,0.0,"*","*",2405
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,"N",31,30,96.8,30,"*","*","*","*","*","*","*","*","*","*",2475
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"Y",23,23,100.0,23,9,39.1,"*","*",7,30.4,"*","*","*","*",2471
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"N",21,21,100.0,21,0,0.0,"*","*",6,28.6,"*","*","*","*",2573
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,"Y",244,244,100.0,244,142,58.2,72,29.5,"*","*","*","*",30,12.3,2457
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,"N",155,154,99.4,154,"*","*",47,30.5,38,24.7,"*","*","*","*",2557
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",08,"Y",232,227,97.8,227,151,66.5,47,20.7,18,7.9,11,4.8,29,12.8,2468
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",08,"N",122,121,99.2,121,36,29.8,44,36.4,23,19.0,18,14.9,41,33.9,2550
"Manchester School District","=""0770011""","Keeney School","=""0770611""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",03,"N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2466
"Manchester School District","=""0770011""","Keeney School","=""0770611""",04,"Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2393
"Manchester School District","=""0770011""","Keeney School","=""0770611""",04,"N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2489
"Manchester School District","=""0770011""","Keeney School","=""0770611""",05,"Y",23,23,100.0,23,16,69.6,"*","*","*","*","*","*","*","*",2428
"Manchester School District","=""0770011""","Keeney School","=""0770611""",05,"N",26,26,100.0,26,9,34.6,"*","*","*","*","*","*","*","*",2497
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",03,"Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2384
"Manchester School District","=""0770011""","Martin School","=""0771611""",03,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",04,"Y",25,25,100.0,25,"*","*","*","*","*","*",0,0.0,"*","*",2404
"Manchester School District","=""0770011""","Martin School","=""0771611""",04,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",05,"Y",26,26,100.0,26,"*","*","*","*","*","*",0,0.0,"*","*",2419
"Manchester School District","=""0770011""","Martin School","=""0771611""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",03,"Y",42,42,100.0,42,"*","*","*","*",15,35.7,7,16.7,22,52.4,2431
"Manchester School District","=""0770011""","Robertson School","=""0771011""",03,"N",21,21,100.0,21,"*","*","*","*",7,33.3,9,42.9,16,76.2,2483
"Manchester School District","=""0770011""","Robertson School","=""0771011""",04,"Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2459
"Manchester School District","=""0770011""","Robertson School","=""0771011""",04,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",05,"Y",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2455
"Manchester School District","=""0770011""","Robertson School","=""0771011""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",03,"Y",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*",2379
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",03,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",05,"Y",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2451
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",05,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",03,"Y",48,47,97.9,47,"*","*","*","*","*","*",0,0.0,"*","*",2382
"Manchester School District","=""0770011""","Waddell School","=""0771311""",03,"N",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
