"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""",26,26,100.0,26,"*","*",10,38.5,9,34.6,"*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""",342,338,98.8,338,128,37.9,96,28.4,89,26.3,25,7.4,114,33.7
"Hartford School District","=""0640011""","Clark School","=""0642411""",184,168,91.3,165,131,79.4,24,14.5,"*","*","*","*",10,6.1
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""",407,316,77.6,313,103,32.9,100,31.9,89,28.4,21,6.7,110,35.1
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""",64,41,64.1,41,30,73.2,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""",402,384,95.5,376,179,47.6,104,27.7,68,18.1,25,6.6,93,24.7
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""",55,55,100.0,55,30,54.5,16,29.1,"*","*","*","*",9,16.4
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""",29,26,89.7,25,25,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""",358,356,99.4,356,107,30.1,94,26.4,98,27.5,57,16.0,155,43.5
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""",253,244,96.4,243,139,57.2,54,22.2,38,15.6,12,4.9,50,20.6
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""",179,174,97.2,173,110,63.6,46,26.6,"*","*","*","*",17,9.8
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""",315,263,83.5,259,104,40.2,89,34.4,50,19.3,16,6.2,66,25.5
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""",59,59,100.0,59,11,18.6,13,22.0,24,40.7,11,18.6,35,59.3
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""",81,70,86.4,70,46,65.7,"*","*",11,15.7,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""",82,56,68.3,56,33,58.9,14,25.0,"*","*","*","*",9,16.1
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""",89,12,13.5,12,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",700,695,99.3,695,195,28.1,209,30.1,208,29.9,83,11.9,291,41.9
"Hartford School District","=""0640011""","High School Inc.","=""0647611""",78,46,59.0,46,16,34.8,21,45.7,9,19.6,0,0.0,9,19.6
"Hartford School District","=""0640011""","High Step Transition","=""0648411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",391,378,96.7,376,214,56.9,92,24.5,58,15.4,12,3.2,70,18.6
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",338,314,92.9,312,225,72.1,58,18.6,"*","*","*","*",29,9.3
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",194,187,96.4,187,98,52.4,57,30.5,"*","*","*","*",32,17.1
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""",253,231,91.3,229,135,59.0,64,27.9,"*","*","*","*",30,13.1
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""",204,199,97.5,198,132,66.7,47,23.7,"*","*","*","*",19,9.6
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""",88,88,100.0,88,21,23.9,28,31.8,23,26.1,16,18.2,39,44.3
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""",26,26,100.0,26,10,38.5,"*","*",7,26.9,"*","*","*","*"
"Hartford School District","=""0640011""","New Visions Program","=""0642711""",31,7,22.6,6,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",348,346,99.4,344,100,29.1,85,24.7,102,29.7,57,16.6,159,46.2
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""",25,"*","*",0,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",208,198,95.2,197,120,60.9,44,22.3,24,12.2,9,4.6,33,16.8
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",91,83,91.2,82,27,32.9,22,26.8,24,29.3,9,11.0,33,40.2
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",476,476,100.0,476,118,24.8,144,30.3,135,28.4,79,16.6,214,45.0
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""",92,57,62.0,57,"*","*",15,26.3,30,52.6,"*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""",225,216,96.0,213,152,71.4,42,19.7,"*","*","*","*",19,8.9
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""",241,239,99.2,239,44,18.4,60,25.1,74,31.0,61,25.5,135,56.5
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""",237,237,100.0,237,85,35.9,59,24.9,65,27.4,28,11.8,93,39.2
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",185,182,98.4,181,85,47.0,53,29.3,35,19.3,8,4.4,43,23.8
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",285,281,98.6,279,166,59.5,67,24.0,40,14.3,6,2.2,46,16.5
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",172,166,96.5,166,99,59.6,46,27.7,"*","*","*","*",21,12.7
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",358,338,94.4,338,118,34.9,116,34.3,85,25.1,19,5.6,104,30.8
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""",98,97,99.0,97,21,21.6,18,18.6,37,38.1,21,21.6,58,59.8
"Hartford School District","=""0640011""","West Middle School","=""0642111""",230,217,94.3,217,79,36.4,66,30.4,58,26.7,14,6.5,72,33.2
"Hartland School District","=""0650011""","Hartland School","=""0650111""",137,135,98.5,135,25,18.5,37,27.4,51,37.8,22,16.3,73,54.1
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",491,491,100.0,490,72,14.7,101,20.6,189,38.6,128,26.1,317,64.7
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",212,212,100.0,212,43,20.3,86,40.6,66,31.1,17,8.0,83,39.2
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",198,197,99.5,195,34,17.4,56,28.7,64,32.8,41,21.0,105,53.8
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",253,251,99.2,251,78,31.1,82,32.7,77,30.7,14,5.6,91,36.3
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",427,425,99.5,425,124,29.2,141,33.2,111,26.1,49,11.5,160,37.6
"Kent School District","=""0680011""","Kent Center School","=""0680111""",164,162,98.8,162,8,4.9,17,10.5,71,43.8,66,40.7,137,84.6
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",163,162,99.4,162,36,22.2,40,24.7,53,32.7,33,20.4,86,53.1
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",167,162,97.0,160,46,28.8,50,31.3,47,29.4,17,10.6,64,40.0
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",695,691,99.4,691,109,15.8,177,25.6,310,44.9,95,13.7,405,58.6
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",175,172,98.3,172,42,24.4,46,26.7,52,30.2,32,18.6,84,48.8
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",88,86,97.7,84,13,15.5,26,31.0,30,35.7,15,17.9,45,53.6
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",133,133,100.0,133,25,18.8,45,33.8,51,38.3,12,9.0,63,47.4
"Learn","=""2450014""","LEARN Kelly Middle School Intensive Program","=""2450914""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Middle School Program","=""2450814""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",75,71,94.7,70,"*","*","*","*",30,42.9,33,47.1,63,90.0
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",242,233,96.3,233,43,18.5,60,25.8,67,28.8,63,27.0,130,55.8
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",33,33,100.0,33,"*","*",10,30.3,"*","*",10,30.3,"*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",132,129,97.7,129,25,19.4,27,20.9,40,31.0,37,28.7,77,59.7
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",338,329,97.3,329,40,12.2,74,22.5,134,40.7,81,24.6,215,65.3
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",103,99,96.1,99,16,16.2,28,28.3,40,40.4,15,15.2,55,55.6
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",154,151,98.1,151,27,17.9,33,21.9,55,36.4,36,23.8,91,60.3
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",284,281,98.9,280,58,20.7,62,22.1,96,34.3,64,22.9,160,57.1
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",255,253,99.2,252,35,13.9,64,25.4,88,34.9,65,25.8,153,60.7
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",225,212,94.2,212,22,10.4,43,20.3,79,37.3,68,32.1,147,69.3
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",342,337,98.5,337,45,13.4,77,22.8,151,44.8,64,19.0,215,63.8
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",258,255,98.8,255,35,13.7,55,21.6,110,43.1,55,21.6,165,64.7
"Litchfield School District","=""0740011""","Center School","=""0740211""",70,70,100.0,70,"*","*",12,17.1,19,27.1,36,51.4,55,78.6
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",261,255,97.7,254,38,15.0,56,22.0,93,36.6,67,26.4,160,63.0
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",231,229,99.1,229,20,8.7,42,18.3,80,34.9,87,38.0,167,72.9
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",303,42,13.9,42,20,47.6,"*","*",11,26.2,"*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",485,452,93.2,450,36,8.0,78,17.3,173,38.4,163,36.2,336,74.7
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",124,91,73.4,90,7,7.8,6,6.7,21,23.3,56,62.2,77,85.6
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",156,152,97.4,152,11,7.2,28,18.4,51,33.6,62,40.8,113,74.3
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",103,101,98.1,101,"*","*",14,13.9,30,29.7,"*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",544,490,90.1,488,26,5.3,91,18.6,235,48.2,136,27.9,371,76.0
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",23,17,73.9,17,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",200,200,100.0,200,71,35.5,39,19.5,52,26.0,38,19.0,90,45.0
"Manchester School District","=""0770011""","Buckley School","=""0770311""",162,160,98.8,160,33,20.6,36,22.5,43,26.9,48,30.0,91,56.9
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",412,412,100.0,411,119,29.0,132,32.1,113,27.5,47,11.4,160,38.9
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",137,137,100.0,137,39,28.5,33,24.1,37,27.0,28,20.4,65,47.4
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",780,768,98.5,767,255,33.2,218,28.4,243,31.7,51,6.6,294,38.3
"Manchester School District","=""0770011""","Keeney School","=""0770611""",145,143,98.6,143,43,30.1,35,24.5,36,25.2,29,20.3,65,45.5
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",347,174,50.1,170,63,37.1,49,28.8,39,22.9,19,11.2,58,34.1
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",24,8,33.3,8,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",132,131,99.2,131,48,36.6,29,22.1,32,24.4,22,16.8,54,41.2
"Manchester School District","=""0770011""","New Horizons","=""0770711""",9,0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",149,145,97.3,145,54,37.2,31,21.4,36,24.8,24,16.6,60,41.4
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",190,188,98.9,188,91,48.4,49,26.1,35,18.6,13,6.9,48,25.5
"Manchester School District","=""0770011""","Waddell School","=""0771311""",155,148,95.5,147,36,24.5,47,32.0,47,32.0,17,11.6,64,43.5
"Manchester School District","=""0770011""","Washington School","=""0771411""",171,169,98.8,169,105,62.1,29,17.2,26,15.4,"*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",98,96,98.0,96,6,6.3,13,13.5,19,19.8,58,60.4,77,80.2
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",68,62,91.2,62,"*","*","*","*",14,22.6,34,54.8,48,77.4
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",511,464,90.8,463,35,7.6,58,12.5,180,38.9,190,41.0,370,79.9
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",101,97,96.0,97,14,14.4,10,10.3,16,16.5,57,58.8,73,75.3
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",367,366,99.7,366,37,10.1,53,14.5,124,33.9,152,41.5,276,75.4
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",195,194,99.5,194,59,30.4,53,27.3,43,22.2,39,20.1,82,42.3
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",324,322,99.4,322,102,31.7,76,23.6,85,26.4,59,18.3,144,44.7
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",217,197,90.8,196,42,21.4,64,32.7,65,33.2,25,12.8,90,45.9
"Meriden School District","=""0800011""","Hanover School","=""0800311""",244,209,85.7,209,77,36.8,46,22.0,52,24.9,34,16.3,86,41.1
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",270,269,99.6,268,98,36.6,59,22.0,61,22.8,50,18.7,111,41.4
"Meriden School District","=""0800011""","John Barry School","=""0800511""",255,253,99.2,253,139,54.9,65,25.7,40,15.8,9,3.6,49,19.4
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",743,717,96.5,716,233,32.5,212,29.6,222,31.0,49,6.8,271,37.8
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",301,298,99.0,297,116,39.1,72,24.2,61,20.5,48,16.2,109,36.7
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",216,207,95.8,207,55,26.6,71,34.3,56,27.1,25,12.1,81,39.1
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",205,203,99.0,203,83,40.9,44,21.7,51,25.1,25,12.3,76,37.4
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",12,11,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",20,18,90.0,14,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",158,157,99.4,157,21,13.4,23,14.6,61,38.9,52,33.1,113,72.0
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",665,640,96.2,638,225,35.3,200,31.3,180,28.2,33,5.2,213,33.4
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",143,143,100.0,143,39,27.3,39,27.3,36,25.2,29,20.3,65,45.5
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",175,174,99.4,173,59,34.1,35,20.2,42,24.3,37,21.4,79,45.7
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",355,354,99.7,354,67,18.9,105,29.7,108,30.5,74,20.9,182,51.4
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",132,132,100.0,132,28,21.2,23,17.4,45,34.1,36,27.3,81,61.4
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",93,90,96.8,90,43,47.8,18,20.0,18,20.0,11,12.2,29,32.2
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",279,276,98.9,276,38,13.8,90,32.6,103,37.3,45,16.3,148,53.6
"Middletown School District","=""0830011""","Moody School","=""0831211""",137,136,99.3,136,14,10.3,27,19.9,40,29.4,55,40.4,95,69.9
"Middletown School District","=""0830011""","OASIS","=""0830311""",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",134,133,99.3,133,27,20.3,34,25.6,31,23.3,41,30.8,72,54.1
"Middletown School District","=""0830011""","Spencer School","=""0830111""",151,148,98.0,148,35,23.6,33,22.3,44,29.7,36,24.3,80,54.1
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",146,145,99.3,145,20,13.8,28,19.3,48,33.1,49,33.8,97,66.9
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",646,638,98.8,637,127,19.9,185,29.0,251,39.4,74,11.6,325,51.0
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",260,259,99.6,259,50,19.3,53,20.5,85,32.8,71,27.4,156,60.2
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",483,480,99.4,480,69,14.4,109,22.7,205,42.7,97,20.2,302,62.9
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",559,538,96.2,536,36,6.7,98,18.3,230,42.9,172,32.1,402,75.0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",220,211,95.9,211,10,4.7,57,27.0,91,43.1,53,25.1,144,68.2
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",223,192,86.1,192,9,4.7,28,14.6,91,47.4,64,33.3,155,80.7
"Milford School District","=""0840011""","Meadowside School","=""0840711""",387,377,97.4,377,60,15.9,86,22.8,120,31.8,111,29.4,231,61.3
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",320,316,98.8,315,45,14.3,64,20.3,95,30.2,111,35.2,206,65.4
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",370,369,99.7,368,88,23.9,102,27.7,122,33.2,56,15.2,178,48.4
"Milford School District","=""0840011""","The Academy","=""0840311""",20,16,80.0,15,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",463,458,98.9,458,72,15.7,147,32.1,165,36.0,74,16.2,239,52.2
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",286,284,99.3,284,16,5.6,25,8.8,74,26.1,169,59.5,243,85.6
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",753,745,98.9,745,45,6.0,101,13.6,348,46.7,251,33.7,599,80.4
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",277,275,99.3,274,11,4.0,23,8.4,90,32.8,150,54.7,240,87.6
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",169,166,98.2,165,"*","*","*","*",42,25.5,107,64.8,149,90.3
"Monroe School District","=""0850011""","REAL","=""0850411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",241,238,98.8,238,"*","*","*","*",75,31.5,139,58.4,214,89.9
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",169,169,100.0,169,36,21.3,33,19.5,46,27.2,54,32.0,100,59.2
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",548,541,98.7,541,91,16.8,155,28.7,213,39.4,82,15.2,295,54.5
"Montville School District","=""0860011""","Mohegan School","=""0860111""",175,173,98.9,173,43,24.9,47,27.2,53,30.6,30,17.3,83,48.0
"Montville School District","=""0860011""","Montville High School","=""0866111""",167,162,97.0,162,24,14.8,41,25.3,62,38.3,35,21.6,97,59.9
"Montville School District","=""0860011""","Oakdale School","=""0860511""",168,168,100.0,168,17,10.1,21,12.5,54,32.1,76,45.2,130,77.4
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",99,95,96.0,95,22,23.2,23,24.2,21,22.1,29,30.5,50,52.6
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",668,662,99.1,661,167,25.3,187,28.3,236,35.7,71,10.7,307,46.4
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",337,332,98.5,332,78,23.5,66,19.9,125,37.7,63,19.0,188,56.6
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",316,315,99.7,315,94,29.8,91,28.9,97,30.8,33,10.5,130,41.3
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",133,130,97.7,130,39,30.0,30,23.1,45,34.6,16,12.3,61,46.9
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",194,193,99.5,193,43,22.3,54,28.0,46,23.8,50,25.9,96,49.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",305,284,93.1,283,59,20.8,76,26.9,93,32.9,55,19.4,148,52.3
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",100,99,99.0,99,34,34.3,25,25.3,23,23.2,17,17.2,40,40.4
"Naugatuck School District","=""0880011""","Western School","=""0880711""",110,110,100.0,110,32,29.1,24,21.8,29,26.4,25,22.7,54,49.1
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",242,242,100.0,242,74,30.6,68,28.1,81,33.5,19,7.9,100,41.3
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",27,18,66.7,18,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",224,221,98.7,221,118,53.4,58,26.2,26,11.8,19,8.6,45,20.4
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",444,442,99.5,442,224,50.7,126,28.5,78,17.6,14,3.2,92,20.8
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",181,178,98.3,178,85,47.8,39,21.9,40,22.5,14,7.9,54,30.3
"New Britain School District","=""0890011""","Holmes School","=""0890611""",248,243,98.0,241,84,34.9,62,25.7,61,25.3,34,14.1,95,39.4
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",159,159,100.0,158,0,0.0,9,5.7,85,53.8,64,40.5,149,94.3
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",205,202,98.5,201,84,41.8,63,31.3,31,15.4,23,11.4,54,26.9
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",275,265,96.4,263,120,45.6,56,21.3,58,22.1,29,11.0,87,33.1
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",481,461,95.8,460,181,39.3,130,28.3,111,24.1,38,8.3,149,32.4
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",30,30,100.0,30,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""",141,138,97.9,136,92,67.6,23,16.9,15,11.0,6,4.4,21,15.4
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",766,743,97.0,742,470,63.3,185,24.9,79,10.6,8,1.1,87,11.7
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",769,759,98.7,755,443,58.7,218,28.9,88,11.7,6,0.8,94,12.5
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",310,288,92.9,287,229,79.8,35,12.2,"*","*","*","*",23,8.0
"New Britain School District","=""0890011""","Smith School","=""0891311""",280,276,98.6,275,138,50.2,77,28.0,33,12.0,27,9.8,60,21.8
"New Britain School District","=""0890011""","Vance School","=""0891511""",243,240,98.8,240,126,52.5,54,22.5,40,16.7,20,8.3,60,25.0
"New Canaan School District","=""0900011""","East School","=""0900411""",246,244,99.2,244,13,5.3,23,9.4,66,27.0,142,58.2,208,85.2
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",272,265,97.4,265,"*","*",35,13.2,99,37.4,"*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",1290,1259,97.6,1257,55,4.4,198,15.8,509,40.5,495,39.4,1004,79.9
"New Canaan School District","=""0900011""","South School","=""0900211""",245,234,95.5,234,8,3.4,27,11.5,53,22.6,146,62.4,199,85.0
"New Canaan School District","=""0900011""","West School","=""0900311""","*","*","*","*","*","*","*","*","*","*",138,71.1,"*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",522,498,95.4,496,66,13.3,79,15.9,182,36.7,169,34.1,351,70.8
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
