"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",11,"Math","N",221,"*","*",0,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"ELA","Y",35,34,97.1,33,16,48.5,8,24.2,9,27.3,0,0.0,9,27.3,2463
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"ELA","N",202,188,93.1,188,28,14.9,71,37.8,63,33.5,26,13.8,89,47.3,2528
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"Math","Y",35,33,94.3,33,16,48.5,"*","*","*","*",0,0.0,"*","*",2465
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"Math","N",202,190,94.1,190,48,25.3,94,49.5,"*","*","*","*","*","*",2513
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"ELA","Y",32,27,84.4,27,14,51.9,"*","*","*","*",0,0.0,"*","*",2479
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"ELA","N",242,222,91.7,222,61,27.5,71,32.0,"*","*","*","*","*","*",2534
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"Math","Y",32,29,90.6,29,12,41.4,13,44.8,"*","*","*","*","*","*",2491
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"Math","N",242,223,92.1,223,53,23.8,93,41.7,"*","*","*","*","*","*",2538
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"ELA","Y",36,36,100.0,36,14,38.9,14,38.9,"*","*","*","*",8,22.2,2517
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"ELA","N",219,211,96.3,211,"*","*",62,29.4,81,38.4,"*","*","*","*",2566
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"Math","Y",36,36,100.0,36,13,36.1,16,44.4,"*","*","*","*",7,19.4,2523
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"Math","N",219,213,97.3,213,"*","*",72,33.8,52,24.4,"*","*","*","*",2572
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"ELA","N",64,58,90.6,58,"*","*","*","*","*","*","*","*","*","*",2473
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"Math","N",64,58,90.6,58,"*","*","*","*","*","*","*","*","*","*",2451
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"ELA","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2505
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"Math","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2496
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"ELA","N",70,68,97.1,68,"*","*","*","*","*","*","*","*","*","*",2535
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"Math","N",70,68,97.1,68,"*","*","*","*","*","*","*","*","*","*",2504
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,"ELA","N",45,45,100.0,45,0,0.0,"*","*","*","*","*","*","*","*",2504
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,"Math","N",45,45,100.0,45,0,0.0,"*","*","*","*","*","*","*","*",2516
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",04,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",04,"ELA","N",56,56,100.0,56,0,0.0,"*","*","*","*","*","*","*","*",2550
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",04,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",04,"Math","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2546
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"ELA","N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2556
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"Math","N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2545
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",11,"ELA","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",11,"ELA","N",37,35,94.6,35,"*","*","*","*","*","*","*","*","*","*",2590
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",11,"Math","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",11,"Math","N",37,35,94.6,35,"*","*","*","*","*","*","*","*","*","*",2587
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",06,"ELA","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",06,"ELA","N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2551
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",06,"Math","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",06,"Math","N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2528
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",07,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",07,"ELA","N",46,44,95.7,44,"*","*","*","*","*","*","*","*","*","*",2598
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",07,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",07,"Math","N",46,44,95.7,44,"*","*","*","*","*","*","*","*","*","*",2563
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,"ELA","N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2551
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,"Math","N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2544
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",11,"ELA","Y",170,168,98.8,168,86,51.2,51,30.4,"*","*","*","*",31,18.5,2499
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",11,"ELA","N",227,219,96.5,219,64,29.2,64,29.2,"*","*","*","*",91,41.6,2558
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",11,"Math","Y",170,168,98.8,168,135,80.4,21,12.5,"*","*","*","*",12,7.1,2462
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",11,"Math","N",227,219,96.5,219,127,58.0,40,18.3,"*","*","*","*",52,23.7,2515
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",03,"ELA","Y",45,45,100.0,45,"*","*",17,37.8,9,20.0,"*","*","*","*",2398
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",03,"ELA","N",31,28,90.3,28,"*","*",7,25.0,10,35.7,"*","*","*","*",2468
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",03,"Math","Y",45,45,100.0,45,"*","*",16,35.6,12,26.7,"*","*","*","*",2395
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",03,"Math","N",31,31,100.0,31,"*","*",11,35.5,7,22.6,"*","*","*","*",2456
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",04,"ELA","Y",44,43,97.7,43,"*","*","*","*",8,18.6,6,14.0,14,32.6,2444
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",04,"ELA","N",23,22,95.7,22,"*","*","*","*",7,31.8,8,36.4,15,68.2,2499
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",04,"Math","Y",44,44,100.0,44,"*","*",16,36.4,9,20.5,"*","*","*","*",2435
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",04,"Math","N",23,23,100.0,23,"*","*",8,34.8,9,39.1,"*","*","*","*",2485
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"ELA","Y",46,46,100.0,46,"*","*","*","*",15,32.6,"*","*","*","*",2470
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"ELA","N",31,29,93.5,29,"*","*","*","*",11,37.9,"*","*","*","*",2550
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"Math","Y",46,46,100.0,46,20,43.5,19,41.3,"*","*","*","*",7,15.2,2463
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"Math","N",31,31,100.0,31,7,22.6,8,25.8,"*","*","*","*",16,51.6,2508
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",03,"ELA","Y",14,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",03,"ELA","N",29,28,96.6,28,"*","*","*","*","*","*","*","*","*","*",2491
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",03,"Math","Y",14,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",03,"Math","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2441
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",04,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",04,"ELA","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2531
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",04,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",04,"Math","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2505
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"ELA","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2447
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"ELA","N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2537
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"Math","Y",20,20,100.0,20,14,70.0,6,30.0,0,0.0,0,0.0,0,0.0,2423
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"Math","N",30,29,96.7,29,"*","*",11,37.9,8,27.6,"*","*","*","*",2503
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",03,"ELA","Y",26,26,100.0,26,"*","*",9,34.6,10,38.5,"*","*","*","*",2429
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",03,"ELA","N",49,47,95.9,47,"*","*",6,12.8,13,27.7,"*","*","*","*",2492
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",03,"Math","Y",26,26,100.0,26,"*","*",12,46.2,"*","*",0,0.0,"*","*",2412
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",03,"Math","N",49,48,98.0,48,"*","*","*","*",23,47.9,12,25.0,35,72.9,2459
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",04,"ELA","Y",27,26,96.3,26,"*","*",6,23.1,9,34.6,"*","*","*","*",2470
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",04,"ELA","N",40,39,97.5,38,"*","*",6,15.8,12,31.6,"*","*","*","*",2515
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",04,"Math","Y",27,26,96.3,26,"*","*",9,34.6,"*","*","*","*","*","*",2443
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",04,"Math","N",40,40,100.0,40,"*","*",10,25.0,"*","*","*","*","*","*",2496
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"ELA","Y",29,27,93.1,27,"*","*",8,29.6,11,40.7,"*","*","*","*",2500
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"ELA","N",61,59,96.7,59,"*","*",10,16.9,27,45.8,"*","*","*","*",2539
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"Math","Y",29,28,96.6,28,14,50.0,7,25.0,"*","*","*","*",7,25.0,2467
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"Math","N",61,60,98.4,60,"*","*",24,40.0,13,21.7,"*","*","*","*",2521
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",03,"ELA","Y",24,24,100.0,24,"*","*","*","*",9,37.5,"*","*","*","*",2429
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",03,"ELA","N",50,50,100.0,50,"*","*","*","*",16,32.0,"*","*","*","*",2454
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",03,"Math","Y",24,24,100.0,24,11,45.8,"*","*",7,29.2,"*","*","*","*",2395
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",03,"Math","N",50,50,100.0,50,6,12.0,"*","*",17,34.0,"*","*","*","*",2454
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",04,"ELA","Y",21,21,100.0,21,"*","*",6,28.6,"*","*",0,0.0,"*","*",2430
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",04,"ELA","N",45,44,97.8,44,"*","*",9,20.5,"*","*",16,36.4,"*","*",2505
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",04,"Math","Y",21,21,100.0,21,"*","*",11,52.4,"*","*","*","*","*","*",2436
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",04,"Math","N",45,45,100.0,45,"*","*",12,26.7,"*","*","*","*","*","*",2497
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"ELA","Y",27,27,100.0,27,"*","*",9,33.3,"*","*","*","*","*","*",2470
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"ELA","N",43,41,95.3,41,"*","*",14,34.1,"*","*","*","*","*","*",2514
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"Math","Y",27,27,100.0,27,14,51.9,10,37.0,"*","*","*","*","*","*",2460
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"Math","N",43,42,97.7,42,11,26.2,19,45.2,"*","*","*","*","*","*",2492
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",03,"ELA","Y",69,69,100.0,69,19,27.5,18,26.1,20,29.0,12,17.4,32,46.4,2415
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",03,"ELA","N",36,32,88.9,32,7,21.9,6,18.8,9,28.1,10,31.3,19,59.4,2452
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",03,"Math","Y",69,69,100.0,69,22,31.9,24,34.8,"*","*","*","*",23,33.3,2408
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",03,"Math","N",36,36,100.0,36,"*","*",15,41.7,10,27.8,"*","*","*","*",2426
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",04,"ELA","Y",66,66,100.0,66,"*","*","*","*",21,31.8,12,18.2,33,50.0,2463
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",04,"ELA","N",34,32,94.1,32,"*","*","*","*",11,34.4,13,40.6,24,75.0,2518
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",04,"Math","Y",66,66,100.0,66,25,37.9,24,36.4,"*","*","*","*",17,25.8,2438
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",04,"Math","N",34,34,100.0,34,"*","*",14,41.2,9,26.5,"*","*","*","*",2466
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"ELA","Y",53,53,100.0,53,16,30.2,14,26.4,15,28.3,8,15.1,23,43.4,2488
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"ELA","N",37,36,97.3,36,6,16.7,9,25.0,13,36.1,8,22.2,21,58.3,2515
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"Math","Y",53,53,100.0,53,25,47.2,15,28.3,"*","*","*","*",13,24.5,2465
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"Math","N",37,37,100.0,37,11,29.7,19,51.4,"*","*","*","*",7,18.9,2490
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",03,"ELA","Y",73,71,97.3,71,29,40.8,23,32.4,"*","*","*","*",19,26.8,2381
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",03,"ELA","N",25,25,100.0,25,8,32.0,9,36.0,"*","*","*","*",8,32.0,2412
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",03,"Math","Y",73,72,98.6,72,29,40.3,26,36.1,"*","*","*","*",17,23.6,2392
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",03,"Math","N",25,25,100.0,25,8,32.0,10,40.0,"*","*","*","*",7,28.0,2407
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"ELA","Y",57,57,100.0,57,17,29.8,19,33.3,"*","*","*","*",21,36.8,2449
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"ELA","N",25,25,100.0,24,7,29.2,7,29.2,"*","*","*","*",10,41.7,2454
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"Math","Y",58,58,100.0,58,"*","*",25,43.1,18,31.0,"*","*","*","*",2459
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"Math","N",25,25,100.0,25,"*","*",7,28.0,7,28.0,"*","*","*","*",2479
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"ELA","Y",59,58,98.3,57,20,35.1,20,35.1,"*","*","*","*",17,29.8,2461
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"ELA","N",28,27,96.4,27,9,33.3,"*","*",9,33.3,"*","*","*","*",2489
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"Math","Y",59,58,98.3,58,30,51.7,19,32.8,"*","*","*","*",9,15.5,2444
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"Math","N",28,28,100.0,28,7,25.0,10,35.7,"*","*","*","*",11,39.3,2491
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"ELA","Y",42,42,100.0,42,"*","*",21,50.0,"*","*","*","*","*","*",2395
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"ELA","N",43,42,97.7,42,"*","*",6,14.3,"*","*","*","*","*","*",2483
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"Math","Y",41,40,97.6,40,20,50.0,13,32.5,"*","*","*","*",7,17.5,2382
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"Math","N",43,43,100.0,43,"*","*",11,25.6,15,34.9,"*","*","*","*",2448
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"ELA","Y",39,39,100.0,39,"*","*",9,23.1,"*","*",7,17.9,"*","*",2440
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"ELA","N",34,33,97.1,33,"*","*","*","*",11,33.3,13,39.4,24,72.7,2515
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"Math","Y",39,39,100.0,39,"*","*",12,30.8,10,25.6,"*","*","*","*",2435
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"Math","N",34,34,100.0,34,"*","*",14,41.2,11,32.4,"*","*","*","*",2499
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"ELA","Y",43,43,100.0,43,"*","*",13,30.2,14,32.6,"*","*","*","*",2488
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"ELA","N",40,38,95.0,38,"*","*",7,18.4,14,36.8,"*","*","*","*",2539
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"Math","Y",43,43,100.0,43,23,53.5,12,27.9,"*","*","*","*",8,18.6,2453
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"Math","N",40,40,100.0,40,9,22.5,14,35.0,"*","*","*","*",17,42.5,2508
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"ELA","Y",31,30,96.8,30,14,46.7,"*","*",8,26.7,"*","*","*","*",2383
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"ELA","N",49,48,98.0,48,"*","*",14,29.2,11,22.9,"*","*","*","*",2458
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"Math","Y",31,30,96.8,30,11,36.7,13,43.3,"*","*","*","*",6,20.0,2383
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"Math","N",49,49,100.0,49,11,22.4,17,34.7,"*","*","*","*",21,42.9,2437
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"ELA","Y",24,24,100.0,24,"*","*",11,45.8,"*","*","*","*","*","*",2439
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"ELA","N",34,34,100.0,34,"*","*",11,32.4,"*","*","*","*","*","*",2491
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"Math","Y",24,24,100.0,24,"*","*",14,58.3,"*","*",0,0.0,"*","*",2423
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"Math","N",34,34,100.0,34,"*","*",13,38.2,"*","*",6,17.6,"*","*",2484
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"ELA","Y",32,32,100.0,32,13,40.6,11,34.4,"*","*","*","*",8,25.0,2456
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"ELA","N",49,47,95.9,47,"*","*",12,25.5,20,42.6,"*","*","*","*",2502
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"Math","Y",32,32,100.0,32,20,62.5,"*","*","*","*",0,0.0,"*","*",2442
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"Math","N",49,47,95.9,47,13,27.7,14,29.8,"*","*","*","*","*","*",2503
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"ELA","Y",96,96,100.0,96,16,16.7,32,33.3,29,30.2,19,19.8,48,50.0,2537
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"ELA","N",123,119,96.7,119,14,11.8,34,28.6,46,38.7,25,21.0,71,59.7,2552
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"Math","Y",96,96,100.0,96,42,43.8,31,32.3,"*","*","*","*",23,24.0,2485
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"Math","N",123,122,99.2,122,40,32.8,38,31.1,"*","*","*","*",44,36.1,2520
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"ELA","Y",90,88,97.8,88,35,39.8,"*","*",27,30.7,"*","*","*","*",2507
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"ELA","N",119,107,89.9,107,"*","*",21,19.6,51,47.7,"*","*","*","*",2565
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"Math","Y",90,89,98.9,89,53,59.6,27,30.3,"*","*","*","*",9,10.1,2465
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,"Math","N",120,113,94.2,113,35,31.0,37,32.7,"*","*","*","*",41,36.3,2525
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"ELA","Y",71,70,98.6,70,"*","*",23,32.9,22,31.4,"*","*","*","*",2536
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"ELA","N",122,121,99.2,121,"*","*",31,25.6,51,42.1,"*","*","*","*",2597
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"Math","Y",71,71,100.0,71,44,62.0,19,26.8,"*","*","*","*",8,11.3,2474
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"Math","N",122,122,100.0,122,38,31.1,32,26.2,"*","*","*","*",52,42.6,2556
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"ELA","Y",111,103,92.8,102,43,42.2,35,34.3,"*","*","*","*",24,23.5,2519
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"ELA","N",259,238,91.9,235,"*","*",74,31.5,71,30.2,"*","*","*","*",2552
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"Math","Y",110,99,90.0,98,71,72.4,20,20.4,"*","*","*","*",7,7.1,2475
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,"Math","N",259,239,92.3,235,149,63.4,46,19.6,"*","*","*","*",40,17.0,2507
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"ELA","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"ELA","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"Math","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"Math","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
