"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",06,"Y",62,62,100.0,62,"*","*",22,35.5,18,29.0,"*","*","*","*",2489
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",06,"N",52,51,98.1,51,"*","*",8,15.7,21,41.2,"*","*","*","*",2578
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",07,"Y",69,69,100.0,69,24,34.8,26,37.7,"*","*","*","*",19,27.5,2507
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",07,"N",47,47,100.0,47,"*","*",16,34.0,14,29.8,"*","*","*","*",2548
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"Y",66,66,100.0,66,"*","*",26,39.4,"*","*",0,0.0,"*","*",2525
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"N",48,47,97.9,47,"*","*",19,40.4,20,42.6,"*","*","*","*",2589
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",03,"Y",32,32,100.0,32,"*","*","*","*",0,0.0,"*","*","*","*",2356
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",03,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",04,"Y",28,28,100.0,28,15,53.6,"*","*","*","*","*","*","*","*",2416
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",04,"N",22,22,100.0,22,11,50.0,"*","*","*","*","*","*","*","*",2432
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"Y",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2460
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",06,"Y",36,36,100.0,36,"*","*","*","*","*","*",0,0.0,"*","*",2451
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",07,"Y",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2497
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"Y",27,27,100.0,27,11,40.7,10,37.0,"*","*","*","*",6,22.2,2492
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"N",23,23,100.0,23,9,39.1,8,34.8,"*","*","*","*",6,26.1,2519
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",03,"Y",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2369
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",03,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2441
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",06,"Y",24,24,100.0,24,"*","*","*","*","*","*",0,0.0,"*","*",2445
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",06,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",07,"Y",30,30,100.0,30,"*","*","*","*","*","*",0,0.0,"*","*",2464
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",07,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"Y",22,22,100.0,22,"*","*","*","*","*","*",0,0.0,"*","*",2476
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",04,"Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2404
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",04,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2460
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",06,"Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2448
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",06,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",07,"Y",56,55,98.2,55,"*","*","*","*","*","*",0,0.0,"*","*",2447
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",07,"N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",03,"Y",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2361
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",03,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",04,"Y",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*",2398
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",04,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",05,"Y",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2422
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",06,"Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2481
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",06,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",07,"Y",41,41,100.0,41,"*","*","*","*","*","*",0,0.0,"*","*",2475
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",07,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",08,"Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2493
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",03,"Y",45,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",03,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",04,"Y",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*",2428
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",04,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"Y",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2461
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",06,"Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2471
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",06,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",07,"Y",41,39,95.1,39,"*","*","*","*","*","*",0,0.0,"*","*",2477
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",07,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"Y",27,27,100.0,27,"*","*","*","*","*","*",0,0.0,"*","*",2520
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",03,"Y",51,50,98.0,50,"*","*","*","*","*","*","*","*","*","*",2400
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",03,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",04,"Y",52,52,100.0,52,"*","*","*","*",13,25.0,"*","*","*","*",2428
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",04,"N",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*",2525
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"Y",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2486
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",06,"Y",45,44,97.8,44,"*","*","*","*","*","*",0,0.0,"*","*",2491
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",06,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",07,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2529
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",07,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2556
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",03,"Y",23,23,100.0,23,"*","*",10,43.5,"*","*","*","*","*","*",2414
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",03,"N",31,31,100.0,31,"*","*",8,25.8,"*","*","*","*","*","*",2453
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",04,"Y",26,26,100.0,26,"*","*","*","*",6,23.1,"*","*","*","*",2409
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",04,"N",28,28,100.0,28,"*","*","*","*",8,28.6,"*","*","*","*",2505
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",05,"Y",23,23,100.0,23,15,65.2,"*","*","*","*","*","*","*","*",2420
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",05,"N",31,31,100.0,31,7,22.6,"*","*","*","*","*","*","*","*",2526
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",06,"Y",26,26,100.0,26,"*","*",8,30.8,8,30.8,"*","*","*","*",2505
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",06,"N",20,20,100.0,20,"*","*",7,35.0,10,50.0,"*","*","*","*",2534
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",07,"Y",20,20,100.0,20,"*","*","*","*",8,40.0,0,0.0,8,40.0,2507
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",07,"N",23,23,100.0,23,"*","*","*","*",12,52.2,"*","*","*","*",2575
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",08,"Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2514
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",08,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",06,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",03,"Y",32,31,96.9,31,"*","*","*","*","*","*","*","*","*","*",2427
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",03,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",04,"Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2431
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",04,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"Y",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2445
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",06,"Y",34,33,97.1,33,"*","*","*","*","*","*","*","*","*","*",2477
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",06,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",07,"Y",40,39,97.5,39,"*","*","*","*","*","*","*","*","*","*",2519
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",07,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"Y",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2495
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",06,"N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2581
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"Y",25,25,100.0,25,8,32.0,"*","*",7,28.0,"*","*","*","*",2538
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"N",72,72,100.0,72,"*","*",12,16.7,35,48.6,"*","*","*","*",2589
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"Y",24,24,100.0,24,12,50.0,"*","*","*","*",0,0.0,"*","*",2489
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"N",70,70,100.0,70,"*","*",22,31.4,"*","*",15,21.4,"*","*",2582
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",04,"Y",80,80,100.0,80,"*","*","*","*","*","*",0,0.0,"*","*",2346
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",04,"N",11,11,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"Y",84,84,100.0,83,"*","*","*","*","*","*",0,0.0,"*","*",2388
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",07,"Y",82,82,100.0,82,"*","*","*","*","*","*",0,0.0,"*","*",2435
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"Y",80,80,100.0,79,"*","*","*","*","*","*","*","*","*","*",2465
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",04,"Y",46,45,97.8,45,"*","*","*","*","*","*",0,0.0,"*","*",2390
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",04,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",06,"Y",39,39,100.0,39,"*","*","*","*","*","*",0,0.0,"*","*",2444
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",06,"N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",07,"Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2499
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",07,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"Y",41,41,100.0,41,"*","*","*","*","*","*",0,0.0,"*","*",2503
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",03,"Y",26,26,100.0,26,9,34.6,"*","*",8,30.8,"*","*","*","*",2398
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",03,"N",20,20,100.0,20,0,0.0,"*","*",8,40.0,"*","*","*","*",2449
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",04,"Y",31,30,96.8,30,"*","*","*","*","*","*","*","*","*","*",2410
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",04,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2468
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",06,"Y",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2495
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"Y",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2483
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2558
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"Y",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2517
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2389
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"Y",68,68,100.0,68,"*","*","*","*","*","*",0,0.0,"*","*",2399
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2485
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,"Y",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2498
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"Y",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2515
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"Y",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2356
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2382
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"Y",38,38,100.0,38,"*","*","*","*","*","*",0,0.0,"*","*",2439
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"Y",37,37,100.0,37,18,48.6,10,27.0,"*","*","*","*",9,24.3,2381
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"N",26,24,92.3,24,6,25.0,7,29.2,"*","*","*","*",11,45.8,2432
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"Y",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2441
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Y",32,30,93.8,30,"*","*","*","*","*","*","*","*","*","*",2443
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"Y",30,30,100.0,30,"*","*","*","*","*","*",0,0.0,"*","*",2445
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"Y",35,35,100.0,35,"*","*","*","*","*","*",0,0.0,"*","*",2466
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"Y",33,33,100.0,33,"*","*",13,39.4,8,24.2,"*","*","*","*",2521
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"N",20,20,100.0,20,"*","*",7,35.0,11,55.0,"*","*","*","*",2574
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",03,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2359
