"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Manchester School District","=""0770011""","Robertson School","=""0771011""",04,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2441
"Manchester School District","=""0770011""","Robertson School","=""0771011""",04,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",05,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2456
"Manchester School District","=""0770011""","Robertson School","=""0771011""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",03,"Y",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2361
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",03,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",05,"Y",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2478
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",03,"Y",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*",2383
"Manchester School District","=""0770011""","Waddell School","=""0771311""",03,"N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",04,"Y",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2431
"Manchester School District","=""0770011""","Waddell School","=""0771311""",04,"N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",05,"Y",34,33,97.1,33,"*","*","*","*","*","*","*","*","*","*",2477
"Manchester School District","=""0770011""","Waddell School","=""0771311""",05,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""",03,"Y",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2373
"Manchester School District","=""0770011""","Washington School","=""0771411""",03,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""",04,"Y",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2403
"Manchester School District","=""0770011""","Washington School","=""0771411""",04,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""",05,"Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2418
"Manchester School District","=""0770011""","Washington School","=""0771411""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",03,"N",40,37,92.5,37,"*","*","*","*","*","*","*","*","*","*",2521
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",04,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2555
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",03,"N",36,35,97.2,35,"*","*",0,0.0,"*","*","*","*","*","*",2525
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",04,"N",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",05,"Y",34,34,100.0,34,"*","*","*","*",8,23.5,11,32.4,19,55.9,2509
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",05,"N",105,93,88.6,93,"*","*","*","*",30,32.3,46,49.5,76,81.7,2578
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",06,"Y",35,33,94.3,33,"*","*",14,42.4,8,24.2,"*","*","*","*",2542
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",06,"N",87,86,98.9,86,"*","*","*","*",34,39.5,41,47.7,75,87.2,2606
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",07,"Y",25,23,92.0,23,"*","*","*","*",7,30.4,7,30.4,14,60.9,2590
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",07,"N",104,90,86.5,90,"*","*","*","*",39,43.3,31,34.4,70,77.8,2611
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",08,"Y",26,24,92.3,24,0,0.0,"*","*",13,54.2,"*","*","*","*",2635
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",08,"N",111,101,91.0,101,"*","*","*","*",36,35.6,49,48.5,85,84.2,2651
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",03,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",03,"N",34,32,94.1,32,"*","*","*","*","*","*","*","*","*","*",2497
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",04,"Y",22,22,100.0,22,"*","*","*","*","*","*",11,50.0,"*","*",2476
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",04,"N",33,31,93.9,31,"*","*","*","*","*","*",19,61.3,"*","*",2540
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",03,"N",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*",2474
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",04,"N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*",2511
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",05,"N",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*",2568
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",06,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2611
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",03,"Y",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2385
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",03,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",04,"Y",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2443
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",04,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",05,"Y",43,43,100.0,43,"*","*","*","*",13,30.2,"*","*","*","*",2469
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",05,"N",23,21,91.3,21,"*","*","*","*",8,38.1,"*","*","*","*",2520
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",03,"Y",97,94,96.9,94,"*","*","*","*","*","*","*","*","*","*",2393
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",03,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",04,"Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*",2459
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",04,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",05,"Y",93,92,98.9,92,"*","*","*","*",23,25.0,"*","*","*","*",2473
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",05,"N",24,24,100.0,24,"*","*","*","*",10,41.7,"*","*","*","*",2522
"Meriden School District","=""0800011""","Hanover School","=""0800311""",03,"Y",55,55,100.0,55,27,49.1,15,27.3,6,10.9,7,12.7,13,23.6,2370
"Meriden School District","=""0800011""","Hanover School","=""0800311""",03,"N",37,37,100.0,37,11,29.7,12,32.4,8,21.6,6,16.2,14,37.8,2408
"Meriden School District","=""0800011""","Hanover School","=""0800311""",04,"Y",52,52,100.0,52,37,71.2,"*","*",8,15.4,"*","*","*","*",2377
"Meriden School District","=""0800011""","Hanover School","=""0800311""",04,"N",33,33,100.0,33,8,24.2,"*","*",7,21.2,"*","*","*","*",2490
"Meriden School District","=""0800011""","Hanover School","=""0800311""",05,"Y",41,41,100.0,41,"*","*",6,14.6,10,24.4,"*","*","*","*",2431
"Meriden School District","=""0800011""","Hanover School","=""0800311""",05,"N",33,33,100.0,33,"*","*",9,27.3,13,39.4,"*","*","*","*",2527
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",03,"Y",65,65,100.0,65,"*","*",22,33.8,21,32.3,"*","*","*","*",2413
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",03,"N",34,34,100.0,34,"*","*","*","*",11,32.4,13,38.2,24,70.6,2463
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",04,"Y",61,61,100.0,61,"*","*",8,13.1,17,27.9,"*","*","*","*",2428
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",04,"N",31,31,100.0,31,"*","*",8,25.8,13,41.9,"*","*","*","*",2473
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",05,"Y",67,66,98.5,66,29,43.9,"*","*",24,36.4,"*","*","*","*",2463
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",05,"N",29,29,100.0,29,7,24.1,"*","*",12,41.4,"*","*","*","*",2494
"Meriden School District","=""0800011""","John Barry School","=""0800511""",03,"Y",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2399
"Meriden School District","=""0800011""","John Barry School","=""0800511""",03,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",04,"Y",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2410
"Meriden School District","=""0800011""","John Barry School","=""0800511""",04,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",05,"Y",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2457
"Meriden School District","=""0800011""","John Barry School","=""0800511""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",06,"Y",151,151,100.0,151,60,39.7,33,21.9,43,28.5,15,9.9,58,38.4,2491
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",06,"N",64,64,100.0,64,12,18.8,13,20.3,19,29.7,20,31.3,39,60.9,2552
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",07,"Y",164,164,100.0,164,61,37.2,49,29.9,43,26.2,11,6.7,54,32.9,2507
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",07,"N",89,89,100.0,89,13,14.6,20,22.5,36,40.4,20,22.5,56,62.9,2576
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",08,"Y",161,160,99.4,160,63,39.4,31,19.4,59,36.9,7,4.4,66,41.3,2527
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",08,"N",88,88,100.0,88,15,17.0,22,25.0,35,39.8,16,18.2,51,58.0,2581
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",03,"Y",77,77,100.0,77,24,31.2,25,32.5,20,26.0,8,10.4,28,36.4,2407
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",03,"N",36,36,100.0,36,6,16.7,7,19.4,10,27.8,13,36.1,23,63.9,2450
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",04,"Y",57,57,100.0,57,28,49.1,"*","*",11,19.3,10,17.5,21,36.8,2431
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",04,"N",35,35,100.0,35,7,20.0,"*","*",12,34.3,11,31.4,23,65.7,2481
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",05,"Y",71,71,100.0,71,36,50.7,"*","*",17,23.9,"*","*","*","*",2453
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",05,"N",37,37,100.0,37,6,16.2,"*","*",18,48.6,"*","*","*","*",2535
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",03,"Y",63,63,100.0,63,"*","*",19,30.2,9,14.3,"*","*","*","*",2389
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",03,"N",22,22,100.0,22,"*","*",6,27.3,9,40.9,"*","*","*","*",2415
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",04,"Y",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2406
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",04,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",05,"Y",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2461
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",05,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",03,"N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2471
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",04,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2497
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",05,"N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2552
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",06,"Y",144,140,97.2,140,70,50.0,42,30.0,"*","*","*","*",28,20.0,2457
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",06,"N",78,76,97.4,76,"*","*",19,25.0,27,35.5,"*","*","*","*",2529
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",07,"Y",143,143,100.0,143,58,40.6,49,34.3,29,20.3,7,4.9,36,25.2,2501
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",07,"N",62,62,100.0,62,9,14.5,19,30.6,27,43.5,7,11.3,34,54.8,2557
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",08,"Y",158,157,99.4,157,58,36.9,58,36.9,"*","*","*","*",41,26.1,2512
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",08,"N",65,65,100.0,65,"*","*",22,33.8,22,33.8,"*","*","*","*",2549
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",03,"Y",30,30,100.0,30,"*","*",13,43.3,"*","*","*","*","*","*",2379
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",03,"N",23,23,100.0,23,"*","*",6,26.1,"*","*","*","*","*","*",2429
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",04,"Y",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2438
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",04,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",05,"Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*",2439
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",03,"Y",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2393
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",03,"N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2484
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",04,"Y",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2409
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",04,"N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2498
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",05,"Y",28,28,100.0,28,14,50.0,8,28.6,"*","*","*","*",6,21.4,2447
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",05,"N",30,30,100.0,30,10,33.3,7,23.3,"*","*","*","*",13,43.3,2477
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",06,"Y",131,130,99.2,130,44,33.8,35,26.9,44,33.8,7,5.4,51,39.2,2495
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",06,"N",184,184,100.0,182,21,11.5,52,28.6,55,30.2,54,29.7,109,59.9,2559
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",03,"N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2460
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",04,"N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2494
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",05,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2531
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",03,"Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2395
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",03,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",05,"Y",20,20,100.0,20,"*","*","*","*","*","*",0,0.0,"*","*",2381
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",03,"N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2481
"Middletown School District","=""0830011""","Moody School","=""0831211""",04,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",04,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2549
"Middletown School District","=""0830011""","Moody School","=""0831211""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",05,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2550
"Middletown School District","=""0830011""","OASIS","=""0830311""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",03,"Y",28,28,100.0,28,"*","*","*","*",7,25.0,8,28.6,15,53.6,2434
"Middletown School District","=""0830011""","Snow School","=""0831111""",03,"N",25,25,100.0,25,"*","*","*","*",9,36.0,13,52.0,22,88.0,2489
"Middletown School District","=""0830011""","Snow School","=""0831111""",04,"Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2468
"Middletown School District","=""0830011""","Snow School","=""0831111""",04,"N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2497
"Middletown School District","=""0830011""","Snow School","=""0831111""",05,"Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2479
"Middletown School District","=""0830011""","Snow School","=""0831111""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",03,"Y",27,27,100.0,27,"*","*",9,33.3,"*","*","*","*","*","*",2389
"Middletown School District","=""0830011""","Spencer School","=""0830111""",03,"N",26,26,100.0,26,"*","*",8,30.8,"*","*","*","*","*","*",2439
"Middletown School District","=""0830011""","Spencer School","=""0830111""",04,"Y",23,23,100.0,23,"*","*","*","*",6,26.1,"*","*","*","*",2428
"Middletown School District","=""0830011""","Spencer School","=""0830111""",04,"N",20,20,100.0,20,"*","*","*","*",7,35.0,"*","*","*","*",2489
"Middletown School District","=""0830011""","Spencer School","=""0830111""",05,"Y",26,26,100.0,26,"*","*","*","*",8,30.8,"*","*","*","*",2485
"Middletown School District","=""0830011""","Spencer School","=""0830111""",05,"N",24,24,100.0,24,"*","*","*","*",14,58.3,"*","*","*","*",2535
"Middletown School District","=""0830011""","Wesley School","=""0831411""",03,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",03,"N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2461
"Middletown School District","=""0830011""","Wesley School","=""0831411""",04,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",04,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2553
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,"Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2479
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,"N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2547
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",07,"Y",160,160,100.0,160,70,43.8,45,28.1,35,21.9,10,6.3,45,28.1,2500
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",07,"N",205,205,100.0,205,35,17.1,30,14.6,91,44.4,49,23.9,140,68.3,2581
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,"Y",132,132,100.0,132,50,37.9,36,27.3,38,28.8,8,6.1,46,34.8,2526
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,"N",174,174,100.0,174,28,16.1,37,21.3,75,43.1,34,19.5,109,62.6,2584
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",03,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2460
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",04,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",04,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2508
