"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"F",35,34,97.1,34,16,47.1,"*","*","*","*","*","*","*","*",2383
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"N",40,39,97.5,39,"*","*",16,41.0,11,28.2,"*","*","*","*",2440
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"F",32,32,100.0,32,6,18.8,10,31.3,"*","*","*","*","*","*",2478
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"N",43,42,97.7,42,"*","*","*","*",13,31.0,22,52.4,35,83.3,2524
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"F",31,27,87.1,27,"*","*",6,22.2,"*","*","*","*","*","*",2516
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"N",35,33,94.3,33,"*","*","*","*",16,48.5,10,30.3,26,78.8,2549
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",11,"N",23,23,100.0,23,"*","*",7,30.4,7,30.4,"*","*","*","*",2599
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"N",57,56,98.2,56,14,25.0,11,19.6,14,25.0,17,30.4,31,55.4,2440
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"N",47,47,100.0,47,6,12.8,10,21.3,15,31.9,16,34.0,31,66.0,2496
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"N",64,64,100.0,64,0,0.0,6,9.4,29,45.3,29,45.3,58,90.6,2578
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"N",58,56,96.6,56,"*","*",16,28.6,26,46.4,"*","*","*","*",2569
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"N",69,67,97.1,67,12,17.9,8,11.9,29,43.3,18,26.9,47,70.1,2584
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",08,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",08,"N",80,77,96.3,77,"*","*","*","*","*","*","*","*","*","*",2569
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",11,"N",93,89,95.7,89,14,15.7,25,28.1,36,40.4,14,15.7,50,56.2,2583
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"N",27,27,100.0,27,"*","*",8,29.6,7,25.9,"*","*","*","*",2417
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"N",21,20,95.2,20,"*","*","*","*",6,30.0,6,30.0,12,60.0,2496
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"N",28,27,96.4,27,"*","*","*","*",11,40.7,7,25.9,18,66.7,2536
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"N",68,66,97.1,65,14,21.5,14,21.5,21,32.3,16,24.6,37,56.9,2439
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"N",56,56,100.0,56,11,19.6,11,19.6,16,28.6,18,32.1,34,60.7,2498
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"N",59,59,100.0,59,13,22.0,8,13.6,19,32.2,19,32.2,38,64.4,2531
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"N",58,57,98.3,57,10,17.5,10,17.5,29,50.9,8,14.0,37,64.9,2544
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",03,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",03,"N",56,56,100.0,55,"*","*","*","*","*","*","*","*","*","*",2448
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",04,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",04,"N",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2517
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"N",49,48,98.0,48,8,16.7,11,22.9,19,39.6,10,20.8,29,60.4,2517
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"N",50,49,98.0,49,"*","*","*","*",25,51.0,11,22.4,36,73.5,2562
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",11,"N",196,186,94.9,186,15,8.1,37,19.9,70,37.6,64,34.4,134,72.0,2637
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,"N",137,135,98.5,135,19,14.1,33,24.4,59,43.7,24,17.8,83,61.5,2569
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,"N",147,144,98.0,144,14,9.7,25,17.4,69,47.9,36,25.0,105,72.9,2602
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"N",28,28,100.0,28,6,21.4,7,25.0,9,32.1,6,21.4,15,53.6,2435
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"N",30,30,100.0,30,9,30.0,"*","*","*","*",10,33.3,"*","*",2482
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"N",27,26,96.3,26,"*","*","*","*",10,38.5,8,30.8,18,69.2,2551
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",06,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",06,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2571
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"N",34,34,100.0,34,"*","*",12,35.3,13,38.2,"*","*","*","*",2551
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"N",41,40,97.6,40,"*","*","*","*",22,55.0,9,22.5,31,77.5,2612
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"N",63,63,100.0,63,"*","*",9,14.3,18,28.6,34,54.0,52,82.5,2493
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",07,"N",81,79,97.5,79,9,11.4,12,15.2,37,46.8,21,26.6,58,73.4,2591
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",08,"N",79,75,94.9,75,7,9.3,21,28.0,31,41.3,16,21.3,47,62.7,2590
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",11,"N",78,78,100.0,78,14,17.9,15,19.2,22,28.2,27,34.6,49,62.8,2618
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"N",59,58,98.3,58,"*","*","*","*",14,24.1,28,48.3,42,72.4,2526
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"N",63,63,100.0,63,"*","*","*","*",22,34.9,29,46.0,51,81.0,2575
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"N",72,71,98.6,71,"*","*","*","*",32,45.1,23,32.4,55,77.5,2580
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",11,"N",287,37,12.9,37,19,51.4,"*","*",9,24.3,"*","*","*","*",2500
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"N",204,196,96.1,196,17,8.7,28,14.3,81,41.3,70,35.7,151,77.0,2552
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"N",261,236,90.4,234,14,6.0,42,17.9,90,38.5,88,37.6,178,76.1,2584
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"N",58,31,53.4,31,"*","*","*","*",8,25.8,19,61.3,27,87.1,2542
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"N",45,43,95.6,43,"*","*","*","*",10,23.3,24,55.8,34,79.1,2485
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"N",52,52,100.0,52,"*","*","*","*",18,34.6,24,46.2,42,80.8,2536
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"N",268,250,93.3,249,8,3.2,41,16.5,119,47.8,81,32.5,200,80.3,2614
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"N",250,215,86.0,214,16,7.5,44,20.6,105,49.1,49,22.9,154,72.0,2609
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",11,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"N",39,39,100.0,39,8,20.5,8,20.5,10,25.6,13,33.3,23,59.0,2452
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"F",33,33,100.0,33,20,60.6,8,24.2,"*","*","*","*","*","*",2404
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"N","*","*","*","*","*","*","*","*",13,41.9,8,25.8,21,67.7,"*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"F","*","*","*","*",15,51.7,"*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"N",37,37,100.0,37,"*","*","*","*",12,32.4,9,24.3,21,56.8,2501
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"N",32,32,100.0,32,"*","*",10,31.3,10,31.3,"*","*","*","*",2456
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"F","*","*","*","*",10,47.6,"*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"N",38,38,100.0,38,"*","*",10,26.3,"*","*",13,34.2,"*","*",2494
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"N",44,44,100.0,44,6,13.6,6,13.6,11,25.0,21,47.7,32,72.7,2552
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"F",192,192,100.0,192,83,43.2,70,36.5,"*","*","*","*",39,20.3,2473
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"N",185,185,100.0,185,25,13.5,54,29.2,67,36.2,39,21.1,106,57.3,2547
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"R",32,32,100.0,31,9,29.0,"*","*",14,45.2,"*","*","*","*",2514
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"F","*","*","*","*",8,40.0,7,35.0,"*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"N",29,29,100.0,29,"*","*","*","*",11,37.9,10,34.5,21,72.4,2462
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,"N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2506
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"N",27,27,100.0,27,"*","*",7,25.9,8,29.6,"*","*","*","*",2506
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,"F",201,196,97.5,195,83,42.6,57,29.2,"*","*","*","*",55,28.2,2494
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,"N",137,133,97.1,133,20,15.0,30,22.6,67,50.4,16,12.0,83,62.4,2566
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,"R",26,25,96.2,25,"*","*",8,32.0,9,36.0,"*","*","*","*",2538
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",08,"F",193,192,99.5,192,87,45.3,54,28.1,42,21.9,9,4.7,51,26.6,2511
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",08,"N",190,189,99.5,189,43,22.8,63,33.3,63,33.3,20,10.6,83,43.9,2555
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",08,"R",33,33,100.0,33,15,45.5,6,18.2,12,36.4,0,0.0,12,36.4,2519
"Manchester School District","=""0770011""","Keeney School","=""0770611""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",03,"N",29,29,100.0,29,"*","*","*","*",11,37.9,10,34.5,21,72.4,2456
"Manchester School District","=""0770011""","Keeney School","=""0770611""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
