"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Gender"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",04,"ELA","F",37,37,100.0,37,0,0.0,"*","*","*","*",25,67.6,"*","*",2558
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",04,"ELA","M",27,25,92.6,25,"*","*","*","*","*","*",17,68.0,"*","*",2550
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",04,"Math","F",37,37,100.0,37,"*","*","*","*",11,29.7,9,24.3,20,54.1,2500
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",04,"Math","M",27,25,92.6,25,"*","*","*","*",8,32.0,10,40.0,18,72.0,2527
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",03,"ELA","F",40,40,100.0,40,"*","*","*","*",20,50.0,11,27.5,31,77.5,2463
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",03,"ELA","M",42,41,97.6,41,"*","*","*","*",16,39.0,11,26.8,27,65.9,2454
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",03,"Math","F",40,40,100.0,40,"*","*","*","*",13,32.5,12,30.0,25,62.5,2458
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",03,"Math","M",42,41,97.6,41,"*","*","*","*",19,46.3,11,26.8,30,73.2,2464
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",04,"ELA","F",51,51,100.0,51,"*","*","*","*",11,21.6,28,54.9,39,76.5,2526
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",04,"ELA","M",42,42,100.0,42,"*","*","*","*",14,33.3,16,38.1,30,71.4,2506
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",04,"Math","F",51,51,100.0,51,"*","*",21,41.2,17,33.3,"*","*","*","*",2493
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",04,"Math","M",42,42,100.0,42,"*","*","*","*",15,35.7,13,31.0,28,66.7,2512
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",11,"ELA","F",199,156,78.4,156,9,5.8,28,17.9,62,39.7,57,36.5,119,76.3,2640
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",11,"ELA","M",213,171,80.3,171,31,18.1,42,24.6,62,36.3,36,21.1,98,57.3,2587
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",11,"Math","F",199,129,64.8,129,35,27.1,34,26.4,37,28.7,23,17.8,60,46.5,2612
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",11,"Math","M",213,155,72.8,155,64,41.3,33,21.3,37,23.9,21,13.5,58,37.4,2574
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",07,"ELA","F",205,202,98.5,202,6,3.0,21,10.4,111,55.0,64,31.7,175,86.6,2622
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",07,"ELA","M",207,206,99.5,206,10,4.9,41,19.9,102,49.5,53,25.7,155,75.2,2602
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",07,"Math","F",205,202,98.5,202,15,7.4,51,25.2,62,30.7,74,36.6,136,67.3,2602
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",07,"Math","M",207,205,99.0,205,11,5.4,42,20.5,61,29.8,91,44.4,152,74.1,2618
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,"ELA","F",205,193,94.1,193,9,4.7,37,19.2,94,48.7,53,27.5,147,76.2,2624
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,"ELA","M",207,201,97.1,201,12,6.0,54,26.9,103,51.2,32,15.9,135,67.2,2595
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,"Math","F",205,193,94.1,193,32,16.6,55,28.5,47,24.4,59,30.6,106,54.9,2593
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,"Math","M",207,202,97.6,202,35,17.3,53,26.2,61,30.2,53,26.2,114,56.4,2592
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,"ELA","F",162,161,99.4,160,8,5.0,23,14.4,56,35.0,73,45.6,129,80.6,2561
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,"ELA","M",177,175,98.9,174,25,14.4,22,12.6,79,45.4,48,27.6,127,73.0,2534
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,"Math","F",162,161,99.4,161,34,21.1,47,29.2,51,31.7,29,18.0,80,49.7,2519
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,"Math","M",177,175,98.9,174,25,14.4,60,34.5,45,25.9,44,25.3,89,51.1,2529
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",06,"ELA","F",174,173,99.4,172,"*","*","*","*",72,41.9,68,39.5,140,81.4,2592
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",06,"ELA","M",215,215,100.0,215,"*","*","*","*",98,45.6,62,28.8,160,74.4,2575
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",06,"Math","F",174,172,98.9,172,9,5.2,48,27.9,60,34.9,55,32.0,115,66.9,2580
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",06,"Math","M",215,215,100.0,215,15,7.0,43,20.0,69,32.1,88,40.9,157,73.0,2594
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",03,"ELA","F",35,34,97.1,34,"*","*","*","*",9,26.5,15,44.1,24,70.6,2471
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",03,"ELA","M",34,34,100.0,34,"*","*","*","*",12,35.3,16,47.1,28,82.4,2473
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",03,"Math","F",35,35,100.0,35,"*","*","*","*",18,51.4,"*","*","*","*",2435
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",03,"Math","M",34,34,100.0,34,"*","*","*","*",19,55.9,"*","*","*","*",2456
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",04,"ELA","F",49,49,100.0,49,"*","*",13,26.5,20,40.8,"*","*","*","*",2496
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",04,"ELA","M",43,43,100.0,43,"*","*","*","*",14,32.6,16,37.2,30,69.8,2501
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",04,"Math","F",49,49,100.0,49,"*","*",22,44.9,17,34.7,"*","*","*","*",2465
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",04,"Math","M",43,43,100.0,43,"*","*",13,30.2,16,37.2,"*","*","*","*",2502
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",03,"ELA","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",03,"ELA","M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",03,"Math","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",03,"Math","M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",04,"ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",04,"Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,"ELA","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,"ELA","M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,"Math","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,"Math","M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",06,"ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",06,"Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",11,"ELA","F",72,72,100.0,72,8,11.1,21,29.2,27,37.5,16,22.2,43,59.7,2615
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",11,"ELA","M",65,65,100.0,65,25,38.5,11,16.9,19,29.2,10,15.4,29,44.6,2553
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",11,"Math","F",72,72,100.0,72,31,43.1,19,26.4,"*","*","*","*",22,30.6,2558
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",11,"Math","M",65,65,100.0,65,34,52.3,18,27.7,"*","*","*","*",13,20.0,2540
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",06,"ELA","F",91,85,93.4,85,"*","*",20,23.5,30,35.3,"*","*","*","*",2540
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",06,"ELA","M",89,79,88.8,79,25,31.6,29,36.7,"*","*","*","*",25,31.6,2496
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",06,"Math","F",91,86,94.5,86,21,24.4,30,34.9,21,24.4,14,16.3,35,40.7,2535
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",06,"Math","M",89,80,89.9,79,22,27.8,30,38.0,15,19.0,12,15.2,27,34.2,2512
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",07,"ELA","F",82,82,100.0,82,"*","*",25,30.5,41,50.0,"*","*","*","*",2582
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",07,"ELA","M",79,78,98.7,78,"*","*",20,25.6,19,24.4,"*","*","*","*",2509
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",07,"Math","F",82,81,98.8,81,16,19.8,40,49.4,14,17.3,11,13.6,25,30.9,2541
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",07,"Math","M",79,78,98.7,78,34,43.6,18,23.1,18,23.1,8,10.3,26,33.3,2510
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,"ELA","F",81,81,100.0,81,"*","*",33,40.7,25,30.9,"*","*","*","*",2545
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,"ELA","M",79,74,93.7,74,37,50.0,18,24.3,"*","*","*","*",19,25.7,2503
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,"Math","F",81,81,100.0,81,38,46.9,31,38.3,"*","*","*","*",12,14.8,2507
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,"Math","M",79,74,93.7,74,41,55.4,21,28.4,"*","*","*","*",12,16.2,2493
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",03,"ELA","F",63,61,96.8,61,"*","*",14,23.0,"*","*",31,50.8,"*","*",2478
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",03,"ELA","M",82,75,91.5,75,"*","*","*","*",27,36.0,23,30.7,50,66.7,2455
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",03,"Math","F",63,61,96.8,61,14,23.0,17,27.9,16,26.2,14,23.0,30,49.2,2438
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",03,"Math","M",82,75,91.5,75,13,17.3,14,18.7,35,46.7,13,17.3,48,64.0,2448
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",04,"ELA","F",65,64,98.5,64,6,9.4,7,10.9,18,28.1,33,51.6,51,79.7,2522
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",04,"ELA","M",79,78,98.7,78,18,23.1,22,28.2,16,20.5,22,28.2,38,48.7,2476
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",04,"Math","F",65,64,98.5,64,"*","*",22,34.4,27,42.2,"*","*","*","*",2474
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",04,"Math","M",79,78,98.7,78,"*","*",28,35.9,28,35.9,"*","*","*","*",2473
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,"ELA","F",85,84,98.8,84,7,8.3,22,26.2,23,27.4,32,38.1,55,65.5,2548
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,"ELA","M",59,58,98.3,58,9,15.5,12,20.7,21,36.2,16,27.6,37,63.8,2533
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,"Math","F",85,84,98.8,84,18,21.4,36,42.9,14,16.7,16,19.0,30,35.7,2508
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,"Math","M",59,58,98.3,58,14,24.1,16,27.6,16,27.6,12,20.7,28,48.3,2518
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",03,"ELA","F",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",03,"ELA","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",03,"Math","F",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",03,"Math","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",04,"ELA","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",04,"ELA","M",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",04,"Math","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",04,"Math","M",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,"ELA","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,"ELA","M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,"Math","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,"Math","M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",06,"ELA","F",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",06,"ELA","M",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",06,"Math","F",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",06,"Math","M",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",07,"ELA","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",07,"ELA","M",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",07,"Math","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",07,"Math","M",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,"ELA","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,"ELA","M",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,"Math","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,"Math","M",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",03,"ELA","F",20,20,100.0,20,"*","*","*","*",7,35.0,8,40.0,15,75.0,2476
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",03,"ELA","M",28,28,100.0,28,"*","*","*","*",10,35.7,12,42.9,22,78.6,2477
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",03,"Math","F",20,20,100.0,20,"*","*",8,40.0,8,40.0,"*","*","*","*",2434
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",03,"Math","M",28,28,100.0,28,"*","*",6,21.4,14,50.0,"*","*","*","*",2465
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",04,"ELA","F",25,25,100.0,25,"*","*","*","*",7,28.0,"*","*","*","*",2515
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",04,"ELA","M",33,33,100.0,33,"*","*","*","*",10,30.3,"*","*","*","*",2451
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",04,"Math","F",25,25,100.0,25,"*","*",12,48.0,9,36.0,"*","*","*","*",2469
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",04,"Math","M",33,33,100.0,33,"*","*",17,51.5,9,27.3,"*","*","*","*",2457
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,"ELA","F",31,29,93.5,29,7,24.1,7,24.1,6,20.7,9,31.0,15,51.7,2521
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,"ELA","M",35,35,100.0,35,10,28.6,9,25.7,10,28.6,6,17.1,16,45.7,2489
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,"Math","F",31,30,96.8,30,17,56.7,"*","*","*","*","*","*","*","*",2467
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,"Math","M",35,35,100.0,35,16,45.7,"*","*","*","*","*","*","*","*",2458
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",03,"ELA","F",25,25,100.0,25,0,0.0,"*","*","*","*","*","*","*","*",2504
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",03,"ELA","M",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*",2427
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",03,"Math","F",25,25,100.0,25,"*","*",8,32.0,10,40.0,"*","*","*","*",2461
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",03,"Math","M",26,25,96.2,25,"*","*",9,36.0,6,24.0,"*","*","*","*",2415
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",04,"ELA","F",29,29,100.0,29,"*","*","*","*",6,20.7,16,55.2,22,75.9,2526
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",04,"ELA","M",31,30,96.8,30,"*","*","*","*",6,20.0,13,43.3,19,63.3,2502
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",04,"Math","F",29,29,100.0,29,"*","*",8,27.6,10,34.5,"*","*","*","*",2490
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",04,"Math","M",31,31,100.0,31,"*","*",9,29.0,17,54.8,"*","*","*","*",2493
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,"ELA","F",27,27,100.0,27,"*","*","*","*",13,48.1,6,22.2,19,70.4,2538
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,"ELA","M",31,27,87.1,27,"*","*","*","*",13,48.1,7,25.9,20,74.1,2540
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,"Math","F",27,27,100.0,27,"*","*",8,29.6,8,29.6,"*","*","*","*",2521
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,"Math","M",31,27,87.1,27,"*","*",8,29.6,"*","*",11,40.7,"*","*",2555
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",03,"ELA","F",22,22,100.0,22,"*","*","*","*",7,31.8,9,40.9,16,72.7,2460
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",03,"ELA","M",26,25,96.2,25,"*","*","*","*",7,28.0,8,32.0,15,60.0,2439
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",03,"Math","F",22,22,100.0,22,"*","*","*","*",10,45.5,0,0.0,10,45.5,2419
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",03,"Math","M",26,25,96.2,25,"*","*",7,28.0,8,32.0,"*","*","*","*",2416
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",04,"ELA","F",23,23,100.0,23,"*","*","*","*",9,39.1,10,43.5,19,82.6,2511
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",04,"ELA","M",30,29,96.7,29,"*","*","*","*",8,27.6,13,44.8,21,72.4,2507
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",04,"Math","F",23,23,100.0,23,"*","*",11,47.8,7,30.4,"*","*","*","*",2486
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",04,"Math","M",30,29,96.7,29,"*","*",8,27.6,12,41.4,"*","*","*","*",2504
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"ELA","F",26,26,100.0,26,"*","*","*","*",13,50.0,7,26.9,20,76.9,2542
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"ELA","M",32,32,100.0,32,"*","*","*","*",10,31.3,7,21.9,17,53.1,2515
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"Math","F",26,26,100.0,26,8,30.8,"*","*",9,34.6,"*","*","*","*",2508
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"Math","M",32,32,100.0,32,"*","*",11,34.4,12,37.5,"*","*","*","*",2512
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",11,"ELA","F",136,10,7.4,0,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",11,"ELA","M",122,9,7.4,0,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",11,"Math","F",136,0,0.0,0,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",11,"Math","M",122,"*","*",0,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"ELA","F",123,113,91.9,112,12,10.7,46,41.1,39,34.8,15,13.4,54,48.2,2539
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"ELA","M",114,109,95.6,109,32,29.4,33,30.3,33,30.3,11,10.1,44,40.4,2497
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"Math","F",123,112,91.1,112,30,26.8,56,50.0,17,15.2,9,8.0,26,23.2,2513
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,"Math","M",114,111,97.4,111,34,30.6,52,46.8,18,16.2,7,6.3,25,22.5,2499
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"ELA","F",131,113,86.3,113,21,18.6,38,33.6,43,38.1,11,9.7,54,47.8,2546
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"ELA","M",143,136,95.1,136,54,39.7,41,30.1,28,20.6,13,9.6,41,30.1,2513
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"Math","F",131,114,87.0,114,29,25.4,54,47.4,21,18.4,10,8.8,31,27.2,2527
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,"Math","M",143,138,96.5,138,36,26.1,52,37.7,27,19.6,23,16.7,50,36.2,2536
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"ELA","F",112,104,92.9,104,13,12.5,27,26.0,48,46.2,16,15.4,64,61.5,2589
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"ELA","M",143,143,100.0,143,42,29.4,49,34.3,39,27.3,13,9.1,52,36.4,2537
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"Math","F",112,106,94.6,106,20,18.9,39,36.8,28,26.4,19,17.9,47,44.3,2571
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"Math","M",143,143,100.0,143,39,27.3,49,34.3,30,21.0,25,17.5,55,38.5,2561
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"ELA","F",33,30,90.9,30,"*","*",8,26.7,"*","*",14,46.7,"*","*",2464
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"ELA","M",40,37,92.5,37,"*","*",6,16.2,"*","*",14,37.8,"*","*",2466
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"Math","F",33,30,90.9,30,"*","*",8,26.7,11,36.7,"*","*","*","*",2435
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"Math","M",40,37,92.5,37,"*","*",12,32.4,13,35.1,"*","*","*","*",2454
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"ELA","F",27,27,100.0,27,"*","*","*","*",7,25.9,7,25.9,14,51.9,2479
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"ELA","M",32,32,100.0,32,"*","*","*","*",11,34.4,11,34.4,22,68.8,2500
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"Math","F",27,27,100.0,27,"*","*",7,25.9,"*","*","*","*","*","*",2463
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"Math","M",32,32,100.0,32,"*","*",13,40.6,"*","*","*","*","*","*",2505
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"ELA","F",44,43,97.7,43,"*","*","*","*",12,27.9,11,25.6,23,53.5,2517
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"ELA","M",38,37,97.4,37,"*","*","*","*",17,45.9,9,24.3,26,70.3,2520
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"Math","F",44,43,97.7,43,17,39.5,17,39.5,"*","*","*","*",9,20.9,2474
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"Math","M",38,37,97.4,37,12,32.4,6,16.2,"*","*","*","*",19,51.4,2502
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,"ELA","F",21,21,100.0,21,0,0.0,"*","*","*","*",13,61.9,"*","*",2501
