"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y",30,30,100.0,30,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Y",131,128,97.7,126,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Y",695,672,96.7,671,437,65.1,164,24.4,"*","*","*","*",70,10.4
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",71,71,100.0,71,33,46.5,21,29.6,"*","*","*","*",17,23.9
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Y",685,675,98.5,671,417,62.1,183,27.3,"*","*","*","*",71,10.6
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",84,84,100.0,84,26,31.0,35,41.7,"*","*","*","*",23,27.4
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Y",298,277,93.0,276,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Y",243,240,98.8,239,126,52.7,64,26.8,"*","*","*","*",49,20.5
"New Britain School District","=""0890011""","Smith School","=""0891311""","N",37,36,97.3,36,12,33.3,13,36.1,"*","*",10,27.8,"*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",208,205,98.6,205,115,56.1,44,21.5,"*","*","*","*",46,22.4
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",35,35,100.0,35,11,31.4,10,28.6,"*","*","*","*",14,40.0
"New Canaan School District","=""0900011""","East School","=""0900411""","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","N",226,224,99.1,224,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Y",31,31,100.0,31,"*","*",14,45.2,6,19.4,"*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N",241,234,97.1,234,"*","*",21,9.0,93,39.7,"*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Y",132,126,95.5,125,32,25.6,53,42.4,33,26.4,7,5.6,40,32.0
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",1158,1133,97.8,1132,23,2.0,145,12.8,476,42.0,488,43.1,964,85.2
"New Canaan School District","=""0900011""","South School","=""0900211""","Y",26,23,88.5,23,"*","*",10,43.5,"*","*","*","*","*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","N",219,211,96.3,211,"*","*",17,8.1,"*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","N",181,180,99.4,180,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y",98,91,92.9,89,31,34.8,19,21.3,28,31.5,11,12.4,39,43.8
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N",424,407,96.0,407,35,8.6,60,14.7,154,37.8,158,38.8,312,76.7
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Y",21,14,66.7,14,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",209,94,45.0,94,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y",118,111,94.1,110,39,35.5,32,29.1,27,24.5,12,10.9,39,35.5
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",506,484,95.7,484,26,5.4,105,21.7,230,47.5,123,25.4,353,72.9
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Y",55,53,96.4,53,22,41.5,"*","*",16,30.2,"*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N",249,239,96.0,237,"*","*",27,11.4,93,39.2,"*","*","*","*"
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",124,124,100.0,123,70,56.9,30,24.4,21,17.1,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",168,167,99.4,167,35,21.0,40,24.0,48,28.7,"*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",130,126,96.9,126,55,43.7,34,27.0,27,21.4,10,7.9,37,29.4
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",196,190,96.9,190,17,8.9,55,28.9,88,46.3,30,15.8,118,62.1
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",209,203,97.1,203,124,61.1,56,27.6,"*","*","*","*",23,11.3
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",86,86,100.0,86,39,45.3,33,38.4,"*","*","*","*",14,16.3
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",200,199,99.5,199,117,58.8,57,28.6,"*","*","*","*",25,12.6
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",120,120,100.0,120,45,37.5,40,33.3,"*","*","*","*",35,29.2
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",171,167,97.7,167,91,54.5,50,29.9,"*","*","*","*",26,15.6
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",92,87,94.6,87,"*","*",28,32.2,32,36.8,"*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",183,182,99.5,182,85,46.7,56,30.8,31,17.0,10,5.5,41,22.5
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",97,97,100.0,97,18,18.6,30,30.9,34,35.1,15,15.5,49,50.5
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",221,221,100.0,221,96,43.4,72,32.6,"*","*","*","*",53,24.0
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",232,232,100.0,232,"*","*",60,25.9,95,40.9,"*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",209,206,98.6,206,105,51.0,51,24.8,39,18.9,11,5.3,50,24.3
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",89,88,98.9,88,24,27.3,36,40.9,21,23.9,7,8.0,28,31.8
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y",153,150,98.0,150,83,55.3,44,29.3,"*","*","*","*",23,15.3
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",41,41,100.0,41,14,34.1,12,29.3,"*","*","*","*",15,36.6
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",307,268,87.3,267,155,58.1,71,26.6,"*","*","*","*",41,15.4
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",49,49,100.0,49,23,46.9,13,26.5,"*","*","*","*",13,26.5
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",308,307,99.7,306,183,59.8,74,24.2,"*","*","*","*",49,16.0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",58,57,98.3,57,18,31.6,18,31.6,"*","*","*","*",21,36.8
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",213,208,97.7,206,83,40.3,80,38.8,"*","*","*","*",43,20.9
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",51,50,98.0,50,"*","*",20,40.0,14,28.0,"*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",256,253,98.8,253,105,41.5,86,34.0,46,18.2,16,6.3,62,24.5
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",125,123,98.4,123,28,22.8,42,34.1,35,28.5,18,14.6,53,43.1
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y",88,82,93.2,81,"*","*",26,32.1,23,28.4,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N",50,49,98.0,49,"*","*",9,18.4,29,59.2,"*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y",124,122,98.4,122,57,46.7,38,31.1,21,17.2,6,4.9,27,22.1
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",127,126,99.2,126,24,19.0,34,27.0,41,32.5,27,21.4,68,54.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y",27,27,100.0,27,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",181,180,99.4,180,82,45.6,45,25.0,43,23.9,10,5.6,53,29.4
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",98,98,100.0,98,22,22.4,36,36.7,29,29.6,11,11.2,40,40.8
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",73,70,95.9,70,24,34.3,24,34.3,"*","*","*","*",22,31.4
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",247,240,97.2,240,"*","*",56,23.3,116,48.3,"*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",494,422,85.4,414,286,69.1,91,22.0,"*","*","*","*",37,8.9
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",53,52,98.1,51,17,33.3,19,37.3,"*","*","*","*",15,29.4
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Y",39,36,92.3,35,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",249,245,98.4,244,125,51.2,70,28.7,"*","*","*","*",49,20.1
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",43,42,97.7,42,"*","*",17,40.5,13,31.0,"*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y",95,91,95.8,91,68,74.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N",40,39,97.5,39,20,51.3,12,30.8,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",169,114,67.5,104,88,84.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",71,51,71.8,44,36,81.8,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",164,160,97.6,159,73,45.9,48,30.2,"*","*","*","*",38,23.9
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",94,92,97.9,92,"*","*",20,21.7,41,44.6,"*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",281,280,99.6,280,157,56.1,81,28.9,"*","*","*","*",42,15.0
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",60,59,98.3,59,"*","*",16,27.1,24,40.7,"*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",183,181,98.9,181,81,44.8,62,34.3,29,16.0,9,5.0,38,21.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",49,49,100.0,47,10,21.3,17,36.2,11,23.4,9,19.1,20,42.6
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",191,191,100.0,191,93,48.7,54,28.3,"*","*","*","*",44,23.0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",106,105,99.1,105,"*","*",35,33.3,31,29.5,"*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",125,122,97.6,121,75,62.0,32,26.4,"*","*","*","*",14,11.6
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",41,40,97.6,40,22,55.0,10,25.0,"*","*","*","*",8,20.0
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",163,162,99.4,162,65,40.1,"*","*",46,28.4,"*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",136,134,98.5,134,"*","*",40,29.9,50,37.3,"*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",63,15,23.8,14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",36,8,22.2,8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y",34,28,82.4,28,18,64.3,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N",24,22,91.7,21,9,42.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Y",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",225,220,97.8,220,106,48.2,63,28.6,37,16.8,14,6.4,51,23.2
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",166,161,97.0,161,41,25.5,47,29.2,56,34.8,17,10.6,73,45.3
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",39,33,84.6,33,13,39.4,10,30.3,"*","*","*","*",10,30.3
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",37,35,94.6,35,12,34.3,8,22.9,"*","*","*","*",15,42.9
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Y",114,113,99.1,113,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",260,248,95.4,248,154,62.1,67,27.0,21,8.5,6,2.4,27,10.9
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",38,36,94.7,36,18,50.0,12,33.3,6,16.7,0,0.0,6,16.7
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Y",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",171,171,100.0,170,81,47.6,51,30.0,"*","*","*","*",38,22.4
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",63,63,100.0,63,"*","*",21,33.3,21,33.3,"*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",176,86,48.9,78,50,64.1,18,23.1,"*","*","*","*",10,12.8
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",123,53,43.1,49,18,36.7,"*","*",14,28.6,"*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",88,63,71.6,61,"*","*",17,27.9,14,23.0,"*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",187,180,96.3,180,"*","*","*","*",53,29.4,109,60.6,162,90.0
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",242,228,94.2,227,"*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",536,523,97.6,516,238,46.1,168,32.6,102,19.8,8,1.6,110,21.3
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",66,65,98.5,64,15,23.4,19,29.7,24,37.5,6,9.4,30,46.9
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",238,235,98.7,235,"*","*",68,28.9,57,24.3,"*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",25,25,100.0,25,"*","*","*","*",10,40.0,6,24.0,16,64.0
"New London School District","=""0950011""","New London High School","=""0956111""","Y",153,146,95.4,143,"*","*",50,35.0,43,30.1,"*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","N",50,50,100.0,49,"*","*",15,30.6,"*","*",18,36.7,"*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",200,196,98.0,195,62,31.8,"*","*",46,23.6,"*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",49,48,98.0,48,"*","*","*","*",21,43.8,17,35.4,38,79.2
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Y",38,38,100.0,38,14,36.8,11,28.9,"*","*","*","*",13,34.2
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","N",75,75,100.0,75,"*","*",19,25.3,22,29.3,"*","*","*","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Y",31,29,93.5,29,"*","*",8,27.6,8,27.6,"*","*","*","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","N",56,54,96.4,54,"*","*",16,29.6,21,38.9,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",49,37,75.5,37,"*","*",14,37.8,10,27.0,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",252,215,85.3,209,"*","*",64,30.6,71,34.0,"*","*","*","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Y",29,26,89.7,26,"*","*",9,34.6,9,34.6,"*","*","*","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","N",85,83,97.6,83,"*","*",19,22.9,31,37.3,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",307,292,95.1,290,134,46.2,63,21.7,74,25.5,19,6.6,93,32.1
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",697,670,96.1,670,88,13.1,141,21.0,240,35.8,201,30.0,441,65.8
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",198,172,86.9,172,80,46.5,57,33.1,"*","*","*","*",35,20.3
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",479,423,88.3,423,"*","*",133,31.4,172,40.7,"*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Y",46,45,97.8,45,8,17.8,17,37.8,12,26.7,8,17.8,20,44.4
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",127,127,100.0,127,10,7.9,18,14.2,41,32.3,58,45.7,99,78.0
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Y",44,44,100.0,44,16,36.4,12,27.3,10,22.7,6,13.6,16,36.4
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",72,72,100.0,72,6,8.3,16,22.2,17,23.6,33,45.8,50,69.4
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Y",54,53,98.1,53,17,32.1,19,35.8,8,15.1,9,17.0,17,32.1
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",116,116,100.0,116,7,6.0,25,21.6,31,26.7,53,45.7,84,72.4
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",174,172,98.9,172,48,27.9,51,29.7,56,32.6,17,9.9,73,42.4
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",506,503,99.4,503,32,6.4,86,17.1,239,47.5,146,29.0,385,76.5
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",199,197,99.0,197,60,30.5,61,31.0,62,31.5,14,7.1,76,38.6
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",415,414,99.8,414,29,7.0,98,23.7,192,46.4,95,22.9,287,69.3
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",93,79,84.9,77,29,37.7,27,35.1,"*","*","*","*",21,27.3
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",203,186,91.6,177,"*","*",63,35.6,72,40.7,"*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Y",47,47,100.0,47,"*","*",14,29.8,19,40.4,"*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N",100,100,100.0,100,"*","*",21,21.0,34,34.0,"*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Y",31,31,100.0,31,"*","*",10,32.3,9,29.0,"*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N",121,121,100.0,121,"*","*",21,17.4,38,31.4,"*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Y",26,25,96.2,25,"*","*","*","*",6,24.0,7,28.0,13,52.0
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N",115,114,99.1,114,"*","*","*","*",23,20.2,83,72.8,106,93.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Y",29,28,96.6,28,"*","*",9,32.1,8,28.6,"*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",146,146,100.0,146,"*","*","*","*",53,36.3,60,41.1,113,77.4
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",48,31,64.6,31,11,35.5,"*","*",10,32.3,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",364,296,81.3,296,29,9.8,"*","*",114,38.5,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",113,111,98.2,111,19,17.1,43,38.7,43,38.7,6,5.4,49,44.1
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",711,691,97.2,691,18,2.6,110,15.9,367,53.1,196,28.4,563,81.5
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",116,114,98.3,112,29,25.9,34,30.4,39,34.8,10,8.9,49,43.8
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",612,610,99.7,609,20,3.3,82,13.5,266,43.7,241,39.6,507,83.3
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Y",25,24,96.0,24,"*","*",7,29.2,"*","*",6,25.0,"*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N",136,136,100.0,136,"*","*",27,19.9,"*","*",53,39.0,"*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",36,36,100.0,36,17,47.2,"*","*","*","*",0,0.0,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",101,101,100.0,101,"*","*",18,17.8,"*","*",26,25.7,"*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",148,145,98.0,145,78,53.8,42,29.0,"*","*","*","*",25,17.2
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",353,334,94.6,334,"*","*",103,30.8,127,38.0,"*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",110,107,97.3,107,28,26.2,29,27.1,28,26.2,22,20.6,50,46.7
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",323,313,96.9,313,23,7.3,66,21.1,89,28.4,135,43.1,224,71.6
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y",61,56,91.8,56,21,37.5,16,28.6,"*","*","*","*",19,33.9
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",100,98,98.0,98,"*","*",21,21.4,42,42.9,"*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y",43,41,95.3,41,15,36.6,"*","*",12,29.3,"*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",129,129,100.0,129,"*","*",31,24.0,38,29.5,"*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",56,53,94.6,53,12,22.6,12,22.6,16,30.2,13,24.5,29,54.7
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",113,110,97.3,110,7,6.4,17,15.5,35,31.8,51,46.4,86,78.2
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",39,39,100.0,39,"*","*","*","*",11,28.2,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",120,118,98.3,118,"*","*","*","*",43,36.4,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",54,"*","*",0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",204,"*","*",0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",153,146,95.4,145,71,49.0,49,33.8,"*","*","*","*",25,17.2
