"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",06,"ELA","N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2573
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",06,"Math","F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",06,"Math","N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2566
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"ELA","N",80,80,100.0,80,12,15.0,15,18.8,36,45.0,17,21.3,53,66.3,2580
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"Math","N",80,80,100.0,80,13,16.3,32,40.0,16,20.0,19,23.8,35,43.8,2560
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"ELA","N",72,72,100.0,72,"*","*",22,30.6,22,30.6,"*","*","*","*",2578
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"Math","F","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"Math","N",72,72,100.0,72,19,26.4,21,29.2,"*","*","*","*",32,44.4,2575
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",03,"ELA","F",66,64,97.0,64,43,67.2,"*","*","*","*",0,0.0,"*","*",2328
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",03,"ELA","N",21,20,95.2,20,16,80.0,"*","*","*","*","*","*","*","*",2324
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",03,"Math","F",66,63,95.5,63,46,73.0,"*","*","*","*",0,0.0,"*","*",2330
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",03,"Math","N",21,20,95.2,20,12,60.0,"*","*","*","*",0,0.0,"*","*",2362
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",04,"ELA","F",59,59,100.0,59,46,78.0,"*","*","*","*",0,0.0,"*","*",2361
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",04,"ELA","N",32,32,100.0,30,25,83.3,"*","*",0,0.0,"*","*","*","*",2337
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",04,"Math","F",59,58,98.3,58,42,72.4,"*","*","*","*",0,0.0,"*","*",2373
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",04,"Math","N",32,32,100.0,28,25,89.3,"*","*","*","*","*","*","*","*",2355
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"ELA","F",56,56,100.0,56,36,64.3,"*","*","*","*",0,0.0,"*","*",2406
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"ELA","N",35,35,100.0,34,28,82.4,"*","*","*","*",0,0.0,"*","*",2376
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"Math","F",56,56,100.0,56,"*","*","*","*",0,0.0,0,0.0,0,0.0,2372
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"Math","N",35,35,100.0,34,"*","*","*","*",0,0.0,0,0.0,0,0.0,2381
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"ELA","F",66,66,100.0,66,40,60.6,19,28.8,"*","*","*","*",7,10.6,2423
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"Math","F",66,66,100.0,65,50,76.9,"*","*","*","*",0,0.0,"*","*",2399
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",07,"ELA","F",59,59,100.0,59,31,52.5,"*","*","*","*",0,0.0,"*","*",2460
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",07,"ELA","N",40,40,100.0,40,29,72.5,"*","*",6,15.0,"*","*","*","*",2439
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",07,"Math","F",59,58,98.3,58,"*","*","*","*",0,0.0,0,0.0,0,0.0,2431
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",07,"Math","N",40,40,100.0,40,33,82.5,"*","*","*","*","*","*","*","*",2411
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"ELA","F",52,52,100.0,52,22,42.3,17,32.7,"*","*","*","*","*","*",2498
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"ELA","N",34,34,100.0,33,25,75.8,"*","*","*","*",0,0.0,"*","*",2427
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"Math","F",52,52,100.0,52,40,76.9,"*","*","*","*","*","*","*","*",2447
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"Math","N",35,33,94.3,31,29,93.5,"*","*","*","*",0,0.0,"*","*",2428
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",03,"ELA","F",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2367
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",03,"ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",03,"Math","F",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2372
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",03,"Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",04,"ELA","F",39,38,97.4,38,"*","*","*","*","*","*",0,0.0,"*","*",2397
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",04,"ELA","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",04,"Math","F",39,38,97.4,38,"*","*","*","*","*","*",0,0.0,"*","*",2406
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",04,"Math","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"ELA","F",41,41,100.0,41,"*","*","*","*","*","*",0,0.0,"*","*",2435
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"ELA","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"Math","F",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2434
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"Math","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",06,"ELA","F",37,37,100.0,37,"*","*","*","*","*","*",0,0.0,"*","*",2444
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",06,"ELA","N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",06,"Math","F",37,37,100.0,37,"*","*","*","*",0,0.0,"*","*","*","*",2420
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",06,"Math","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",07,"ELA","F",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2502
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",07,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",07,"Math","F",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2494
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",07,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"ELA","F",38,38,100.0,38,"*","*","*","*","*","*",0,0.0,"*","*",2508
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"Math","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2486
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",03,"ELA","F",23,23,100.0,23,"*","*",6,26.1,7,30.4,"*","*","*","*",2399
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",03,"ELA","N",23,23,100.0,23,"*","*",9,39.1,9,39.1,"*","*","*","*",2442
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",03,"Math","F",23,23,100.0,23,"*","*",11,47.8,"*","*",0,0.0,"*","*",2408
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",03,"Math","N",23,23,100.0,23,"*","*",8,34.8,"*","*","*","*","*","*",2438
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",04,"ELA","F",23,22,95.7,22,12,54.5,"*","*","*","*","*","*","*","*",2411
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",04,"ELA","N",24,24,100.0,24,10,41.7,"*","*","*","*","*","*","*","*",2455
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",04,"Math","F",23,22,95.7,22,"*","*","*","*",0,0.0,0,0.0,0,0.0,2410
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",04,"Math","N",24,24,100.0,24,"*","*",11,45.8,6,25.0,"*","*","*","*",2464
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"ELA","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2472
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"Math","F",34,34,100.0,34,"*","*","*","*","*","*",0,0.0,"*","*",2425
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",06,"ELA","F",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2500
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",06,"ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",06,"Math","F",24,24,100.0,24,"*","*","*","*","*","*",0,0.0,"*","*",2475
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",06,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"ELA","N",28,28,100.0,28,"*","*",14,50.0,6,21.4,"*","*","*","*",2530
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"Math","N",28,28,100.0,28,13,46.4,"*","*",6,21.4,"*","*","*","*",2512
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"ELA","F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2521
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"ELA","N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"Math","F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2493
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"Math","N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"ELA","F",38,38,100.0,38,13,34.2,15,39.5,"*","*","*","*",10,26.3,2392
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"Math","F",38,38,100.0,38,12,31.6,17,44.7,"*","*","*","*",9,23.7,2401
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"ELA","F",54,54,100.0,54,31,57.4,13,24.1,10,18.5,0,0.0,10,18.5,2396
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"Math","F",54,54,100.0,54,26,48.1,22,40.7,"*","*","*","*","*","*",2410
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"Math","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"ELA","F",39,39,100.0,39,"*","*","*","*","*","*",0,0.0,"*","*",2414
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"ELA","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"Math","F",39,39,100.0,39,"*","*","*","*",0,0.0,0,0.0,0,0.0,2405
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"Math","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"ELA","F",34,34,100.0,34,9,26.5,16,47.1,"*","*","*","*",9,26.5,2487
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"Math","F",34,34,100.0,34,18,52.9,12,35.3,"*","*","*","*","*","*",2455
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,"ELA","F",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2499
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,"ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,"Math","F",35,35,100.0,35,"*","*","*","*","*","*",0,0.0,"*","*",2487
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"ELA","F",38,38,100.0,38,9,23.7,20,52.6,"*","*","*","*",9,23.7,2519
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"Math","F",38,38,100.0,38,17,44.7,15,39.5,"*","*","*","*",6,15.8,2516
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"ELA","F",43,43,100.0,43,28,65.1,9,20.9,"*","*","*","*",6,14.0,2353
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"Math","F",43,43,100.0,43,21,48.8,15,34.9,7,16.3,0,0.0,7,16.3,2369
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"ELA","F",46,46,100.0,46,30,65.2,9,19.6,"*","*","*","*",7,15.2,2382
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"Math","F",46,46,100.0,46,28,60.9,13,28.3,"*","*","*","*","*","*",2399
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"ELA","F",35,35,100.0,35,15,42.9,10,28.6,10,28.6,0,0.0,10,28.6,2439
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"Math","F",35,35,100.0,35,23,65.7,"*","*","*","*",0,0.0,"*","*",2421
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"ELA","F",24,24,100.0,24,12,50.0,"*","*",7,29.2,"*","*","*","*",2472
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"Math","F",24,24,100.0,24,17,70.8,"*","*",0,0.0,"*","*","*","*",2436
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"ELA","F",27,26,96.3,26,"*","*",10,38.5,9,34.6,"*","*","*","*",2532
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"Math","F",27,26,96.3,26,14,53.8,"*","*","*","*",0,0.0,"*","*",2466
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"ELA","F",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"Math","F",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"ELA","F",34,34,100.0,34,16,47.1,9,26.5,"*","*","*","*","*","*",2383
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*",7,26.9,"*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"Math","F",34,34,100.0,34,18,52.9,9,26.5,7,20.6,0,0.0,"*","*",2374
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"ELA","F",23,23,100.0,23,9,39.1,"*","*",8,34.8,"*","*","*","*",2454
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"Math","F",23,23,100.0,23,9,39.1,11,47.8,"*","*","*","*","*","*",2428
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"ELA","F",26,26,100.0,26,16,61.5,"*","*","*","*","*","*","*","*",2440
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Math","F",26,26,100.0,26,16,61.5,"*","*","*","*",0,0.0,"*","*",2444
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"ELA","F",30,30,100.0,30,"*","*","*","*","*","*",0,0.0,"*","*",2445
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"Math","F",30,30,100.0,30,"*","*","*","*",0,0.0,"*","*","*","*",2417
