"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"ELA","F",29,29,100.0,29,16,55.2,"*","*",6,20.7,"*","*","*","*",2421
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"Math","F",29,29,100.0,29,18,62.1,9,31.0,"*","*","*","*","*","*",2395
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"ELA","F",36,36,100.0,36,21,58.3,"*","*","*","*",0,0.0,"*","*",2425
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"ELA","N",22,22,100.0,22,10,45.5,"*","*","*","*","*","*","*","*",2469
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Math","F",36,36,100.0,36,23,63.9,"*","*","*","*",0,0.0,"*","*",2421
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Math","N",22,22,100.0,22,10,45.5,8,36.4,"*","*","*","*","*","*",2445
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"ELA","F",24,24,100.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*",2465
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"Math","F",24,24,100.0,24,17,70.8,"*","*","*","*",0,0.0,"*","*",2417
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"ELA","F","*","*","*","*",11,45.8,"*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"ELA","N",25,25,100.0,25,"*","*",12,48.0,6,24.0,"*","*","*","*",2536
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"Math","F","*","*","*","*",15,62.5,"*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"Math","N",25,25,100.0,25,"*","*",9,36.0,"*","*","*","*","*","*",2492
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"ELA","F","*","*","*","*","*","*",11,40.7,"*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"ELA","N",27,27,100.0,27,"*","*","*","*",10,37.0,"*","*","*","*",2557
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"Math","F","*","*","*","*",20,74.1,7,25.9,0,0.0,0,0.0,0,0.0,"*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"Math","N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2538
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",03,"ELA","F",40,40,100.0,40,27,67.5,10,25.0,"*","*","*","*","*","*",2339
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",03,"ELA","N",31,28,90.3,27,15,55.6,6,22.2,"*","*","*","*","*","*",2368
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",03,"Math","F",40,40,100.0,40,33,82.5,"*","*","*","*",0,0.0,"*","*",2335
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",03,"Math","N",31,30,96.8,30,19,63.3,"*","*","*","*",0,0.0,"*","*",2358
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",04,"ELA","F",28,28,100.0,28,"*","*","*","*","*","*",0,0.0,"*","*",2378
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",04,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",04,"Math","F",28,28,100.0,28,"*","*","*","*","*","*",0,0.0,"*","*",2380
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",04,"Math","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"ELA","F",22,22,100.0,22,"*","*","*","*","*","*",0,0.0,"*","*",2434
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"ELA","N",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"Math","F",22,22,100.0,22,"*","*","*","*",0,0.0,0,0.0,0,0.0,2400
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"Math","N",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",06,"ELA","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",06,"ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",06,"Math","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",06,"Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,"ELA","F","*","*","*","*",7,33.3,7,33.3,"*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,"ELA","N",27,27,100.0,27,"*","*","*","*",7,25.9,9,33.3,16,59.3,2446
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,"Math","F","*","*","*","*",14,66.7,"*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,"Math","N",27,27,100.0,27,"*","*",10,37.0,10,37.0,"*","*","*","*",2417
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",04,"ELA","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",04,"ELA","N",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*",2463
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",04,"Math","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",04,"Math","N",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*",2456
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"ELA","N",27,27,100.0,27,"*","*",7,25.9,8,29.6,"*","*","*","*",2509
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"Math","N",27,27,100.0,27,7,25.9,13,48.1,"*","*","*","*",7,25.9,2486
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,"ELA","N",27,27,100.0,27,8,29.6,10,37.0,"*","*","*","*",9,33.3,2508
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,"Math","N",27,27,100.0,27,12,44.4,"*","*","*","*",0,0.0,"*","*",2480
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",07,"ELA","F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2504
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",07,"ELA","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",07,"Math","F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2445
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",07,"Math","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"ELA","F",31,31,100.0,31,12,38.7,"*","*","*","*",0,0.0,"*","*",2508
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"ELA","N","*","*","*","*","*","*","*","*",13,46.4,"*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"Math","F",31,31,100.0,31,25,80.6,"*","*","*","*","*","*","*","*",2450
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"Math","N","*","*","*","*","*","*",10,35.7,"*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",11,"ELA","F",48,9,18.8,8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",11,"ELA","N",39,8,20.5,8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",11,"ELA","R",12,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",11,"Math","F",48,10,20.8,10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",11,"Math","N",39,11,28.2,10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",11,"Math","R",12,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",11,"ELA","F",27,"*","*","*",14,60.9,"*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",11,"ELA","N","*",24,"*",23,"*","*",7,30.4,"*","*",0,0.0,"*","*",2501
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",11,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",11,"Math","F",27,26,96.3,26,18,69.2,8,30.8,0,0.0,0,0.0,0,0.0,2446
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",11,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",11,"ELA","F",9,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",11,"ELA","N",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",11,"Math","F",9,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",11,"Math","N",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",11,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",11,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",11,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",11,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,"ELA","F",34,34,100.0,34,24,70.6,"*","*","*","*","*","*","*","*",2335
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,"Math","F",34,34,100.0,34,21,61.8,11,32.4,"*","*","*","*","*","*",2345
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,"ELA","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,"Math","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",11,"ELA","F",24,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",11,"ELA","N",9,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",11,"Math","F",24,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",11,"Math","N",9,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",03,"ELA","F",42,41,97.6,41,19,46.3,15,36.6,"*","*","*","*",7,17.1,2373
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",03,"ELA","N",31,31,100.0,31,9,29.0,11,35.5,"*","*","*","*",11,35.5,2415
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",03,"Math","F",42,41,97.6,41,27,65.9,"*","*","*","*",0,0.0,"*","*",2361
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",03,"Math","N",31,31,100.0,31,7,22.6,18,58.1,"*","*","*","*","*","*",2408
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",04,"ELA","F",36,36,100.0,36,23,63.9,7,19.4,"*","*","*","*",6,16.7,2406
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",04,"ELA","N",37,37,100.0,37,17,45.9,8,21.6,"*","*","*","*",12,32.4,2431
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",04,"Math","F",36,36,100.0,36,24,66.7,"*","*","*","*",0,0.0,"*","*",2389
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",04,"Math","N",37,37,100.0,37,15,40.5,"*","*","*","*",0,0.0,"*","*",2432
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"ELA","F","*","*","*","*",16,57.1,"*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"ELA","N",31,31,100.0,31,"*","*",7,22.6,10,32.3,"*","*","*","*",2487
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"Math","F","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"Math","N",31,31,100.0,31,"*","*",9,29.0,"*","*","*","*","*","*",2447
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,"ELA","F","*","*","*","*",12,36.4,"*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,"ELA","N",36,35,97.2,35,"*","*",11,31.4,13,37.1,"*","*","*","*",2524
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,"Math","F","*","*","*","*",19,57.6,"*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,"Math","N",36,35,97.2,35,"*","*",13,37.1,"*","*",0,0.0,"*","*",2477
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,"ELA","F",34,34,100.0,34,12,35.3,12,35.3,"*","*","*","*","*","*",2502
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,"ELA","N","*","*","*","*","*","*","*","*",18,58.1,0,0.0,18,58.1,"*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,"Math","F",34,34,100.0,34,20,58.8,"*","*","*","*",0,0.0,"*","*",2436
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,"Math","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"ELA","N",26,22,84.6,22,10,45.5,"*","*","*","*",0,0.0,"*","*",2495
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"Math","N",26,22,84.6,22,"*","*","*","*",0,0.0,0,0.0,0,0.0,2415
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",11,"ELA","F",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",11,"ELA","N",48,45,93.8,45,16,35.6,13,28.9,7,15.6,9,20.0,16,35.6,2548
"New Haven School District","=""0930011""","Sound School","=""0936711""",11,"ELA","R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",11,"Math","F",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",11,"Math","N",48,44,91.7,44,23,52.3,8,18.2,7,15.9,6,13.6,13,29.5,2551
"New Haven School District","=""0930011""","Sound School","=""0936711""",11,"Math","R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,"ELA","F",69,68,98.6,68,38,55.9,18,26.5,"*","*","*","*",12,17.6,2360
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,"Math","F",69,69,100.0,69,46,66.7,"*","*","*","*",0,0.0,"*","*",2359
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,"ELA","F",35,35,100.0,35,28,80.0,"*","*","*","*",0,0.0,"*","*",2378
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,"Math","F",35,35,100.0,35,25,71.4,"*","*","*","*",0,0.0,"*","*",2387
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",03,"ELA","F",38,35,92.1,35,"*","*","*","*","*","*","*","*","*","*",2391
"New Haven School District","=""0930011""","Truman School","=""0932911""",03,"ELA","N",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",03,"Math","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2378
"New Haven School District","=""0930011""","Truman School","=""0932911""",03,"Math","N",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",04,"ELA","F",45,41,91.1,41,"*","*","*","*","*","*",0,0.0,"*","*",2372
"New Haven School District","=""0930011""","Truman School","=""0932911""",04,"ELA","N",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",04,"Math","F",45,43,95.6,42,"*","*","*","*",0,0.0,0,0.0,0,0.0,2365
"New Haven School District","=""0930011""","Truman School","=""0932911""",04,"Math","N",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"ELA","F",36,36,100.0,36,"*","*","*","*","*","*",0,0.0,"*","*",2428
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"ELA","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"Math","F",36,36,100.0,36,"*","*","*","*","*","*",0,0.0,"*","*",2412
