"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Manchester School District","=""0770011""","New Horizons","=""0770711""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",11,8,0,"*",0,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",03,49,48,98.0,48,14,29.2,16,33.3,"*","*","*","*",18,37.5,2421
"Manchester School District","=""0770011""","Robertson School","=""0771011""",04,60,57,95.0,57,19,33.3,24,42.1,"*","*","*","*",14,24.6,2443
"Manchester School District","=""0770011""","Robertson School","=""0771011""",05,40,40,100.0,38,24,63.2,9,23.7,"*","*","*","*","*","*",2422
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",03,64,63,98.4,63,43,68.3,11,17.5,"*","*","*","*",9,14.3,2357
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",04,66,65,98.5,65,20,30.8,30,46.2,"*","*","*","*",15,23.1,2444
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",05,59,59,100.0,59,40,67.8,14,23.7,"*","*","*","*","*","*",2423
"Manchester School District","=""0770011""","Waddell School","=""0771311""",03,53,52,98.1,52,"*","*",16,30.8,19,36.5,"*","*","*","*",2417
"Manchester School District","=""0770011""","Waddell School","=""0771311""",04,54,52,96.3,52,"*","*",22,42.3,15,28.8,"*","*","*","*",2449
"Manchester School District","=""0770011""","Waddell School","=""0771311""",05,48,46,95.8,46,13,28.3,18,39.1,"*","*","*","*",15,32.6,2491
"Manchester School District","=""0770011""","Washington School","=""0771411""",03,62,62,100.0,62,38,61.3,13,21.0,10,16.1,"*","*","*","*",2361
"Manchester School District","=""0770011""","Washington School","=""0771411""",04,51,51,100.0,51,23,45.1,22,43.1,"*","*","*","*",6,11.8,2416
"Manchester School District","=""0770011""","Washington School","=""0771411""",05,56,55,98.2,55,42,76.4,10,18.2,"*","*",0,0.0,"*","*",2399
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",03,51,50,98.0,50,"*","*",14,28.0,"*","*",21,42.0,"*","*",2482
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",04,49,49,100.0,49,0,0.0,"*","*","*","*",33,67.3,"*","*",2569
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",03,30,26,86.7,26,"*","*","*","*",11,42.3,9,34.6,20,76.9,2475
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",04,38,37,97.4,37,"*","*",12,32.4,"*","*",12,32.4,"*","*",2517
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",05,114,112,98.2,112,11,9.8,20,17.9,33,29.5,48,42.9,81,72.3,2560
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",06,126,119,94.4,119,20,16.8,41,34.5,26,21.8,32,26.9,58,48.7,2555
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",07,137,113,82.5,112,"*","*",21,18.8,"*","*",67,59.8,"*","*",2639
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",08,134,127,94.8,126,14,11.1,28,22.2,31,24.6,53,42.1,84,66.7,2624
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",03,55,55,100.0,55,"*","*","*","*",13,23.6,25,45.5,38,69.1,2470
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",04,46,44,95.7,44,7,15.9,7,15.9,15,34.1,15,34.1,30,68.2,2513
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",03,97,96,99.0,96,7,7.3,18,18.8,36,37.5,35,36.5,71,74.0,2474
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",04,95,95,100.0,95,"*","*","*","*",33,34.7,36,37.9,69,72.6,2522
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",05,77,77,100.0,77,"*","*",29,37.7,"*","*",23,29.9,"*","*",2540
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",06,98,98,100.0,98,14,14.3,18,18.4,39,39.8,27,27.6,66,67.3,2560
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",03,54,54,100.0,54,22,40.7,15,27.8,10,18.5,7,13.0,17,31.5,2402
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",04,63,62,98.4,62,16,25.8,27,43.5,11,17.7,8,12.9,19,30.6,2461
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",05,76,75,98.7,75,39,52.0,23,30.7,6,8.0,7,9.3,13,17.3,2449
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",03,108,108,100.0,108,51,47.2,27,25.0,23,21.3,7,6.5,30,27.8,2392
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",04,115,113,98.3,113,29,25.7,45,39.8,33,29.2,6,5.3,39,34.5,2453
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",05,102,101,99.0,101,53,52.5,29,28.7,12,11.9,7,6.9,19,18.8,2456
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",11,217,201,92.6,199,117,58.8,51,25.6,24,12.1,7,3.5,31,15.6,2522
"Meriden School District","=""0800011""","Hanover School","=""0800311""",03,100,97,97.0,97,49,50.5,18,18.6,24,24.7,6,6.2,30,30.9,2376
"Meriden School District","=""0800011""","Hanover School","=""0800311""",04,74,72,97.3,72,30,41.7,27,37.5,"*","*","*","*",15,20.8,2425
"Meriden School District","=""0800011""","Hanover School","=""0800311""",05,70,66,94.3,66,36,54.5,21,31.8,"*","*","*","*",9,13.6,2444
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",03,95,91,95.8,91,38,41.8,"*","*",26,28.6,"*","*","*","*",2397
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",04,98,96,98.0,96,39,40.6,40,41.7,"*","*","*","*",17,17.7,2430
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",05,78,70,89.7,70,39,55.7,23,32.9,"*","*","*","*",8,11.4,2445
"Meriden School District","=""0800011""","John Barry School","=""0800511""",03,98,98,100.0,98,53,54.1,28,28.6,"*","*","*","*",17,17.3,2372
"Meriden School District","=""0800011""","John Barry School","=""0800511""",04,77,76,98.7,76,37,48.7,26,34.2,"*","*","*","*",13,17.1,2408
"Meriden School District","=""0800011""","John Barry School","=""0800511""",05,79,76,96.2,76,52,68.4,20,26.3,"*","*","*","*","*","*",2422
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",06,258,258,100.0,258,136,52.7,90,34.9,19,7.4,13,5.0,32,12.4,2455
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",07,231,228,98.7,228,104,45.6,85,37.3,"*","*","*","*",39,17.1,2480
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",08,252,249,98.8,248,173,69.8,51,20.6,"*","*","*","*",24,9.7,2458
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",03,91,91,100.0,91,42,46.2,24,26.4,20,22.0,"*","*","*","*",2390
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",04,101,100,99.0,100,42,42.0,43,43.0,10,10.0,"*","*","*","*",2419
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",05,108,105,97.2,105,73,69.5,19,18.1,7,6.7,"*","*","*","*",2435
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",11,216,207,95.8,207,143,69.1,42,20.3,"*","*","*","*",22,10.6,2489
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",03,75,75,100.0,75,29,38.7,"*","*",25,33.3,"*","*","*","*",2401
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",04,60,59,98.3,59,26,44.1,22,37.3,"*","*","*","*",11,18.6,2422
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",05,70,68,97.1,68,37,54.4,21,30.9,"*","*","*","*",10,14.7,2451
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",07,7,7,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",08,10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",03,48,48,100.0,48,"*","*",15,31.3,19,39.6,"*","*","*","*",2426
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",04,49,49,100.0,49,14,28.6,17,34.7,12,24.5,6,12.2,18,36.7,2456
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",05,61,60,98.4,60,12,20.0,20,33.3,16,26.7,12,20.0,28,46.7,2520
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",06,207,203,98.1,203,117,57.6,63,31.0,"*","*","*","*",23,11.3,2452
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",07,227,221,97.4,220,146,66.4,62,28.2,"*","*","*","*",12,5.5,2445
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",08,230,224,97.4,223,134,60.1,48,21.5,29,13.0,12,5.4,41,18.4,2480
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",03,47,47,100.0,47,20,42.6,13,27.7,"*","*","*","*",14,29.8,2400
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",04,48,48,100.0,48,17,35.4,15,31.3,10,20.8,6,12.5,16,33.3,2449
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",05,48,48,100.0,48,16,33.3,"*","*",14,29.2,"*","*","*","*",2489
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",11,10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",03,48,48,100.0,48,15,31.3,11,22.9,12,25.0,10,20.8,22,45.8,2419
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",04,63,62,98.4,62,22,35.5,27,43.5,"*","*","*","*",13,21.0,2438
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",05,64,64,100.0,64,29,45.3,18,28.1,"*","*","*","*",17,26.6,2462
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",06,356,356,100.0,356,128,36.0,101,28.4,55,15.4,72,20.2,127,35.7,2511
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",03,38,38,100.0,38,7,18.4,10,26.3,14,36.8,7,18.4,21,55.3,2441
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",04,44,44,100.0,44,11,25.0,20,45.5,"*","*","*","*",13,29.5,2455
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",05,49,49,100.0,49,12,24.5,13,26.5,9,18.4,15,30.6,24,49.0,2521
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",11,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",03,33,33,100.0,33,13,39.4,10,30.3,"*","*","*","*",10,30.3,2400
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",04,31,31,100.0,31,9,29.0,16,51.6,"*","*","*","*",6,19.4,2434
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",05,30,30,100.0,30,23,76.7,"*","*","*","*","*","*","*","*",2413
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",11,278,276,99.3,276,178,64.5,59,21.4,32,11.6,7,2.5,39,14.1,2507
"Middletown School District","=""0830011""","Moody School","=""0831211""",03,40,40,100.0,40,"*","*","*","*",14,35.0,20,50.0,34,85.0,2491
"Middletown School District","=""0830011""","Moody School","=""0831211""",04,50,50,100.0,50,8,16.0,17,34.0,18,36.0,7,14.0,25,50.0,2485
"Middletown School District","=""0830011""","Moody School","=""0831211""",05,47,47,100.0,47,9,19.1,12,25.5,11,23.4,15,31.9,26,55.3,2525
"Middletown School District","=""0830011""","OASIS","=""0830311""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",03,50,50,100.0,50,9,18.0,13,26.0,19,38.0,9,18.0,28,56.0,2445
"Middletown School District","=""0830011""","Snow School","=""0831111""",04,37,37,100.0,37,8,21.6,11,29.7,12,32.4,6,16.2,18,48.6,2472
"Middletown School District","=""0830011""","Snow School","=""0831111""",05,45,45,100.0,45,20,44.4,11,24.4,8,17.8,6,13.3,14,31.1,2480
"Middletown School District","=""0830011""","Spencer School","=""0830111""",03,51,51,100.0,51,12,23.5,12,23.5,20,39.2,7,13.7,27,52.9,2429
"Middletown School District","=""0830011""","Spencer School","=""0830111""",04,51,50,98.0,50,9,18.0,21,42.0,13,26.0,7,14.0,20,40.0,2470
"Middletown School District","=""0830011""","Spencer School","=""0830111""",05,49,47,95.9,47,13,27.7,17,36.2,"*","*","*","*",17,36.2,2498
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",03,51,51,100.0,51,7,13.7,16,31.4,17,33.3,11,21.6,28,54.9,2445
"Middletown School District","=""0830011""","Wesley School","=""0831411""",04,40,40,100.0,40,"*","*",18,45.0,10,25.0,"*","*","*","*",2467
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,55,54,98.2,54,8,14.8,21,38.9,15,27.8,10,18.5,25,46.3,2529
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",07,309,309,100.0,309,96,31.1,112,36.2,69,22.3,32,10.4,101,32.7,2524
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,338,334,98.8,334,143,42.8,107,32.0,50,15.0,34,10.2,84,25.1,2525
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",03,90,90,100.0,90,21,23.3,30,33.3,27,30.0,12,13.3,39,43.3,2427
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",04,87,87,100.0,87,"*","*",39,44.8,26,29.9,"*","*","*","*",2467
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",05,83,82,98.8,82,15,18.3,33,40.2,23,28.0,11,13.4,34,41.5,2506
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",06,163,163,100.0,162,31,19.1,69,42.6,29,17.9,33,20.4,62,38.3,2532
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",07,160,159,99.4,159,26,16.4,59,37.1,44,27.7,30,18.9,74,46.5,2555
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",08,160,159,99.4,159,46,28.9,56,35.2,40,25.2,17,10.7,57,35.8,2548
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",06,189,184,97.4,184,26,14.1,50,27.2,47,25.5,61,33.2,108,58.7,2571
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",07,171,164,95.9,163,31,19.0,43,26.4,56,34.4,33,20.2,89,54.6,2567
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",08,199,190,95.5,190,59,31.1,45,23.7,49,25.8,37,19.5,86,45.3,2558
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",11,218,210,96.3,210,87,41.4,59,28.1,40,19.0,24,11.4,64,30.5,2574
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",11,223,191,85.7,191,50,26.2,59,30.9,58,30.4,24,12.6,82,42.9,2607
"Milford School District","=""0840011""","Meadowside School","=""0840711""",03,121,116,95.9,116,15,12.9,29,25.0,42,36.2,30,25.9,72,62.1,2458
"Milford School District","=""0840011""","Meadowside School","=""0840711""",04,134,131,97.8,131,17,13.0,41,31.3,45,34.4,28,21.4,73,55.7,2488
"Milford School District","=""0840011""","Meadowside School","=""0840711""",05,132,130,98.5,130,24,18.5,40,30.8,36,27.7,30,23.1,66,50.8,2520
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",03,100,99,99.0,99,9,9.1,35,35.4,29,29.3,26,26.3,55,55.6,2453
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",04,113,113,100.0,112,15,13.4,29,25.9,43,38.4,25,22.3,68,60.7,2494
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",05,107,104,97.2,104,28,26.9,34,32.7,21,20.2,21,20.2,42,40.4,2505
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",03,116,116,100.0,116,26,22.4,31,26.7,41,35.3,18,15.5,59,50.9,2432
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",04,124,124,100.0,124,16,12.9,56,45.2,39,31.5,13,10.5,52,41.9,2475
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",05,130,129,99.2,129,31,24.0,57,44.2,24,18.6,17,13.2,41,31.8,2501
"Milford School District","=""0840011""","The Academy","=""0840311""",11,25,19,76.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",06,145,145,100.0,145,32,22.1,48,33.1,34,23.4,31,21.4,65,44.8,2539
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",07,158,158,100.0,158,45,28.5,52,32.9,35,22.2,26,16.5,61,38.6,2539
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",08,160,156,97.5,156,56,35.9,51,32.7,29,18.6,20,12.8,49,31.4,2545
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",03,86,84,97.7,84,"*","*","*","*",36,42.9,37,44.0,73,86.9,2498
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",04,87,87,100.0,87,"*","*","*","*",34,39.1,32,36.8,66,75.9,2527
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",05,113,113,100.0,113,19,16.8,40,35.4,24,21.2,30,26.5,54,47.8,2520
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",06,253,250,98.8,250,36,14.4,86,34.4,82,32.8,46,18.4,128,51.2,2547
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",07,247,245,99.2,245,35,14.3,71,29.0,79,32.2,60,24.5,139,56.7,2571
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",08,253,249,98.4,249,62,24.9,65,26.1,63,25.3,59,23.7,122,49.0,2573
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""",11,7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",11,278,273,98.2,273,44,16.1,63,23.1,95,34.8,71,26.0,166,60.8,2646
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",03,54,52,96.3,52,"*","*","*","*",19,36.5,25,48.1,44,84.6,2494
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",04,50,49,98.0,49,"*","*","*","*",26,53.1,10,20.4,36,73.5,2505
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",05,65,64,98.5,64,13,20.3,14,21.9,16,25.0,21,32.8,37,57.8,2539
"Monroe School District","=""0850011""","REAL","=""0850411""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",03,73,71,97.3,71,6,8.5,13,18.3,27,38.0,25,35.2,52,73.2,2477
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",04,82,82,100.0,82,9,11.0,22,26.8,30,36.6,21,25.6,51,62.2,2502
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",05,86,85,98.8,85,10,11.8,24,28.2,28,32.9,23,27.1,51,60.0,2539
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",03,44,44,100.0,44,"*","*",11,25.0,21,47.7,"*","*","*","*",2434
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",04,67,67,100.0,67,20,29.9,23,34.3,13,19.4,11,16.4,24,35.8,2455
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,58,58,100.0,58,18,31.0,24,41.4,"*","*","*","*",16,27.6,2484
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",06,173,170,98.3,170,47,27.6,57,33.5,35,20.6,31,18.2,66,38.8,2519
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",07,181,180,99.4,180,47,26.1,78,43.3,42,23.3,13,7.2,55,30.6,2526
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,194,193,99.5,193,52,26.9,73,37.8,42,21.8,26,13.5,68,35.2,2554
"Montville School District","=""0860011""","Mohegan School","=""0860111""",03,45,45,100.0,45,9,20.0,19,42.2,16,35.6,"*","*","*","*",2424
"Montville School District","=""0860011""","Mohegan School","=""0860111""",04,66,65,98.5,65,20,30.8,24,36.9,18,27.7,"*","*","*","*",2451
"Montville School District","=""0860011""","Mohegan School","=""0860111""",05,64,64,100.0,64,22,34.4,27,42.2,"*","*","*","*",15,23.4,2477
"Montville School District","=""0860011""","Montville High School","=""0866111""",11,167,159,95.2,159,75,47.2,40,25.2,26,16.4,18,11.3,44,27.7,2551
"Montville School District","=""0860011""","Oakdale School","=""0860511""",03,52,52,100.0,52,8,15.4,15,28.8,16,30.8,13,25.0,29,55.8,2451
"Montville School District","=""0860011""","Oakdale School","=""0860511""",04,57,57,100.0,57,8,14.0,23,40.4,16,28.1,10,17.5,26,45.6,2485
"Montville School District","=""0860011""","Oakdale School","=""0860511""",05,59,59,100.0,59,"*","*",21,35.6,17,28.8,"*","*","*","*",2537
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",11,8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",03,48,47,97.9,47,12,25.5,14,29.8,"*","*","*","*",21,44.7,2422
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",04,51,50,98.0,50,8,16.0,17,34.0,19,38.0,6,12.0,25,50.0,2480
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",07,338,334,98.8,332,137,41.3,106,31.9,67,20.2,22,6.6,89,26.8,2500
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",08,331,328,99.1,328,147,44.8,112,34.1,54,16.5,15,4.6,69,21.0,2510
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",05,166,166,100.0,166,70,42.2,61,36.7,22,13.3,13,7.8,35,21.1,2470
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",06,171,167,97.7,167,49,29.3,54,32.3,36,21.6,28,16.8,64,38.3,2515
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",05,158,156,98.7,156,69,44.2,52,33.3,26,16.7,9,5.8,35,22.4,2464
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",06,158,157,99.4,157,71,45.2,54,34.4,26,16.6,6,3.8,32,20.4,2473
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",03,59,58,98.3,58,7,12.1,21,36.2,23,39.7,7,12.1,30,51.7,2435
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",04,75,75,100.0,75,20,26.7,36,48.0,"*","*","*","*",19,25.3,2448
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",03,116,116,100.0,116,31,26.7,42,36.2,31,26.7,12,10.3,43,37.1,2421
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",04,79,79,100.0,79,17,21.5,31,39.2,24,30.4,7,8.9,31,39.2,2464
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",11,305,283,92.8,283,137,48.4,73,25.8,48,17.0,25,8.8,73,25.8,2544
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",03,52,52,100.0,52,"*","*",17,32.7,19,36.5,"*","*","*","*",2420
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",04,48,48,100.0,48,20,41.7,21,43.8,"*","*","*","*",7,14.6,2423
"Naugatuck School District","=""0880011""","Western School","=""0880711""",03,58,58,100.0,58,14,24.1,18,31.0,17,29.3,9,15.5,26,44.8,2417
"Naugatuck School District","=""0880011""","Western School","=""0880711""",04,52,52,100.0,52,"*","*",16,30.8,22,42.3,"*","*","*","*",2473
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",03,45,45,100.0,45,22,48.9,16,35.6,7,15.6,0,0.0,7,15.6,2380
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",04,46,46,100.0,46,14,30.4,26,56.5,6,13.0,0,0.0,6,13.0,2431
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",05,40,40,100.0,40,21,52.5,"*","*",10,25.0,"*","*","*","*",2463
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",06,39,39,100.0,39,19,48.7,12,30.8,8,20.5,0,0.0,8,20.5,2472
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",07,37,37,100.0,37,17,45.9,"*","*","*","*",0,0.0,"*","*",2482
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",08,35,35,100.0,35,18,51.4,12,34.3,"*","*","*","*","*","*",2507
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",07,9,9,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",08,14,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",03,79,79,100.0,79,44,55.7,21,26.6,"*","*","*","*",14,17.7,2366
