"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",03,"Math","N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2391
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",03,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",04,"ELA","N",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*",2392
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",04,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",04,"Math","N",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*",2417
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",04,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",05,"ELA","N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2453
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",05,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",05,"Math","N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2456
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",05,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",03,"ELA","N",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2387
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",03,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",03,"Math","N",53,52,98.1,52,"*","*","*","*","*","*","*","*","*","*",2397
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",03,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",04,"ELA","N",38,37,97.4,37,"*","*","*","*","*","*",0,0.0,"*","*",2398
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",04,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",04,"Math","N",38,37,97.4,37,"*","*","*","*","*","*",0,0.0,"*","*",2425
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",04,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",05,"Math","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",06,"Math","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",07,"ELA","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2482
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",07,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",07,"Math","N",34,34,100.0,34,"*","*","*","*","*","*",0,0.0,"*","*",2455
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",07,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",08,"Math","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",03,"Math","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",04,"ELA","N",33,33,100.0,33,"*","*","*","*","*","*",0,0.0,"*","*",2386
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",04,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",04,"Math","N",33,33,100.0,33,"*","*","*","*","*","*",0,0.0,"*","*",2409
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",04,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",06,"ELA","N",21,21,100.0,21,"*","*","*","*","*","*",0,0.0,"*","*",2480
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",06,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",06,"Math","N",21,21,100.0,21,"*","*","*","*",0,0.0,0,0.0,0,0.0,2405
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",06,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",07,"ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",07,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",07,"Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",07,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",08,"ELA","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",08,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",08,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",08,"Math","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",06,"ELA","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2498
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",06,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",06,"Math","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2505
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",06,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",07,"ELA","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2511
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",07,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",07,"Math","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2485
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",07,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",08,"ELA","N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2532
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",08,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",08,"Math","N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2520
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",08,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",03,"ELA","N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2378
"Hartford School District","=""0640011""","West Middle School","=""0642111""",03,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",03,"Math","N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2401
"Hartford School District","=""0640011""","West Middle School","=""0642111""",03,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",07,"ELA","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2497
"Hartford School District","=""0640011""","West Middle School","=""0642111""",07,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",07,"Math","N",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*",2478
"Hartford School District","=""0640011""","West Middle School","=""0642111""",07,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",08,"ELA","N",26,25,96.2,25,"*","*","*","*","*","*",0,0.0,"*","*",2485
"Hartford School District","=""0640011""","West Middle School","=""0642111""",08,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",08,"Math","N",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*",2504
"Hartford School District","=""0640011""","West Middle School","=""0642111""",08,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",05,"ELA","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",06,"ELA","N",23,23,100.0,23,0,0.0,"*","*","*","*","*","*","*","*",2590
"Hartland School District","=""0650011""","Hartland School","=""0650111""",06,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",06,"Math","N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2586
"Hartland School District","=""0650011""","Hartland School","=""0650111""",06,"Math","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",07,"ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",07,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",07,"Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",07,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",03,"ELA","N",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*",2450
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",03,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",03,"Math","N",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*",2446
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",03,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",04,"ELA","N",102,102,100.0,102,"*","*","*","*","*","*","*","*","*","*",2494
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",04,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",04,"Math","N",102,102,100.0,102,"*","*","*","*","*","*","*","*","*","*",2503
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",04,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",05,"ELA","N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*",2551
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",05,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",05,"Math","N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*",2538
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",05,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",06,"ELA","N",109,109,100.0,109,"*","*","*","*","*","*","*","*","*","*",2578
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",06,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",06,"Math","N",109,109,100.0,109,"*","*","*","*","*","*","*","*","*","*",2575
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",06,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",05,"Math","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",06,"ELA","N",30,30,100.0,30,"*","*","*","*","*","*",0,0.0,"*","*",2499
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",06,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",06,"Math","N",30,30,100.0,30,"*","*","*","*","*","*",0,0.0,"*","*",2482
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",06,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"Math","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"Math","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",06,"ELA","N",71,71,100.0,71,22,31.0,"*","*","*","*","*","*","*","*",2497
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",06,"ELA","Y",20,20,100.0,20,13,65.0,"*","*","*","*","*","*","*","*",2442
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",06,"Math","N",71,71,100.0,71,37,52.1,"*","*","*","*","*","*","*","*",2453
