"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",11,9,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,62,62,100.0,62,15,24.2,16,25.8,15,24.2,16,25.8,31,50.0,2435
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,65,65,100.0,65,26,40.0,13,20.0,16,24.6,10,15.4,26,40.0,2443
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,71,71,100.0,71,28,39.4,10,14.1,21,29.6,12,16.9,33,46.5,2476
"Manchester School District","=""0770011""","Bowers School","=""0770111""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,44,42,95.5,42,"*","*",14,33.3,12,28.6,"*","*","*","*",2452
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,64,64,100.0,64,19,29.7,14,21.9,16,25.0,15,23.4,31,48.4,2461
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,54,54,100.0,54,9,16.7,8,14.8,15,27.8,22,40.7,37,68.5,2535
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,409,409,100.0,408,117,28.7,131,32.1,113,27.7,47,11.5,160,39.2,2509
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,50,50,100.0,50,11,22.0,13,26.0,15,30.0,11,22.0,26,52.0,2429
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,41,41,100.0,41,11,26.8,7,17.1,11,26.8,12,29.3,23,56.1,2469
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,46,46,100.0,46,17,37.0,13,28.3,"*","*","*","*",16,34.8,2479
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,364,354,97.3,353,110,31.2,95,26.9,126,35.7,22,6.2,148,41.9,2524
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",08,416,414,99.5,414,145,35.0,123,29.7,117,28.3,29,7.0,146,35.3,2532
"Manchester School District","=""0770011""","Keeney School","=""0770611""",03,45,45,100.0,45,11,24.4,10,22.2,13,28.9,11,24.4,24,53.3,2427
"Manchester School District","=""0770011""","Keeney School","=""0770611""",04,52,50,96.2,50,19,38.0,11,22.0,10,20.0,10,20.0,20,40.0,2442
"Manchester School District","=""0770011""","Keeney School","=""0770611""",05,48,48,100.0,48,13,27.1,14,29.2,13,27.1,8,16.7,21,43.8,2498
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",11,347,174,50.1,170,63,37.1,49,28.8,39,22.9,19,11.2,58,34.1,2538
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",07,6,0,"*",0,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",11,12,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",03,43,42,97.7,42,14,33.3,"*","*",12,28.6,"*","*","*","*",2401
"Manchester School District","=""0770011""","Martin School","=""0771611""",04,38,38,100.0,38,13,34.2,9,23.7,7,18.4,9,23.7,16,42.1,2459
"Manchester School District","=""0770011""","Martin School","=""0771611""",05,51,51,100.0,51,21,41.2,8,15.7,13,25.5,9,17.6,22,43.1,2479
"Manchester School District","=""0770011""","New Horizons","=""0770711""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",11,7,0,"*",0,"*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",03,49,48,98.0,48,13,27.1,11,22.9,13,27.1,11,22.9,24,50.0,2430
"Manchester School District","=""0770011""","Robertson School","=""0771011""",04,60,57,95.0,57,20,35.1,13,22.8,13,22.8,11,19.3,24,42.1,2451
"Manchester School District","=""0770011""","Robertson School","=""0771011""",05,40,40,100.0,40,21,52.5,"*","*",10,25.0,"*","*","*","*",2453
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",03,64,63,98.4,63,34,54.0,14,22.2,9,14.3,6,9.5,15,23.8,2376
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",04,67,66,98.5,66,31,47.0,19,28.8,"*","*","*","*",16,24.2,2418
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",05,59,59,100.0,59,26,44.1,16,27.1,"*","*","*","*",17,28.8,2448
"Manchester School District","=""0770011""","Waddell School","=""0771311""",03,53,52,98.1,51,7,13.7,20,39.2,17,33.3,7,13.7,24,47.1,2427
"Manchester School District","=""0770011""","Waddell School","=""0771311""",04,54,50,92.6,50,17,34.0,"*","*",15,30.0,"*","*","*","*",2450
"Manchester School District","=""0770011""","Waddell School","=""0771311""",05,48,46,95.8,46,12,26.1,13,28.3,15,32.6,6,13.0,21,45.7,2493
"Manchester School District","=""0770011""","Washington School","=""0771411""",03,62,62,100.0,62,31,50.0,17,27.4,8,12.9,"*","*","*","*",2375
"Manchester School District","=""0770011""","Washington School","=""0771411""",04,52,51,98.1,51,33,64.7,6,11.8,9,17.6,"*","*","*","*",2406
"Manchester School District","=""0770011""","Washington School","=""0771411""",05,57,56,98.2,56,41,73.2,"*","*",9,16.1,0,0.0,9,16.1,2402
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",03,50,48,96.0,48,"*","*",11,22.9,"*","*",25,52.1,"*","*",2483
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",04,48,48,100.0,48,"*","*","*","*",12,25.0,33,68.8,45,93.8,2553
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",03,30,26,86.7,26,"*","*","*","*","*","*",15,57.7,"*","*",2487
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",04,38,36,94.7,36,"*","*","*","*",9,25.0,19,52.8,28,77.8,2535
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",05,114,112,98.2,111,"*","*","*","*",36,32.4,58,52.3,94,84.7,2574
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",06,126,118,93.7,118,11,9.3,24,20.3,48,40.7,35,29.7,83,70.3,2573
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",07,137,111,81.0,111,"*","*","*","*",49,44.1,48,43.2,97,87.4,2636
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",08,134,123,91.8,123,10,8.1,17,13.8,47,38.2,49,39.8,96,78.0,2638
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",03,55,53,96.4,53,8,15.1,7,13.2,8,15.1,30,56.6,38,71.7,2480
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",04,46,44,95.7,44,"*","*","*","*",8,18.2,27,61.4,35,79.5,2541
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",03,97,96,99.0,96,10,10.4,16,16.7,27,28.1,43,44.8,70,72.9,2472
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",04,95,95,100.0,95,14,14.7,17,17.9,21,22.1,43,45.3,64,67.4,2512
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",05,77,77,100.0,77,"*","*","*","*",37,48.1,29,37.7,66,85.7,2558
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",06,98,98,100.0,98,"*","*","*","*",39,39.8,37,37.8,76,77.6,2583
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",03,55,55,100.0,55,15,27.3,16,29.1,12,21.8,12,21.8,24,43.6,2426
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",04,64,63,98.4,63,13,20.6,20,31.7,15,23.8,15,23.8,30,47.6,2474
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",05,76,76,100.0,76,31,40.8,17,22.4,16,21.1,12,15.8,28,36.8,2479
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",03,108,108,100.0,108,36,33.3,29,26.9,22,20.4,21,19.4,43,39.8,2407
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",04,114,113,99.1,113,38,33.6,26,23.0,27,23.9,22,19.5,49,43.4,2458
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",05,102,101,99.0,101,28,27.7,21,20.8,36,35.6,16,15.8,52,51.5,2491
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",11,217,197,90.8,196,42,21.4,64,32.7,65,33.2,25,12.8,90,45.9,2573
"Meriden School District","=""0800011""","Hanover School","=""0800311""",03,100,81,81.0,81,30,37.0,13,16.0,18,22.2,20,24.7,38,46.9,2415
"Meriden School District","=""0800011""","Hanover School","=""0800311""",04,74,71,95.9,71,29,40.8,17,23.9,17,23.9,8,11.3,25,35.2,2426
"Meriden School District","=""0800011""","Hanover School","=""0800311""",05,70,57,81.4,57,18,31.6,16,28.1,17,29.8,6,10.5,23,40.4,2476
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",03,95,95,100.0,95,23,24.2,24,25.3,25,26.3,23,24.2,48,50.5,2422
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",04,97,96,99.0,95,47,49.5,13,13.7,15,15.8,20,21.1,35,36.8,2435
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",05,78,78,100.0,78,28,35.9,22,28.2,21,26.9,7,9.0,28,35.9,2468
"Meriden School District","=""0800011""","John Barry School","=""0800511""",03,98,98,100.0,98,51,52.0,28,28.6,"*","*","*","*",19,19.4,2357
"Meriden School District","=""0800011""","John Barry School","=""0800511""",04,78,78,100.0,78,45,57.7,18,23.1,"*","*","*","*",15,19.2,2403
"Meriden School District","=""0800011""","John Barry School","=""0800511""",05,79,77,97.5,77,43,55.8,19,24.7,"*","*","*","*",15,19.5,2440
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",06,258,247,95.7,247,79,32.0,71,28.7,78,31.6,19,7.7,97,39.3,2495
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",07,231,224,97.0,224,60,26.8,63,28.1,79,35.3,22,9.8,101,45.1,2538
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",08,254,246,96.9,245,94,38.4,78,31.8,65,26.5,8,3.3,73,29.8,2517
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",03,91,91,100.0,91,27,29.7,27,29.7,17,18.7,20,22.0,37,40.7,2415
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",04,101,101,100.0,101,46,45.5,19,18.8,23,22.8,13,12.9,36,35.6,2427
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",05,109,106,97.2,105,43,41.0,26,24.8,21,20.0,15,14.3,36,34.3,2470
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",11,216,207,95.8,207,55,26.6,71,34.3,56,27.1,25,12.1,81,39.1,2560
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",03,75,75,100.0,75,37,49.3,16,21.3,16,21.3,6,8.0,22,29.3,2381
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",04,60,60,100.0,60,27,45.0,11,18.3,13,21.7,9,15.0,22,36.7,2437
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",05,70,68,97.1,68,19,27.9,17,25.0,22,32.4,10,14.7,32,47.1,2487
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",07,7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""",08,10,9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",03,48,48,100.0,48,7,14.6,7,14.6,20,41.7,14,29.2,34,70.8,2452
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",04,49,49,100.0,49,9,18.4,10,20.4,12,24.5,18,36.7,30,61.2,2488
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",05,61,60,98.4,60,"*","*","*","*",29,48.3,20,33.3,49,81.7,2551
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",06,208,203,97.6,203,61,30.0,72,35.5,57,28.1,13,6.4,70,34.5,2499
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",07,227,217,95.6,215,85,39.5,69,32.1,53,24.7,8,3.7,61,28.4,2500
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",08,230,220,95.7,220,79,35.9,59,26.8,70,31.8,12,5.5,82,37.3,2528
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",03,47,47,100.0,47,"*","*",21,44.7,12,25.5,"*","*","*","*",2408
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",04,48,48,100.0,48,17,35.4,12,25.0,9,18.8,10,20.8,19,39.6,2456
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",05,48,48,100.0,48,13,27.1,6,12.5,15,31.3,14,29.2,29,60.4,2512
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",11,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",03,48,48,100.0,48,12,25.0,12,25.0,13,27.1,11,22.9,24,50.0,2422
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",04,63,62,98.4,61,26,42.6,10,16.4,12,19.7,13,21.3,25,41.0,2442
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",05,64,64,100.0,64,21,32.8,13,20.3,17,26.6,13,20.3,30,46.9,2487
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",06,355,354,99.7,354,67,18.9,105,29.7,108,30.5,74,20.9,182,51.4,2536
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",03,38,38,100.0,38,"*","*","*","*",13,34.2,12,31.6,25,65.8,2450
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",04,45,45,100.0,45,9,20.0,7,15.6,17,37.8,12,26.7,29,64.4,2485
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",05,49,49,100.0,49,15,30.6,7,14.3,15,30.6,12,24.5,27,55.1,2504
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",11,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",03,33,32,97.0,32,11,34.4,"*","*",8,25.0,"*","*","*","*",2406
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",04,31,29,93.5,29,13,44.8,7,24.1,"*","*","*","*",9,31.0,2440
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",05,29,29,100.0,29,19,65.5,"*","*","*","*","*","*","*","*",2426
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",11,279,276,98.9,276,38,13.8,90,32.6,103,37.3,45,16.3,148,53.6,2587
"Middletown School District","=""0830011""","Moody School","=""0831211""",03,40,40,100.0,40,"*","*","*","*",10,25.0,21,52.5,31,77.5,2489
"Middletown School District","=""0830011""","Moody School","=""0831211""",04,50,49,98.0,49,"*","*",13,26.5,"*","*",19,38.8,"*","*",2504
"Middletown School District","=""0830011""","Moody School","=""0831211""",05,47,47,100.0,47,7,14.9,7,14.9,18,38.3,15,31.9,33,70.2,2534
"Middletown School District","=""0830011""","OASIS","=""0830311""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",03,50,50,100.0,50,6,12.0,15,30.0,11,22.0,18,36.0,29,58.0,2457
"Middletown School District","=""0830011""","Snow School","=""0831111""",04,39,38,97.4,38,7,18.4,9,23.7,12,31.6,10,26.3,22,57.9,2488
"Middletown School District","=""0830011""","Snow School","=""0831111""",05,45,45,100.0,45,14,31.1,10,22.2,8,17.8,13,28.9,21,46.7,2510
"Middletown School District","=""0830011""","Spencer School","=""0830111""",03,51,51,100.0,51,11,21.6,12,23.5,12,23.5,16,31.4,28,54.9,2441
"Middletown School District","=""0830011""","Spencer School","=""0830111""",04,51,50,98.0,50,10,20.0,14,28.0,13,26.0,13,26.0,26,52.0,2482
"Middletown School District","=""0830011""","Spencer School","=""0830111""",05,49,47,95.9,47,14,29.8,7,14.9,19,40.4,7,14.9,26,55.3,2492
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",03,51,51,100.0,51,"*","*","*","*",15,29.4,22,43.1,37,72.5,2478
"Middletown School District","=""0830011""","Wesley School","=""0831411""",04,40,40,100.0,40,10,25.0,11,27.5,9,22.5,10,25.0,19,47.5,2475
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,55,54,98.2,54,6,11.1,7,13.0,24,44.4,17,31.5,41,75.9,2539
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",07,308,307,99.7,306,70,22.9,70,22.9,125,40.8,41,13.4,166,54.2,2554
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,338,331,97.9,331,57,17.2,115,34.7,126,38.1,33,10.0,159,48.0,2565
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",03,90,90,100.0,90,23,25.6,21,23.3,28,31.1,18,20.0,46,51.1,2428
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",04,87,87,100.0,87,14,16.1,18,20.7,20,23.0,35,40.2,55,63.2,2501
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",05,83,82,98.8,82,13,15.9,14,17.1,37,45.1,18,22.0,55,67.1,2525
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",06,163,163,100.0,163,23,14.1,36,22.1,65,39.9,39,23.9,104,63.8,2555
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",07,160,159,99.4,159,23,14.5,29,18.2,72,45.3,35,22.0,107,67.3,2579
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",08,160,158,98.8,158,23,14.6,44,27.8,68,43.0,23,14.6,91,57.6,2580
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",06,189,185,97.9,184,9,4.9,28,15.2,80,43.5,67,36.4,147,79.9,2588
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",07,171,163,95.3,163,8,4.9,17,10.4,78,47.9,60,36.8,138,84.7,2619
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",08,199,190,95.5,189,19,10.1,53,28.0,72,38.1,45,23.8,117,61.9,2599
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",11,220,211,95.9,211,10,4.7,57,27.0,91,43.1,53,25.1,144,68.2,2629
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",11,223,192,86.1,192,9,4.7,28,14.6,91,47.4,64,33.3,155,80.7,2646
"Milford School District","=""0840011""","Meadowside School","=""0840711""",03,121,116,95.9,116,16,13.8,27,23.3,43,37.1,30,25.9,73,62.9,2450
"Milford School District","=""0840011""","Meadowside School","=""0840711""",04,134,131,97.8,131,21,16.0,27,20.6,35,26.7,48,36.6,83,63.4,2498
"Milford School District","=""0840011""","Meadowside School","=""0840711""",05,132,130,98.5,130,23,17.7,32,24.6,42,32.3,33,25.4,75,57.7,2519
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",03,100,99,99.0,99,13,13.1,26,26.3,29,29.3,31,31.3,60,60.6,2449
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",04,113,113,100.0,112,15,13.4,17,15.2,26,23.2,54,48.2,80,71.4,2512
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",05,107,104,97.2,104,17,16.3,21,20.2,40,38.5,26,25.0,66,63.5,2523
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",03,116,116,100.0,116,24,20.7,42,36.2,33,28.4,17,14.7,50,43.1,2418
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",04,124,124,100.0,123,34,27.6,32,26.0,35,28.5,22,17.9,57,46.3,2462
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",05,130,129,99.2,129,30,23.3,28,21.7,54,41.9,17,13.2,71,55.0,2503
"Milford School District","=""0840011""","The Academy","=""0840311""",11,20,16,80.0,15,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",06,145,144,99.3,144,19,13.2,38,26.4,52,36.1,35,24.3,87,60.4,2554
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",07,158,158,100.0,158,30,19.0,52,32.9,57,36.1,19,12.0,76,48.1,2549
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",08,160,156,97.5,156,23,14.7,57,36.5,56,35.9,20,12.8,76,48.7,2570
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",03,86,84,97.7,84,"*","*","*","*",15,17.9,59,70.2,74,88.1,2515
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",04,87,87,100.0,87,6,6.9,11,12.6,20,23.0,50,57.5,70,80.5,2535
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",05,113,113,100.0,113,8,7.1,6,5.3,39,34.5,60,53.1,99,87.6,2579
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",06,253,250,98.8,250,9,3.6,39,15.6,104,41.6,98,39.2,202,80.8,2590
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",07,247,245,99.2,245,16,6.5,28,11.4,123,50.2,78,31.8,201,82.0,2613
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",08,253,250,98.8,250,20,8.0,34,13.6,121,48.4,75,30.0,196,78.4,2621
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""",11,7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",11,277,275,99.3,274,11,4.0,23,8.4,90,32.8,150,54.7,240,87.6,2678
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",03,54,52,96.3,52,0,0.0,"*","*","*","*",35,67.3,"*","*",2521
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",04,50,50,100.0,49,"*","*","*","*",9,18.4,35,71.4,44,89.8,2556
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",05,65,64,98.5,64,"*","*","*","*",19,29.7,37,57.8,56,87.5,2588
"Monroe School District","=""0850011""","REAL","=""0850411""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",03,73,71,97.3,71,"*","*","*","*",20,28.2,43,60.6,63,88.7,2503
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",04,82,82,100.0,82,"*","*","*","*",22,26.8,49,59.8,71,86.6,2551
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",05,86,85,98.8,85,0,0.0,"*","*","*","*",47,55.3,"*","*",2589
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",03,44,44,100.0,44,"*","*",10,22.7,"*","*",22,50.0,"*","*",2465
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",04,67,67,100.0,67,20,29.9,14,20.9,14,20.9,19,28.4,33,49.3,2471
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,58,58,100.0,58,11,19.0,9,15.5,25,43.1,13,22.4,38,65.5,2532
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",06,173,170,98.3,170,26,15.3,48,28.2,56,32.9,40,23.5,96,56.5,2546
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",07,181,180,99.4,180,31,17.2,40,22.2,91,50.6,18,10.0,109,60.6,2559
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,194,191,98.5,191,34,17.8,67,35.1,66,34.6,24,12.6,90,47.1,2568
"Montville School District","=""0860011""","Mohegan School","=""0860111""",03,45,44,97.8,44,9,20.5,14,31.8,13,29.5,8,18.2,21,47.7,2428
"Montville School District","=""0860011""","Mohegan School","=""0860111""",04,66,65,98.5,65,13,20.0,19,29.2,19,29.2,14,21.5,33,50.8,2476
"Montville School District","=""0860011""","Mohegan School","=""0860111""",05,64,64,100.0,64,21,32.8,14,21.9,21,32.8,8,12.5,29,45.3,2484
"Montville School District","=""0860011""","Montville High School","=""0866111""",11,167,162,97.0,162,24,14.8,41,25.3,62,38.3,35,21.6,97,59.9,2598
"Montville School District","=""0860011""","Oakdale School","=""0860511""",03,52,52,100.0,52,6,11.5,9,17.3,11,21.2,26,50.0,37,71.2,2482
"Montville School District","=""0860011""","Oakdale School","=""0860511""",04,57,57,100.0,57,9,15.8,7,12.3,16,28.1,25,43.9,41,71.9,2508
"Montville School District","=""0860011""","Oakdale School","=""0860511""",05,59,59,100.0,59,"*","*","*","*",27,45.8,25,42.4,52,88.1,2565
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",11,8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
