"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, English Learner Status (EL)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","N",183,181,98.9,181,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","N",294,292,99.3,292,115,39.4,94,32.2,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Y",31,30,96.8,30,18,60.0,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","N",190,176,92.6,175,93,53.1,51,29.1,24,13.7,7,4.0,31,17.7
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Y",27,25,92.6,24,24,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Hanover School","=""0800311""","N",159,157,98.7,157,49,31.2,58,36.9,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Y",85,78,91.8,78,66,84.6,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","N",244,236,96.7,236,101,42.8,"*","*","*","*",9,3.8,"*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Y",27,21,77.8,21,15,71.4,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","N",214,211,98.6,211,108,51.2,"*","*",27,12.8,"*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Y",40,39,97.5,39,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","N",619,615,99.4,614,300,48.9,220,35.8,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Y",122,120,98.4,120,113,94.2,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","N",259,255,98.5,255,125,49.0,78,30.6,"*","*",16,6.3,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Y",41,41,100.0,41,32,78.0,8,19.5,"*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","N",202,194,96.0,194,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","N",172,169,98.3,169,69,40.8,52,30.8,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Y",33,33,100.0,33,23,69.7,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","N",152,151,99.3,151,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","N",578,565,97.8,563,324,57.5,164,29.1,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Y",86,83,96.5,83,73,88.0,"*","*","*","*",0,0.0,"*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","N",137,137,100.0,137,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","N",166,165,99.4,165,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","N",346,346,100.0,346,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","N",88,88,100.0,88,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","N",271,269,99.3,269,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","N",137,137,100.0,137,19,13.9,33,24.1,43,31.4,42,30.7,85,62.0
"Middletown School District","=""0830011""","OASIS","=""0830311""","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","N",126,126,100.0,126,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","N",636,633,99.5,633,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",218,210,96.3,210,87,41.4,59,28.1,40,19.0,24,11.4,64,30.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","N",375,366,97.6,366,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","N",311,307,98.7,306,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","N",356,355,99.7,355,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","N",25,19,76.0,19,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","N",455,452,99.3,452,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","N",286,284,99.3,284,25,8.8,66,23.2,94,33.1,99,34.9,193,68.0
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",278,273,98.2,273,44,16.1,63,23.1,95,34.8,71,26.0,166,60.8
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","N",169,165,97.6,165,18,10.9,30,18.2,61,37.0,56,33.9,117,70.9
"Monroe School District","=""0850011""","REAL","=""0850411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","N",537,532,99.1,532,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","N",159,158,99.4,158,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",159,151,95.0,151,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","N",655,648,98.9,646,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","N",330,326,98.8,326,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","N",307,304,99.0,304,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","N",124,123,99.2,123,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","N",187,187,100.0,187,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",298,277,93.0,277,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","N",242,242,100.0,242,111,45.9,89,36.8,"*","*","*","*",42,17.4
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","N",202,202,100.0,202,115,56.9,"*","*",27,13.4,"*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Y",23,23,100.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",241,240,99.6,240,102,42.5,90,37.5,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Y",203,202,99.5,202,161,79.7,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","N",163,161,98.8,161,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","N",217,216,99.5,213,65,30.5,78,36.6,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Y",32,31,96.9,31,21,67.7,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","N",159,159,100.0,159,"*","*","*","*",66,41.5,52,32.7,118,74.2
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","N",157,155,98.7,155,74,47.7,47,30.3,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Y",48,48,100.0,48,33,68.8,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","N",222,218,98.2,218,107,49.1,54,24.8,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Y",54,51,94.4,51,40,78.4,8,15.7,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",416,402,96.6,402,254,63.2,"*","*","*","*",19,4.7,"*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Y",68,62,91.2,62,57,91.9,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","N",127,126,99.2,125,"*","*","*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Y",13,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",612,611,99.8,611,421,68.9,142,23.2,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Y",156,154,98.7,154,138,89.6,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",662,658,99.4,658,453,68.8,162,24.6,37,5.6,6,0.9,43,6.5
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Y",108,105,97.2,105,95,90.5,10,9.5,0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",235,230,97.9,230,163,70.9,54,23.5,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Y",76,76,100.0,76,66,86.8,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","N",241,240,99.6,240,109,45.4,77,32.1,44,18.3,"*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Y",39,39,100.0,39,27,69.2,12,30.8,0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",223,223,100.0,223,126,56.5,"*","*","*","*",8,3.6,"*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",21,20,95.2,20,17,85.0,"*","*","*","*",0,0.0,"*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","N",240,238,99.2,238,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",1283,1250,97.4,1250,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N",511,483,94.5,482,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",230,97,42.2,97,59,60.8,19,19.6,12,12.4,7,7.2,19,19.6
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",283,282,99.6,282,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",300,290,96.7,290,109,37.6,"*","*","*","*",23,7.9,"*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",26,26,100.0,26,20,76.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",260,255,98.1,255,181,71.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",35,31,88.6,31,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",294,293,99.7,293,194,66.2,73,24.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",26,26,100.0,26,18,69.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",255,242,94.9,241,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",253,252,99.6,252,135,53.6,77,30.6,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",27,27,100.0,27,18,66.7,7,25.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",434,433,99.8,432,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",274,273,99.6,273,164,60.1,75,27.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",24,23,95.8,23,13,56.5,7,30.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",180,179,99.4,178,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",264,263,99.6,263,164,62.4,77,29.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",87,84,96.6,84,69,82.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",256,255,99.6,255,154,60.4,80,31.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",110,109,99.1,109,87,79.8,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",147,145,98.6,145,76,52.4,58,40.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",118,117,99.2,117,75,64.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",347,342,98.6,342,193,56.4,105,30.7,35,10.2,9,2.6,44,12.9
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",34,34,100.0,34,26,76.5,8,23.5,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N",27,27,100.0,27,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",245,245,100.0,245,129,52.7,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",34,34,100.0,34,28,82.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",223,218,97.8,218,158,72.5,43,19.7,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",324,318,98.1,318,293,92.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
