"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",04,"Math","N",79,79,100.0,79,"*","*",21,26.6,21,26.6,"*","*","*","*",2526
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",05,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",05,"ELA","N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2558
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",05,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",05,"Math","N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2567
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",06,"ELA","Y",23,23,100.0,23,"*","*",8,34.8,6,26.1,"*","*","*","*",2505
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",06,"ELA","N",83,82,98.8,82,"*","*",16,19.5,39,47.6,"*","*","*","*",2571
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",06,"Math","Y",23,23,100.0,23,7,30.4,13,56.5,"*","*","*","*","*","*",2494
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",06,"Math","N",83,82,98.8,82,11,13.4,40,48.8,"*","*","*","*","*","*",2536
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",07,"ELA","Y",22,21,95.5,21,"*","*","*","*",10,47.6,"*","*","*","*",2571
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",07,"ELA","N",85,84,98.8,84,"*","*","*","*",40,47.6,"*","*","*","*",2600
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",07,"Math","Y",22,21,95.5,21,"*","*",7,33.3,7,33.3,"*","*","*","*",2567
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",07,"Math","N",85,85,100.0,85,"*","*",24,28.2,27,31.8,"*","*","*","*",2584
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",08,"ELA","Y",22,22,100.0,22,"*","*","*","*",14,63.6,"*","*","*","*",2610
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",08,"ELA","N",99,96,97.0,96,"*","*","*","*",44,45.8,"*","*","*","*",2621
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",08,"Math","Y",22,22,100.0,22,9,40.9,6,27.3,"*","*","*","*",7,31.8,2525
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",08,"Math","N",99,95,96.0,95,20,21.1,33,34.7,"*","*","*","*",42,44.2,2581
"Orange School District","=""1070011""","Peck Place School","=""1070511""",03,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",03,"ELA","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2477
"Orange School District","=""1070011""","Peck Place School","=""1070511""",03,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",03,"Math","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2476
"Orange School District","=""1070011""","Peck Place School","=""1070511""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",03,"ELA","N",50,50,100.0,50,"*","*","*","*",17,34.0,18,36.0,35,70.0,2459
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",03,"Math","N",50,50,100.0,50,7,14.0,9,18.0,26,52.0,8,16.0,34,68.0,2453
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",06,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",06,"ELA","N",146,142,97.3,142,"*","*","*","*","*","*","*","*","*","*",2550
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",06,"Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",06,"Math","N",146,142,97.3,142,"*","*","*","*","*","*","*","*","*","*",2547
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",07,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",07,"ELA","N",149,147,98.7,147,"*","*","*","*","*","*","*","*","*","*",2588
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",07,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",07,"Math","N",149,147,98.7,147,"*","*","*","*","*","*","*","*","*","*",2569
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",08,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",08,"ELA","N",150,147,98.0,147,"*","*","*","*","*","*","*","*","*","*",2590
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",08,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",08,"Math","N",150,147,98.0,147,"*","*","*","*","*","*","*","*","*","*",2557
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",03,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",03,"ELA","N",131,130,99.2,130,"*","*","*","*","*","*","*","*","*","*",2468
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",03,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",03,"Math","N",131,130,99.2,130,"*","*","*","*","*","*","*","*","*","*",2459
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",04,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",04,"ELA","N",140,138,98.6,138,"*","*","*","*","*","*","*","*","*","*",2504
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",04,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",04,"Math","N",140,138,98.6,138,"*","*","*","*","*","*","*","*","*","*",2510
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",05,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",05,"ELA","N",158,157,99.4,157,"*","*","*","*","*","*","*","*","*","*",2550
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",05,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",05,"Math","N",158,156,98.7,156,"*","*","*","*","*","*","*","*","*","*",2532
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",06,"ELA","Y",70,70,100.0,70,36,51.4,20,28.6,"*","*","*","*","*","*",2452
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",06,"ELA","N",21,21,100.0,21,"*","*",8,38.1,"*","*",0,0.0,"*","*",2482
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",06,"Math","Y",70,70,100.0,70,43,61.4,21,30.0,"*","*","*","*","*","*",2435
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",06,"Math","N",21,21,100.0,21,11,52.4,"*","*","*","*",0,0.0,"*","*",2461
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",07,"ELA","Y",58,58,100.0,58,"*","*",15,25.9,18,31.0,"*","*","*","*",2549
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",07,"ELA","N",23,23,100.0,23,"*","*",9,39.1,8,34.8,"*","*","*","*",2558
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",07,"Math","Y",58,58,100.0,58,21,36.2,23,39.7,"*","*","*","*","*","*",2512
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",07,"Math","N",23,23,100.0,23,"*","*",12,52.2,"*","*",0,0.0,"*","*",2516
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",08,"ELA","Y",49,48,98.0,48,"*","*",18,37.5,15,31.3,"*","*","*","*",2548
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",08,"ELA","N",34,33,97.1,33,"*","*",0,0.0,17,51.5,"*","*","*","*",2622
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",08,"Math","Y",49,48,98.0,48,"*","*","*","*",12,25.0,"*","*","*","*",2549
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",08,"Math","N",34,33,97.1,33,"*","*","*","*",13,39.4,"*","*","*","*",2608
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",03,"ELA","Y",41,41,100.0,41,"*","*",10,24.4,11,26.8,"*","*","*","*",2415
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",03,"ELA","N",43,43,100.0,43,"*","*","*","*",14,32.6,19,44.2,33,76.7,2484
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",03,"Math","Y",41,41,100.0,41,"*","*",15,36.6,9,22.0,"*","*","*","*",2411
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",03,"Math","N",43,43,100.0,43,"*","*",9,20.9,15,34.9,"*","*","*","*",2468
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",06,"ELA","Y",83,83,100.0,83,8,9.6,21,25.3,36,43.4,18,21.7,54,65.1,2558
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",06,"ELA","N",75,75,100.0,75,6,8.0,17,22.7,31,41.3,21,28.0,52,69.3,2572
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",06,"Math","Y",83,83,100.0,83,11,13.3,39,47.0,27,32.5,6,7.2,33,39.8,2534
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",06,"Math","N",75,75,100.0,75,10,13.3,32,42.7,20,26.7,13,17.3,33,44.0,2544
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",07,"ELA","Y",92,91,98.9,91,27,29.7,25,27.5,32,35.2,7,7.7,39,42.9,2537
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",07,"ELA","N",86,86,100.0,86,15,17.4,23,26.7,26,30.2,22,25.6,48,55.8,2571
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",07,"Math","Y",92,91,98.9,91,29,31.9,39,42.9,17,18.7,6,6.6,23,25.3,2521
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",07,"Math","N",86,86,100.0,86,23,26.7,23,26.7,26,30.2,14,16.3,40,46.5,2547
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",08,"ELA","Y",98,96,98.0,96,21,21.9,27,28.1,38,39.6,10,10.4,48,50.0,2564
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",08,"ELA","N",86,85,98.8,85,10,11.8,17,20.0,45,52.9,13,15.3,58,68.2,2590
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",08,"Math","Y",98,96,98.0,96,33,34.4,32,33.3,21,21.9,10,10.4,31,32.3,2541
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",08,"Math","N",86,85,98.8,85,17,20.0,25,29.4,26,30.6,17,20.0,43,50.6,2576
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",04,"ELA","Y",90,90,100.0,90,26,28.9,20,22.2,20,22.2,24,26.7,44,48.9,2467
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",04,"ELA","N",75,75,100.0,75,10,13.3,13,17.3,24,32.0,28,37.3,52,69.3,2497
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",04,"Math","Y",90,90,100.0,90,15,16.7,34,37.8,30,33.3,11,12.2,41,45.6,2469
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",04,"Math","N",75,75,100.0,75,9,12.0,29,38.7,24,32.0,13,17.3,37,49.3,2489
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",05,"ELA","Y",88,88,100.0,88,25,28.4,29,33.0,25,28.4,9,10.2,34,38.6,2478
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",05,"ELA","N",75,75,100.0,75,11,14.7,17,22.7,30,40.0,17,22.7,47,62.7,2525
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",05,"Math","Y",88,88,100.0,88,32,36.4,37,42.0,"*","*","*","*",19,21.6,2471
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",05,"Math","N",75,75,100.0,75,"*","*",31,41.3,21,28.0,"*","*","*","*",2513
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",03,"ELA","Y",52,52,100.0,52,"*","*",14,26.9,15,28.8,"*","*","*","*",2430
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",03,"ELA","N",35,35,100.0,35,"*","*","*","*",10,28.6,17,48.6,27,77.1,2481
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",03,"Math","Y",52,52,100.0,52,"*","*","*","*",17,32.7,10,19.2,27,51.9,2443
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",03,"Math","N",35,35,100.0,35,"*","*","*","*",19,54.3,10,28.6,29,82.9,2477
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",03,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",03,"ELA","N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2447
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",03,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",03,"Math","N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2449
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",04,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",04,"ELA","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2517
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",04,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",04,"Math","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2490
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",05,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",05,"ELA","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2518
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",05,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",05,"Math","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2516
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",03,"ELA","Y",24,24,100.0,24,"*","*",6,25.0,"*","*",6,25.0,"*","*",2417
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",03,"ELA","N",34,34,100.0,34,"*","*",7,20.6,"*","*",11,32.4,"*","*",2456
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",03,"Math","Y",24,24,100.0,24,"*","*","*","*",10,41.7,"*","*","*","*",2426
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",03,"Math","N",34,34,100.0,34,"*","*","*","*",12,35.3,"*","*","*","*",2467
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",04,"ELA","Y",36,36,100.0,36,"*","*","*","*",9,25.0,10,27.8,19,52.8,2471
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",04,"ELA","N",31,31,100.0,31,"*","*","*","*",15,48.4,6,19.4,21,67.7,2486
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",04,"Math","Y",36,36,100.0,36,"*","*",11,30.6,8,22.2,"*","*","*","*",2472
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",04,"Math","N",31,31,100.0,31,"*","*",13,41.9,13,41.9,"*","*","*","*",2486
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",05,"ELA","Y",25,25,100.0,25,8,32.0,"*","*",7,28.0,"*","*","*","*",2484
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",05,"ELA","N",48,48,100.0,48,8,16.7,"*","*",21,43.8,"*","*","*","*",2530
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",05,"Math","Y",25,25,100.0,25,"*","*",12,48.0,"*","*",0,0.0,"*","*",2461
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",05,"Math","N",48,48,100.0,48,9,18.8,22,45.8,"*","*","*","*","*","*",2507
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",03,"ELA","Y",28,28,100.0,28,"*","*","*","*",10,35.7,"*","*","*","*",2427
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",03,"ELA","N",41,41,100.0,41,"*","*","*","*",11,26.8,"*","*","*","*",2475
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",03,"Math","Y",28,28,100.0,28,"*","*",7,25.0,8,28.6,"*","*","*","*",2438
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",03,"Math","N",41,41,100.0,41,"*","*","*","*",18,43.9,16,39.0,34,82.9,2487
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",04,"ELA","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2448
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",04,"ELA","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2498
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",04,"Math","Y",22,22,100.0,22,"*","*",9,40.9,7,31.8,"*","*","*","*",2473
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",04,"Math","N",37,37,100.0,37,"*","*",10,27.0,11,29.7,"*","*","*","*",2512
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",05,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",05,"ELA","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2542
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",05,"Math","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",05,"Math","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2525
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",06,"ELA","Y",56,56,100.0,56,13,23.2,18,32.1,19,33.9,6,10.7,25,44.6,2520
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",06,"ELA","N",132,132,100.0,132,20,15.2,31,23.5,49,37.1,32,24.2,81,61.4,2553
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",06,"Math","Y",56,56,100.0,56,16,28.6,20,35.7,"*","*","*","*",20,35.7,2511
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",06,"Math","N",132,132,100.0,132,"*","*",50,37.9,31,23.5,"*","*","*","*",2539
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",07,"ELA","Y",58,58,100.0,58,15,25.9,"*","*",26,44.8,"*","*","*","*",2536
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",07,"ELA","N",122,122,100.0,122,"*","*",32,26.2,49,40.2,"*","*","*","*",2574
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",07,"Math","Y",58,58,100.0,58,25,43.1,18,31.0,"*","*","*","*",15,25.9,2497
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",07,"Math","N",123,123,100.0,123,29,23.6,52,42.3,"*","*","*","*",42,34.1,2536
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",08,"ELA","Y",46,46,100.0,46,14,30.4,"*","*",16,34.8,"*","*","*","*",2542
