"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","F",30,28,93.3,27,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","M",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","F",147,146,99.3,145,57,39.3,52,35.9,"*","*","*","*",36,24.8
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","M",145,141,97.2,141,78,55.3,35,24.8,"*","*","*","*",28,19.9
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","F",76,73,96.1,73,44,60.3,23,31.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","M",59,57,96.6,57,44,77.2,8,14.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","F",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","M",33,33,100.0,33,"*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","F",124,82,66.1,74,57,77.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","M",116,83,71.6,74,67,90.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","F",126,122,96.8,122,35,28.7,33,27.0,43,35.2,11,9.0,54,44.3
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","M",132,130,98.5,129,55,42.6,35,27.1,32,24.8,7,5.4,39,30.2
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","F",153,151,98.7,151,65,43.0,46,30.5,"*","*","*","*",40,26.5
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","M",188,188,100.0,188,108,57.4,51,27.1,"*","*","*","*",29,15.4
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","F",108,108,100.0,108,38,35.2,39,36.1,19,17.6,12,11.1,31,28.7
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","M",124,122,98.4,120,53,44.2,40,33.3,21,17.5,6,5.0,27,22.5
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","F",140,140,100.0,140,48,34.3,44,31.4,42,30.0,6,4.3,48,34.3
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","M",157,156,99.4,156,71,45.5,45,28.8,28,17.9,12,7.7,40,25.6
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","F",87,86,98.9,86,47,54.7,23,26.7,"*","*","*","*",16,18.6
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","M",79,76,96.2,75,50,66.7,19,25.3,6,8.0,0,0.0,6,8.0
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","F",136,135,99.3,135,23,17.0,40,29.6,54,40.0,18,13.3,72,53.3
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","M",163,161,98.8,161,62,38.5,46,28.6,42,26.1,11,6.8,53,32.9
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","F",55,13,23.6,13,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","M",44,10,22.7,9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","F",36,31,86.1,31,"*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","M",22,19,86.4,18,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","F",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","M",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","F",34,34,100.0,34,22,64.7,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","M",33,33,100.0,33,20,60.6,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","F",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","M",20,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","F",218,211,96.8,211,68,32.2,59,28.0,68,32.2,16,7.6,84,39.8
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","M",173,170,98.3,170,79,46.5,51,30.0,25,14.7,15,8.8,40,23.5
"New Haven School District","=""0930011""","Sound School","=""0936711""","F",31,28,90.3,28,11,39.3,"*","*",8,28.6,"*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","M",45,40,88.9,40,14,35.0,"*","*",7,17.5,"*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","F",63,62,98.4,62,30,48.4,18,29.0,14,22.6,0,0.0,14,22.6
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","M",68,68,100.0,68,48,70.6,12,17.6,"*","*","*","*",8,11.8
"New Haven School District","=""0930011""","Truman School","=""0932911""","F",147,139,94.6,139,70,50.4,49,35.3,"*","*","*","*",20,14.4
"New Haven School District","=""0930011""","Truman School","=""0932911""","M",151,145,96.0,145,102,70.3,30,20.7,"*","*","*","*",13,9.0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","F",21,21,100.0,21,13,61.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","M",22,22,100.0,22,17,77.3,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","F",100,100,100.0,100,33,33.0,34,34.0,"*","*","*","*",33,33.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","M",134,134,100.0,133,68,51.1,38,28.6,"*","*","*","*",27,20.3
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","F",174,85,48.9,78,37,47.4,18,23.1,"*","*","*","*",23,29.5
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","M",125,54,43.2,49,31,63.3,9,18.4,"*","*","*","*",9,18.4
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","F",138,124,89.9,122,12,9.8,14,11.5,30,24.6,66,54.1,96,78.7
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","M",137,119,86.9,119,11,9.2,19,16.0,37,31.1,52,43.7,89,74.8
"New London School District","=""0950011""","Jennings School","=""0950311""","F",136,132,97.1,132,61,46.2,41,31.1,25,18.9,"*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","M",122,112,91.8,111,70,63.1,27,24.3,12,10.8,"*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","F",299,292,97.7,287,108,37.6,"*","*",86,30.0,"*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","M",303,296,97.7,293,145,49.5,105,35.8,"*","*","*","*",43,14.7
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","F",130,127,97.7,127,37,29.1,38,29.9,36,28.3,16,12.6,52,40.9
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","M",133,133,100.0,133,58,43.6,36,27.1,31,23.3,8,6.0,39,29.3
"New London School District","=""0950011""","New London High School","=""0956111""","F",76,73,96.1,72,13,18.1,21,29.2,25,34.7,13,18.1,38,52.8
"New London School District","=""0950011""","New London High School","=""0956111""","M",127,123,96.9,120,29,24.2,44,36.7,30,25.0,17,14.2,47,39.2
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","F",108,104,96.3,103,21,20.4,28,27.2,28,27.2,26,25.2,54,52.4
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","M",141,140,99.3,140,47,33.6,39,27.9,39,27.9,15,10.7,54,38.6
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","F",44,44,100.0,44,6,13.6,9,20.5,14,31.8,15,34.1,29,65.9
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","M",69,69,100.0,69,14,20.3,21,30.4,16,23.2,18,26.1,34,49.3
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","F",40,38,95.0,38,"*","*","*","*",15,39.5,10,26.3,25,65.8
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","M",47,45,95.7,45,"*","*",15,33.3,14,31.1,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","F",147,128,87.1,124,12,9.7,33,26.6,48,38.7,31,25.0,79,63.7
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","M",154,124,80.5,122,23,18.9,45,36.9,33,27.0,21,17.2,54,44.3
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","F",55,55,100.0,55,"*","*","*","*",23,41.8,17,30.9,40,72.7
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","M",59,54,91.5,54,"*","*",17,31.5,17,31.5,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","F",480,460,95.8,459,82,17.9,95,20.7,148,32.2,134,29.2,282,61.4
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","M",524,502,95.8,501,140,27.9,109,21.8,166,33.1,86,17.2,252,50.3
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","F",311,259,83.3,259,45,17.4,75,29.0,103,39.8,36,13.9,139,53.7
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","M",366,336,91.8,336,97,28.9,115,34.2,99,29.5,25,7.4,124,36.9
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","F",92,92,100.0,92,10,10.9,15,16.3,24,26.1,43,46.7,67,72.8
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","M",81,80,98.8,80,8,10.0,20,25.0,29,36.3,23,28.8,52,65.0
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","F",61,61,100.0,61,10,16.4,16,26.2,13,21.3,22,36.1,35,57.4
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","M",55,55,100.0,55,12,21.8,12,21.8,14,25.5,17,30.9,31,56.4
"Newington School District","=""0940011""","John Paterson School","=""0940811""","F",78,77,98.7,77,7,9.1,21,27.3,13,16.9,36,46.8,49,63.6
"Newington School District","=""0940011""","John Paterson School","=""0940811""","M",92,92,100.0,92,17,18.5,23,25.0,26,28.3,26,28.3,52,56.5
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","F",324,320,98.8,320,27,8.4,67,20.9,148,46.3,78,24.4,226,70.6
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","M",356,355,99.7,355,53,14.9,70,19.7,147,41.4,85,23.9,232,65.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","F",294,293,99.7,293,31,10.6,72,24.6,127,43.3,63,21.5,190,64.8
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","M",320,318,99.4,318,58,18.2,87,27.4,127,39.9,46,14.5,173,54.4
"Newington School District","=""0940011""","Newington High School","=""0946111""","F",148,138,93.2,127,21,16.5,39,30.7,54,42.5,13,10.2,67,52.8
"Newington School District","=""0940011""","Newington High School","=""0946111""","M",148,127,85.8,127,34,26.8,51,40.2,36,28.3,6,4.7,42,33.1
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","F",69,69,100.0,69,"*","*","*","*",34,49.3,21,30.4,55,79.7
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","M",78,78,100.0,78,"*","*",23,29.5,"*","*",23,29.5,"*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","F",74,74,100.0,74,"*","*","*","*",19,25.7,34,45.9,53,71.6
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","M",78,78,100.0,78,"*","*","*","*",28,35.9,27,34.6,55,70.5
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","F",70,70,100.0,70,"*","*","*","*",18,25.7,45,64.3,63,90.0
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","M",71,69,97.2,69,"*","*","*","*",11,15.9,45,65.2,56,81.2
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","F",91,91,100.0,91,9,9.9,12,13.2,31,34.1,39,42.9,70,76.9
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","M",84,83,98.8,83,6,7.2,20,24.1,30,36.1,27,32.5,57,68.7
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","F",199,156,78.4,156,9,5.8,28,17.9,62,39.7,57,36.5,119,76.3
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","M",213,171,80.3,171,31,18.1,42,24.6,62,36.3,36,21.1,98,57.3
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","F",410,395,96.3,395,15,3.8,58,14.7,205,51.9,117,29.6,322,81.5
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","M",414,407,98.3,407,22,5.4,95,23.3,205,50.4,85,20.9,290,71.3
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","F",336,334,99.4,332,11,3.3,52,15.7,128,38.6,141,42.5,269,81.0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","M",392,390,99.5,389,38,9.8,64,16.5,177,45.5,110,28.3,287,73.8
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","F",84,83,98.8,83,6,7.2,21,25.3,29,34.9,27,32.5,56,67.5
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","M",77,77,100.0,77,6,7.8,13,16.9,26,33.8,32,41.6,58,75.3
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","F",31,31,100.0,31,"*","*","*","*",8,25.8,13,41.9,21,67.7
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","M",32,32,100.0,32,7,21.9,"*","*",10,31.3,"*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","F",72,72,100.0,72,8,11.1,21,29.2,27,37.5,16,22.2,43,59.7
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","M",65,65,100.0,65,25,38.5,11,16.9,19,29.2,10,15.4,29,44.6
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","F",254,248,97.6,248,40,16.1,78,31.5,96,38.7,34,13.7,130,52.4
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","M",247,231,93.5,231,94,40.7,67,29.0,54,23.4,16,6.9,70,30.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","F",213,209,98.1,209,17,8.1,43,20.6,53,25.4,96,45.9,149,71.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","M",220,211,95.9,211,34,16.1,52,24.6,64,30.3,61,28.9,125,59.2
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","F",80,78,97.5,78,12,15.4,16,20.5,33,42.3,17,21.8,50,64.1
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","M",81,76,93.8,76,20,26.3,21,27.6,24,31.6,11,14.5,35,46.1
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","F",76,74,97.4,74,10,13.5,15,20.3,20,27.0,29,39.2,49,66.2
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","M",96,96,100.0,96,21,21.9,25,26.0,30,31.3,20,20.8,50,52.1
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","F",81,81,100.0,81,6,7.4,12,14.8,24,29.6,39,48.1,63,77.8
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","M",88,82,93.2,82,13,15.9,17,20.7,27,32.9,25,30.5,52,63.4
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","F",71,71,100.0,71,8,11.3,8,11.3,29,40.8,26,36.6,55,77.5
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","M",88,86,97.7,86,16,18.6,17,19.8,25,29.1,28,32.6,53,61.6
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","F",136,10,7.4,0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","M",122,9,7.4,0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","F",366,330,90.2,329,46,14.0,111,33.7,130,39.5,42,12.8,172,52.3
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","M",400,388,97.0,388,128,33.0,123,31.7,100,25.8,37,9.5,137,35.3
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","F",104,100,96.2,100,19,19.0,26,26.0,23,23.0,32,32.0,55,55.0
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","M",110,106,96.4,106,18,17.0,13,12.3,41,38.7,34,32.1,75,70.8
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","F",89,89,100.0,89,"*","*","*","*",27,30.3,50,56.2,77,86.5
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","M",84,84,100.0,84,"*","*","*","*",28,33.3,37,44.0,65,77.4
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","F",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","M",23,22,95.7,22,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","F",64,62,96.9,62,"*","*",23,37.1,27,43.5,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","M",100,98,98.0,98,"*","*",23,23.5,46,46.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","F",207,203,98.1,203,61,30.0,62,30.5,54,26.6,26,12.8,80,39.4
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","M",190,184,96.8,184,89,48.4,53,28.8,34,18.5,8,4.3,42,22.8
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","F",115,110,95.7,110,23,20.9,28,25.5,38,34.5,21,19.1,59,53.6
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","M",105,103,98.1,103,34,33.0,25,24.3,22,21.4,22,21.4,44,42.7
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","F",73,72,98.6,72,16,22.2,10,13.9,20,27.8,26,36.1,46,63.9
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","M",61,59,96.7,59,13,22.0,11,18.6,18,30.5,17,28.8,35,59.3
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","F",108,106,98.1,106,10,9.4,22,20.8,34,32.1,40,37.7,74,69.8
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","M",124,118,95.2,117,16,13.7,23,19.7,48,41.0,30,25.6,78,66.7
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","F",95,94,98.9,94,15,16.0,27,28.7,33,35.1,19,20.2,52,55.3
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","M",115,113,98.3,113,28,24.8,25,22.1,35,31.0,25,22.1,60,53.1
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","F",149,144,96.6,144,30,20.8,28,19.4,51,35.4,35,24.3,86,59.7
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","M",146,144,98.6,144,41,28.5,37,25.7,38,26.4,28,19.4,66,45.8
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","F",145,143,98.6,143,41,28.7,46,32.2,37,25.9,19,13.3,56,39.2
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","M",122,120,98.4,118,49,41.5,38,32.2,23,19.5,8,6.8,31,26.3
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","F",112,111,99.1,111,21,18.9,30,27.0,28,25.2,32,28.8,60,54.1
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","M",129,126,97.7,126,28,22.2,33,26.2,33,26.2,32,25.4,65,51.6
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","F",111,108,97.3,108,26,24.1,31,28.7,34,31.5,17,15.7,51,47.2
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","M",108,107,99.1,107,26,24.3,34,31.8,28,26.2,19,17.8,47,43.9
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","F",300,288,96.0,288,45,15.6,68,23.6,115,39.9,60,20.8,175,60.8
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","M",321,313,97.5,313,72,23.0,96,30.7,111,35.5,34,10.9,145,46.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","F",183,167,91.3,164,39,23.8,61,37.2,47,28.7,17,10.4,64,39.0
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","M",187,174,93.0,173,69,39.9,48,27.7,43,24.9,13,7.5,56,32.4
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","M",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","F",308,300,97.4,298,53,17.8,97,32.6,123,41.3,25,8.4,148,49.7
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","M",327,316,96.6,316,92,29.1,109,34.5,93,29.4,22,7.0,115,36.4
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","F",212,204,96.2,204,35,17.2,41,20.1,81,39.7,47,23.0,128,62.7
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","M",243,236,97.1,236,53,22.5,74,31.4,74,31.4,35,14.8,109,46.2
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","F",96,96,100.0,96,8,8.3,16,16.7,23,24.0,49,51.0,72,75.0
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","M",108,105,97.2,105,19,18.1,14,13.3,25,23.8,47,44.8,72,68.6
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","F",106,104,98.1,102,19,18.6,32,31.4,31,30.4,20,19.6,51,50.0
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","M",108,108,100.0,107,35,32.7,34,31.8,18,16.8,20,18.7,38,35.5
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","F",95,93,97.9,93,20,21.5,21,22.6,28,30.1,24,25.8,52,55.9
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","M",102,100,98.0,99,30,30.3,16,16.2,28,28.3,25,25.3,53,53.5
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","F",306,299,97.7,299,72,24.1,88,29.4,103,34.4,36,12.0,139,46.5
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","M",322,315,97.8,315,114,36.2,104,33.0,78,24.8,19,6.0,97,30.8
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","F",72,71,98.6,71,9,12.7,9,12.7,33,46.5,20,28.2,53,74.6
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","M",76,73,96.1,73,21,28.8,11,15.1,18,24.7,23,31.5,41,56.2
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","F",283,251,88.7,244,57,23.4,68,27.9,71,29.1,48,19.7,119,48.8
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","M",264,243,92.0,235,82,34.9,60,25.5,56,23.8,37,15.7,93,39.6
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","F",95,90,94.7,88,38,43.2,22,25.0,"*","*","*","*",28,31.8
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","M",94,91,96.8,91,45,49.5,27,29.7,"*","*","*","*",19,20.9
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","F",321,315,98.1,313,100,31.9,110,35.1,84,26.8,19,6.1,103,32.9
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","M",338,325,96.2,325,146,44.9,108,33.2,58,17.8,13,4.0,71,21.8
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","F",93,93,100.0,93,33,35.5,25,26.9,22,23.7,13,14.0,35,37.6
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","M",89,89,100.0,89,42,47.2,23,25.8,16,18.0,8,9.0,24,27.0
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","F",89,89,100.0,89,25,28.1,26,29.2,18,20.2,20,22.5,38,42.7
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","M",102,101,99.0,100,44,44.0,22,22.0,25,25.0,9,9.0,34,34.0
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","F",233,232,99.6,232,67,28.9,65,28.0,84,36.2,16,6.9,100,43.1
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","M",242,237,97.9,236,106,44.9,63,26.7,55,23.3,12,5.1,67,28.4
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","F",66,62,93.9,62,19,30.6,20,32.3,15,24.2,8,12.9,23,37.1
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","M",71,68,95.8,67,36,53.7,12,17.9,13,19.4,6,9.0,19,28.4
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","F",57,57,100.0,57,28,49.1,18,31.6,"*","*","*","*",11,19.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","M",56,56,100.0,56,30,53.6,16,28.6,"*","*","*","*",10,17.9
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","F",70,70,100.0,70,31,44.3,17,24.3,16,22.9,6,8.6,22,31.4
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","M",84,84,100.0,84,42,50.0,21,25.0,13,15.5,8,9.5,21,25.0
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","F",53,53,100.0,53,25,47.2,15,28.3,"*","*","*","*",13,24.5
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","M",54,53,98.1,53,29,54.7,15,28.3,"*","*","*","*",9,17.0
