"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",91,90,98.9,90,12,13.3,28,31.1,35,38.9,15,16.7,50,55.6
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",287,287,100.0,287,124,43.2,103,35.9,52,18.1,8,2.8,60,20.9
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",50,50,100.0,50,11,22.0,15,30.0,17,34.0,7,14.0,24,48.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",212,209,98.6,209,111,53.1,"*","*",42,20.1,"*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",31,31,100.0,31,"*","*","*","*",9,29.0,10,32.3,19,61.3
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",197,195,99.0,195,100,51.3,46,23.6,39,20.0,10,5.1,49,25.1
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",107,105,98.1,105,22,21.0,34,32.4,36,34.3,13,12.4,49,46.7
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",137,135,98.5,135,66,48.9,43,31.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",23,23,100.0,23,10,43.5,8,34.8,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",164,164,100.0,164,56,34.1,46,28.0,44,26.8,18,11.0,62,37.8
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",121,120,99.2,120,10,8.3,24,20.0,48,40.0,38,31.7,86,71.7
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Y",115,115,100.0,115,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",243,243,100.0,243,124,51.0,56,23.0,50,20.6,13,5.3,63,25.9
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",156,156,100.0,156,41,26.3,43,27.6,53,34.0,19,12.2,72,46.2
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Y",149,149,100.0,149,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",276,275,99.6,275,159,57.8,68,24.7,"*","*","*","*",48,17.5
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",42,42,100.0,42,16,38.1,15,35.7,"*","*","*","*",11,26.2
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Y",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",181,179,98.9,173,93,53.8,45,26.0,"*","*","*","*",35,20.2
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",73,73,100.0,73,30,41.1,24,32.9,"*","*","*","*",19,26.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",93,91,97.8,91,"*","*",29,31.9,23,25.3,"*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",190,181,95.3,181,"*","*","*","*",58,32.0,109,60.2,167,92.3
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",249,247,99.2,245,138,56.3,48,19.6,42,17.1,"*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N",29,29,100.0,29,11,37.9,8,27.6,"*","*","*","*",10,34.5
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",538,534,99.3,534,266,49.8,156,29.2,98,18.4,14,2.6,112,21.0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",63,62,98.4,62,13,21.0,18,29.0,21,33.9,10,16.1,31,50.0
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",235,235,100.0,235,"*","*",51,21.7,51,21.7,"*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",43,43,100.0,43,"*","*","*","*",14,32.6,15,34.9,29,67.4
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",217,217,100.0,217,97,44.7,56,25.8,39,18.0,25,11.5,64,29.5
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",54,53,98.1,53,6,11.3,16,30.2,12,22.6,19,35.8,31,58.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",318,307,96.5,307,117,38.1,93,30.3,73,23.8,24,7.8,97,31.6
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",643,623,96.9,623,88,14.1,135,21.7,208,33.4,192,30.8,400,64.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",329,305,92.7,305,117,38.4,84,27.5,88,28.9,16,5.2,104,34.1
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",684,631,92.3,631,88,13.9,146,23.1,249,39.5,148,23.5,397,62.9
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Y",53,53,100.0,53,14,26.4,12,22.6,17,32.1,10,18.9,27,50.9
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",138,136,98.6,136,10,7.4,28,20.6,31,22.8,67,49.3,98,72.1
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Y",45,45,100.0,45,"*","*",10,22.2,8,17.8,"*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",71,71,100.0,71,"*","*","*","*",21,29.6,33,46.5,54,76.1
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Y",48,48,100.0,48,"*","*",11,22.9,14,29.2,"*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",112,112,100.0,112,"*","*","*","*",40,35.7,50,44.6,90,80.4
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",182,182,100.0,182,67,36.8,54,29.7,45,24.7,16,8.8,61,33.5
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",480,478,99.6,478,53,11.1,100,20.9,209,43.7,116,24.3,325,68.0
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",213,213,100.0,213,76,35.7,67,31.5,54,25.4,16,7.5,70,32.9
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",402,401,99.8,401,58,14.5,106,26.4,152,37.9,85,21.2,237,59.1
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Y",46,46,100.0,46,13,28.3,11,23.9,11,23.9,11,23.9,22,47.8
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N",106,106,100.0,106,10,9.4,22,20.8,39,36.8,35,33.0,74,69.8
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N",118,117,99.2,117,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Y",30,29,96.7,29,"*","*","*","*",6,20.7,13,44.8,19,65.5
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N",122,121,99.2,121,0,0.0,"*","*","*","*",86,71.1,"*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Y",30,30,100.0,30,"*","*","*","*",9,30.0,10,33.3,19,63.3
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",131,131,100.0,131,"*","*","*","*",41,31.3,54,41.2,95,72.5
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",103,103,100.0,103,22,21.4,36,35.0,36,35.0,9,8.7,45,43.7
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",700,697,99.6,697,26,3.7,115,16.5,323,46.3,233,33.4,556,79.8
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",127,119,93.7,119,38,31.9,32,26.9,37,31.1,12,10.1,49,41.2
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",564,562,99.6,562,24,4.3,88,15.7,231,41.1,219,39.0,450,80.1
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Y",29,29,100.0,29,"*","*",6,20.7,6,20.7,"*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N",107,107,100.0,107,"*","*",15,14.0,32,29.9,"*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",138,133,96.4,133,49,36.8,36,27.1,37,27.8,11,8.3,48,36.1
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",338,320,94.7,320,30,9.4,78,24.4,130,40.6,82,25.6,212,66.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",107,106,99.1,106,30,28.3,29,27.4,27,25.5,20,18.9,47,44.3
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",289,279,96.5,279,22,7.9,58,20.8,89,31.9,110,39.4,199,71.3
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y",57,56,98.2,56,21,37.5,13,23.2,10,17.9,12,21.4,22,39.3
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",100,99,99.0,99,8,8.1,22,22.2,41,41.4,28,28.3,69,69.7
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y",45,45,100.0,45,8,17.8,16,35.6,12,26.7,9,20.0,21,46.7
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",125,125,100.0,125,11,8.8,20,16.0,41,32.8,53,42.4,94,75.2
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",47,45,95.7,45,11,24.4,11,24.4,11,24.4,12,26.7,23,51.1
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",114,110,96.5,110,0,0.0,8,7.3,31,28.2,71,64.5,102,92.7
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",40,40,100.0,40,"*","*",10,25.0,11,27.5,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",128,128,100.0,128,"*","*",14,10.9,43,33.6,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",182,173,95.1,173,49,28.3,50,28.9,52,30.1,22,12.7,74,42.8
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",595,576,96.8,576,32,5.6,108,18.8,257,44.6,179,31.1,436,75.7
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",48,48,100.0,48,"*","*",14,29.2,9,18.8,"*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",153,150,98.0,150,"*","*","*","*",34,22.7,102,68.0,136,90.7
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Y",25,25,100.0,25,"*","*","*","*",7,28.0,12,48.0,19,76.0
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N",140,139,99.3,139,"*","*","*","*",40,28.8,87,62.6,127,91.4
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",41,41,100.0,41,13,31.7,"*","*",14,34.1,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",134,133,99.3,133,"*","*",24,18.0,69,51.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",147,147,100.0,144,"*","*",38,26.4,33,22.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",64,64,100.0,64,"*","*","*","*",18,28.1,25,39.1,43,67.2
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",65,63,96.9,63,"*","*",12,19.0,16,25.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",86,84,97.7,83,"*","*","*","*",30,36.1,38,45.8,68,81.9
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",98,97,99.0,97,"*","*",25,25.8,25,25.8,"*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",115,114,99.1,114,"*","*","*","*",31,27.2,65,57.0,96,84.2
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",96,96,100.0,95,48,50.5,16,16.8,25,26.3,6,6.3,31,32.6
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",98,98,100.0,98,7,7.1,18,18.4,38,38.8,35,35.7,73,74.5
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",218,218,100.0,218,68,31.2,61,28.0,57,26.1,32,14.7,89,40.8
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",79,78,98.7,78,11,14.1,16,20.5,26,33.3,25,32.1,51,65.4
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",226,225,99.6,225,96,42.7,60,26.7,45,20.0,24,10.7,69,30.7
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",51,50,98.0,50,8,16.0,9,18.0,16,32.0,17,34.0,33,66.0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y",140,139,99.3,139,"*","*",47,33.8,27,19.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N",91,91,100.0,91,"*","*","*","*",31,34.1,35,38.5,66,72.5
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Y",107,106,99.1,106,"*","*",38,35.8,19,17.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",101,101,100.0,101,"*","*","*","*",29,28.7,40,39.6,69,68.3
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",361,359,99.4,359,145,40.4,98,27.3,89,24.8,27,7.5,116,32.3
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",309,298,96.4,298,28,9.4,82,27.5,120,40.3,68,22.8,188,63.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",465,464,99.8,461,186,40.3,129,28.0,122,26.5,24,5.2,146,31.7
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",195,195,100.0,195,22,11.3,57,29.2,79,40.5,37,19.0,116,59.5
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",266,266,100.0,266,108,40.6,76,28.6,64,24.1,18,6.8,82,30.8
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",211,211,100.0,211,17,8.1,48,22.7,70,33.2,76,36.0,146,69.2
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Y",74,73,98.6,72,"*","*",18,25.0,17,23.6,"*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",128,127,99.2,127,"*","*","*","*",35,27.6,78,61.4,113,89.0
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Y",181,181,100.0,181,70,38.7,58,32.0,31,17.1,22,12.2,53,29.3
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",69,69,100.0,69,7,10.1,11,15.9,21,30.4,30,43.5,51,73.9
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Y",141,140,99.3,140,"*","*",32,22.9,38,27.1,"*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",54,54,100.0,54,"*","*","*","*",19,35.2,20,37.0,39,72.2
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Y",416,414,99.5,413,180,43.6,124,30.0,95,23.0,14,3.4,109,26.4
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",254,252,99.2,252,25,9.9,63,25.0,106,42.1,58,23.0,164,65.1
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Y",88,88,100.0,87,27,31.0,29,33.3,20,23.0,11,12.6,31,35.6
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","N",68,68,100.0,68,6,8.8,8,11.8,13,19.1,41,60.3,54,79.4
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Y",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Y",590,587,99.5,586,256,43.7,172,29.4,138,23.5,20,3.4,158,27.0
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",147,144,98.0,144,31,21.5,42,29.2,57,39.6,14,9.7,71,49.3
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Y",171,170,99.4,170,88,51.8,36,21.2,28,16.5,18,10.6,46,27.1
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","N",41,40,97.6,40,9,22.5,8,20.0,16,40.0,7,17.5,23,57.5
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Y",108,107,99.1,107,41,38.3,24,22.4,25,23.4,17,15.9,42,39.3
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","N",66,65,98.5,65,6,9.2,12,18.5,19,29.2,28,43.1,47,72.3
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Y",269,269,100.0,269,140,52.0,63,23.4,54,20.1,12,4.5,66,24.5
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","N",71,71,100.0,71,9,12.7,19,26.8,27,38.0,16,22.5,43,60.6
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Y",105,105,100.0,105,"*","*",27,25.7,20,19.0,"*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","N",30,30,100.0,30,"*","*","*","*",10,33.3,11,36.7,21,70.0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Y",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Y",149,149,100.0,149,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Y",100,100,100.0,100,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Y",77,77,100.0,77,25,32.5,21,27.3,21,27.3,10,13.0,31,40.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","N",139,138,99.3,138,17,12.3,32,23.2,57,41.3,32,23.2,89,64.5
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Y",27,27,100.0,27,"*","*",9,33.3,8,29.6,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","N",62,61,98.4,61,"*","*",9,14.8,20,32.8,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Y",151,150,99.3,150,40,26.7,40,26.7,52,34.7,18,12.0,70,46.7
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","N",376,371,98.7,371,12,3.2,64,17.3,160,43.1,135,36.4,295,79.5
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Y",28,28,100.0,28,10,35.7,6,21.4,6,21.4,6,21.4,12,42.9
"Orange School District","=""1070011""","Peck Place School","=""1070511""","N",233,233,100.0,233,12,5.2,27,11.6,73,31.3,121,51.9,194,83.3
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Y",44,42,95.5,42,12,28.6,15,35.7,"*","*","*","*",15,35.7
"Orange School District","=""1070011""","Race Brook School","=""1070311""","N",220,219,99.5,219,"*","*",30,13.7,79,36.1,"*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Y",28,24,85.7,24,"*","*",7,29.2,"*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","N",179,174,97.2,174,"*","*",17,9.8,"*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Y",83,82,98.8,82,35,42.7,22,26.8,19,23.2,6,7.3,25,30.5
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","N",402,394,98.0,394,20,5.1,95,24.1,193,49.0,86,21.8,279,70.8
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Y",107,106,99.1,106,38,35.8,33,31.1,21,19.8,14,13.2,35,33.0
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","N",367,364,99.2,364,23,6.3,72,19.8,114,31.3,155,42.6,269,73.9
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Y",270,268,99.3,268,98,36.6,76,28.4,69,25.7,25,9.3,94,35.1
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","N",78,78,100.0,78,16,20.5,18,23.1,30,38.5,14,17.9,44,56.4
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Y",43,43,100.0,43,"*","*","*","*",12,27.9,10,23.3,22,51.2
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","N",41,41,100.0,41,"*","*","*","*",13,31.7,18,43.9,31,75.6
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Y",298,295,99.0,295,70,23.7,81,27.5,108,36.6,36,12.2,144,48.8
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","N",222,221,99.5,221,17,7.7,49,22.2,100,45.2,55,24.9,155,70.1
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Y",192,192,100.0,192,60,31.3,53,27.6,46,24.0,33,17.2,79,41.1
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","N",136,136,100.0,136,12,8.8,26,19.1,53,39.0,45,33.1,98,72.1
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Y",56,56,100.0,56,13,23.2,"*","*",15,26.8,"*","*","*","*"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","N",31,31,100.0,31,0,0.0,"*","*","*","*",16,51.6,"*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Y",53,53,100.0,53,17,32.1,17,32.1,"*","*","*","*",19,35.8
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","N",70,70,100.0,70,"*","*",10,14.3,30,42.9,"*","*","*","*"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Y",102,102,100.0,102,30,29.4,25,24.5,26,25.5,21,20.6,47,46.1
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","N",96,96,100.0,96,10,10.4,15,15.6,43,44.8,28,29.2,71,74.0
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Y",81,81,100.0,81,26,32.1,16,19.8,26,32.1,13,16.0,39,48.1
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","N",99,99,100.0,99,7,7.1,16,16.2,31,31.3,45,45.5,76,76.8
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Y",202,202,100.0,202,69,34.2,55,27.2,65,32.2,13,6.4,78,38.6
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","N",334,333,99.7,333,30,9.0,82,24.6,143,42.9,78,23.4,221,66.4
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Y",133,130,97.7,130,57,43.8,39,30.0,26,20.0,8,6.2,34,26.2
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","N",202,199,98.5,199,27,13.6,53,26.6,83,41.7,36,18.1,119,59.8
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","Y",78,78,100.0,78,28,35.9,12,15.4,26,33.3,12,15.4,38,48.7
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","N",87,87,100.0,87,12,13.8,17,19.5,34,39.1,24,27.6,58,66.7
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Y",53,53,100.0,53,9,17.0,16,30.2,10,18.9,18,34.0,28,52.8
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","N",109,108,99.1,108,6,5.6,17,15.7,33,30.6,52,48.1,85,78.7
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Y",77,77,100.0,76,16,21.1,23,30.3,24,31.6,13,17.1,37,48.7
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","N",200,200,100.0,198,7,3.5,31,15.7,72,36.4,88,44.4,160,80.8
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","Y",59,57,96.6,57,"*","*",14,24.6,21,36.8,"*","*","*","*"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","N",161,159,98.8,159,"*","*","*","*",57,35.8,79,49.7,136,85.5
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","Y",63,62,98.4,62,"*","*","*","*",20,32.3,15,24.2,35,56.5
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","N",139,134,96.4,134,"*","*","*","*",31,23.1,83,61.9,114,85.1
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Y",50,49,98.0,49,"*","*",19,38.8,14,28.6,"*","*","*","*"
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","N",170,166,97.6,166,"*","*",26,15.7,71,42.8,"*","*","*","*"
