"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,76,76,100.0,76,35,46.1,35,46.1,"*","*","*","*",6,7.9,2411
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,53,53,100.0,53,42,79.2,11,20.8,0,0.0,0,0.0,0,0.0,2411
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,49,49,100.0,49,25,51.0,17,34.7,"*","*","*","*",7,14.3,2458
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,53,53,100.0,53,18,34.0,25,47.2,"*","*","*","*",10,18.9,2504
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,54,54,100.0,54,24,44.4,20,37.0,"*","*","*","*",10,18.5,2515
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,57,57,100.0,57,27,47.4,19,33.3,"*","*","*","*",11,19.3,2376
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,54,54,100.0,54,32,59.3,15,27.8,"*","*","*","*",7,13.0,2400
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,44,44,100.0,44,26,59.1,"*","*","*","*",0,0.0,"*","*",2434
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,34,33,97.1,33,21,63.6,10,30.3,"*","*","*","*","*","*",2443
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,34,33,97.1,33,17,51.5,"*","*","*","*",0,0.0,"*","*",2472
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,63,61,96.8,61,26,42.6,18,29.5,"*","*","*","*",17,27.9,2392
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,44,44,100.0,44,18,40.9,18,40.9,"*","*","*","*",8,18.2,2437
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,47,45,95.7,45,30,66.7,12,26.7,"*","*","*","*","*","*",2445
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,47,47,100.0,47,25,53.2,17,36.2,"*","*","*","*","*","*",2442
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,50,50,100.0,50,28,56.0,12,24.0,10,20.0,0,0.0,10,20.0,2463
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,53,52,98.1,52,29,55.8,16,30.8,"*","*","*","*",7,13.5,2497
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",03,54,54,100.0,54,26,48.1,17,31.5,"*","*","*","*",11,20.4,2377
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",04,49,48,98.0,48,15,31.3,27,56.3,"*","*","*","*",6,12.5,2433
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,34,34,100.0,34,21,61.8,"*","*",6,17.6,"*","*","*","*",2447
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",06,24,23,95.8,23,11,47.8,"*","*","*","*",0,0.0,"*","*",2468
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,51,51,100.0,51,7,13.7,16,31.4,16,31.4,12,23.5,28,54.9,2457
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",04,53,52,98.1,52,14,26.9,23,44.2,9,17.3,6,11.5,15,28.8,2454
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,46,44,95.7,44,16,36.4,16,36.4,6,13.6,6,13.6,12,27.3,2486
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,45,45,100.0,45,20,44.4,16,35.6,"*","*","*","*",9,20.0,2478
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",07,46,45,97.8,45,17,37.8,15,33.3,"*","*","*","*",13,28.9,2520
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,44,44,100.0,44,19,43.2,15,34.1,"*","*","*","*",10,22.7,2498
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,85,85,100.0,85,37,43.5,27,31.8,"*","*","*","*",21,24.7,2391
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,41,41,100.0,41,19,46.3,17,41.5,"*","*","*","*","*","*",2412
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",03,70,70,100.0,70,23,32.9,26,37.1,14,20.0,7,10.0,21,30.0,2408
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",04,71,71,100.0,71,37,52.1,28,39.4,6,8.5,0,0.0,6,8.5,2401
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,67,67,100.0,67,42,62.7,"*","*","*","*",0,0.0,"*","*",2430
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,63,63,100.0,63,38,60.3,18,28.6,"*","*","*","*",7,11.1,2446
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,64,64,100.0,64,36,56.3,22,34.4,"*","*","*","*",6,9.4,2465
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,63,63,100.0,63,47,74.6,12,19.0,"*","*","*","*","*","*",2462
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,93,93,100.0,93,47,50.5,28,30.1,"*","*","*","*",18,19.4,2374
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,73,73,100.0,73,32,43.8,32,43.8,"*","*","*","*",9,12.3,2418
"New Haven School District","=""0930011""","Truman School","=""0932911""",03,53,52,98.1,52,29,55.8,14,26.9,"*","*","*","*",9,17.3,2372
"New Haven School District","=""0930011""","Truman School","=""0932911""",04,52,52,100.0,52,22,42.3,20,38.5,"*","*","*","*",10,19.2,2425
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,67,67,100.0,67,40,59.7,"*","*","*","*",0,0.0,"*","*",2438
"New Haven School District","=""0930011""","Truman School","=""0932911""",06,51,51,100.0,51,28,54.9,16,31.4,"*","*","*","*",7,13.7,2472
"New Haven School District","=""0930011""","Truman School","=""0932911""",07,44,44,100.0,44,27,61.4,13,29.5,"*","*","*","*","*","*",2457
"New Haven School District","=""0930011""","Truman School","=""0932911""",08,52,52,100.0,52,37,71.2,9,17.3,"*","*","*","*",6,11.5,2480
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",03,49,49,100.0,49,12,24.5,8,16.3,23,46.9,6,12.2,29,59.2,2424
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",04,19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",03,50,49,98.0,49,22,44.9,14,28.6,"*","*","*","*",13,26.5,2385
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",04,50,50,100.0,50,26,52.0,"*","*","*","*",0,0.0,"*","*",2403
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,45,45,100.0,44,33,75.0,"*","*","*","*",0,0.0,"*","*",2412
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",06,32,32,100.0,31,23,74.2,8,25.8,0,0.0,0,0.0,0,0.0,2410
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",07,41,41,100.0,40,25,62.5,"*","*","*","*",0,0.0,"*","*",2436
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,36,35,97.2,32,22,68.8,"*","*","*","*",0,0.0,"*","*",2465
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",03,52,50,96.2,50,"*","*","*","*",12,24.0,26,52.0,38,76.0,2486
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",04,47,40,85.1,40,"*","*",13,32.5,13,32.5,"*","*","*","*",2502
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,52,51,98.1,51,"*","*","*","*",14,27.5,22,43.1,36,70.6,2566
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",06,43,42,97.7,42,6,14.3,8,19.0,12,28.6,16,38.1,28,66.7,2579
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",07,50,48,96.0,48,11,22.9,6,12.5,10,20.8,21,43.8,31,64.6,2586
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,39,39,100.0,39,7,17.9,7,17.9,7,17.9,18,46.2,25,64.1,2621
"New London School District","=""0950011""","Jennings School","=""0950311""",03,98,97,99.0,96,59,61.5,23,24.0,10,10.4,"*","*","*","*",2370
"New London School District","=""0950011""","Jennings School","=""0950311""",04,97,94,96.9,93,56,60.2,22,23.7,12,12.9,"*","*","*","*",2407
"New London School District","=""0950011""","Jennings School","=""0950311""",05,84,84,100.0,83,56,67.5,20,24.1,6,7.2,"*","*","*","*",2424
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",05,20,20,100.0,20,"*","*",13,65.0,"*","*","*","*","*","*",2507
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",06,207,203,98.1,202,116,57.4,59,29.2,20,9.9,7,3.5,27,13.4,2456
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",07,196,196,100.0,196,94,48.0,77,39.3,"*","*","*","*",25,12.8,2479
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",08,177,175,98.9,175,105,60.0,51,29.1,13,7.4,6,3.4,19,10.9,2460
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",03,96,96,100.0,96,47,49.0,21,21.9,21,21.9,7,7.3,28,29.2,2389
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",04,91,90,98.9,90,41,45.6,32,35.6,"*","*","*","*",17,18.9,2426
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",05,91,91,100.0,91,47,51.6,26,28.6,"*","*","*","*",18,19.8,2456
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",03,105,104,99.0,104,38,36.5,27,26.0,26,25.0,13,12.5,39,37.5,2408
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",04,90,90,100.0,90,36,40.0,27,30.0,17,18.9,10,11.1,27,30.0,2441
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",05,77,77,100.0,77,41,53.2,23,29.9,7,9.1,6,7.8,13,16.9,2458
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",03,316,306,96.8,306,58,19.0,73,23.9,105,34.3,70,22.9,175,57.2,2445
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",04,310,304,98.1,304,44,14.5,99,32.6,109,35.9,52,17.1,161,53.0,2486
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",05,335,317,94.6,317,57,18.0,100,31.5,95,30.0,65,20.5,160,50.5,2520
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",06,327,313,95.7,313,74,23.6,117,37.4,84,26.8,38,12.1,122,39.0,2517
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",07,332,299,90.1,299,56,18.7,97,32.4,73,24.4,73,24.4,146,48.8,2562
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",08,354,294,83.1,294,133,45.2,68,23.1,48,16.3,45,15.3,93,31.6,2531
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",03,101,99,98.0,99,14,14.1,25,25.3,38,38.4,22,22.2,60,60.6,2448
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",04,90,90,100.0,90,"*","*","*","*",32,35.6,34,37.8,66,73.3,2522
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",03,55,55,100.0,55,"*","*",16,29.1,24,43.6,"*","*","*","*",2432
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",04,61,61,100.0,61,9,14.8,20,32.8,13,21.3,19,31.1,32,52.5,2497
"Newington School District","=""0940011""","John Paterson School","=""0940811""",03,80,80,100.0,80,11,13.8,16,20.0,29,36.3,24,30.0,53,66.3,2458
"Newington School District","=""0940011""","John Paterson School","=""0940811""",04,80,80,100.0,80,7,8.8,24,30.0,33,41.3,16,20.0,49,61.3,2501
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",05,160,160,100.0,160,54,33.8,48,30.0,27,16.9,31,19.4,58,36.3,2499
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",06,168,168,100.0,168,28,16.7,46,27.4,57,33.9,37,22.0,94,56.0,2551
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",07,172,172,100.0,172,42,24.4,53,30.8,40,23.3,37,21.5,77,44.8,2550
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",08,161,159,98.8,159,42,26.4,48,30.2,38,23.9,31,19.5,69,43.4,2567
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",05,145,145,100.0,145,34,23.4,51,35.2,36,24.8,24,16.6,60,41.4,2505
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",06,151,150,99.3,150,30,20.0,49,32.7,37,24.7,34,22.7,71,47.3,2537
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",07,160,160,100.0,160,20,12.5,56,35.0,51,31.9,33,20.6,84,52.5,2568
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",08,159,158,99.4,158,41,25.9,45,28.5,46,29.1,26,16.5,72,45.6,2566
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",03,78,78,100.0,78,9,11.5,19,24.4,31,39.7,19,24.4,50,64.1,2459
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",04,74,73,98.6,73,10,13.7,27,37.0,23,31.5,13,17.8,36,49.3,2487
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",03,64,63,98.4,63,"*","*","*","*",18,28.6,34,54.0,52,82.5,2495
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",04,72,72,100.0,72,"*","*","*","*",24,33.3,27,37.5,51,70.8,2526
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",03,80,79,98.8,79,"*","*","*","*",28,35.4,39,49.4,67,84.8,2499
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",04,72,71,98.6,71,0,0.0,18,25.4,18,25.4,35,49.3,53,74.6,2542
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",03,80,80,100.0,80,9,11.3,17,21.3,24,30.0,30,37.5,54,67.5,2480
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",04,81,81,100.0,81,6,7.4,24,29.6,34,42.0,17,21.0,51,63.0,2500
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",07,391,388,99.2,388,26,6.7,73,18.8,122,31.4,167,43.0,289,74.5,2615
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,412,410,99.5,410,34,8.3,86,21.0,102,24.9,188,45.9,290,70.7,2633
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,339,335,98.8,335,38,11.3,79,23.6,97,29.0,121,36.1,218,65.1,2552
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",06,352,346,98.3,346,27,7.8,72,20.8,112,32.4,135,39.0,247,71.4,2588
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",03,65,65,100.0,65,12,18.5,8,12.3,22,33.8,23,35.4,45,69.2,2465
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",04,71,71,100.0,71,7,9.9,23,32.4,29,40.8,12,16.9,41,57.7,2491
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",03,13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",04,16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",06,18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",06,140,140,100.0,140,26,18.6,48,34.3,39,27.9,27,19.3,66,47.1,2543
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",07,179,157,87.7,157,40,25.5,53,33.8,41,26.1,23,14.6,64,40.8,2539
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,157,156,99.4,156,41,26.3,53,34.0,32,20.5,30,19.2,62,39.7,2559
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",03,116,114,98.3,114,14,12.3,29,25.4,50,43.9,21,18.4,71,62.3,2453
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",04,137,130,94.9,130,18,13.8,51,39.2,38,29.2,23,17.7,61,46.9,2487
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,143,141,98.6,141,24,17.0,46,32.6,36,25.5,35,24.8,71,50.4,2527
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",03,39,38,97.4,38,"*","*",13,34.2,18,47.4,"*","*","*","*",2435
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",04,21,21,100.0,21,"*","*",10,47.6,"*","*","*","*","*","*",2456
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,20,20,100.0,20,"*","*",7,35.0,7,35.0,"*","*","*","*",2506
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",06,31,31,100.0,31,7,22.6,9,29.0,9,29.0,6,19.4,15,48.4,2537
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",07,25,24,96.0,24,"*","*","*","*",10,41.7,7,29.2,17,70.8,2598
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,21,21,100.0,21,9,42.9,"*","*","*","*","*","*","*","*",2530
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",03,71,71,100.0,71,8,11.3,20,28.2,26,36.6,17,23.9,43,60.6,2452
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",04,45,45,100.0,45,"*","*","*","*",15,33.3,19,42.2,34,75.6,2529
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,54,54,100.0,54,9,16.7,26,48.1,11,20.4,8,14.8,19,35.2,2508
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",03,51,49,96.1,49,7,14.3,7,14.3,12,24.5,23,46.9,35,71.4,2475
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",04,51,48,94.1,48,"*","*",15,31.3,18,37.5,"*","*","*","*",2501
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,59,58,98.3,58,8,13.8,14,24.1,16,27.6,20,34.5,36,62.1,2544
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",03,64,64,100.0,64,7,10.9,16,25.0,25,39.1,16,25.0,41,64.1,2459
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",04,48,48,100.0,48,7,14.6,16,33.3,15,31.3,10,20.8,25,52.1,2487
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,56,56,100.0,56,"*","*",19,33.9,18,32.1,"*","*","*","*",2538
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,268,263,98.1,263,42,16.0,84,31.9,65,24.7,72,27.4,137,52.1,2554
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,234,225,96.2,225,23,10.2,60,26.7,83,36.9,59,26.2,142,63.1,2588
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,275,257,93.5,257,43,16.7,67,26.1,60,23.3,87,33.9,147,57.2,2607
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,69,69,100.0,69,"*","*","*","*",17,24.6,45,65.2,62,89.9,2518
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,73,70,95.9,70,"*","*",22,31.4,26,37.1,"*","*","*","*",2511
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,59,59,100.0,59,9,15.3,15,25.4,14,23.7,21,35.6,35,59.3,2538
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,62,61,98.4,61,0,0.0,"*","*","*","*",45,73.8,"*","*",2533
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",04,47,47,100.0,47,0,0.0,"*","*","*","*",28,59.6,"*","*",2567
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,56,56,100.0,56,"*","*","*","*",11,19.6,38,67.9,49,87.5,2605
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",06,61,61,100.0,61,15,24.6,19,31.1,18,29.5,9,14.8,27,44.3,2535
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",07,62,60,96.8,60,8,13.3,26,43.3,19,31.7,7,11.7,26,43.3,2559
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,52,52,100.0,52,"*","*",19,36.5,16,30.8,"*","*","*","*",2596
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",03,69,69,100.0,69,17,24.6,24,34.8,17,24.6,11,15.9,28,40.6,2427
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",04,80,80,100.0,80,14,17.5,31,38.8,24,30.0,11,13.8,35,43.8,2469
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,62,62,100.0,62,29,46.8,19,30.6,8,12.9,6,9.7,14,22.6,2460
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",03,65,63,96.9,63,14,22.2,23,36.5,14,22.2,12,19.0,26,41.3,2425
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",04,45,43,95.6,42,11,26.2,14,33.3,8,19.0,9,21.4,17,40.5,2477
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,41,41,100.0,41,11,26.8,10,24.4,11,26.8,9,22.0,20,48.8,2505
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",03,75,75,100.0,75,8,10.7,15,20.0,30,40.0,22,29.3,52,69.3,2469
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",04,71,70,98.6,70,12,17.1,22,31.4,21,30.0,15,21.4,36,51.4,2489
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,67,66,98.5,66,24,36.4,20,30.3,15,22.7,7,10.6,22,33.3,2482
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",03,54,54,100.0,54,"*","*",15,27.8,22,40.7,"*","*","*","*",2413
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",04,74,74,100.0,73,13,17.8,28,38.4,18,24.7,14,19.2,32,43.8,2476
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,66,66,100.0,66,20,30.3,23,34.8,10,15.2,13,19.7,23,34.8,2495
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",03,86,86,100.0,86,21,24.4,19,22.1,30,34.9,16,18.6,46,53.5,2433
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",04,105,104,99.0,104,17,16.3,45,43.3,30,28.8,12,11.5,42,40.4,2470
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,106,106,100.0,106,45,42.5,39,36.8,12,11.3,10,9.4,22,20.8,2471
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",03,93,93,100.0,93,26,28.0,22,23.7,33,35.5,12,12.9,45,48.4,2425
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,96,94,97.9,94,31,33.0,36,38.3,19,20.2,8,8.5,27,28.7,2450
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,88,88,100.0,88,40,45.5,26,29.5,10,11.4,12,13.6,22,25.0,2470
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,73,73,100.0,73,21,28.8,22,30.1,17,23.3,13,17.8,30,41.1,2418
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,88,87,98.9,87,21,24.1,27,31.0,25,28.7,14,16.1,39,44.8,2474
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,70,70,100.0,70,24,34.3,22,31.4,15,21.4,9,12.9,24,34.3,2487
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,72,71,98.6,71,8,11.3,17,23.9,38,53.5,8,11.3,46,64.8,2446
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,78,78,100.0,78,20,25.6,29,37.2,17,21.8,12,15.4,29,37.2,2462
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,58,58,100.0,58,18,31.0,24,41.4,"*","*","*","*",16,27.6,2487
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,238,235,98.7,235,86,36.6,87,37.0,40,17.0,22,9.4,62,26.4,2496
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,220,217,98.6,217,67,30.9,76,35.0,44,20.3,30,13.8,74,34.1,2528
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,212,203,95.8,203,96,47.3,51,25.1,40,19.7,16,7.9,56,27.6,2512
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",06,209,207,99.0,207,121,58.5,58,28.0,18,8.7,10,4.8,28,13.5,2455
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",07,226,226,100.0,226,109,48.2,59,26.1,37,16.4,21,9.3,58,25.7,2499
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",08,224,224,100.0,223,143,64.1,35,15.7,26,11.7,19,8.5,45,20.2,2489
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",06,150,150,100.0,150,44,29.3,51,34.0,31,20.7,24,16.0,55,36.7,2512
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",07,172,172,100.0,172,66,38.4,59,34.3,26,15.1,21,12.2,47,27.3,2514
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",08,155,155,100.0,155,75,48.4,38,24.5,18,11.6,24,15.5,42,27.1,2525
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",03,74,72,97.3,71,"*","*","*","*",27,38.0,22,31.0,49,69.0,2465
