"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Race/Ethnicity"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","American Indian or Alaska Native",21,20,95.2,20,7,35.0,9,45.0,"*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Asian",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Black or African American",23,23,100.0,23,"*","*",6,26.1,10,43.5,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Hispanic/Latino of any race",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","White",172,171,99.4,170,19,11.2,41,24.1,61,35.9,49,28.8,110,64.7
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Asian",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Black or African American",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Hispanic/Latino of any race",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","White",172,165,95.9,165,14,8.5,30,18.2,66,40.0,55,33.3,121,73.3
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","American Indian or Alaska Native",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Asian",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Black or African American",21,21,100.0,21,6,28.6,7,33.3,8,38.1,0,0.0,8,38.1
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Hispanic/Latino of any race",29,29,100.0,29,8,27.6,7,24.1,14,48.3,0,0.0,14,48.3
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","White",256,253,98.8,253,22,8.7,55,21.7,116,45.8,60,23.7,176,69.6
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Hispanic/Latino of any race",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Two or More Races",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","White",222,219,98.6,219,31,14.2,48,21.9,93,42.5,47,21.5,140,63.9
"Litchfield School District","=""0740011""","Center School","=""0740211""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""","White",65,65,100.0,65,"*","*",11,16.9,17,26.2,34,52.3,51,78.5
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Black or African American",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Hispanic/Latino of any race",15,15,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","White",231,226,97.8,226,32,14.2,49,21.7,86,38.1,59,26.1,145,64.2
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Hispanic/Latino of any race",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Native Hawaiian or Other Pacific Islander",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","White",209,207,99.0,207,18,8.7,37,17.9,76,36.7,76,36.7,152,73.4
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Asian",8,0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Hispanic/Latino of any race",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Two or More Races",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","White",276,36,13.0,36,16,44.4,"*","*",10,27.8,"*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Asian",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Hispanic/Latino of any race",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Two or More Races",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","White",439,406,92.5,404,34,8.4,70,17.3,155,38.4,145,35.9,300,74.3
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","White",109,80,73.4,80,7,8.8,6,7.5,19,23.8,48,60.0,67,83.8
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Two or More Races",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","White",137,133,97.1,133,6,4.5,27,20.3,48,36.1,52,39.1,100,75.2
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","White",91,89,97.8,89,6,6.7,13,14.6,25,28.1,45,50.6,70,78.7
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Asian",23,22,95.7,22,"*","*","*","*","*","*",12,54.5,"*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Hispanic/Latino of any race",14,14,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Two or More Races",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","White",485,433,89.3,432,21,4.9,82,19.0,214,49.5,115,26.6,329,76.2
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Hispanic/Latino of any race",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","White",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Black or African American",32,32,100.0,32,14,43.8,"*","*",10,31.3,"*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Hispanic/Latino of any race",62,62,100.0,62,27,43.5,14,22.6,9,14.5,12,19.4,21,33.9
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Two or More Races",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","White",89,89,100.0,89,23,25.8,18,20.2,30,33.7,18,20.2,48,53.9
"Manchester School District","=""0770011""","Buckley School","=""0770311""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Asian",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Black or African American",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Hispanic/Latino of any race",27,27,100.0,27,11,40.7,"*","*",6,22.2,"*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","White",94,94,100.0,94,11,11.7,21,22.3,27,28.7,35,37.2,62,66.0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Asian",28,28,100.0,28,"*","*",11,39.3,6,21.4,"*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Black or African American",93,93,100.0,93,44,47.3,30,32.3,"*","*","*","*",19,20.4
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Hispanic/Latino of any race",101,101,100.0,101,39,38.6,36,35.6,"*","*","*","*",26,25.7
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","White",170,170,100.0,169,24,14.2,51,30.2,60,35.5,34,20.1,94,55.6
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Asian",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Black or African American",24,24,100.0,24,11,45.8,"*","*","*","*",0,0.0,"*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Hispanic/Latino of any race",27,27,100.0,27,12,44.4,"*","*",7,25.9,"*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","White",72,72,100.0,72,13,18.1,14,19.4,19,26.4,26,36.1,45,62.5
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Asian",54,53,98.1,53,12,22.6,"*","*",20,37.7,"*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Black or African American",177,177,100.0,177,73,41.2,60,33.9,"*","*","*","*",44,24.9
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Hispanic/Latino of any race",223,220,98.7,219,100,45.7,61,27.9,51,23.3,7,3.2,58,26.5
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Two or More Races","*","*","*","*","*","*",15,38.5,"*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","White",282,274,97.2,274,65,23.7,67,24.5,111,40.5,31,11.3,142,51.8
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Asian",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Black or African American",25,25,100.0,25,11,44.0,8,32.0,"*","*","*","*",6,24.0
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Hispanic/Latino of any race",27,27,100.0,27,9,33.3,"*","*",7,25.9,"*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Two or More Races",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","White",73,72,98.6,72,19,26.4,14,19.4,22,30.6,17,23.6,39,54.2
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Asian",23,16,69.6,16,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Black or African American",68,33,48.5,33,16,48.5,"*","*",9,27.3,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Hispanic/Latino of any race",96,46,47.9,44,24,54.5,"*","*","*","*",0,0.0,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","White",147,73,49.7,71,16,22.5,18,25.4,22,31.0,15,21.1,37,52.1
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Black or African American",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Hispanic/Latino of any race",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","White",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Black or African American",26,26,100.0,26,10,38.5,9,34.6,"*","*","*","*",7,26.9
"Manchester School District","=""0770011""","Martin School","=""0771611""","Hispanic/Latino of any race",35,35,100.0,35,18,51.4,"*","*",7,20.0,"*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","White",64,63,98.4,63,14,22.2,15,23.8,20,31.7,14,22.2,34,54.0
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Asian",30,27,90.0,27,"*","*","*","*",9,33.3,9,33.3,18,66.7
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Black or African American",49,49,100.0,49,20,40.8,13,26.5,"*","*","*","*",16,32.7
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Hispanic/Latino of any race",39,39,100.0,39,21,53.8,7,17.9,"*","*","*","*",11,28.2
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","White",23,22,95.7,22,"*","*",7,31.8,8,36.4,"*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Asian",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Black or African American",59,59,100.0,59,29,49.2,14,23.7,"*","*","*","*",16,27.1
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Hispanic/Latino of any race",72,71,98.6,71,40,56.3,19,26.8,"*","*","*","*",12,16.9
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","White",35,35,100.0,35,15,42.9,9,25.7,"*","*","*","*",11,31.4
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Asian",25,22,88.0,22,"*","*",9,40.9,"*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Black or African American",28,28,100.0,28,"*","*",11,39.3,8,28.6,"*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Hispanic/Latino of any race",49,47,95.9,47,13,27.7,17,36.2,"*","*","*","*",17,36.2
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Two or More Races",9,8,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","White",44,43,97.7,43,"*","*","*","*",21,48.8,8,18.6,29,67.4
"Manchester School District","=""0770011""","Washington School","=""0771411""","Asian",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Black or African American",48,48,100.0,48,38,79.2,6,12.5,"*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Hispanic/Latino of any race",67,65,97.0,65,41,63.1,13,20.0,9,13.8,"*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Two or More Races",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","White",39,39,100.0,39,19,48.7,6,15.4,9,23.1,"*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Asian",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","White",71,71,100.0,71,"*","*","*","*",13,18.3,41,57.7,54,76.1
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Hispanic/Latino of any race",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","White",50,45,90.0,45,"*","*","*","*",11,24.4,25,55.6,36,80.0
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Asian",46,42,91.3,42,0,0.0,"*","*","*","*",30,71.4,"*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Hispanic/Latino of any race",47,43,91.5,43,10,23.3,9,20.9,15,34.9,9,20.9,24,55.8
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Two or More Races",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","White",389,353,90.7,352,20,5.7,44,12.5,143,40.6,145,41.2,288,81.8
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Asian",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Hispanic/Latino of any race",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","White",74,72,97.3,72,9,12.5,6,8.3,14,19.4,43,59.7,57,79.2
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Hispanic/Latino of any race",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Two or More Races",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","White",331,330,99.7,330,31,9.4,46,13.9,112,33.9,141,42.7,253,76.7
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Asian",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Black or African American",26,26,100.0,26,10,38.5,7,26.9,"*","*","*","*",9,34.6
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Hispanic/Latino of any race",89,89,100.0,89,31,34.8,29,32.6,15,16.9,14,15.7,29,32.6
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","White",66,65,98.5,65,14,21.5,14,21.5,18,27.7,19,29.2,37,56.9
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Black or African American",46,46,100.0,46,11,23.9,13,28.3,14,30.4,8,17.4,22,47.8
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Hispanic/Latino of any race",175,174,99.4,174,67,38.5,41,23.6,44,25.3,22,12.6,66,37.9
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Two or More Races",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","White",80,79,98.8,79,20,25.3,18,22.8,22,27.8,19,24.1,41,51.9
