"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Special Education Statu"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",625,622,99.5,622,354,56.9,"*","*","*","*",6,1.0,"*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Y",100,98,98.0,98,91,92.9,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",243,242,99.6,242,170,70.2,"*","*",18,7.4,"*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Y",57,57,100.0,57,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Smith School","=""0891311""","N",245,245,100.0,245,128,52.2,"*","*","*","*",20,8.2,"*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Y",37,37,100.0,37,31,83.8,"*","*","*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","Y","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",237,236,99.6,236,93,39.4,"*","*","*","*",21,8.9,"*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",38,38,100.0,38,34,89.5,"*","*","*","*",0,0.0,"*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","N",223,221,99.1,221,6,2.7,"*","*",44,19.9,"*","*","*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","Y",22,22,100.0,22,7,31.8,"*","*",8,36.4,"*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",1193,1189,99.7,1189,32,2.7,139,11.7,473,39.8,545,45.8,1018,85.6
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Y",138,136,98.6,136,31,22.8,51,37.5,48,35.3,6,4.4,54,39.7
"New Canaan School District","=""0900011""","South School","=""0900211""","N",215,212,98.6,212,"*","*",17,8.0,43,20.3,"*","*","*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","Y",26,25,96.2,25,"*","*",12,48.0,6,24.0,"*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","N",195,195,100.0,195,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N",448,429,95.8,429,29,6.8,66,15.4,"*","*","*","*",334,77.9
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y",40,36,90.0,36,22,61.1,8,22.2,"*","*","*","*",6,16.7
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",532,477,89.7,477,"*","*",87,18.2,203,42.6,"*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y",48,43,89.6,43,15,34.9,19,44.2,"*","*","*","*",9,20.9
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N",260,254,97.7,254,"*","*",51,20.1,78,30.7,"*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Y",35,29,82.9,29,11,37.9,10,34.5,"*","*","*","*",8,27.6
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",253,253,100.0,253,76,30.0,68,26.9,54,21.3,"*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",30,30,100.0,30,23,76.7,6,20.0,0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",264,257,97.3,257,41,16.0,77,30.0,"*","*",45,17.5,"*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",43,40,93.0,40,22,55.0,15,37.5,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",257,252,98.1,252,140,55.6,"*","*","*","*",6,2.4,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",43,43,100.0,43,40,93.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",262,261,99.6,261,133,51.0,"*","*",55,21.1,"*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",36,35,97.2,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",252,245,97.2,245,90,36.7,72,29.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",31,31,100.0,31,22,71.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",249,249,100.0,249,56,22.5,72,28.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",43,42,97.7,42,31,73.8,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",403,401,99.5,401,94,23.4,126,31.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",41,41,100.0,41,24,58.5,14,34.1,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",261,261,100.0,261,109,41.8,77,29.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",42,42,100.0,42,29,69.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",170,170,100.0,170,76,44.7,"*","*",28,16.5,"*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y",40,40,100.0,40,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",290,289,99.7,289,131,45.3,"*","*",57,19.7,"*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",60,59,98.3,59,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",275,275,100.0,275,108,39.3,"*","*",57,20.7,"*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",61,61,100.0,61,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",232,229,98.7,229,62,27.1,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",41,39,95.1,39,32,82.1,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",362,361,99.7,361,81,22.4,103,28.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",36,34,94.4,34,25,73.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",249,249,100.0,249,46,18.5,"*","*","*","*",48,19.3,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y",43,43,100.0,43,35,81.4,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N",16,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y",26,23,88.5,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",239,238,99.6,238,68,28.6,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",34,32,94.1,32,23,71.9,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",253,253,100.0,253,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",485,482,99.4,478,304,63.6,"*","*",51,10.7,"*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",60,60,100.0,60,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",268,266,99.3,266,120,45.1,"*","*","*","*",6,2.3,"*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",43,43,100.0,43,39,90.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",239,237,99.2,237,59,24.9,"*","*",76,32.1,"*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",32,32,100.0,32,27,84.4,"*","*",0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",304,304,100.0,304,106,34.9,"*","*","*","*",15,4.9,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",33,33,100.0,33,29,87.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",202,201,99.5,201,85,42.3,48,23.9,51,25.4,17,8.5,68,33.8
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",41,39,95.1,39,33,84.6,6,15.4,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",253,251,99.2,251,84,33.5,74,29.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",51,49,96.1,49,38,77.6,6,12.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",132,131,99.2,131,54,41.2,"*","*","*","*",8,6.1,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",28,27,96.4,27,22,81.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",254,253,99.6,253,44,17.4,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",31,31,100.0,31,22,71.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",361,361,100.0,361,130,36.0,"*","*","*","*",32,8.9,"*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",38,38,100.0,38,35,92.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N",153,153,100.0,153,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",282,282,100.0,282,145,51.4,"*","*","*","*",12,4.3,"*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",36,35,97.2,35,30,85.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",204,203,99.5,197,83,42.1,63,32.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",50,49,98.0,49,40,81.6,6,12.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",255,246,96.5,246,25,10.2,27,11.0,"*","*","*","*",194,78.9
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",28,26,92.9,26,7,26.9,12,46.2,"*","*","*","*",7,26.9
"New London School District","=""0950011""","Jennings School","=""0950311""","N",239,237,99.2,235,118,50.2,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",39,39,100.0,39,31,79.5,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",519,516,99.4,516,213,41.3,161,31.2,"*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",82,80,97.6,80,66,82.5,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",237,237,100.0,237,81,34.2,"*","*","*","*",38,16.0,"*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",41,41,100.0,41,34,82.9,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",226,225,99.6,225,67,29.8,66,29.3,"*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",45,45,100.0,45,36,80.0,6,13.3,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",854,829,97.1,829,"*","*",199,24.0,273,32.9,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",107,101,94.4,101,60,59.4,29,28.7,"*","*","*","*",12,11.9
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",867,803,92.6,803,"*","*",199,24.8,321,40.0,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",146,133,91.1,133,82,61.7,31,23.3,"*","*","*","*",20,15.0
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",180,178,98.9,178,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",145,145,100.0,145,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",588,586,99.7,586,74,12.6,132,22.5,"*","*","*","*",380,64.8
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",74,74,100.0,74,46,62.2,22,29.7,"*","*","*","*",6,8.1
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",551,550,99.8,550,89,16.2,162,29.5,"*","*","*","*",299,54.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",64,64,100.0,64,45,70.3,11,17.2,"*","*","*","*",8,12.5
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N",139,139,100.0,139,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N",122,121,99.2,121,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N",127,126,99.2,126,"*","*","*","*",27,21.4,89,70.6,116,92.1
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Y",25,24,96.0,24,"*","*","*","*",6,25.0,10,41.7,16,66.7
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",144,144,100.0,144,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",754,751,99.6,751,"*","*",133,17.7,346,46.1,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",49,49,100.0,49,17,34.7,18,36.7,"*","*","*","*",14,28.6
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",607,604,99.5,604,"*","*",96,15.9,251,41.6,"*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",84,77,91.7,77,31,40.3,24,31.2,"*","*","*","*",22,28.6
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N",119,119,100.0,119,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",412,391,94.9,391,44,11.3,96,24.6,158,40.4,93,23.8,251,64.2
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",64,62,96.9,62,35,56.5,18,29.0,9,14.5,0,0.0,9,14.5
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",346,335,96.8,335,"*","*",73,21.8,108,32.2,"*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",50,50,100.0,50,25,50.0,14,28.0,"*","*","*","*",11,22.0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",137,136,99.3,136,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",157,157,100.0,157,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",137,133,97.1,133,"*","*",12,9.0,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",24,22,91.7,22,"*","*",7,31.8,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",140,140,100.0,140,"*","*",16,11.4,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",28,28,100.0,28,"*","*",8,28.6,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",706,681,96.5,681,"*","*",134,19.7,301,44.2,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",71,68,95.8,68,31,45.6,24,35.3,"*","*","*","*",13,19.1
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",177,174,98.3,174,8,4.6,17,9.8,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",24,24,100.0,24,13,54.2,7,29.2,"*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N",157,156,99.4,156,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",163,162,99.4,162,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",192,192,100.0,189,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",125,123,98.4,122,"*","*",17,13.9,"*","*",45,36.9,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",26,24,92.3,24,16,66.7,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",187,185,98.9,185,14,7.6,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",26,26,100.0,26,19,73.1,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",164,164,100.0,163,35,21.5,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",30,30,100.0,30,20,66.7,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",280,279,99.6,279,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",260,258,99.2,258,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N",207,206,99.5,206,40,19.4,"*","*","*","*",50,24.3,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y",24,24,100.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",181,181,100.0,181,22,12.2,"*","*",48,26.5,"*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Y",27,26,96.3,26,19,73.1,"*","*",0,0.0,"*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",577,565,97.9,565,"*","*",163,28.8,199,35.2,"*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",93,92,98.9,92,62,67.4,17,18.5,"*","*","*","*",13,14.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",567,566,99.8,563,136,24.2,170,30.2,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",93,93,100.0,93,72,77.4,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",429,429,100.0,429,"*","*",111,25.9,"*","*",94,21.9,"*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",48,48,100.0,48,31,64.6,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",178,177,99.4,176,16,9.1,22,12.5,"*","*","*","*",138,78.4
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Y",24,23,95.8,23,11,47.8,6,26.1,"*","*","*","*",6,26.1
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",220,220,100.0,220,57,25.9,63,28.6,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Y",30,30,100.0,30,20,66.7,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",154,153,99.4,153,31,20.3,"*","*",51,33.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Y",41,41,100.0,41,31,75.6,"*","*",6,14.6,"*","*","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",585,582,99.5,581,147,25.3,165,28.4,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Y",85,84,98.8,84,58,69.0,22,26.2,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","N",136,136,100.0,135,"*","*",29,21.5,"*","*",52,38.5,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Y",20,20,100.0,20,9,45.0,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","N",141,140,99.3,140,48,34.3,"*","*",36,25.7,"*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Y",21,21,100.0,21,18,85.7,"*","*",0,0.0,"*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",635,630,99.2,629,201,32.0,201,32.0,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Y",102,101,99.0,101,86,85.1,13,12.9,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","N",186,184,98.9,184,75,40.8,"*","*","*","*",25,13.6,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Y",26,26,100.0,26,22,84.6,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","N",145,144,99.3,144,32,22.2,30,20.8,"*","*","*","*",82,56.9
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Y",29,28,96.6,28,15,53.6,6,21.4,"*","*","*","*",7,25.0
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","N",287,287,100.0,287,102,35.5,"*","*","*","*",28,9.8,"*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Y",53,53,100.0,53,47,88.7,"*","*","*","*",0,0.0,"*","*"
