"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Free/Reduced Price Meal"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","N",246,240,97.6,240,37,15.4,64,26.7,108,45.0,31,12.9,139,57.9
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","R",62,62,100.0,62,12,19.4,20,32.3,21,33.9,9,14.5,30,48.4
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","F",172,171,99.4,170,87,51.2,44,25.9,"*","*","*","*",39,22.9
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","N",106,104,98.1,104,18,17.3,"*","*",29,27.9,34,32.7,63,60.6
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","R",23,23,100.0,23,11,47.8,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","F",123,115,93.5,115,42,36.5,45,39.1,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","N",81,80,98.8,80,"*","*","*","*",31,38.8,15,18.8,46,57.5
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","F",148,147,99.3,147,64,43.5,34,23.1,34,23.1,15,10.2,49,33.3
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","N",44,43,97.7,43,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","F",17,15,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","F",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","N",106,106,100.0,106,12,11.3,15,14.2,39,36.8,40,37.7,79,74.5
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","F",425,405,95.3,403,169,41.9,137,34.0,"*","*","*","*",97,24.1
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","N",190,186,97.9,186,38,20.4,49,26.3,75,40.3,24,12.9,99,53.2
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","R",50,49,98.0,49,18,36.7,"*","*",14,28.6,"*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","F",69,69,100.0,69,30,43.5,22,31.9,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","N",60,60,100.0,60,"*","*","*","*",20,33.3,20,33.3,40,66.7
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","F",89,89,100.0,88,42,47.7,20,22.7,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","N",75,74,98.7,74,"*","*","*","*",23,31.1,25,33.8,48,64.9
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","F",124,123,99.2,123,44,35.8,40,32.5,"*","*","*","*",39,31.7
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","N",203,203,100.0,203,"*","*","*","*",77,37.9,56,27.6,133,65.5
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","R",28,28,100.0,28,"*","*",14,50.0,7,25.0,"*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","F","*","*","*","*",18,43.9,"*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","N",87,87,100.0,87,"*","*","*","*",29,33.3,34,39.1,63,72.4
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","F",67,66,98.5,66,35,53.0,16,24.2,"*","*","*","*",15,22.7
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","N",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","F",93,91,97.8,91,"*","*",41,45.1,26,28.6,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","N",158,157,99.4,157,12,7.6,42,26.8,66,42.0,37,23.6,103,65.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","R",28,28,100.0,28,9,32.1,"*","*",11,39.3,"*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","N",121,120,99.2,120,10,8.3,23,19.2,35,29.2,52,43.3,87,72.5
"Middletown School District","=""0830011""","Moody School","=""0831211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","F",57,56,98.2,56,21,37.5,18,32.1,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","N",67,67,100.0,67,"*","*","*","*",19,28.4,30,44.8,49,73.1
"Middletown School District","=""0830011""","Snow School","=""0831111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","F",69,66,95.7,66,23,34.8,19,28.8,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","N",74,74,100.0,74,"*","*","*","*",25,33.8,28,37.8,53,71.6
"Middletown School District","=""0830011""","Spencer School","=""0830111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","F",46,46,100.0,46,12,26.1,15,32.6,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","N",92,91,98.9,91,"*","*","*","*",33,36.3,42,46.2,75,82.4
"Middletown School District","=""0830011""","Wesley School","=""0831411""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","F",244,239,98.0,238,77,32.4,87,36.6,"*","*","*","*",74,31.1
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","N",364,362,99.5,362,43,11.9,87,24.0,171,47.2,61,16.9,232,64.1
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","R",38,37,97.4,37,"*","*",11,29.7,16,43.2,"*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","F",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","N",208,207,99.5,207,31,15.0,38,18.4,72,34.8,66,31.9,138,66.7
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","F",69,69,100.0,69,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","N",395,392,99.2,392,44,11.2,91,23.2,170,43.4,87,22.2,257,65.6
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","F",54,52,96.3,52,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","N",490,472,96.3,470,26,5.5,79,16.8,206,43.8,159,33.8,365,77.7
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","R",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","F",31,29,93.5,29,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",175,169,96.6,169,"*","*","*","*",78,46.2,45,26.6,123,72.8
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","R",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N",200,174,87.0,174,7,4.0,25,14.4,84,48.3,58,33.3,142,81.6
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","F",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","N",332,322,97.0,322,47,14.6,66,20.5,108,33.5,101,31.4,209,64.9
"Milford School District","=""0840011""","Meadowside School","=""0840711""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","F",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","N",265,261,98.5,260,27,10.4,50,19.2,78,30.0,105,40.4,183,70.4
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","F",98,97,99.0,96,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","N",254,254,100.0,254,48,18.9,61,24.0,94,37.0,51,20.1,145,57.1
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","F",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","N",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","F",110,108,98.2,108,"*","*",45,41.7,29,26.9,"*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","N",322,319,99.1,319,38,11.9,91,28.5,127,39.8,63,19.7,190,59.6
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","R",31,31,100.0,31,"*","*",11,35.5,9,29.0,"*","*","*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","N",268,266,99.3,266,15,5.6,25,9.4,68,25.6,158,59.4,226,85.0
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","F",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","N",686,678,98.8,678,36,5.3,89,13.1,316,46.6,237,35.0,553,81.6
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",263,261,99.2,260,9,3.5,20,7.7,86,33.1,145,55.8,231,88.8
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","N",152,149,98.0,148,"*","*","*","*",35,23.6,101,68.2,136,91.9
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","REAL","=""0850411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","N",227,224,98.7,224,"*","*","*","*",70,31.3,132,58.9,202,90.2
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","F",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","N",100,100,100.0,100,16,16.0,17,17.0,26,26.0,41,41.0,67,67.0
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","F",154,150,97.4,150,"*","*",54,36.0,39,26.0,"*","*","*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","N",351,348,99.1,348,44,12.6,90,25.9,151,43.4,63,18.1,214,61.5
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","R",43,43,100.0,43,"*","*",11,25.6,23,53.5,"*","*","*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","F",70,69,98.6,69,23,33.3,"*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","N",91,90,98.9,90,"*","*",25,27.8,27,30.0,23,25.6,50,55.6
"Montville School District","=""0860011""","Mohegan School","=""0860111""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","F",37,36,97.3,36,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",121,117,96.7,117,13,11.1,27,23.1,51,43.6,26,22.2,77,65.8
"Montville School District","=""0860011""","Montville High School","=""0866111""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","F",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","N",124,124,100.0,124,10,8.1,12,9.7,39,31.5,63,50.8,102,82.3
"Montville School District","=""0860011""","Oakdale School","=""0860511""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","F",64,60,93.8,60,17,28.3,17,28.3,"*","*","*","*",26,43.3
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","N","*","*","*","*","*","*","*","*","*","*",15,50.0,"*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","F",222,219,98.6,218,78,35.8,61,28.0,71,32.6,8,3.7,79,36.2
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","N",361,360,99.7,360,70,19.4,96,26.7,137,38.1,57,15.8,194,53.9
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","R",85,83,97.6,83,19,22.9,30,36.1,28,33.7,6,7.2,34,41.0
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","F",94,92,97.9,92,33,35.9,"*","*",32,34.8,"*","*","*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","N",205,202,98.5,202,36,17.8,37,18.3,78,38.6,51,25.2,129,63.9
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","R",38,38,100.0,38,"*","*",9,23.7,15,39.5,"*","*","*","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","F",152,152,100.0,152,67,44.1,42,27.6,"*","*","*","*",43,28.3
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","N",133,132,99.2,132,19,14.4,40,30.3,50,37.9,23,17.4,73,55.3
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","R",31,31,100.0,31,"*","*",9,29.0,12,38.7,"*","*","*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","F",66,63,95.5,63,23,36.5,16,25.4,"*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","N",58,58,100.0,58,"*","*","*","*",21,36.2,11,19.0,32,55.2
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","F",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","N",133,132,99.2,132,27,20.5,36,27.3,33,25.0,36,27.3,69,52.3
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","F",96,87,90.6,87,33,37.9,29,33.3,"*","*","*","*",25,28.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",182,172,94.5,171,"*","*","*","*",64,37.4,42,24.6,106,62.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","R",27,25,92.6,25,"*","*",7,28.0,12,48.0,"*","*","*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","F",51,51,100.0,51,22,43.1,"*","*",15,29.4,"*","*","*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","N",39,38,97.4,38,"*","*","*","*","*","*",12,31.6,"*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","F","*","*","*","*",18,50.0,"*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","N",70,70,100.0,70,"*","*","*","*",21,30.0,19,27.1,40,57.1
"Naugatuck School District","=""0880011""","Western School","=""0880711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","F",172,172,100.0,172,62,36.0,49,28.5,50,29.1,11,6.4,61,35.5
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","N",26,26,100.0,26,"*","*","*","*",15,57.7,"*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","R",44,44,100.0,44,"*","*","*","*",16,36.4,"*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","F",22,15,68.2,15,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","F",175,173,98.9,173,100,57.8,44,25.4,19,11.0,10,5.8,29,16.8
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","N",33,32,97.0,32,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","F",352,350,99.4,350,200,57.1,94,26.9,"*","*","*","*",56,16.0
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",67,67,100.0,67,"*","*",25,37.3,19,28.4,"*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","R",25,25,100.0,25,6,24.0,7,28.0,12,48.0,0,0.0,12,48.0
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","F",124,121,97.6,121,63,52.1,25,20.7,24,19.8,9,7.4,33,27.3
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","F",145,140,96.6,138,58,42.0,40,29.0,"*","*","*","*",40,29.0
"New Britain School District","=""0890011""","Holmes School","=""0890611""","N",82,82,100.0,82,19,23.2,"*","*",31,37.8,"*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""","R",21,21,100.0,21,7,33.3,"*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","F",73,73,100.0,72,0,0.0,6,8.3,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","N",77,77,100.0,77,0,0.0,"*","*",42,54.5,"*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","F",161,159,98.8,158,76,48.1,49,31.0,"*","*","*","*",33,20.9
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","N",34,33,97.1,33,"*","*","*","*","*","*",12,36.4,"*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","F",217,210,96.8,209,104,49.8,49,23.4,40,19.1,16,7.7,56,26.8
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","N",42,39,92.9,39,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","R",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","F",313,297,94.9,296,136,45.9,95,32.1,"*","*","*","*",65,22.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",139,136,97.8,136,38,27.9,29,21.3,46,33.8,23,16.9,69,50.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","R",29,28,96.6,28,7,25.0,"*","*",10,35.7,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","F",23,23,100.0,23,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","F",120,118,98.3,116,81,69.8,19,16.4,10,8.6,6,5.2,16,13.8
"New Britain School District","=""0890011""","Northend School","=""0890911""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","F",621,603,97.1,602,394,65.4,150,24.9,"*","*","*","*",58,9.6
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",102,97,95.1,97,51,52.6,27,27.8,"*","*","*","*",19,19.6
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","R",43,43,100.0,43,25,58.1,"*","*",9,20.9,"*","*","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","F",602,594,98.7,590,372,63.1,157,26.6,"*","*","*","*",61,10.3
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",105,104,99.0,104,42,40.4,38,36.5,"*","*","*","*",24,23.1
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","R",62,61,98.4,61,29,47.5,23,37.7,9,14.8,0,0.0,9,14.8
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","F",286,266,93.0,265,209,78.9,35,13.2,"*","*","*","*",21,7.9
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
