"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"New Britain School District","=""0890011""","Vance School","=""0891511""",05,89,89,100.0,89,43,48.3,24,27.0,14,15.7,8,9.0,22,24.7,2444
"New Canaan School District","=""0900011""","East School","=""0900411""",03,125,125,100.0,125,9,7.2,8,6.4,29,23.2,79,63.2,108,86.4,2510
"New Canaan School District","=""0900011""","East School","=""0900411""",04,120,118,98.3,118,"*","*","*","*",23,19.5,88,74.6,111,94.1,2569
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",05,346,345,99.7,345,13,3.8,34,9.9,114,33.0,184,53.3,298,86.4,2583
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",06,313,312,99.7,312,18,5.8,51,16.3,114,36.5,129,41.3,243,77.9,2591
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",07,369,366,99.2,366,21,5.7,65,17.8,159,43.4,121,33.1,280,76.5,2610
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",08,303,302,99.7,302,11,3.6,40,13.2,134,44.4,117,38.7,251,83.1,2639
"New Canaan School District","=""0900011""","South School","=""0900211""",03,109,106,97.2,106,"*","*","*","*",16,15.1,74,69.8,90,84.9,2520
"New Canaan School District","=""0900011""","South School","=""0900211""",04,132,131,99.2,131,"*","*","*","*",33,25.2,79,60.3,112,85.5,2556
"New Canaan School District","=""0900011""","West School","=""0900311""",03,124,124,100.0,124,6,4.8,9,7.3,23,18.5,86,69.4,109,87.9,2514
"New Canaan School District","=""0900011""","West School","=""0900311""",04,85,85,100.0,85,"*","*","*","*",13,15.3,64,75.3,77,90.6,2572
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",03,164,156,95.1,156,12,7.7,26,16.7,41,26.3,77,49.4,118,75.6,2481
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",04,171,164,95.9,164,28,17.1,20,12.2,44,26.8,72,43.9,116,70.7,2509
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",05,153,145,94.8,145,11,7.6,28,19.3,52,35.9,54,37.2,106,73.1,2551
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",06,188,171,91.0,171,19,11.1,26,15.2,71,41.5,55,32.2,126,73.7,2574
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",07,197,180,91.4,180,15,8.3,38,21.1,75,41.7,52,28.9,127,70.6,2597
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",08,195,169,86.7,169,10,5.9,42,24.9,64,37.9,53,31.4,117,69.2,2617
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",03,77,76,98.7,76,11,14.5,18,23.7,15,19.7,32,42.1,47,61.8,2458
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",04,71,69,97.2,69,8,11.6,13,18.8,17,24.6,31,44.9,48,69.6,2515
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",05,68,64,94.1,64,"*","*","*","*",25,39.1,26,40.6,51,79.7,2563
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",06,79,74,93.7,74,"*","*","*","*",27,36.5,24,32.4,51,68.9,2572
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",03,49,49,100.0,49,20,40.8,10,20.4,6,12.2,13,26.5,19,38.8,2415
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",04,53,53,100.0,53,16,30.2,12,22.6,8,15.1,17,32.1,25,47.2,2478
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",05,49,49,100.0,49,19,38.8,7,14.3,6,12.2,17,34.7,23,46.9,2508
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",06,39,39,100.0,39,16,41.0,12,30.8,"*","*","*","*",11,28.2,2470
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",07,44,44,100.0,44,"*","*",15,34.1,14,31.8,"*","*","*","*",2530
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",08,49,49,100.0,49,17,34.7,18,36.7,"*","*","*","*",14,28.6,2519
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",03,51,51,100.0,51,11,21.6,19,37.3,14,27.5,7,13.7,21,41.2,2417
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",04,52,51,98.1,51,10,19.6,10,19.6,14,27.5,17,33.3,31,60.8,2485
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",05,53,48,90.6,48,18,37.5,13,27.1,13,27.1,"*","*","*","*",2474
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",06,53,53,100.0,53,7,13.2,18,34.0,19,35.8,9,17.0,28,52.8,2534
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",07,46,45,97.8,45,"*","*",15,33.3,19,42.2,"*","*","*","*",2559
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",08,52,49,94.2,49,"*","*",17,34.7,18,36.7,"*","*","*","*",2547
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",03,43,42,97.7,42,24,57.1,10,23.8,8,19.0,0,0.0,8,19.0,2359
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",04,53,53,100.0,53,39,73.6,9,17.0,"*","*","*","*","*","*",2366
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",05,50,50,100.0,50,27,54.0,15,30.0,"*","*","*","*",8,16.0,2423
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",06,50,48,96.0,48,29,60.4,10,20.8,"*","*","*","*",9,18.8,2455
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",07,51,50,98.0,50,32,64.0,11,22.0,"*","*","*","*",7,14.0,2454
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",08,53,52,98.1,52,29,55.8,11,21.2,12,23.1,0,0.0,12,23.1,2487
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",03,46,46,100.0,46,29,63.0,"*","*",7,15.2,"*","*","*","*",2369
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",04,69,69,100.0,69,45,65.2,13,18.8,"*","*","*","*",11,15.9,2392
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",05,43,42,97.7,42,29,69.0,7,16.7,"*","*","*","*",6,14.3,2407
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",06,57,57,100.0,57,32,56.1,14,24.6,"*","*","*","*",11,19.3,2450
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",07,47,46,97.9,46,18,39.1,15,32.6,"*","*","*","*",13,28.3,2500
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",08,36,36,100.0,36,11,30.6,10,27.8,15,41.7,0,0.0,15,41.7,2533
"New Haven School District","=""0930011""","Beecher School","=""0930311""",03,51,51,100.0,51,23,45.1,13,25.5,8,15.7,7,13.7,15,29.4,2392
"New Haven School District","=""0930011""","Beecher School","=""0930311""",04,50,47,94.0,47,24,51.1,12,25.5,"*","*","*","*",11,23.4,2415
"New Haven School District","=""0930011""","Beecher School","=""0930311""",05,50,49,98.0,49,26,53.1,11,22.4,6,12.2,6,12.2,12,24.5,2445
"New Haven School District","=""0930011""","Beecher School","=""0930311""",06,44,41,93.2,41,12,29.3,13,31.7,8,19.5,8,19.5,16,39.0,2507
"New Haven School District","=""0930011""","Beecher School","=""0930311""",07,44,44,100.0,44,"*","*",18,40.9,12,27.3,"*","*","*","*",2519
"New Haven School District","=""0930011""","Beecher School","=""0930311""",08,44,44,100.0,44,15,34.1,"*","*",14,31.8,"*","*","*","*",2536
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",03,52,52,100.0,52,22,42.3,19,36.5,"*","*","*","*",11,21.2,2382
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",04,53,53,100.0,53,17,32.1,11,20.8,14,26.4,11,20.8,25,47.2,2455
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,54,54,100.0,54,15,27.8,"*","*",22,40.7,"*","*","*","*",2489
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",06,44,44,100.0,44,"*","*",15,34.1,16,36.4,"*","*","*","*",2520
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",07,44,43,97.7,43,15,34.9,13,30.2,"*","*","*","*",15,34.9,2520
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,45,45,100.0,45,"*","*",12,26.7,20,44.4,"*","*","*","*",2561
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,100,100,100.0,100,36,36.0,23,23.0,22,22.0,19,19.0,41,41.0,2492
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",06,114,113,99.1,113,25,22.1,30,26.5,39,34.5,19,16.8,58,51.3,2530
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",07,116,116,100.0,116,36,31.0,42,36.2,31,26.7,7,6.0,38,32.8,2524
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,114,113,99.1,113,21,18.6,45,39.8,41,36.3,6,5.3,47,41.6,2551
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",03,51,51,100.0,51,28,54.9,17,33.3,"*","*","*","*",6,11.8,2363
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",04,50,50,100.0,50,26,52.0,"*","*",12,24.0,"*","*","*","*",2423
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,52,52,100.0,52,19,36.5,15,28.8,"*","*","*","*",18,34.6,2474
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",06,49,49,100.0,49,28,57.1,12,24.5,"*","*","*","*",9,18.4,2458
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",07,51,51,100.0,51,17,33.3,18,35.3,10,19.6,6,11.8,16,31.4,2509
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,50,50,100.0,50,20,40.0,18,36.0,"*","*","*","*",12,24.0,2504
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",03,34,34,100.0,34,18,52.9,9,26.5,"*","*","*","*",7,20.6,2367
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",04,38,38,100.0,38,26,68.4,6,15.8,"*","*","*","*",6,15.8,2382
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,37,37,100.0,37,15,40.5,13,35.1,"*","*","*","*",9,24.3,2450
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",06,34,34,100.0,34,20,58.8,8,23.5,"*","*","*","*",6,17.6,2461
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",07,37,37,100.0,37,19,51.4,"*","*","*","*",0,0.0,"*","*",2472
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,30,30,100.0,30,14,46.7,9,30.0,"*","*","*","*",7,23.3,2506
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",03,51,51,100.0,51,34,66.7,11,21.6,"*","*","*","*",6,11.8,2349
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",04,51,51,100.0,51,27,52.9,12,23.5,"*","*","*","*",12,23.5,2413
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,47,47,100.0,47,20,42.6,14,29.8,"*","*","*","*",13,27.7,2462
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",06,78,78,100.0,78,38,48.7,22,28.2,"*","*","*","*",18,23.1,2451
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",07,63,61,96.8,61,36,59.0,18,29.5,7,11.5,0,0.0,7,11.5,2458
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,60,60,100.0,60,31,51.7,16,26.7,"*","*","*","*",13,21.7,2484
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",03,65,65,100.0,65,33,50.8,21,32.3,"*","*","*","*",11,16.9,2363
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",04,65,65,100.0,65,38,58.5,13,20.0,"*","*","*","*",14,21.5,2412
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",05,63,63,100.0,63,35,55.6,18,28.6,"*","*","*","*",10,15.9,2427
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",06,52,52,100.0,52,17,32.7,20,38.5,"*","*","*","*",15,28.8,2491
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",07,49,49,100.0,49,22,44.9,17,34.7,10,20.4,0,0.0,10,20.4,2484
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",08,42,42,100.0,42,19,45.2,"*","*",12,28.6,"*","*","*","*",2512
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",03,51,49,96.1,49,"*","*",21,42.9,12,24.5,"*","*","*","*",2415
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",04,50,49,98.0,49,19,38.8,16,32.7,"*","*","*","*",14,28.6,2430
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,51,51,100.0,51,21,41.2,"*","*",14,27.5,"*","*","*","*",2462
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",06,38,38,100.0,38,15,39.5,14,36.8,"*","*","*","*",9,23.7,2484
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",07,47,45,95.7,45,19,42.2,14,31.1,12,26.7,0,0.0,12,26.7,2491
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,36,36,100.0,36,9,25.0,13,36.1,14,38.9,0,0.0,14,38.9,2536
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",03,70,69,98.6,69,18,26.1,25,36.2,19,27.5,7,10.1,26,37.7,2408
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",04,73,73,100.0,73,25,34.2,14,19.2,20,27.4,14,19.2,34,46.6,2456
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,67,67,100.0,67,23,34.3,14,20.9,19,28.4,11,16.4,30,44.8,2489
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",06,64,63,98.4,63,"*","*",20,31.7,25,39.7,"*","*","*","*",2504
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",07,61,61,100.0,61,"*","*",18,29.5,27,44.3,"*","*","*","*",2535
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,63,62,98.4,62,10,16.1,19,30.6,27,43.5,6,9.7,33,53.2,2562
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",03,54,54,100.0,54,10,18.5,18,33.3,13,24.1,13,24.1,26,48.1,2437
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",04,54,54,100.0,54,19,35.2,8,14.8,14,25.9,13,24.1,27,50.0,2459
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",05,54,54,100.0,54,22,40.7,10,18.5,11,20.4,11,20.4,22,40.7,2481
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",06,46,46,100.0,46,"*","*",15,32.6,18,39.1,"*","*","*","*",2518
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",07,43,43,100.0,43,"*","*",11,25.6,20,46.5,"*","*","*","*",2544
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",08,41,41,100.0,41,"*","*",11,26.8,14,34.1,"*","*","*","*",2544
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",06,14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",07,15,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,13,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",03,41,40,97.6,40,"*","*",14,35.0,"*","*",11,27.5,"*","*",2444
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",04,47,47,100.0,47,17,36.2,12,25.5,12,25.5,6,12.8,18,38.3,2452
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,50,50,100.0,50,21,42.0,16,32.0,"*","*","*","*",13,26.0,2457
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",06,45,44,97.8,44,14,31.8,19,43.2,"*","*","*","*",11,25.0,2486
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",07,48,47,97.9,47,15,31.9,"*","*",16,34.0,"*","*","*","*",2523
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,42,42,100.0,42,19,45.2,10,23.8,"*","*","*","*",13,31.0,2514
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",06,81,81,100.0,81,8,9.9,20,24.7,33,40.7,20,24.7,53,65.4,2564
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",07,97,97,100.0,97,16,16.5,19,19.6,42,43.3,20,20.6,62,63.9,2576
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,94,94,100.0,94,23,24.5,30,31.9,26,27.7,15,16.0,41,43.6,2558
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",03,87,84,96.6,84,59,70.2,18,21.4,"*","*","*","*",7,8.3,2327
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",04,91,91,100.0,89,71,79.8,15,16.9,"*","*","*","*","*","*",2353
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,91,91,100.0,90,64,71.1,17,18.9,9,10.0,0,0.0,9,10.0,2395
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",06,91,91,100.0,91,58,63.7,22,24.2,"*","*","*","*",11,12.1,2422
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",07,99,99,100.0,99,60,60.6,26,26.3,"*","*","*","*",13,13.1,2451
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,86,86,100.0,85,47,55.3,23,27.1,"*","*","*","*",15,17.6,2471
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",03,53,53,100.0,53,31,58.5,"*","*",10,18.9,"*","*","*","*",2365
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",04,53,52,98.1,52,31,59.6,"*","*","*","*",0,0.0,"*","*",2392
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,50,50,100.0,50,27,54.0,"*","*",12,24.0,"*","*","*","*",2437
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",06,51,50,98.0,50,29,58.0,12,24.0,"*","*","*","*",9,18.0,2457
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",07,51,51,100.0,51,22,43.1,"*","*",14,27.5,"*","*","*","*",2501
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,53,53,100.0,53,19,35.8,21,39.6,13,24.5,0,0.0,13,24.5,2508
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",03,46,46,100.0,46,9,19.6,15,32.6,16,34.8,6,13.0,22,47.8,2420
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",04,47,46,97.9,46,22,47.8,10,21.7,8,17.4,6,13.0,14,30.4,2434
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,49,49,100.0,49,15,30.6,14,28.6,14,28.6,6,12.2,20,40.8,2483
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",06,42,42,100.0,42,"*","*",14,33.3,17,40.5,"*","*","*","*",2513
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",07,46,46,100.0,46,15,32.6,18,39.1,"*","*","*","*",13,28.3,2519
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,41,40,97.6,40,16,40.0,"*","*",11,27.5,"*","*","*","*",2523
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",03,52,52,100.0,52,19,36.5,18,34.6,"*","*","*","*",15,28.8,2395
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",04,76,76,100.0,76,40,52.6,19,25.0,"*","*","*","*",17,22.4,2405
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,53,53,100.0,53,32,60.4,14,26.4,7,13.2,0,0.0,7,13.2,2419
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",06,49,49,100.0,49,12,24.5,24,49.0,"*","*","*","*",13,26.5,2492
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",07,53,53,100.0,53,19,35.8,"*","*",16,30.2,"*","*","*","*",2514
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,54,54,100.0,54,13,24.1,27,50.0,"*","*","*","*",14,25.9,2524
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",03,57,57,100.0,57,32,56.1,15,26.3,"*","*","*","*",10,17.5,2365
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",04,54,54,100.0,54,35,64.8,10,18.5,"*","*","*","*",9,16.7,2383
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,44,44,100.0,44,18,40.9,"*","*",12,27.3,"*","*","*","*",2455
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",06,34,33,97.1,33,16,48.5,"*","*",10,30.3,"*","*","*","*",2482
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",07,34,33,97.1,33,"*","*",11,33.3,12,36.4,"*","*","*","*",2540
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",03,63,61,96.8,61,24,39.3,17,27.9,11,18.0,9,14.8,20,32.8,2401
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",04,44,44,100.0,44,18,40.9,7,15.9,12,27.3,7,15.9,19,43.2,2447
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,47,45,95.7,45,21,46.7,12,26.7,"*","*","*","*",12,26.7,2455
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",06,47,47,100.0,47,20,42.6,14,29.8,13,27.7,0,0.0,13,27.7,2470
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",07,50,50,100.0,50,28,56.0,"*","*",10,20.0,"*","*","*","*",2491
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,53,53,100.0,53,"*","*",20,37.7,19,35.8,"*","*","*","*",2541
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",03,54,54,100.0,54,29,53.7,18,33.3,"*","*","*","*",7,13.0,2366
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",04,49,48,98.0,48,21,43.8,19,39.6,"*","*","*","*",8,16.7,2420
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,33,33,100.0,33,13,39.4,10,30.3,"*","*","*","*",10,30.3,2453
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",06,24,23,95.8,23,13,56.5,"*","*","*","*",0,0.0,"*","*",2443
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",03,51,51,100.0,51,6,11.8,17,33.3,15,29.4,13,25.5,28,54.9,2450
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",04,53,53,100.0,53,17,32.1,12,22.6,12,22.6,12,22.6,24,45.3,2455
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,46,45,97.8,45,11,24.4,7,15.6,17,37.8,10,22.2,27,60.0,2510
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",06,45,45,100.0,45,14,31.1,11,24.4,14,31.1,6,13.3,20,44.4,2497
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",07,46,46,100.0,46,6,13.0,19,41.3,9,19.6,12,26.1,21,45.7,2568
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,44,44,100.0,44,12,27.3,"*","*",25,56.8,"*","*","*","*",2564
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",03,85,85,100.0,85,51,60.0,17,20.0,"*","*","*","*",17,20.0,2363
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""",04,41,41,100.0,41,17,41.5,8,19.5,10,24.4,6,14.6,16,39.0,2438
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",03,70,70,100.0,70,28,40.0,17,24.3,12,17.1,13,18.6,25,35.7,2404
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",04,72,72,100.0,72,34,47.2,18,25.0,"*","*","*","*",20,27.8,2417
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,67,67,100.0,67,33,49.3,16,23.9,12,17.9,6,9.0,18,26.9,2451
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",06,63,63,100.0,63,25,39.7,"*","*",24,38.1,"*","*","*","*",2489
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",07,64,64,100.0,64,24,37.5,"*","*",22,34.4,"*","*","*","*",2527
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,63,63,100.0,63,21,33.3,24,38.1,"*","*","*","*",18,28.6,2524
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",03,92,92,100.0,92,40,43.5,30,32.6,15,16.3,7,7.6,22,23.9,2381
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",04,73,73,100.0,73,35,47.9,16,21.9,12,16.4,10,13.7,22,30.1,2425
"New Haven School District","=""0930011""","Truman School","=""0932911""",03,53,52,98.1,52,33,63.5,13,25.0,"*","*","*","*",6,11.5,2358
"New Haven School District","=""0930011""","Truman School","=""0932911""",04,52,52,100.0,52,25,48.1,"*","*",13,25.0,"*","*","*","*",2426
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,67,67,100.0,67,42,62.7,13,19.4,12,17.9,0,0.0,12,17.9,2426
"New Haven School District","=""0930011""","Truman School","=""0932911""",06,51,51,100.0,51,24,47.1,18,35.3,"*","*","*","*",9,17.6,2457
"New Haven School District","=""0930011""","Truman School","=""0932911""",07,43,43,100.0,43,22,51.2,14,32.6,"*","*","*","*",7,16.3,2474
