"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, English Learner Status"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","N",237,236,99.6,236,126,53.4,"*","*",29,12.3,"*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","Y",29,29,100.0,29,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Canaan School District","=""0900011""","East School","=""0900411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",1324,1317,99.5,1317,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","South School","=""0900211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","West School","=""0900311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","N",479,450,93.9,449,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",572,505,88.3,505,"*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","N",295,283,95.9,283,46,16.3,88,31.1,98,34.6,51,18.0,149,52.7
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",274,272,99.3,272,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",282,272,96.5,272,74,27.2,105,38.6,"*","*",31,11.4,"*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",26,25,96.2,25,14,56.0,8,32.0,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",267,263,98.5,263,189,71.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",34,33,97.1,33,28,84.8,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",261,260,99.6,260,148,56.9,77,29.6,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",37,36,97.3,36,24,66.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",277,269,97.1,269,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",264,263,99.6,263,131,49.8,79,30.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",28,28,100.0,28,16,57.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",430,425,98.8,425,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",278,277,99.6,277,144,52.0,86,31.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",25,25,100.0,25,15,60.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",197,196,99.5,196,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N",257,255,99.2,255,137,53.7,84,32.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y",93,92,98.9,92,70,76.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",233,233,100.0,233,113,48.5,76,32.6,"*","*","*","*",44,18.9
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",103,103,100.0,103,65,63.1,32,31.1,6,5.8,0,0.0,6,5.8
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",157,154,98.1,154,61,39.6,65,42.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",116,114,98.3,114,61,53.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",361,358,99.2,358,155,43.3,112,31.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",37,37,100.0,37,25,67.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",234,232,99.1,232,98,42.2,84,36.2,"*","*","*","*",50,21.6
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",39,39,100.0,39,21,53.8,"*","*",9,23.1,"*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",222,221,99.5,219,143,65.3,65,29.7,"*","*","*","*",11,5.0
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",324,317,97.8,311,277,89.1,25,8.0,"*","*","*","*",9,2.9
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",212,211,99.5,211,106,50.2,75,35.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",99,99,100.0,99,72,72.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",195,193,99.0,193,64,33.2,75,38.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",76,76,100.0,76,48,63.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",199,199,100.0,199,77,38.7,84,42.2,30,15.1,8,4.0,38,19.1
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",138,138,100.0,138,84,60.9,46,33.3,8,5.8,0,0.0,8,5.8
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",221,219,99.1,219,121,55.3,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",22,21,95.5,21,15,71.4,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",293,288,98.3,288,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",152,150,98.7,150,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",263,259,98.5,259,84,32.4,93,35.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",22,22,100.0,22,9,40.9,8,36.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",89,89,100.0,89,39,43.8,27,30.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Y",37,37,100.0,37,"*","*",17,45.9,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",370,370,100.0,370,206,55.7,118,31.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",28,28,100.0,28,17,60.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N",115,115,100.0,115,50,43.5,42,36.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Y",51,51,100.0,51,29,56.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",173,173,100.0,173,89,51.4,58,33.5,"*","*","*","*",26,15.0
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",146,145,99.3,145,94,64.8,37,25.5,"*","*","*","*",14,9.7
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",240,238,99.2,237,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",14,14,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",239,226,94.6,226,27,11.9,42,18.6,56,24.8,101,44.7,157,69.5
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",44,44,100.0,44,9,20.5,11,25.0,12,27.3,12,27.3,24,54.5
"New London School District","=""0950011""","Jennings School","=""0950311""","N",150,146,97.3,145,68,46.9,47,32.4,22,15.2,8,5.5,30,20.7
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",129,129,100.0,127,103,81.1,18,14.2,6,4.7,0,0.0,6,4.7
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",470,466,99.1,466,213,45.7,180,38.6,"*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",130,128,98.5,127,105,82.7,20,15.7,"*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",239,238,99.6,238,104,43.7,73,30.7,"*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",39,39,100.0,39,31,79.5,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",221,220,99.5,220,80,36.4,65,29.5,"*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",51,51,100.0,51,35,68.6,12,23.5,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",926,892,96.3,892,141,15.8,260,29.1,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",35,35,100.0,35,18,51.4,12,34.3,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",991,884,89.2,884,247,27.9,"*","*","*","*",156,17.6,"*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",22,22,100.0,22,16,72.7,"*","*","*","*",0,0.0,"*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",184,182,98.9,182,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",105,105,100.0,105,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",150,150,100.0,150,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",652,650,99.7,650,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",607,605,99.7,605,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N",136,135,99.3,135,"*","*","*","*",42,31.1,61,45.2,103,76.3
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",161,161,100.0,161,15,9.3,41,25.5,58,36.0,47,29.2,105,65.2
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",57,57,100.0,57,10,17.5,16,28.1,19,33.3,12,21.1,31,54.4
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",387,376,97.2,376,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",767,735,95.8,735,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",191,188,98.4,188,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N",165,164,99.4,164,"*","*","*","*",41,25.0,111,67.7,152,92.7
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",158,158,100.0,158,33,20.9,53,33.5,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",53,53,100.0,53,27,50.9,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",139,135,97.1,134,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",197,195,99.0,195,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",175,175,100.0,175,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",19,19,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",224,223,99.6,223,"*","*",82,36.8,60,26.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",73,73,100.0,73,39,53.4,21,28.8,"*","*","*","*",13,17.8
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",199,198,99.5,198,61,30.8,54,27.3,"*","*","*","*",83,41.9
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",78,77,98.7,77,36,46.8,30,39.0,"*","*","*","*",11,14.3
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N",197,196,99.5,196,46,23.5,62,31.6,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y",34,34,100.0,34,20,58.8,9,26.5,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",190,189,99.5,189,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",605,590,97.5,590,199,33.7,199,33.7,124,21.0,68,11.5,192,32.5
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",65,65,100.0,65,50,76.9,15,23.1,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",579,578,99.8,578,301,52.1,146,25.3,81,14.0,50,8.7,131,22.7
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",80,79,98.8,78,72,92.3,6,7.7,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",418,418,100.0,418,136,32.5,138,33.0,75,17.9,69,16.5,144,34.4
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",59,59,100.0,59,49,83.1,10,16.9,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",183,180,98.4,180,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Y",19,19,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",181,181,100.0,181,26,14.4,73,40.3,52,28.7,30,16.6,82,45.3
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Y",69,69,100.0,69,36,52.2,20,29.0,13,18.8,0,0.0,13,18.8
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",156,154,98.7,154,36,23.4,49,31.8,45,29.2,24,15.6,69,44.8
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Y",39,39,100.0,39,27,69.2,12,30.8,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",585,581,99.3,581,224,38.6,193,33.2,93,16.0,71,12.2,164,28.2
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Y",84,82,97.6,81,71,87.7,10,12.3,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","N",131,131,100.0,131,"*","*",34,26.0,"*","*",33,25.2,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Y",25,25,100.0,25,16,64.0,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","N",116,115,99.1,115,37,32.2,43,37.4,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Y",46,46,100.0,46,24,52.2,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",660,654,99.1,654,318,48.6,218,33.3,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Y",76,76,100.0,74,60,81.1,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","N",184,182,98.9,182,67,36.8,"*","*","*","*",10,5.5,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Y",27,27,100.0,27,20,74.1,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","N",158,156,98.7,156,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","N",287,287,100.0,287,124,43.2,"*","*","*","*",13,4.5,"*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Y",53,53,100.0,53,47,88.7,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","N",108,108,100.0,108,31,28.7,44,40.7,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Y",27,27,100.0,27,13,48.1,9,33.3,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","N",97,97,100.0,97,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","N",143,143,100.0,143,62,43.4,50,35.0,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Y",22,22,100.0,22,14,63.6,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","N",103,103,100.0,103,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","N",83,81,97.6,81,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","N",518,511,98.6,511,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
