"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N",35,34,97.1,34,"*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",200,103,51.5,96,80,83.3,10,10.4,6,6.3,0,0.0,6,6.3
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",40,29,72.5,28,28,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",224,220,98.2,220,96,43.6,"*","*","*","*",8,3.6,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",34,34,100.0,34,30,88.2,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",310,308,99.4,308,196,63.6,84,27.3,"*","*","*","*",28,9.1
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",31,31,100.0,31,31,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",198,198,100.0,198,120,60.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",34,33,97.1,33,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",250,249,99.6,249,130,52.2,"*","*","*","*",12,4.8,"*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",47,47,100.0,47,40,85.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",155,154,99.4,154,"*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",272,270,99.3,270,122,45.2,"*","*",42,15.6,"*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",27,27,100.0,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",91,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N",52,48,92.3,47,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N",23,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",356,346,97.2,346,187,54.0,"*","*",36,10.4,"*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",35,34,97.1,34,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",60,52,86.7,52,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N",119,119,100.0,119,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",260,253,97.3,251,181,72.1,"*","*",12,4.8,"*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",37,36,97.3,36,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",190,190,100.0,190,103,54.2,"*","*",16,8.4,"*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",44,44,100.0,44,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",276,104,37.7,97,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",22,15,68.2,15,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",247,239,96.8,239,"*","*",44,18.4,"*","*",105,43.9,"*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",29,28,96.6,27,16,59.3,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N",219,219,100.0,219,106,48.4,"*","*","*","*",12,5.5,"*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",34,33,97.1,33,27,81.8,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",505,501,99.2,496,264,53.2,164,33.1,56,11.3,12,2.4,68,13.7
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",93,89,95.7,87,81,93.1,6,6.9,0,0.0,0,0.0,0,0.0
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",215,215,100.0,214,64,29.9,87,40.7,"*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",48,47,97.9,47,37,78.7,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","N",169,160,94.7,160,84,52.5,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Y",34,32,94.1,32,25,78.1,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",213,212,99.5,211,87,41.2,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",35,35,100.0,35,26,74.3,"*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","N",103,103,100.0,103,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","N",74,71,95.9,71,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",279,240,86.0,238,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",22,14,63.6,14,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","N",102,97,95.1,97,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",876,838,95.7,838,"*","*",309,36.9,228,27.2,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",128,117,91.4,116,83,71.6,19,16.4,"*","*","*","*",14,12.1
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",580,528,91.0,523,113,21.6,209,40.0,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",97,86,88.7,82,56,68.3,22,26.8,"*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",162,162,100.0,162,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",153,152,99.3,152,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",612,607,99.2,607,91,15.0,208,34.3,"*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",68,68,100.0,68,47,69.1,17,25.0,"*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",547,546,99.8,546,87,15.9,176,32.2,"*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",65,64,98.5,64,42,65.6,18,28.1,"*","*","*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",255,234,91.8,229,79,34.5,"*","*","*","*",7,3.1,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",41,33,80.5,33,27,81.8,"*","*","*","*",0,0.0,"*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N",131,131,100.0,131,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N",131,131,100.0,131,"*","*",41,31.3,"*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Y",21,21,100.0,21,"*","*",8,38.1,"*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N",123,121,98.4,121,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",159,159,100.0,159,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",390,275,70.5,275,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",22,9,40.9,9,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",775,754,97.3,754,"*","*",190,25.2,225,29.8,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",49,48,98.0,48,27,56.3,11,22.9,"*","*","*","*",10,20.8
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",660,656,99.4,656,47,7.2,176,26.8,"*","*","*","*",433,66.0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",68,67,98.5,66,36,54.5,22,33.3,"*","*","*","*",8,12.1
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N",141,141,100.0,141,12,8.5,"*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Y",20,20,100.0,20,10,50.0,"*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",117,117,100.0,117,45,38.5,37,31.6,28,23.9,7,6.0,35,29.9
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",20,20,100.0,20,20,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",422,404,95.7,403,112,27.8,158,39.2,"*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",79,76,96.2,76,60,78.9,12,15.8,"*","*","*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",388,376,96.9,376,"*","*",122,32.4,"*","*",66,17.6,"*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",45,44,97.8,44,30,68.2,"*","*","*","*",0,0.0,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",143,137,95.8,137,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",158,158,100.0,158,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",135,133,98.5,133,11,8.3,39,29.3,"*","*","*","*",83,62.4
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",34,31,91.2,31,13,41.9,11,35.5,"*","*","*","*",7,22.6
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",136,134,98.5,134,"*","*",45,33.6,"*","*",20,14.9,"*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",23,23,100.0,23,16,69.6,"*","*","*","*",0,0.0,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",237,"*","*",0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",21,0,0.0,0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",702,661,94.2,661,147,22.2,284,43.0,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",64,63,98.4,63,41,65.1,"*","*","*","*",0,0.0,"*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",192,186,96.9,186,"*","*","*","*",56,30.1,38,20.4,94,50.5
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",22,20,90.9,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N",165,165,100.0,165,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N",38,35,92.1,35,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",146,144,98.6,144,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",366,361,98.6,361,237,65.7,"*","*",41,11.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",31,26,83.9,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",202,202,100.0,202,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",116,114,98.3,114,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",205,204,99.5,204,31,15.2,"*","*","*","*",38,18.6,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",27,24,88.9,24,18,75.0,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",184,183,99.5,183,36,19.7,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",26,26,100.0,26,18,69.2,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",274,274,100.0,274,80,29.2,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",21,21,100.0,21,16,76.2,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",245,243,99.2,243,72,29.6,"*","*",53,21.8,"*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",23,23,100.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N",215,214,99.5,214,58,27.1,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y",25,25,100.0,25,19,76.0,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",192,190,99.0,190,46,24.2,"*","*","*","*",22,11.6,"*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Y",27,26,96.3,26,19,73.1,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",550,542,98.5,542,196,36.2,172,31.7,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",72,71,98.6,71,56,78.9,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",336,308,91.7,304,191,62.8,66,21.7,38,12.5,9,3.0,47,15.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",33,30,90.9,29,29,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",570,564,98.9,564,259,45.9,173,30.7,99,17.6,33,5.9,132,23.4
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",65,64,98.5,64,56,87.5,8,12.5,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",401,399,99.5,399,153,38.3,122,30.6,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",54,54,100.0,54,41,75.9,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",186,186,100.0,186,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",194,194,100.0,194,52,26.8,"*","*",53,27.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Y",20,20,100.0,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",165,163,98.8,163,46,28.2,61,37.4,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Y",31,31,100.0,31,22,71.0,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",546,546,100.0,545,250,45.9,171,31.4,87,16.0,37,6.8,124,22.8
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Y",81,80,98.8,80,72,90.0,8,10.0,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","N",124,123,99.2,123,25,20.3,43,35.0,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Y",26,25,96.2,25,17,68.0,6,24.0,"*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","N",495,450,90.9,447,210,47.0,"*","*",81,18.1,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Y",54,44,81.5,43,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","Y",14,13,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","N",161,157,97.5,157,68,43.3,"*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Y",28,27,96.4,27,20,74.1,"*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",569,552,97.0,550,281,51.1,184,33.5,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Y",89,86,96.6,86,77,89.5,"*","*",0,0.0,"*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","N",163,163,100.0,163,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","N",160,160,100.0,160,50,31.3,66,41.3,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Y",31,30,96.8,30,23,76.7,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","N",412,412,100.0,412,188,45.6,136,33.0,52,12.6,36,8.7,88,21.4
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Y",64,64,100.0,64,58,90.6,6,9.4,0,0.0,0,0.0,0,0.0
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","N",122,121,99.2,121,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","N",90,90,100.0,90,44,48.9,"*","*",15,16.7,"*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Y",23,23,100.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","N",128,127,99.2,126,56,44.4,"*","*",20,15.9,"*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Y",25,25,100.0,25,20,80.0,"*","*",0,0.0,"*","*","*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","N",86,86,100.0,86,46,53.5,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Y",21,20,95.2,20,18,90.0,"*","*","*","*",0,0.0,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","N",193,189,97.9,189,39,20.6,"*","*",49,25.9,"*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Y",21,21,100.0,21,16,76.2,"*","*",0,0.0,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","N",87,86,98.9,86,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Y",11,11,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","N",450,446,99.1,446,33,7.4,148,33.2,"*","*","*","*",265,59.4
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Y",72,72,100.0,69,41,59.4,21,30.4,"*","*","*","*",7,10.1
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","N",118,105,89.0,105,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","N",232,232,100.0,232,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","N",227,224,98.7,224,6,2.7,80,35.7,"*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Y",30,30,100.0,29,12,41.4,12,41.4,"*","*","*","*","*","*"
