"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Special Education Stat"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",249,249,100.0,249,82,32.9,"*","*","*","*",26,10.4,"*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y",43,43,100.0,43,40,93.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y",26,22,84.6,22,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",239,239,100.0,239,93,38.9,"*","*",44,18.4,"*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",34,32,94.1,32,26,81.3,"*","*",0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",253,253,100.0,253,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",486,480,98.8,473,368,77.8,"*","*",16,3.4,"*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",60,58,96.7,57,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",268,267,99.6,267,138,51.7,"*","*","*","*",7,2.6,"*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",43,43,100.0,43,40,93.0,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",239,237,99.2,237,84,35.4,"*","*","*","*",15,6.3,"*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",32,32,100.0,32,28,87.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",304,304,100.0,304,130,42.8,"*","*",38,12.5,"*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",33,33,100.0,33,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N",202,201,99.5,201,97,48.3,74,36.8,"*","*","*","*",30,14.9
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y",41,39,95.1,39,39,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",253,250,98.8,250,116,46.4,86,34.4,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",51,49,96.1,49,40,81.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N",133,132,99.2,132,53,40.2,54,40.9,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Y",28,27,96.4,27,20,74.1,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",254,251,98.8,251,73,29.1,92,36.7,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",31,30,96.8,30,20,66.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","N",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",360,360,100.0,360,186,51.7,"*","*",36,10.0,"*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",38,38,100.0,38,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","N",154,154,100.0,154,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",283,283,100.0,283,152,53.7,"*","*",33,11.7,"*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",36,35,97.2,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",204,203,99.5,197,106,53.8,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",50,49,98.0,49,45,91.8,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",255,245,96.1,245,20,8.2,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",28,25,89.3,25,16,64.0,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N",240,236,98.3,234,139,59.4,"*","*","*","*",8,3.4,"*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",39,39,100.0,38,32,84.2,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",518,515,99.4,514,247,48.1,193,37.5,"*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",82,79,96.3,79,71,89.9,"*","*",0,0.0,"*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",237,236,99.6,236,100,42.4,"*","*","*","*",13,5.5,"*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",41,41,100.0,41,35,85.4,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",227,226,99.6,226,79,35.0,"*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",45,45,100.0,45,36,80.0,"*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",854,827,96.8,827,"*","*",248,30.0,298,36.0,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",107,100,93.5,100,63,63.0,24,24.0,"*","*","*","*",13,13.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",867,779,89.9,779,"*","*",261,33.5,199,25.5,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",146,127,87.0,127,97,76.4,21,16.5,"*","*","*","*",9,7.1
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","N",180,178,98.9,178,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","N",145,145,100.0,145,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",587,585,99.7,585,111,19.0,182,31.1,"*","*","*","*",292,49.9
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",74,74,100.0,74,55,74.3,13,17.6,"*","*","*","*",6,8.1
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",551,549,99.6,549,"*","*",187,34.1,164,29.9,"*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",64,64,100.0,64,42,65.6,14,21.9,"*","*","*","*",8,12.5
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","N",139,138,99.3,138,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","N",122,121,99.2,121,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","N",127,126,99.2,126,0,0.0,21,16.7,38,30.2,67,53.2,105,83.3
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Y",25,24,96.0,24,"*","*","*","*",8,33.3,7,29.2,15,62.5
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","N",144,144,100.0,144,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",754,750,99.5,750,"*","*",148,19.7,216,28.8,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",49,48,98.0,48,25,52.1,11,22.9,"*","*","*","*",12,25.0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",607,604,99.5,604,"*","*",128,21.2,196,32.5,"*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",84,77,91.7,77,36,46.8,23,29.9,"*","*","*","*",18,23.4
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","N",119,119,100.0,119,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",412,391,94.9,391,"*","*",130,33.2,"*","*",80,20.5,"*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",64,62,96.9,62,36,58.1,"*","*","*","*",0,0.0,"*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",346,335,96.8,335,28,8.4,112,33.4,116,34.6,79,23.6,195,58.2
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",50,50,100.0,50,28,56.0,14,28.0,8,16.0,0,0.0,8,16.0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",137,136,99.3,136,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",157,157,100.0,157,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",137,133,97.1,133,"*","*",25,18.8,46,34.6,"*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",24,22,91.7,22,"*","*",11,50.0,0,0.0,"*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",140,140,100.0,140,"*","*",43,30.7,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",28,28,100.0,28,"*","*",8,28.6,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",706,678,96.0,678,"*","*",200,29.5,200,29.5,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",71,67,94.4,67,44,65.7,11,16.4,"*","*","*","*",12,17.9
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",177,174,98.3,174,6,3.4,29,16.7,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",24,24,100.0,24,9,37.5,11,45.8,"*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N",157,156,99.4,156,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",163,161,98.8,161,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",192,192,100.0,192,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",125,123,98.4,122,"*","*",41,33.6,"*","*",30,24.6,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",26,24,92.3,24,17,70.8,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",187,185,98.9,185,25,13.5,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",26,26,100.0,26,19,73.1,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",164,164,100.0,163,27,16.6,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",30,30,100.0,30,20,66.7,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",280,279,99.6,279,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",260,258,99.2,258,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N",207,206,99.5,206,49,23.8,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y",24,24,100.0,24,17,70.8,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",181,181,100.0,181,29,16.0,"*","*","*","*",25,13.8,"*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Y",27,26,96.3,26,17,65.4,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",577,565,97.9,565,182,32.2,195,34.5,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",93,90,96.8,90,67,74.4,19,21.1,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",566,564,99.6,563,285,50.6,"*","*",81,14.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",93,93,100.0,93,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",429,429,100.0,429,146,34.0,139,32.4,75,17.5,69,16.1,144,33.6
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",48,48,100.0,48,39,81.3,9,18.8,0,0.0,0,0.0,0,0.0
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",178,176,98.9,175,10,5.7,47,26.9,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Y",24,23,95.8,23,13,56.5,7,30.4,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",220,220,100.0,220,46,20.9,82,37.3,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Y",30,30,100.0,30,16,53.3,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",154,152,98.7,152,36,23.7,50,32.9,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Y",41,41,100.0,41,27,65.9,11,26.8,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",584,580,99.3,579,223,38.5,194,33.5,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Y",85,83,97.6,83,72,86.7,9,10.8,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","N",136,136,100.0,136,34,25.0,"*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Y",20,20,100.0,20,12,60.0,"*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","N",141,140,99.3,140,43,30.7,"*","*",27,19.3,"*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Y",21,21,100.0,21,18,85.7,"*","*",0,0.0,"*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",634,629,99.2,627,289,46.1,220,35.1,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Y",102,101,99.0,101,89,88.1,"*","*",0,0.0,"*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","N",185,183,98.9,183,66,36.1,"*","*","*","*",10,5.5,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Y",26,26,100.0,26,21,80.8,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","N",145,144,99.3,144,24,16.7,"*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Y",29,28,96.6,28,18,64.3,"*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","N",287,287,100.0,287,121,42.2,"*","*",52,18.1,"*","*","*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Y",53,53,100.0,53,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","N",98,98,100.0,98,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","N",137,137,100.0,137,53,38.7,"*","*","*","*",12,8.8,"*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Y",28,28,100.0,28,23,82.1,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","N",97,97,100.0,97,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","N",197,196,99.5,196,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","N",75,74,98.7,74,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","N",464,458,98.7,458,"*","*",156,34.1,133,29.0,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Y",63,62,98.4,62,35,56.5,18,29.0,"*","*","*","*",9,14.5
"Orange School District","=""1070011""","Peck Place School","=""1070511""","N",250,250,100.0,250,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","N",244,242,99.2,242,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","N",185,180,97.3,180,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Y",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","N",435,426,97.9,426,62,14.6,148,34.7,"*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Y",50,49,98.0,49,35,71.4,9,18.4,"*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","N",406,403,99.3,403,"*","*",112,27.8,145,36.0,"*","*","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Y",68,66,97.1,66,33,50.0,17,25.8,"*","*","*","*",16,24.2
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","N",323,322,99.7,322,128,39.8,"*","*",49,15.2,"*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Y",25,24,96.0,24,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","N",76,76,100.0,76,"*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","N",463,461,99.6,461,88,19.1,174,37.7,"*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Y",57,55,96.5,55,35,63.6,16,29.1,"*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","N",278,278,100.0,278,35,12.6,120,43.2,"*","*","*","*",123,44.2
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Y",50,50,100.0,50,33,66.0,11,22.0,"*","*","*","*",6,12.0
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","N",112,112,100.0,112,"*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","N",163,163,100.0,163,19,11.7,58,35.6,"*","*","*","*","*","*"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Y",35,35,100.0,35,20,57.1,10,28.6,"*","*","*","*","*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","N",156,155,99.4,155,13,8.4,41,26.5,"*","*","*","*",101,65.2
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Y",24,24,100.0,24,11,45.8,7,29.2,"*","*","*","*",6,25.0
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","N",475,474,99.8,474,103,21.7,182,38.4,"*","*","*","*","*","*"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Y",62,62,100.0,62,48,77.4,"*","*","*","*",0,0.0,"*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","N",295,291,98.6,291,73,25.1,"*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Y",40,38,95.0,38,30,78.9,"*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","N",138,138,100.0,138,18,13.0,54,39.1,"*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","Y",27,27,100.0,27,13,48.1,11,40.7,"*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","N",142,141,99.3,141,"*","*",38,27.0,"*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Y",20,20,100.0,20,"*","*",8,40.0,"*","*","*","*","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","N",242,242,100.0,240,13,5.4,62,25.8,"*","*","*","*",165,68.8
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Y",35,35,100.0,34,15,44.1,13,38.2,"*","*","*","*",6,17.6
