"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Graduates",
"Windham School District","=""1630011""","Windham High School","=""1636111""","Not Eligible For Lunch",114,98,86.0
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Free Lunch",17,11,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Reduced Lunch",6,6,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Not Eligible For Lunch",108,100,92.6
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Free Lunch",64,50,78.1
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Reduced Lunch",31,28,90.3
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Not Eligible For Lunch",252,228,90.5
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Free Lunch",21,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Reduced Lunch",17,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Not Eligible For Lunch",187,180,96.3
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Not Eligible For Lunch",287,272,94.8

