"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Graduates",
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Free Lunch",72,51,70.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Reduced Lunch",21,21,100.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Not Eligible For Lunch",139,127,91.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Free Lunch",39,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Reduced Lunch",18,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Not Eligible For Lunch",229,218,95.2
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Free Lunch",16,14,"*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Reduced Lunch",9,9,"*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Not Eligible For Lunch",208,199,95.7
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Free Lunch",271,167,61.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Reduced Lunch",49,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Not Eligible For Lunch",38,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Free Lunch",268,174,64.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Reduced Lunch",34,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Not Eligible For Lunch",81,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Free Lunch",52,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Reduced Lunch",15,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Not Eligible For Lunch",38,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Free Lunch",274,200,73.0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Reduced Lunch",42,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Not Eligible For Lunch",41,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Free Lunch",30,24,80.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Reduced Lunch",14,14,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Not Eligible For Lunch",191,184,96.3
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Free Lunch",37,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Reduced Lunch",26,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Not Eligible For Lunch",207,193,93.2
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Free Lunch",84,73,86.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Reduced Lunch",37,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Not Eligible For Lunch",299,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Free Lunch",57,51,89.5
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Reduced Lunch",28,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Not Eligible For Lunch",302,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Free Lunch",222,138,62.2
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Reduced Lunch",70,53,75.7
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Not Eligible For Lunch",138,119,86.2
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Not Eligible For Lunch",68,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Not Eligible For Lunch",200,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Free Lunch","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Reduced Lunch","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Not Eligible For Lunch",452,452,100.0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Free Lunch",31,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Reduced Lunch",17,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Not Eligible For Lunch",215,207,96.3
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible For Reduced Lunch","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Not Eligible For Lunch",304,300,98.7
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Free Lunch",91,68,74.7
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Reduced Lunch",31,27,87.1
"Windham School District","=""1630011""","Windham High School","=""1636111""","Not Eligible For Lunch",67,60,89.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Free Lunch",33,27,81.8
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Reduced Lunch",18,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Not Eligible For Lunch",85,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Free Lunch",80,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Reduced Lunch",46,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Not Eligible For Lunch",217,203,93.5
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Free Lunch",23,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Reduced Lunch",19,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Not Eligible For Lunch",178,173,97.2
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Not Eligible For Lunch",255,249,97.6

