"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","All Grades","Sit and Reach",84.1
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","All Grades","All Tests - School",0.0
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","All Grades","Curl Up","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","All Grades","Mile Run",0.0
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","All Grades","Push Up","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","All Grades","Sit and Reach","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","All Grades","All Tests - School",39.7
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","All Grades","Curl Up",76.0
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","All Grades","Mile Run",79.5
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","All Grades","Push Up",54.1
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","All Grades","Sit and Reach",82.2
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","All Grades","All Tests - School",67.9
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","All Grades","Curl Up",92.0
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","All Grades","Mile Run",75.3
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","All Grades","Push Up",82.7
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","All Grades","Sit and Reach",85.2
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","All Grades","All Tests - School",53.7
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","All Grades","Curl Up",97.9
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","All Grades","Mile Run",70.2
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","All Grades","Push Up",85.1
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","All Grades","Sit and Reach",91.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","All Grades","All Tests - School",68.1
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","All Grades","Curl Up",89.5
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","All Grades","Mile Run",87.3
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","All Grades","Push Up",91.3
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","All Grades","Sit and Reach",86.6
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","All Grades","All Tests - School",58.2
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","All Grades","Curl Up",84.8
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","All Grades","Mile Run",72.7
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","All Grades","Push Up",79.1
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","All Grades","Sit and Reach",91.1
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","All Grades","All Tests - School",77.4
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","All Grades","Curl Up",94.0
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","All Grades","Mile Run",90.5
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","All Grades","Push Up",86.9
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","All Grades","Sit and Reach",96.4
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","All Grades","All Tests - School",66.7
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","All Grades","Curl Up",94.9
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","All Grades","Mile Run",86.9
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","All Grades","Push Up",92.9
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","All Grades","Sit and Reach",76.8
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","All Grades","All Tests - School",72.9
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","All Grades","Curl Up",95.7
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","All Grades","Mile Run",85.7
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","All Grades","Push Up",85.7
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","All Grades","Sit and Reach",87.1
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","All Grades","All Tests - School",60.9
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","All Grades","Curl Up",95.6
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","All Grades","Mile Run",80.8
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","All Grades","Push Up",82.2
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","All Grades","Sit and Reach",83.2
"Manchester School District","=""0770011""","Bowers School","=""0770111""","All Grades","All Tests - School",47.8
"Manchester School District","=""0770011""","Bowers School","=""0770111""","All Grades","Curl Up",88.4
"Manchester School District","=""0770011""","Bowers School","=""0770111""","All Grades","Mile Run",71.0
"Manchester School District","=""0770011""","Bowers School","=""0770111""","All Grades","Push Up",63.8
"Manchester School District","=""0770011""","Bowers School","=""0770111""","All Grades","Sit and Reach",92.8
"Manchester School District","=""0770011""","Buckley School","=""0770311""","All Grades","All Tests - School",71.2
"Manchester School District","=""0770011""","Buckley School","=""0770311""","All Grades","Curl Up",96.6
"Manchester School District","=""0770011""","Buckley School","=""0770311""","All Grades","Mile Run",76.3
"Manchester School District","=""0770011""","Buckley School","=""0770311""","All Grades","Push Up",88.1
"Manchester School District","=""0770011""","Buckley School","=""0770311""","All Grades","Sit and Reach",93.2
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","All Grades","All Tests - School",71.1
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","All Grades","Curl Up",98.7
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","All Grades","Mile Run",89.3
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","All Grades","Push Up",83.1
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","All Grades","Sit and Reach",94.2
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","All Grades","All Tests - School",33.4
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","All Grades","Curl Up",71.6
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","All Grades","Mile Run",73.7
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","All Grades","Push Up",67.2
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","All Grades","Sit and Reach",73.4
"Manchester School District","=""0770011""","Keeney School","=""0770611""","All Grades","All Tests - School",35.1
"Manchester School District","=""0770011""","Keeney School","=""0770611""","All Grades","Curl Up",93.0
"Manchester School District","=""0770011""","Keeney School","=""0770611""","All Grades","Mile Run",70.2
"Manchester School District","=""0770011""","Keeney School","=""0770611""","All Grades","Push Up",64.9
"Manchester School District","=""0770011""","Keeney School","=""0770611""","All Grades","Sit and Reach",78.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","All Grades","All Tests - School",56.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","All Grades","Curl Up",85.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","All Grades","Mile Run",74.1
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","All Grades","Push Up",79.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","All Grades","Sit and Reach",88.4
"Manchester School District","=""0770011""","Martin School","=""0771611""","All Grades","All Tests - School",60.5
"Manchester School District","=""0770011""","Martin School","=""0771611""","All Grades","Curl Up",76.3
"Manchester School District","=""0770011""","Martin School","=""0771611""","All Grades","Mile Run",76.3
"Manchester School District","=""0770011""","Martin School","=""0771611""","All Grades","Push Up",73.7
"Manchester School District","=""0770011""","Martin School","=""0771611""","All Grades","Sit and Reach",78.9
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""","All Grades","All Tests - School",34.5
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""","All Grades","Curl Up",79.3
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""","All Grades","Mile Run",58.6
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""","All Grades","Push Up",55.2
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""","All Grades","Sit and Reach",93.1
"Manchester School District","=""0770011""","Robertson School","=""0771011""","All Grades","All Tests - School",37.3
"Manchester School District","=""0770011""","Robertson School","=""0771011""","All Grades","Curl Up",90.2
"Manchester School District","=""0770011""","Robertson School","=""0771011""","All Grades","Mile Run",70.6
"Manchester School District","=""0770011""","Robertson School","=""0771011""","All Grades","Push Up",54.9
"Manchester School District","=""0770011""","Robertson School","=""0771011""","All Grades","Sit and Reach",92.2
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","All Grades","All Tests - School",46.2
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","All Grades","Curl Up",74.4
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","All Grades","Mile Run",79.5
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","All Grades","Push Up",61.5
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","All Grades","Sit and Reach",94.9
"Manchester School District","=""0770011""","Waddell School","=""0771311""","All Grades","All Tests - School",76.6
"Manchester School District","=""0770011""","Waddell School","=""0771311""","All Grades","Curl Up",89.4
"Manchester School District","=""0770011""","Waddell School","=""0771311""","All Grades","Mile Run",95.7
"Manchester School District","=""0770011""","Waddell School","=""0771311""","All Grades","Push Up",78.7
"Manchester School District","=""0770011""","Waddell School","=""0771311""","All Grades","Sit and Reach",93.6
"Manchester School District","=""0770011""","Washington School","=""0771411""","All Grades","All Tests - School",54.8
"Manchester School District","=""0770011""","Washington School","=""0771411""","All Grades","Curl Up",81.0
"Manchester School District","=""0770011""","Washington School","=""0771411""","All Grades","Mile Run",81.0
"Manchester School District","=""0770011""","Washington School","=""0771411""","All Grades","Push Up",66.7
"Manchester School District","=""0770011""","Washington School","=""0771411""","All Grades","Sit and Reach",88.1
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","All Grades","All Tests - School",58.0
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","All Grades","Curl Up",96.0
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","All Grades","Mile Run",68.0
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","All Grades","Push Up",76.0
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","All Grades","Sit and Reach",94.0
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","All Grades","All Tests - School",45.9
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","All Grades","Curl Up",86.5
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","All Grades","Mile Run",78.4
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","All Grades","Push Up",64.9
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","All Grades","Sit and Reach",78.4
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","All Grades","All Tests - School",68.7
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","All Grades","Curl Up",94.5
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","All Grades","Mile Run",84.7
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","All Grades","Push Up",80.0
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","All Grades","Sit and Reach",88.7
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","All Grades","All Tests - School",75.0
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","All Grades","Curl Up",100.0
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","All Grades","Mile Run",75.0
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","All Grades","Push Up",84.1
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","All Grades","Sit and Reach",97.7
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","All Grades","All Tests - School",48.4
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","All Grades","Curl Up",84.2
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","All Grades","Mile Run",75.3
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","All Grades","Push Up",73.2
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","All Grades","Sit and Reach",78.9
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","All Grades","All Tests - School",29.9
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","All Grades","Curl Up",89.6
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","All Grades","Mile Run",71.6
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","All Grades","Push Up",83.6
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","All Grades","Sit and Reach",49.3
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","All Grades","All Tests - School",35.5
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","All Grades","Curl Up",75.5
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","All Grades","Mile Run",71.8
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","All Grades","Push Up",68.2
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","All Grades","Sit and Reach",74.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","All Grades","All Tests - School",38.9
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","All Grades","Curl Up",92.3
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","All Grades","Mile Run",44.9
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","All Grades","Push Up",78.2
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","All Grades","Sit and Reach",82.8
"Meriden School District","=""0800011""","Hanover School","=""0800311""","All Grades","All Tests - School",37.0
"Meriden School District","=""0800011""","Hanover School","=""0800311""","All Grades","Curl Up",95.9
"Meriden School District","=""0800011""","Hanover School","=""0800311""","All Grades","Mile Run",75.3
"Meriden School District","=""0800011""","Hanover School","=""0800311""","All Grades","Push Up",58.9
"Meriden School District","=""0800011""","Hanover School","=""0800311""","All Grades","Sit and Reach",86.3
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","All Grades","All Tests - School",23.3
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","All Grades","Curl Up",97.8
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","All Grades","Mile Run",52.2
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","All Grades","Push Up",46.7
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","All Grades","Sit and Reach",78.9
"Meriden School District","=""0800011""","John Barry School","=""0800511""","All Grades","All Tests - School",41.3
"Meriden School District","=""0800011""","John Barry School","=""0800511""","All Grades","Curl Up",62.7
"Meriden School District","=""0800011""","John Barry School","=""0800511""","All Grades","Mile Run",74.7
"Meriden School District","=""0800011""","John Barry School","=""0800511""","All Grades","Push Up",64.0
"Meriden School District","=""0800011""","John Barry School","=""0800511""","All Grades","Sit and Reach",86.7
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","All Grades","All Tests - School",20.9
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","All Grades","Curl Up",61.0
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","All Grades","Mile Run",56.6
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","All Grades","Push Up",37.2
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","All Grades","Sit and Reach",72.2
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","All Grades","All Tests - School",15.6
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","All Grades","Curl Up",70.0
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","All Grades","Mile Run",48.9
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","All Grades","Push Up",45.6
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","All Grades","Sit and Reach",83.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","All Grades","All Tests - School",38.8
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","All Grades","Curl Up",73.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","All Grades","Mile Run",49.2
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","All Grades","Push Up",61.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","All Grades","Sit and Reach",75.2
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","All Grades","All Tests - School",35.2
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","All Grades","Curl Up",62.0
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","All Grades","Mile Run",63.4
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","All Grades","Push Up",64.8
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","All Grades","Sit and Reach",87.3
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","All Grades","All Tests - School",30.6
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","All Grades","Curl Up",85.7
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","All Grades","Mile Run",42.9
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","All Grades","Push Up",55.1
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","All Grades","Sit and Reach",85.7
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","All Grades","All Tests - School",40.9
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","All Grades","Curl Up",69.3
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","All Grades","Mile Run",66.7
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","All Grades","Push Up",64.2
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","All Grades","Sit and Reach",85.8
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","All Grades","All Tests - School",14.3
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","All Grades","Curl Up",69.6
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","All Grades","Mile Run",46.4
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","All Grades","Push Up",55.4
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","All Grades","Sit and Reach",37.5
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","All Grades","All Tests - School",57.4
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","All Grades","Curl Up",76.6
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","All Grades","Mile Run",80.9
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","All Grades","Push Up",66.0
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","All Grades","Sit and Reach",100.0
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","All Grades","All Tests - School",37.8
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","All Grades","Curl Up",61.1
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","All Grades","Mile Run",81.6
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","All Grades","Push Up",52.4
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","All Grades","Sit and Reach",78.7
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","All Grades","All Tests - School",51.0
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","All Grades","Curl Up",82.4
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","All Grades","Mile Run",84.3
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","All Grades","Push Up",72.5
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","All Grades","Sit and Reach",86.3
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","All Grades","All Tests - School","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","All Grades","Curl Up",78.8
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","All Grades","Mile Run",51.5
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","All Grades","Push Up",60.6
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","All Grades","Sit and Reach",42.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","All Grades","All Tests - School",48.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","All Grades","Curl Up",81.7
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","All Grades","Mile Run",50.3
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","All Grades","Push Up",60.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","All Grades","Sit and Reach",79.9
"Middletown School District","=""0830011""","Moody School","=""0831211""","All Grades","All Tests - School",50.9
"Middletown School District","=""0830011""","Moody School","=""0831211""","All Grades","Curl Up",66.0
"Middletown School District","=""0830011""","Moody School","=""0831211""","All Grades","Mile Run",50.9
"Middletown School District","=""0830011""","Moody School","=""0831211""","All Grades","Push Up",62.3
"Middletown School District","=""0830011""","Moody School","=""0831211""","All Grades","Sit and Reach",66.0
"Middletown School District","=""0830011""","Snow School","=""0831111""","All Grades","All Tests - School",32.5
"Middletown School District","=""0830011""","Snow School","=""0831111""","All Grades","Curl Up",92.5
"Middletown School District","=""0830011""","Snow School","=""0831111""","All Grades","Mile Run",47.5
"Middletown School District","=""0830011""","Snow School","=""0831111""","All Grades","Push Up",65.0
"Middletown School District","=""0830011""","Snow School","=""0831111""","All Grades","Sit and Reach",80.0
"Middletown School District","=""0830011""","Spencer School","=""0830111""","All Grades","All Tests - School",46.4
"Middletown School District","=""0830011""","Spencer School","=""0830111""","All Grades","Curl Up",94.6
"Middletown School District","=""0830011""","Spencer School","=""0830111""","All Grades","Mile Run",53.6
"Middletown School District","=""0830011""","Spencer School","=""0830111""","All Grades","Push Up",73.2
"Middletown School District","=""0830011""","Spencer School","=""0830111""","All Grades","Sit and Reach",80.4
"Middletown School District","=""0830011""","Wesley School","=""0831411""","All Grades","All Tests - School",30.5
"Middletown School District","=""0830011""","Wesley School","=""0831411""","All Grades","Curl Up",81.4
"Middletown School District","=""0830011""","Wesley School","=""0831411""","All Grades","Mile Run",66.1
"Middletown School District","=""0830011""","Wesley School","=""0831411""","All Grades","Push Up",61.0
"Middletown School District","=""0830011""","Wesley School","=""0831411""","All Grades","Sit and Reach",69.5
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","All Grades","All Tests - School",40.9
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","All Grades","Curl Up",80.2
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","All Grades","Mile Run",54.8
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","All Grades","Push Up",64.4
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","All Grades","Sit and Reach",92.7
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","All Grades","All Tests - School",66.3
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","All Grades","Curl Up",99.0
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","All Grades","Mile Run",86.7
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","All Grades","Push Up",74.5
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","All Grades","Sit and Reach",89.8
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","All Grades","All Tests - School",43.9
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","All Grades","Curl Up",94.4
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","All Grades","Mile Run",53.8
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","All Grades","Push Up",85.9
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","All Grades","Sit and Reach",79.3
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","All Grades","All Tests - School",55.1
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","All Grades","Curl Up",95.4
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","All Grades","Mile Run",67.9
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","All Grades","Push Up",85.1
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","All Grades","Sit and Reach",78.2
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","All Grades","All Tests - School",67.5
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","All Grades","Curl Up",99.2
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","All Grades","Mile Run",71.5
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","All Grades","Push Up",83.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","All Grades","Sit and Reach",92.7
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","All Grades","All Tests - School",70.2
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","All Grades","Curl Up",92.9
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","All Grades","Mile Run",72.6
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","All Grades","Push Up",90.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","All Grades","Sit and Reach",97.6
"Milford School District","=""0840011""","Meadowside School","=""0840711""","All Grades","All Tests - School",59.8
"Milford School District","=""0840011""","Meadowside School","=""0840711""","All Grades","Curl Up",87.9
"Milford School District","=""0840011""","Meadowside School","=""0840711""","All Grades","Mile Run",76.5
"Milford School District","=""0840011""","Meadowside School","=""0840711""","All Grades","Push Up",81.8
"Milford School District","=""0840011""","Meadowside School","=""0840711""","All Grades","Sit and Reach",92.4
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","All Grades","All Tests - School",64.0
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","All Grades","Curl Up",94.7
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","All Grades","Mile Run",84.2
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","All Grades","Push Up",78.1
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","All Grades","Sit and Reach",97.4
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","All Grades","All Tests - School",48.9
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","All Grades","Curl Up",75.9
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","All Grades","Mile Run",71.5
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","All Grades","Push Up",67.9
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","All Grades","Sit and Reach",86.9
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","All Grades","All Tests - School",36.3
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","All Grades","Curl Up",95.1
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","All Grades","Mile Run",49.9
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","All Grades","Push Up",85.0
