"Physical Fitness Tests: Students Reaching Health Standard, 2012-13"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","All Tests - School",36.2
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Curl Up",68.1
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Mile Run",78.7
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Push Up",70.2
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Sit and Reach",55.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","All Tests - School",16.7
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Curl Up",66.7
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Mile Run",59.5
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Push Up",35.7
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Sit and Reach",45.2
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","All Tests - School",31.7
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Curl Up",82.9
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Mile Run",58.5
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Push Up",36.6
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Sit and Reach",80.5
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Sit and Reach","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","All Tests - School",45.2
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Curl Up",93.5
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Mile Run",54.8
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Push Up",80.6
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Sit and Reach",87.1
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","All Tests - School",24.2
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Curl Up",87.9
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Mile Run",42.4
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Push Up",51.5
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Sit and Reach",75.8
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","All Tests - School",45.2
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Curl Up",77.4
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Mile Run",54.8
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Push Up",74.2
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Sit and Reach",93.5
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","All Tests - School","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","All Tests - School",63.4
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Curl Up",89.1
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Mile Run",92.1
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Push Up",71.3
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Sit and Reach",86.1
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","All Tests - School",58.6
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Curl Up",87.9
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Mile Run",89.9
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Push Up",73.7
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Sit and Reach",74.7
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","All Tests - School",62.9
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Curl Up",89.7
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Mile Run",84.5
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Push Up",72.2
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Sit and Reach",84.5
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","All Tests - School",54.5
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Curl Up",93.4
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Mile Run",60.3
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Push Up",81.8
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Sit and Reach",79.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","All Tests - School",42.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Curl Up",80.8
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Mile Run",61.5
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Push Up",59.6
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Sit and Reach",82.7
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","All Tests - School",56.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Curl Up",84.4
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Mile Run",70.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Push Up",75.0
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Sit and Reach",71.9
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","All Tests - School","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","All Tests - School","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Sit and Reach","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","All Tests - School",50.8
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Curl Up",76.2
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Mile Run",82.5
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Push Up",61.9
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Sit and Reach",76.2
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","All Tests - School",67.2
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Curl Up",89.7
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Mile Run",79.3
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Push Up",75.9
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Sit and Reach",87.9
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","All Tests - School","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","All Tests - School","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Sit and Reach","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","All Tests - School",67.2
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Curl Up",86.2
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Mile Run",91.4
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Push Up",77.6
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Sit and Reach",93.1
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","All Tests - School",63.5
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Curl Up",88.9
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Mile Run",84.1
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Push Up",74.6
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Sit and Reach",85.7
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","All Tests - School","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","All Tests - School","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","All Tests - School","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Curl Up","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Mile Run","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Push Up","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","All Tests - School",44.1
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Curl Up",92.6
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Mile Run",84.6
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Push Up",84.6
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Sit and Reach",68.4
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 8","All Tests - School",44.2
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 8","Curl Up",97.8
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 8","Mile Run",67.4
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 8","Push Up",84.1
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 8","Sit and Reach",62.3
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 10","All Tests - School","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 10","Curl Up","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 10","Mile Run","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 10","Push Up","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 4","All Tests - School",53.6
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 4","Curl Up",88.7
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 4","Mile Run",89.9
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 4","Push Up",70.8
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 4","Sit and Reach",80.4
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 6","All Tests - School","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 6","Curl Up","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 6","Mile Run","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 6","Push Up","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 6","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 8","All Tests - School","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 8","Curl Up","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 8","Mile Run","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 8","Push Up","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 8","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 10","All Tests - School","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 10","Curl Up","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 10","Mile Run","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 10","Push Up","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 4","All Tests - School","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 4","Curl Up","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 4","Mile Run","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 4","Push Up","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 4","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 6","All Tests - School","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 6","Curl Up","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 6","Mile Run","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 6","Push Up","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 6","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 8","All Tests - School","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 8","Curl Up","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 8","Mile Run","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 8","Push Up","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 8","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 10","All Tests - School",47.8
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 10","Curl Up",91.2
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 10","Mile Run",67.3
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 10","Push Up",72.6
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Grade 10","Sit and Reach",89.4
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 4","All Tests - School","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 4","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 4","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 4","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 4","Sit and Reach","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 6","All Tests - School",10.5
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 6","Curl Up",65.1
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 6","Mile Run",27.9
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 6","Push Up",59.3
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 6","Sit and Reach",91.9
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 8","All Tests - School","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 8","Curl Up",53.9
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 8","Mile Run","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 8","Push Up",48.7
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 8","Sit and Reach",80.3
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 10","All Tests - School","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 10","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 10","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 10","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Grade 10","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 4","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 4","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 4","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 4","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 4","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 6","All Tests - School",47.4
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 6","Curl Up",94.4
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 6","Mile Run",55.6
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 6","Push Up",77.0
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 6","Sit and Reach",77.6
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 8","All Tests - School",45.9
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 8","Curl Up",93.5
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 8","Mile Run",54.6
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 8","Push Up",73.0
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 8","Sit and Reach",76.2
