"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 4","All Tests - School",36.4
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 4","Curl Up",85.5
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 4","Mile Run",90.9
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 4","Push Up",52.7
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 4","Sit and Reach",69.1
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 4","All Tests - School","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 4","Curl Up","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 4","Mile Run","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 4","Push Up","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 4","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 6","All Tests - School",33.5
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 6","Curl Up",69.9
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 6","Mile Run",58.4
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 6","Push Up",61.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 6","Sit and Reach",72.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 8","All Tests - School",39.5
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 8","Curl Up",71.9
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 8","Mile Run",59.3
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 8","Push Up",73.1
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 8","Sit and Reach",77.2
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 4","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 4","Curl Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 4","Mile Run","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 4","Push Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 4","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","All Tests - School",0.0
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Curl Up","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Mile Run",0.0
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Push Up","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Sit and Reach","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","All Tests - School",40.7
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Curl Up",59.3
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Mile Run",77.8
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Push Up",70.4
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Sit and Reach",88.9
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","All Tests - School",26.9
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Curl Up",100.0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Mile Run",73.1
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Push Up",46.2
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Sit and Reach",88.5
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","All Tests - School",23.1
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Curl Up",84.6
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Mile Run",53.8
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Push Up",59.0
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Sit and Reach",79.5
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","All Tests - School",55.2
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Curl Up",96.6
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Mile Run",79.3
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Push Up",62.1
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Sit and Reach",82.8
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Sit and Reach","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","All Tests - School",37.9
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Curl Up",100.0
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Mile Run",48.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Push Up",58.6
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Sit and Reach",65.5
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","All Tests - School","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Curl Up",90.6
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Mile Run",28.1
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Push Up",40.6
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Sit and Reach",75.0
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","All Tests - School",35.7
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Curl Up",82.1
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Mile Run",39.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Push Up",50.0
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Sit and Reach",89.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","All Tests - School","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","All Tests - School",66.1
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Curl Up",90.9
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Mile Run",88.4
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Push Up",70.2
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Sit and Reach",90.1
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","All Tests - School",57.6
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Curl Up",89.9
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Mile Run",83.5
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Push Up",71.2
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Sit and Reach",83.5
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","All Tests - School",58.4
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Curl Up",90.4
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Mile Run",76.8
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Push Up",71.2
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 8","Sit and Reach",85.6
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 4","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 6","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","All Tests - School","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Curl Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Mile Run","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Push Up","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 8","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","All Tests - School",59.3
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Curl Up",72.0
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Mile Run",80.0
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Push Up",61.3
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Grade 10","Sit and Reach",76.7
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","All Tests - School",36.4
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Curl Up",59.1
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Mile Run",72.7
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Push Up",69.7
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 4","Sit and Reach",80.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","All Tests - School",58.6
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Curl Up",79.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Mile Run",83.9
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Push Up",65.5
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 6","Sit and Reach",77.0
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","All Tests - School","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","All Tests - School","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Grade 10","Sit and Reach","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","All Tests - School",58.5
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Curl Up",80.0
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Mile Run",81.5
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Push Up",72.3
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 4","Sit and Reach",89.2
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","All Tests - School",66.7
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Curl Up",88.9
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Mile Run",87.3
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Push Up",76.2
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 6","Sit and Reach",82.5
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","All Tests - School","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","All Tests - School","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Grade 10","Sit and Reach","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","All Tests - School",54.2
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Curl Up",68.8
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Mile Run",87.5
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Push Up",66.7
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 4","Sit and Reach",93.8
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","All Tests - School",66.0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Curl Up",80.0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Mile Run",86.0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Push Up",74.0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 6","Sit and Reach",94.0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","All Tests - School","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","All Tests - School","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","All Tests - School","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Curl Up","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Mile Run","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Push Up","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 4","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","All Tests - School",54.1
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Curl Up",100.0
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Mile Run",90.5
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Push Up",90.5
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 6","Sit and Reach",68.2
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 8","All Tests - School",41.5
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Grade 8","Curl Up",98.5
