"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 6","Curl Up","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 6","Mile Run","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 6","Push Up","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 6","Sit and Reach","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 8","All Tests - School","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 8","Curl Up","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 8","Mile Run","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 8","Push Up","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 8","Sit and Reach","N/A"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 10","All Tests - School","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 10","Curl Up",50.0
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 10","Mile Run","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 10","Push Up",65.0
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Grade 10","Sit and Reach",75.0
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 4","All Tests - School","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 4","Curl Up","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 4","Mile Run","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 4","Push Up","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 4","Sit and Reach","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 6","All Tests - School","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 6","Curl Up","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 6","Mile Run","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 6","Push Up","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 6","Sit and Reach","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 8","All Tests - School","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 8","Curl Up","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 8","Mile Run","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 8","Push Up","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 8","Sit and Reach","N/A"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 10","All Tests - School",0.0
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 10","Curl Up","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 10","Mile Run",0.0
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 10","Push Up","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Grade 10","Sit and Reach","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 4","All Tests - School",31.8
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 4","Curl Up",50.0
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 4","Mile Run",59.1
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 4","Push Up",40.9
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 4","Sit and Reach",81.8
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 6","All Tests - School","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 6","Curl Up","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 6","Mile Run","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 6","Push Up","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 6","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 8","All Tests - School","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 8","Curl Up","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 8","Mile Run","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 8","Push Up","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 8","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 10","All Tests - School","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 10","Curl Up","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 10","Mile Run","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 10","Push Up","N/A"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 4","All Tests - School","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 4","Curl Up","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 4","Mile Run","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 4","Push Up","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 4","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 6","All Tests - School","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 6","Curl Up","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 6","Mile Run","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 6","Push Up","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 6","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 8","All Tests - School","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 8","Curl Up","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 8","Mile Run","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 8","Push Up","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 8","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 10","All Tests - School","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 10","Curl Up","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 10","Mile Run","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 10","Push Up","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Grade 10","Sit and Reach","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 4","All Tests - School",46.6
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 4","Curl Up",78.1
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 4","Mile Run",74.0
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 4","Push Up",68.5
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 4","Sit and Reach",95.9
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 6","All Tests - School",54.9
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 6","Curl Up",88.7
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 6","Mile Run",73.2
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 6","Push Up",59.2
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 6","Sit and Reach",93.0
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 8","All Tests - School",38.6
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 8","Curl Up",77.3
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 8","Mile Run",59.1
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 8","Push Up",56.8
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 8","Sit and Reach",100.0
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 10","All Tests - School","N/A"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 10","Curl Up","N/A"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 10","Mile Run","N/A"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 10","Push Up","N/A"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 4","All Tests - School",17.1
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 4","Curl Up",70.7
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 4","Mile Run",43.9
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 4","Push Up",56.1
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 4","Sit and Reach",78.0
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 6","All Tests - School","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 6","Curl Up","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 6","Mile Run","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 6","Push Up","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 6","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 8","All Tests - School","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 8","Curl Up","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 8","Mile Run","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 8","Push Up","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 8","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 10","All Tests - School","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 10","Curl Up","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 10","Mile Run","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 10","Push Up","N/A"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab Schoo","=""0932811""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 4","All Tests - School",33.9
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 4","Curl Up",59.3
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 4","Mile Run",52.5
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 4","Push Up",57.6
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 4","Sit and Reach",69.5
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 6","All Tests - School",35.1
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 6","Curl Up",59.5
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 6","Mile Run",59.5
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 6","Push Up",45.9
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 6","Sit and Reach",51.4
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 8","All Tests - School",44.4
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 8","Curl Up",62.2
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 8","Mile Run",53.3
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 8","Push Up",51.1
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 8","Sit and Reach",51.1
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 10","All Tests - School","N/A"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 10","Curl Up","N/A"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 10","Mile Run","N/A"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 10","Push Up","N/A"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 4","All Tests - School","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 4","Curl Up","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 4","Mile Run","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 4","Push Up","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 4","Sit and Reach","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 6","All Tests - School","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 6","Curl Up","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 6","Mile Run","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 6","Push Up","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 6","Sit and Reach","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 8","All Tests - School","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 8","Curl Up","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 8","Mile Run","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 8","Push Up","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 8","Sit and Reach","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 10","All Tests - School","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 10","Curl Up","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 10","Mile Run","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 10","Push Up","N/A"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 4","All Tests - School",94.3
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 4","Curl Up",100.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 4","Mile Run",94.3
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 4","Push Up",97.1
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 4","Sit and Reach",100.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 6","All Tests - School",100.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 6","Curl Up",100.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 6","Mile Run",100.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 6","Push Up",100.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 6","Sit and Reach",100.0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 8","All Tests - School",76.5
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 8","Curl Up",94.1
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 8","Mile Run",82.4
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 8","Push Up",91.2
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 8","Sit and Reach",94.1
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 10","All Tests - School","N/A"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 10","Curl Up","N/A"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 10","Mile Run","N/A"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 10","Push Up","N/A"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 4","All Tests - School","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 4","Curl Up","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 4","Mile Run","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 4","Push Up","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 4","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 6","All Tests - School","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 6","Curl Up","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 6","Mile Run","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 6","Push Up","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 6","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 8","All Tests - School","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 8","Curl Up","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 8","Mile Run","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 8","Push Up","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 8","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 10","All Tests - School",35.6
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 10","Curl Up",69.1
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 10","Mile Run",39.2
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 10","Push Up",65.5
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Grade 10","Sit and Reach",70.6
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 4","All Tests - School",66.7
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 4","Curl Up",91.1
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 4","Mile Run",82.2
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 4","Push Up",80.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 4","Sit and Reach",97.8
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 6","All Tests - School",71.4
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 6","Curl Up",98.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 6","Mile Run",83.7
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 6","Push Up",85.7
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 6","Sit and Reach",98.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 8","All Tests - School",64.4
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 8","Curl Up",97.8
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 8","Mile Run",80.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 8","Push Up",100.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 8","Sit and Reach",100.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 10","All Tests - School","N/A"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 10","Curl Up","N/A"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 10","Mile Run","N/A"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 10","Push Up","N/A"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Grade 10","Sit and Reach","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 4","All Tests - School","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 4","Curl Up","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 4","Mile Run","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 4","Push Up","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 4","Sit and Reach","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 6","All Tests - School",31.8
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 6","Curl Up",80.9
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 6","Mile Run",68.2
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 6","Push Up",67.6
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 6","Sit and Reach",58.4
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 8","All Tests - School",43.0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 8","Curl Up",87.3
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 8","Mile Run",64.6
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 8","Push Up",65.8
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 8","Sit and Reach",81.0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 10","All Tests - School","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 10","Curl Up","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 10","Mile Run","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 10","Push Up","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Grade 10","Sit and Reach","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 4","All Tests - School",12.5
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 4","Curl Up",69.4
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 4","Mile Run",54.2
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 4","Push Up",50.0
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 4","Sit and Reach",84.7
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 6","All Tests - School","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 6","Curl Up","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 6","Mile Run","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 6","Push Up","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 6","Sit and Reach","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 8","All Tests - School","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 8","Curl Up","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 8","Mile Run","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 8","Push Up","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 8","Sit and Reach","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 10","All Tests - School","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 10","Curl Up","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 10","Mile Run","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 10","Push Up","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Grade 10","Sit and Reach","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 4","All Tests - School","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 4","Curl Up","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 4","Mile Run",61.3
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 4","Push Up",23.7
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 4","Sit and Reach",47.3
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 6","All Tests - School","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 6","Curl Up","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 6","Mile Run","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 6","Push Up","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 6","Sit and Reach","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 8","All Tests - School","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 8","Curl Up","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 8","Mile Run","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 8","Push Up","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 8","Sit and Reach","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 10","All Tests - School","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 10","Curl Up","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 10","Mile Run","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 10","Push Up","N/A"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Grade 10","Sit and Reach","N/A"
