"CT School Day SAT, 2015-16"
"All Districts, Math, Free/Reduced Price Meal Eligibility (3-leve"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","F",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",45,"*","*",19,42.2,12,26.7,"*","*","*","*",485
"New Haven School District","=""0930011""","Sound School","=""0936711""","R",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","F",145,85,58.6,"*","*","*","*","*","*","*","*",405
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",127,"*","*",52,40.9,13,10.2,"*","*","*","*",438
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","F",90,50,55.6,30,33.3,"*","*","*","*","*","*",414
"New London School District","=""0950011""","New London High School","=""0956111""","N",63,"*","*","*","*",18,28.6,7,11.1,25,39.7,489
"New London School District","=""0950011""","New London High School","=""0956111""","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","F",38,"*","*",16,42.1,"*","*","*","*","*","*",491
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",243,22,9.1,99,40.7,89,36.6,33,13.6,122,50.2,536
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","R",20,"*","*",11,55.0,"*","*","*","*","*","*",473
"Newington School District","=""0940011""","Newington High School","=""0946111""","F",37,"*","*","*","*","*","*",0,0.0,"*","*",481
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",246,"*","*",101,41.1,97,39.4,"*","*","*","*",534
"Newington School District","=""0940011""","Newington High School","=""0946111""","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","F",25,"*","*","*","*","*","*","*","*","*","*",530
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",367,19,5.2,101,27.5,173,47.1,74,20.2,247,67.3,567
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","F",20,"*","*","*","*","*","*","*","*","*","*",438
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",124,"*","*",55,44.4,43,34.7,"*","*","*","*",504
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",220,37,16.8,85,38.6,79,35.9,19,8.6,98,44.5,508
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N",46,"*","*",13,28.3,21,45.7,"*","*","*","*",553
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","F",161,62,38.5,72,44.7,21,13.0,6,3.7,27,16.8,447
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",214,"*","*",81,37.9,60,28.0,"*","*","*","*",513
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","R",32,"*","*",17,53.1,"*","*",0,0.0,"*","*",488
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","F",102,39,38.2,"*","*","*","*",0,0.0,"*","*",444
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",204,"*","*",110,53.9,60,29.4,"*","*","*","*",507
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","F",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","F",213,101,47.4,79,37.1,"*","*","*","*",33,15.5,431
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","N",315,40,12.7,130,41.3,107,34.0,38,12.1,145,46.0,522
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","R",40,12,30.0,15,37.5,"*","*","*","*",13,32.5,484
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","N",83,8,9.6,30,36.1,33,39.8,12,14.5,45,54.2,543
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","N",152,14,9.2,72,47.4,47,30.9,19,12.5,66,43.4,523
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","F",43,18,41.9,"*","*","*","*",0,0.0,"*","*",442
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","N",81,"*","*",47,58.0,19,23.5,"*","*","*","*",499
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","R",22,"*","*",13,59.1,"*","*",0,0.0,"*","*",470
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","F",37,"*","*","*","*","*","*","*","*","*","*",462
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","N",133,26,19.5,56,42.1,42,31.6,9,6.8,51,38.3,504
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","F",23,11,47.8,"*","*","*","*",0,0.0,"*","*",424
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","N",76,"*","*",35,46.1,28,36.8,"*","*","*","*",505
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","N",77,"*","*",30,39.0,28,36.4,"*","*","*","*",559
"Portland School District","=""1130011""","Portland High School","=""1136111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","F",21,13,61.9,"*","*","*","*","*","*","*","*",414
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","N",23,"*","*",14,60.9,"*","*","*","*","*","*",482
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","N",88,"*","*",39,44.3,34,38.6,"*","*","*","*",514
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","N",131,19,14.5,45,34.4,46,35.1,21,16.0,67,51.1,533
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","R",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","N",326,26,8.0,88,27.0,131,40.2,81,24.8,212,65.0,566
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","F",12,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","N",95,"*","*",40,42.1,39,41.1,"*","*","*","*",513
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","R",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","N",166,13,7.8,52,31.3,78,47.0,23,13.9,101,60.8,548
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","N",224,14,6.3,63,28.1,96,42.9,51,22.8,147,65.6,569
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","N",248,11,4.4,54,21.8,130,52.4,53,21.4,183,73.8,575
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","R",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","N",175,7,4.0,59,33.7,84,48.0,25,14.3,109,62.3,554
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","F",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","N",34,"*","*","*","*","*","*","*","*","*","*",508
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N",45,"*","*",13,28.9,20,44.4,"*","*","*","*",550
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","N",129,11,8.5,49,38.0,54,41.9,15,11.6,69,53.5,534
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","N",147,13,8.8,56,38.1,58,39.5,20,13.6,78,53.1,536
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","N",279,14,5.0,82,29.4,136,48.7,47,16.8,183,65.6,560
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","N",132,24,18.2,53,40.2,43,32.6,12,9.1,55,41.7,507
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","N",135,12,8.9,48,35.6,61,45.2,14,10.4,75,55.6,533
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","N",113,14,12.4,31,27.4,52,46.0,16,14.2,68,60.2,544
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","F",31,"*","*","*","*","*","*","*","*","*","*",507
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","N",214,15,7.0,77,36.0,82,38.3,40,18.7,122,57.0,557
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","N",404,7,1.7,65,16.1,192,47.5,140,34.7,332,82.2,608
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","N",148,13,8.8,49,33.1,62,41.9,24,16.2,86,58.1,543
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","F",24,"*","*",16,66.7,"*","*","*","*","*","*",482
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","N",107,21,19.6,41,38.3,37,34.6,8,7.5,45,42.1,503
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","R",20,"*","*",9,45.0,"*","*","*","*","*","*",481
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","F",49,15,30.6,19,38.8,"*","*","*","*",15,30.6,471
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","N",302,"*","*",92,30.5,145,48.0,"*","*","*","*",536
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","R",20,6,30.0,8,40.0,6,30.0,0,0.0,6,30.0,469
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","N",329,13,4.0,65,19.8,140,42.6,111,33.7,251,76.3,598
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","F",18,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","N",300,25,8.3,91,30.3,132,44.0,52,17.3,184,61.3,552
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","R",8,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","F",45,"*","*","*","*","*","*",0,0.0,"*","*",474
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",399,"*","*",156,39.1,163,40.9,"*","*","*","*",546
"Southington School District","=""1310011""","Southington High School","=""1316211""","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",75,6,8.0,27,36.0,33,44.0,9,12.0,42,56.0,543
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","F","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","F",201,87,43.3,91,45.3,"*","*","*","*","*","*",433
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",197,"*","*",69,35.0,71,36.0,"*","*","*","*",513
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","R",34,"*","*",18,52.9,"*","*",0,0.0,"*","*",442
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","F",56,15,26.8,"*","*","*","*","*","*","*","*",474
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",91,"*","*",36,39.6,28,30.8,"*","*","*","*",524
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","F",191,96,50.3,79,41.4,"*","*","*","*",16,8.4,424
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",265,"*","*",76,28.7,78,29.4,"*","*","*","*",541
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","R",32,14,43.8,11,34.4,7,21.9,0,0.0,7,21.9,443
"Stonington School District","=""1370011""","SAILS","=""1370711""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","F","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",134,"*","*",50,37.3,43,32.1,"*","*","*","*",547
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","F",65,23,35.4,32,49.2,"*","*","*","*",10,15.4,445
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",132,"*","*",62,47.0,38,28.8,"*","*","*","*",493
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","R",28,9,32.1,13,46.4,6,21.4,0,0.0,6,21.4,467
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","F",72,30,41.7,33,45.8,"*","*","*","*",9,12.5,445
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",133,"*","*",51,38.3,37,27.8,"*","*","*","*",501
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","R",27,12,44.4,7,25.9,8,29.6,0,0.0,8,29.6,452
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",160,12,7.5,55,34.4,72,45.0,21,13.1,93,58.1,542
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","F",26,"*","*",15,57.7,"*","*",0,0.0,"*","*",435
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N",7,"*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","R",7,"*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",74,16,21.6,26,35.1,20,27.0,12,16.2,32,43.2,522
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",53,"*","*",26,49.1,16,30.2,"*","*","*","*",483
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N",30,"*","*",14,46.7,"*","*",0,0.0,"*","*",499
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",190,8,4.2,47,24.7,90,47.4,45,23.7,135,71.1,576
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","F",49,25,51.0,"*","*","*","*","*","*","*","*",435
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",125,"*","*",62,49.6,35,28.0,"*","*","*","*",486
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","F",28,"*","*","*","*","*","*","*","*","*","*",489
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",445,27,6.1,143,32.1,171,38.4,104,23.4,275,61.8,566
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","F",43,"*","*",17,39.5,"*","*",0,0.0,"*","*",453
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",124,14,11.3,51,41.1,50,40.3,9,7.3,59,47.6,518
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","R",20,"*","*",9,45.0,"*","*",0,0.0,"*","*",454
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
