"CT School Day SAT, 2015-16"
"All Districts, ELA, Gender"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",204,"*","*","*","*",83,40.7,108,52.9,191,93.6,616
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",206,"*","*","*","*",100,48.5,92,44.7,192,93.2,605
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",70,"*","*",13,18.6,40,57.1,"*","*","*","*",540
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",98,"*","*","*","*",60,61.2,17,17.3,77,78.6,544
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",69,"*","*",18,26.1,40,58.0,"*","*","*","*",503
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",82,20,24.4,"*","*",36,43.9,"*","*","*","*",502
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",181,10,5.5,24,13.3,112,61.9,35,19.3,147,81.2,552
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",190,25,13.2,35,18.4,102,53.7,28,14.7,130,68.4,528
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",172,6,3.5,18,10.5,81,47.1,67,39.0,148,86.0,590
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",184,11,6.0,8,4.3,95,51.6,70,38.0,165,89.7,588
"Somers School District","=""1290011""","Aspire","=""1290511""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",50,"*","*","*","*",30,60.0,9,18.0,39,78.0,542
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",52,"*","*","*","*",31,59.6,11,21.2,42,80.8,548
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",181,9,5.0,21,11.6,115,63.5,36,19.9,151,83.4,557
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",145,8,5.5,19,13.1,82,56.6,36,24.8,118,81.4,557
"Southington School District","=""1310011""","Alta","=""1310111""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",239,11,4.6,38,15.9,139,58.2,51,21.3,190,79.5,549
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",218,24,11.0,32,14.7,116,53.2,46,21.1,162,74.3,538
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",44,"*","*","*","*",21,47.7,11,25.0,32,72.7,542
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",55,"*","*","*","*",35,63.6,8,14.5,43,78.2,533
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",8,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",17,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Female",8,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Male",7,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",205,45,22.0,58,28.3,89,43.4,13,6.3,102,49.8,483
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",227,65,28.6,42,18.5,106,46.7,14,6.2,120,52.9,483
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",63,6,9.5,13,20.6,35,55.6,9,14.3,44,69.8,527
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",99,13,13.1,15,15.2,55,55.6,16,16.2,71,71.7,530
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",263,56,21.3,55,20.9,110,41.8,42,16.0,152,57.8,505
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",225,60,26.7,50,22.2,79,35.1,36,16.0,115,51.1,494
"Stonington School District","=""1370011""","SAILS","=""1370711""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",88,6,6.8,11,12.5,54,61.4,17,19.3,71,80.7,555
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",77,14,18.2,7,9.1,44,57.1,12,15.6,56,72.7,526
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",122,14,11.5,23,18.9,77,63.1,8,6.6,85,69.7,512
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",103,23,22.3,26,25.2,48,46.6,6,5.8,54,52.4,488
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",119,21,17.6,22,18.5,59,49.6,17,14.3,76,63.9,507
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",113,25,22.1,20,17.7,53,46.9,15,13.3,68,60.2,508
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",90,7,7.8,6,6.7,56,62.2,21,23.3,77,85.6,562
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",90,6,6.7,13,14.4,49,54.4,22,24.4,71,78.9,550
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",25,"*","*","*","*","*","*",0,0.0,"*","*",442
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",15,"*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",42,"*","*",6,14.3,25,59.5,"*","*","*","*",508
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",60,16,26.7,"*","*",27,45.0,"*","*","*","*",492
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",32,"*","*","*","*",20,62.5,"*","*","*","*",500
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",30,"*","*","*","*",17,56.7,"*","*","*","*",503
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",23,"*","*","*","*",15,65.2,"*","*","*","*",519
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",21,"*","*","*","*",9,42.9,"*","*","*","*",491
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",105,"*","*","*","*",67,63.8,26,24.8,93,88.6,570
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",94,"*","*","*","*",48,51.1,31,33.0,79,84.0,571
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",90,14,15.6,19,21.1,50,55.6,7,7.8,57,63.3,509
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",101,21,20.8,27,26.7,47,46.5,6,5.9,53,52.5,479
"Trumbull School District","=""1440011""","REACH","=""1440511""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",261,14,5.4,31,11.9,156,59.8,60,23.0,216,82.8,555
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",225,12,5.3,23,10.2,130,57.8,60,26.7,190,84.4,565
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",103,15,14.6,22,21.4,49,47.6,17,16.5,66,64.1,522
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",84,12,14.3,14,16.7,50,59.5,8,9.5,58,69.0,519
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",138,12,8.7,25,18.1,87,63.0,14,10.1,101,73.2,520
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",113,26,23.0,19,16.8,57,50.4,11,9.7,68,60.2,501
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",107,"*","*","*","*",73,68.2,16,15.0,89,83.2,539
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",98,"*","*","*","*",63,64.3,15,15.3,78,79.6,540
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",113,57,50.4,"*","*",25,22.1,"*","*","*","*",436
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",125,62,49.6,36,28.8,"*","*","*","*",27,21.6,427
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Female",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Male",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",130,54,41.5,"*","*",40,30.8,"*","*","*","*",448
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",116,60,51.7,"*","*",28,24.1,"*","*","*","*",434
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",65,"*","*",22,33.8,26,40.0,"*","*","*","*",494
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",47,8,17.0,"*","*",29,61.7,"*","*","*","*",499
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Female",113,"*","*",44,38.9,45,39.8,"*","*","*","*",479
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Male",91,"*","*",26,28.6,36,39.6,"*","*","*","*",465
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",103,46,44.7,29,28.2,"*","*","*","*",28,27.2,437
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",131,61,46.6,36,27.5,"*","*","*","*",34,26.0,429
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",88,"*","*","*","*",58,65.9,15,17.0,73,83.0,551
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",115,"*","*",24,20.9,66,57.4,"*","*","*","*",519
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",98,10,10.2,16,16.3,65,66.3,7,7.1,72,73.5,515
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",99,19,19.2,16,16.2,51,51.5,13,13.1,64,64.6,517
"West Hartford School District","=""1550011""","REACH","=""1557311""","Female",7,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Male",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",179,20,11.2,28,15.6,82,45.8,49,27.4,131,73.2,551
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",178,18,10.1,19,10.7,99,55.6,42,23.6,141,79.2,555
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",173,13,7.5,24,13.9,67,38.7,69,39.9,136,78.6,573
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",192,13,6.8,17,8.9,96,50.0,66,34.4,162,84.4,580
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",154,34,22.1,42,27.3,67,43.5,11,7.1,78,50.6,489
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",141,48,34.0,36,25.5,51,36.2,6,4.3,57,40.4,455
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",34,"*","*",7,20.6,21,61.8,"*","*","*","*",522
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",40,"*","*",8,20.0,23,57.5,"*","*","*","*",513
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",85,"*","*","*","*",40,47.1,36,42.4,76,89.4,601
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",112,"*","*","*","*",50,44.6,40,35.7,90,80.4,572
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",217,"*","*","*","*",107,49.3,97,44.7,204,94.0,605
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",214,"*","*","*","*",92,43.0,95,44.4,187,87.4,591
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",121,9,7.4,19,15.7,74,61.2,19,15.7,93,76.9,538
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",129,24,18.6,21,16.3,71,55.0,13,10.1,84,65.1,507
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",180,"*","*","*","*",86,47.8,85,47.2,171,95.0,611
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",147,"*","*","*","*",77,52.4,57,38.8,134,91.2,597
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",46,14,30.4,22,47.8,10,21.7,0,0.0,10,21.7,430
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",55,33,60.0,"*","*",12,21.8,"*","*","*","*",435
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",30,"*","*",10,33.3,12,40.0,"*","*","*","*",479
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",54,"*","*",12,22.2,31,57.4,"*","*","*","*",501
"Windsor School District","=""1640011""","Spark","=""1640311""","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",121,12,9.9,28,23.1,66,54.5,15,12.4,81,66.9,528
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",136,32,23.5,41,30.1,54,39.7,9,6.6,63,46.3,481
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",90,9,10.0,14,15.6,52,57.8,15,16.7,67,74.4,536
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",99,8,8.1,15,15.2,63,63.6,13,13.1,76,76.8,535
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",129,6,4.7,19,14.7,86,66.7,18,14.0,104,80.6,540
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",129,15,11.6,20,15.5,67,51.9,27,20.9,94,72.9,540

