"CT School Day SAT, 2015-16"
"All Districts, Math, Special Education Status (SWD)"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","N","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",386,95,24.6,172,44.6,"*","*","*","*","*","*",481
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Y",46,39,84.8,"*","*","*","*",0,0.0,"*","*",373
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",147,"*","*","*","*","*","*","*","*","*","*",521
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",446,121,27.1,159,35.7,"*","*","*","*","*","*",498
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Y",42,34,81.0,"*","*",0,0.0,"*","*","*","*",383
"Stonington School District","=""1370011""","SAILS","=""1370711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",146,"*","*","*","*","*","*","*","*","*","*",545
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",213,"*","*","*","*","*","*","*","*","*","*",481
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",210,54,25.7,"*","*",51,24.3,"*","*","*","*",489
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Y",22,"*","*","*","*",0,0.0,0,0.0,0,0.0,369
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",160,"*","*",57,35.6,"*","*",21,13.1,"*","*",546
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Y",20,9,45.0,"*","*","*","*",0,0.0,"*","*",436
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",88,"*","*","*","*","*","*","*","*","*","*",513
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",53,"*","*","*","*","*","*","*","*","*","*",489
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",183,"*","*","*","*","*","*","*","*","*","*",583
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",174,"*","*","*","*","*","*","*","*","*","*",479
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",450,20,4.4,148,32.9,"*","*","*","*",282,62.7,568
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",36,13,36.1,16,44.4,"*","*","*","*",7,19.4,464
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",173,"*","*","*","*","*","*","*","*","*","*",505
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",228,37,16.2,120,52.6,63,27.6,8,3.5,71,31.1,494
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",23,15,65.2,8,34.8,0,0.0,0,0.0,0,0.0,384
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",193,"*","*","*","*","*","*","*","*","*","*",511
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",191,112,58.6,58,30.4,"*","*","*","*",21,11.0,414
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Y",46,37,80.4,9,19.6,0,0.0,0,0.0,0,0.0,367
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",208,102,49.0,"*","*",15,7.2,"*","*","*","*",423
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Y",36,"*","*","*","*",0,0.0,0,0.0,0,0.0,361
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",101,"*","*","*","*","*","*","*","*","*","*",472
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N",192,"*","*","*","*","*","*",0,0.0,"*","*",443
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",191,111,58.1,"*","*","*","*","*","*","*","*",411
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Y",42,39,92.9,"*","*","*","*",0,0.0,"*","*",351
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","N",180,20,11.1,75,41.7,60,33.3,25,13.9,85,47.2,526
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Y",23,12,52.2,11,47.8,0,0.0,0,0.0,0,0.0,410
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","N",182,"*","*","*","*","*","*","*","*","*","*",494
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","N",19,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","N",331,28,8.5,"*","*",131,39.6,"*","*","*","*",553
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Y",26,20,76.9,"*","*",0,0.0,"*","*","*","*",400
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","N",331,23,6.9,87,26.3,"*","*","*","*","*","*",577
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Y",34,17,50.0,14,41.2,"*","*","*","*","*","*",417
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","N",278,"*","*","*","*","*","*","*","*","*","*",460
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","N",68,"*","*","*","*","*","*","*","*","*","*",497
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","N",186,"*","*","*","*","*","*","*","*","*","*",591
"Weston School District","=""1570011""","Weston High School","=""1576111""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","N",390,11,2.8,60,15.4,"*","*","*","*",319,81.8,616
"Westport School District","=""1580011""","Staples High School","=""1586111""","Y",41,21,51.2,13,31.7,"*","*","*","*",7,17.1,443
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","N",228,27,11.8,84,36.8,"*","*","*","*","*","*",530
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Y",22,13,59.1,"*","*","*","*",0,0.0,"*","*",400
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","N",291,"*","*",50,17.2,124,42.6,"*","*","*","*",607
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Y",35,"*","*",16,45.7,11,31.4,"*","*","*","*",513
"Windham School District","=""1630011""","Windham High School","=""1636111""","N",82,"*","*","*","*","*","*",0,0.0,"*","*",417
"Windham School District","=""1630011""","Windham High School","=""1636111""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","N",78,"*","*","*","*","*","*","*","*","*","*",484
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","N",219,38,17.4,111,50.7,"*","*","*","*","*","*",497
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Y",38,25,65.8,9,23.7,"*","*","*","*","*","*",406
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","N",173,"*","*","*","*","*","*","*","*","*","*",530
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","N",249,"*","*","*","*","*","*","*","*","*","*",544
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"

