"CT School Day SAT, 2015-16"
"All Districts, Math, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Y",26,7,26.9,8,30.8,"*","*","*","*",11,42.3,522
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","N",300,"*","*",91,30.3,132,44.0,"*","*","*","*",552
"Southington School District","=""1310011""","Alta","=""1310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Y",58,"*","*",26,44.8,16,27.6,"*","*","*","*",484
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",399,"*","*",156,39.1,163,40.9,"*","*","*","*",546
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Y",24,6,25.0,13,54.2,"*","*","*","*","*","*",481
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",75,6,8.0,27,36.0,"*","*","*","*","*","*",543
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Y",25,19,76.0,6,24.0,0,0.0,0,0.0,0,0.0,370
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Y",235,98,41.7,109,46.4,"*","*","*","*",28,11.9,434
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",197,"*","*",69,35.0,71,36.0,"*","*","*","*",513
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Y",71,17,23.9,30,42.3,18,25.4,6,8.5,24,33.8,493
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",91,13,14.3,36,39.6,28,30.8,14,15.4,42,46.2,524
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Y",223,110,49.3,90,40.4,"*","*","*","*",23,10.3,426
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",265,"*","*",76,28.7,78,29.4,"*","*","*","*",541
"Stonington School District","=""1370011""","SAILS","=""1370711""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Y",31,9,29.0,15,48.4,7,22.6,0,0.0,7,22.6,457
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",134,13,9.7,50,37.3,43,32.1,28,20.9,71,53.0,547
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Y",93,32,34.4,45,48.4,"*","*","*","*",16,17.2,452
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",132,"*","*",62,47.0,38,28.8,"*","*","*","*",493
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Y",99,42,42.4,40,40.4,"*","*","*","*",17,17.2,447
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",133,"*","*",51,38.3,37,27.8,"*","*","*","*",501
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Y",20,"*","*",9,45.0,"*","*",0,0.0,"*","*",469
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",160,"*","*",55,34.4,"*","*",21,13.1,"*","*",542
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y",33,"*","*","*","*","*","*",0,0.0,"*","*",427
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N",7,"*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",27,12,44.4,10,37.0,"*","*","*","*","*","*",437
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",74,16,21.6,26,35.1,"*","*","*","*","*","*",522
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",53,"*","*","*","*","*","*","*","*","*","*",483
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N",30,"*","*","*","*","*","*",0,0.0,"*","*",499
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",190,"*","*","*","*","*","*","*","*","*","*",576
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",66,30,45.5,28,42.4,"*","*","*","*",8,12.1,438
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",125,"*","*",62,49.6,35,28.0,"*","*","*","*",486
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",41,"*","*",21,51.2,11,26.8,"*","*","*","*",501
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",445,"*","*",143,32.1,171,38.4,"*","*","*","*",566
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",63,23,36.5,26,41.3,14,22.2,0,0.0,14,22.2,453
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",124,14,11.3,51,41.1,50,40.3,9,7.3,59,47.6,518
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",48,17,35.4,24,50.0,"*","*","*","*",7,14.6,452
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",203,"*","*",104,51.2,57,28.1,"*","*","*","*",491
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",190,"*","*","*","*","*","*","*","*","*","*",509
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Y",170,112,65.9,41,24.1,"*","*","*","*","*","*",399
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",67,37,55.2,26,38.8,"*","*","*","*","*","*",417
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Y",168,107,63.7,54,32.1,"*","*","*","*",7,4.2,395
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",76,27,35.5,38,50.0,"*","*","*","*",11,14.5,455
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Y",57,18,31.6,31,54.4,"*","*","*","*",8,14.0,444
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",55,12,21.8,31,56.4,"*","*","*","*",12,21.8,479
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Y",161,62,38.5,79,49.1,20,12.4,0,0.0,20,12.4,437
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N",43,13,30.2,22,51.2,8,18.6,0,0.0,8,18.6,451
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Y",167,109,65.3,52,31.1,"*","*","*","*","*","*",397
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",66,41,62.1,"*","*","*","*",0,0.0,"*","*",407
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Y",31,11,35.5,14,45.2,"*","*","*","*",6,19.4,455
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","N",172,21,12.2,72,41.9,"*","*","*","*",79,45.9,523
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Y",51,11,21.6,29,56.9,"*","*","*","*",11,21.6,466
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","N",146,"*","*",74,50.7,34,23.3,"*","*","*","*",492
"West Hartford School District","=""1550011""","REACH","=""1557311""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","N",7,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Y",88,24,27.3,44,50.0,"*","*","*","*",20,22.7,467
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","N",269,"*","*",68,25.3,113,42.0,"*","*","*","*",567
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Y",61,19,31.1,23,37.7,"*","*","*","*",19,31.1,474
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","N",304,"*","*",78,25.7,112,36.8,"*","*","*","*",580
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Y",159,70,44.0,73,45.9,"*","*","*","*",16,10.1,433
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","N",136,"*","*",72,52.9,31,22.8,"*","*","*","*",480
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","N",62,"*","*","*","*","*","*","*","*","*","*",498
"Weston School District","=""1570011""","Weston High School","=""1576111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","N",412,"*","*","*","*","*","*","*","*","*","*",605
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Y",40,"*","*",18,45.0,11,27.5,"*","*","*","*",473
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","N",210,"*","*",73,34.8,84,40.0,"*","*","*","*",528
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","N",318,"*","*","*","*","*","*","*","*","*","*",599
"Windham School District","=""1630011""","Windham High School","=""1636111""","Y",82,"*","*","*","*","*","*",0,0.0,"*","*",401
"Windham School District","=""1630011""","Windham High School","=""1636111""","N",19,"*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Y",32,11,34.4,14,43.8,"*","*","*","*",7,21.9,459
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","N",52,"*","*",24,46.2,19,36.5,"*","*","*","*",489
"Windsor School District","=""1640011""","Spark","=""1640311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Y",85,31,36.5,46,54.1,"*","*","*","*",8,9.4,433
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","N",172,"*","*",74,43.0,47,27.3,"*","*","*","*",508
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Y",42,11,26.2,21,50.0,"*","*","*","*",10,23.8,466
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","N",147,"*","*",52,35.4,53,36.1,"*","*","*","*",530
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","N",250,"*","*","*","*","*","*","*","*","*","*",542

