"CT School Day SAT, 2015-16"
"All Districts, ELA, Special Education Status (SWD)"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","N",386,78,20.2,88,22.8,"*","*","*","*","*","*",494
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Y",46,32,69.6,"*","*","*","*",0,0.0,"*","*",391
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","N",147,"*","*","*","*","*","*","*","*","*","*",533
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","N",446,87,19.5,95,21.3,"*","*","*","*","*","*",510
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Y",42,29,69.0,10,23.8,"*","*","*","*","*","*",393
"Stonington School District","=""1370011""","SAILS","=""1370711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","N",146,"*","*","*","*","*","*","*","*","*","*",557
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","N",213,"*","*","*","*","*","*","*","*","*","*",505
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","N",210,"*","*",36,17.1,"*","*",32,15.2,"*","*",519
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Y",22,14,63.6,"*","*","*","*",0,0.0,"*","*",401
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","N",160,"*","*","*","*","*","*","*","*","*","*",569
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Y",20,"*","*","*","*","*","*","*","*","*","*",454
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",88,"*","*","*","*","*","*","*","*","*","*",510
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",53,"*","*","*","*","*","*","*","*","*","*",513
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","N",183,"*","*","*","*","*","*","*","*","*","*",582
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","N",174,"*","*","*","*","*","*","*","*","*","*",501
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",450,"*","*",44,9.8,275,61.1,"*","*","*","*",566
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",36,11,30.6,"*","*",11,30.6,"*","*","*","*",475
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",173,"*","*","*","*","*","*","*","*","*","*",529
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",228,21,9.2,"*","*","*","*","*","*","*","*",522
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",23,17,73.9,"*","*","*","*","*","*","*","*",403
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",193,"*","*","*","*","*","*","*","*","*","*",546
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",192,83,43.2,51,26.6,49,25.5,9,4.7,58,30.2,445
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Y",46,36,78.3,10,21.7,0,0.0,0,0.0,0,0.0,374
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",210,83,39.5,"*","*","*","*",10,4.8,"*","*",453
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Y",36,31,86.1,"*","*","*","*",0,0.0,"*","*",375
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",101,"*","*","*","*","*","*","*","*","*","*",506
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N",192,"*","*","*","*","*","*","*","*","*","*",479
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",191,71,37.2,"*","*","*","*",7,3.7,"*","*",447
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Y",43,36,83.7,"*","*","*","*",0,0.0,"*","*",367
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","N",180,"*","*","*","*",114,63.3,30,16.7,144,80.0,543
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Y",23,"*","*","*","*",10,43.5,0,0.0,10,43.5,453
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","N",182,"*","*","*","*","*","*","*","*","*","*",526
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","N",20,13,65.0,"*","*","*","*",0,0.0,"*","*",395
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","N",331,26,7.9,39,11.8,"*","*","*","*",266,80.4,562
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Y",26,12,46.2,8,30.8,"*","*","*","*",6,23.1,438
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","N",331,"*","*",30,9.1,157,47.4,"*","*","*","*",591
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Y",34,15,44.1,11,32.4,"*","*","*","*",8,23.5,436
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","N",278,"*","*","*","*","*","*","*","*","*","*",478
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","N",68,"*","*","*","*","*","*","*","*","*","*",525
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","N",186,"*","*","*","*","*","*","*","*","*","*",590
"Weston School District","=""1570011""","Weston High School","=""1576111""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","N",390,13,3.3,"*","*",177,45.4,"*","*","*","*",609
"Westport School District","=""1580011""","Staples High School","=""1586111""","Y",41,10,24.4,"*","*",22,53.7,"*","*","*","*",492
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","N",228,18,7.9,"*","*","*","*",32,14.0,"*","*",531
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Y",22,15,68.2,"*","*","*","*",0,0.0,"*","*",423
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","N",292,"*","*",6,2.1,144,49.3,"*","*","*","*",613
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Y",35,"*","*",7,20.0,19,54.3,"*","*","*","*",537
"Windham School District","=""1630011""","Windham High School","=""1636111""","N",82,"*","*","*","*","*","*","*","*","*","*",443
"Windham School District","=""1630011""","Windham High School","=""1636111""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","N",78,"*","*","*","*","*","*","*","*","*","*",499
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","N",219,23,10.5,59,26.9,"*","*","*","*",137,62.6,517
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Y",38,21,55.3,10,26.3,"*","*","*","*",7,18.4,421
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","N",173,"*","*","*","*","*","*","*","*","*","*",546
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","N",249,"*","*","*","*","*","*","*","*","*","*",544
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"

