"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Graduates",
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Free Lunch",70,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Reduced Lunch",21,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Not Eligible For Lunch",249,243,97.6
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Free Lunch",59,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Reduced Lunch",15,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Not Eligible For Lunch",321,315,98.1
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Free Lunch",179,117,65.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Reduced Lunch",59,47,79.7
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Not Eligible For Lunch",144,117,81.3
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Not Eligible For Lunch",70,66,94.3
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible For Reduced Lunch","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Not Eligible For Lunch",180,180,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Free Lunch",12,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Reduced Lunch",6,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Not Eligible For Lunch",408,403,98.8
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Free Lunch",27,22,81.5
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Reduced Lunch",27,21,77.8
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Not Eligible For Lunch",235,221,94.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Not Eligible For Lunch","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Free Lunch",94,58,61.7
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Reduced Lunch",31,25,80.6
"Windham School District","=""1630011""","Windham High School","=""1636111""","Not Eligible For Lunch",49,44,89.8
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Free Lunch",29,22,75.9
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Reduced Lunch",21,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Not Eligible For Lunch",95,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Free Lunch",68,45,66.2
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Reduced Lunch",38,34,89.5
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Not Eligible For Lunch",213,194,91.1
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Free Lunch",27,24,88.9
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Reduced Lunch",33,30,90.9
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Not Eligible For Lunch",159,151,95.0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Free Lunch",6,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Reduced Lunch",30,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Not Eligible For Lunch",249,244,98.0

