"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Non-Graduates",,,
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Not Eligible For Lunch",55,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible For Free Lunch",12,0,"*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible For Reduced Lunch",10,0,"*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Not Eligible For Lunch",67,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible For Free Lunch",20,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible For Reduced Lunch",11,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Not Eligible For Lunch",68,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible For Free Lunch","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Not Eligible For Lunch",215,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible For Free Lunch",88,10,11.4,26,29.5
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible For Reduced Lunch",34,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Not Eligible For Lunch",171,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Free Lunch",28,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Reduced Lunch",21,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Not Eligible For Lunch",488,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Free Lunch",77,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Reduced Lunch",18,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Not Eligible For Lunch",168,7,4.2,13,7.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Free Lunch",38,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Not Eligible For Lunch",237,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Free Lunch",19,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Not Eligible For Lunch",216,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Free Lunch",252,12,4.8,93,36.9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Reduced Lunch",53,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Not Eligible For Lunch",44,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Free Lunch",254,10,3.9,88,34.6
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Reduced Lunch",49,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Not Eligible For Lunch",65,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Free Lunch",38,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Reduced Lunch",20,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Not Eligible For Lunch",49,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Free Lunch",269,22,8.2,86,32.0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Reduced Lunch",41,"*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Not Eligible For Lunch",48,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Free Lunch",25,0,0.0,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Reduced Lunch",16,"*","*",0,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Not Eligible For Lunch",198,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Free Lunch",29,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Reduced Lunch",26,0,0.0,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Not Eligible For Lunch",175,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Free Lunch",70,11,15.7,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Reduced Lunch",21,"*","*",0,0.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Not Eligible For Lunch",249,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Free Lunch",59,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Reduced Lunch",15,0,"*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Not Eligible For Lunch",321,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Free Lunch",179,7,3.9,55,30.7
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Reduced Lunch",59,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Not Eligible For Lunch",144,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Free Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Not Eligible For Lunch",70,"*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible For Free Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Not Eligible For Lunch",180,0,0.0,0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Free Lunch",12,"*","*",0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Not Eligible For Lunch",408,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Free Lunch",27,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Reduced Lunch",27,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Not Eligible For Lunch",235,6,2.6,8,3.4
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible For Free Lunch","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Not Eligible For Lunch","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Free Lunch",94,14,14.9,22,23.4
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Reduced Lunch",31,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Not Eligible For Lunch",49,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Free Lunch",29,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible For Reduced Lunch",21,"*","*",0,0.0
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Not Eligible For Lunch",95,0,0.0,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Free Lunch",68,"*","*",16,23.5
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible For Reduced Lunch",38,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Not Eligible For Lunch",213,9,4.2,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Free Lunch",27,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible For Reduced Lunch",33,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Not Eligible For Lunch",159,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Free Lunch",6,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible For Reduced Lunch",30,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Not Eligible For Lunch",249,"*","*","*","*"

