"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Race/Ethnicity"

"",,,,,,"Non-Graduates",,,
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","White",133,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Black","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Hispanic","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Asian","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","White",210,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Black","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Hispanic",8,"*","*",0,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Asian","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","White",369,13,3.5,15,4.1
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Black",8,0,"*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Hispanic","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Asian","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","White",179,9,5.0,11,6.1
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Black","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Hispanic","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Asian","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Indian or Alaska Native","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","White",176,"*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Black","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Hispanic","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Asian","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","White",125,"*","*",0,0.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Black",10,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Hispanic",10,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Asian",12,0,"*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","White",251,19,7.6,19,7.6
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Black",8,"*","*",0,"*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Hispanic",16,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Asian",11,0,"*",0,"*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","White",395,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Black",7,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Hispanic",8,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Asian",8,0,"*",0,"*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","White",153,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Black","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Hispanic",14,0,"*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Asian",9,0,"*",0,"*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Indian or Alaska Native","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","White",156,8,5.1,16,10.3
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Black","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Hispanic",34,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Asian",18,0,"*",0,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Indian or Alaska Native","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","White",327,19,5.8,17,5.2
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Black",17,"*","*",0,"*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Hispanic",11,0,"*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Asian",15,0,"*",0,"*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","White",313,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Black","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Hispanic","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Asian","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","White",138,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Black",21,"*","*",0,0.0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Hispanic",25,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Asian",30,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","White",339,9,2.7,12,3.5
"Southington School District","=""1310011""","Southington High School","=""1316211""","Black","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Hispanic",19,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Asian",17,"*","*",0,"*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Indian or Alaska Native","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","White",488,25,5.1,14,2.9
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Black","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Hispanic","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Asian",6,0,"*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","White",122,15,12.3,13,10.7
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Black",37,17,45.9,7,18.9
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Hispanic",13,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Asian","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","White","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Black",109,10,9.2,8,7.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Hispanic",109,10,9.2,20,18.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Asian","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Indian or Alaska Native","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","White",201,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Black",27,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Hispanic",35,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Asian",12,0,"*",0,"*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","White",69,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Black",154,18,11.7,14,9.1
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Hispanic",175,20,11.4,16,9.1
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Asian",33,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","White",230,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Black","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Hispanic",6,"*","*",0,"*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Asian","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Indian or Alaska Native","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","White",193,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Black",61,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Hispanic",61,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Asian","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Indian or Alaska Native","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","White",198,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Black",81,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Hispanic",51,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Asian","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Indian or Alaska Native","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","White",105,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Black","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Hispanic","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Asian","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","White",204,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Black",18,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Hispanic","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Indian or Alaska Native","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Black","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Hispanic","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Asian","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","White",63,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Hispanic","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Indian or Alaska Native","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","White",98,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Hispanic","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","White","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Black","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Hispanic","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Asian","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","White",215,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Black",17,0,"*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Hispanic",35,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Asian","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Indian or Alaska Native","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","White",218,16,7.3,27,12.4
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Black",32,0,0.0,0,0.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Hispanic",29,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Asian",25,"*","*",0,0.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","White",416,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Black",32,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Hispanic",21,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Asian","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Indian or Alaska Native","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","White",215,9,4.2,25,11.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Black",8,"*","*",0,"*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Hispanic",38,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Asian",11,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","White",243,9,3.7,14,5.8
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Black","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Hispanic",12,0,"*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Asian","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","White",231,"*","*",17,7.4
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Black",129,11,8.5,33,25.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Hispanic",177,12,6.8,76,42.9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Asian","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Indian or Alaska Native","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","White",103,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Black",73,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Hispanic",131,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Asian","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Indian or Alaska Native","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","White",143,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Black",32,"*","*",0,0.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Hispanic",20,"*","*",0,0.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","White",64,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Black",113,7,6.2,24,21.2
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Hispanic",164,8,4.9,68,41.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Asian","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Indian or Alaska Native","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","White",56,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Black","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Hispanic",20,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Asian",15,0,"*",0,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Indian or Alaska Native","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","White",220,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Black","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Hispanic",6,"*","*",0,"*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Asian","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Indian or Alaska Native","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","White",230,15,6.5,11,4.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Black",48,6,12.5,9,18.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Hispanic",73,7,9.6,13,17.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Asian","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Indian or Alaska Native","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","White",251,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Black",44,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Hispanic",44,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Asian","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Indian or Alaska Native","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","White",290,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Black",111,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Hispanic",98,7,7.1,35,35.7
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Asian","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Indian or Alaska Native","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","White",224,14,6.3,43,19.2
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Hispanic","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Asian","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","White",72,"*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Black","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Hispanic","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Asian",10,0,"*",0,"*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Indian or Alaska Native","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","White",174,0,0.0,0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Black","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Hispanic","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Asian",18,0,"*",0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","White",432,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Black",15,0,"*",0,"*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Hispanic",38,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Asian","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Indian or Alaska Native","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","White",235,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Black","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Hispanic","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Asian",12,0,"*",0,"*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","White",287,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Black",20,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Hispanic",131,31,23.7,38,29.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","Asian","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Indian or Alaska Native","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","White",98,6,6.1,15,15.3
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Black",18,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Hispanic","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Asian","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","White",102,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Black",185,17,9.2,18,9.7
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Hispanic",40,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Asian","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Indian or Alaska Native","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","White",108,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Black","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Hispanic",6,0,"*",0,"*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Asian","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","White",211,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Black","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Hispanic",7,0,"*",0,"*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Asian","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","White",285,"*","*","*","*"

