"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Race/Ethnicity"

"",,,,"Graduates",
"Waterbury School District","John F. Kennedy High School","Asian","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Black",34,32,94.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Hispanic",23,21,91.3
"Waterbury School District","Waterbury Arts Magnet School (High)","Two or More Races","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","White",57,57,100.0
"Waterbury School District","Waterbury Arts Magnet School (High)","Asian","*","*","*"
"Waterbury School District","Wilby High School","Black",117,84,71.8
"Waterbury School District","Wilby High School","Hispanic",201,118,58.7
"Waterbury School District","Wilby High School","Two or More Races","*","*","*"
"Waterbury School District","Wilby High School","White",36,30,83.3
"Waterbury School District","Wilby High School","Asian",6,"*","*"
"Waterford School District","Waterford High School","Black",10,9,90.0
"Waterford School District","Waterford High School","Hispanic",20,16,80.0
"Waterford School District","Waterford High School","Indian or Alaska Native","*","*","*"
"Waterford School District","Waterford High School","Two or More Races","*","*","*"
"Waterford School District","Waterford High School","White",150,145,96.7
"Waterford School District","Waterford High School","Asian",13,13,100.0
"Watertown School District","Watertown High School","Black","*","*","*"
"Watertown School District","Watertown High School","Hispanic",15,13,86.7
"Watertown School District","Watertown High School","Two or More Races","*","*","*"
"Watertown School District","Watertown High School","White",194,180,92.8
"Watertown School District","Watertown High School","Asian",8,8,100.0
"West Hartford School District","Conard High School","Black",29,28,96.6
"West Hartford School District","Conard High School","Hispanic",63,58,92.1
"West Hartford School District","Conard High School","Two or More Races","*","*","*"
"West Hartford School District","Conard High School","White",208,203,97.6
"West Hartford School District","Conard High School","Asian",42,41,97.6
"West Hartford School District","Hall High School","Black",39,38,97.4
"West Hartford School District","Hall High School","Hispanic",45,43,95.6
"West Hartford School District","Hall High School","Indian or Alaska Native","*","*","*"
"West Hartford School District","Hall High School","Two or More Races",8,8,100.0
"West Hartford School District","Hall High School","White",238,233,97.9
"West Hartford School District","Hall High School","Asian",39,38,97.4
"West Haven School District","West Haven High School","Black",103,80,77.7
"West Haven School District","West Haven High School","Hispanic",110,87,79.1
"West Haven School District","West Haven High School","Indian or Alaska Native","*","*","*"
"West Haven School District","West Haven High School","Two or More Races",15,11,73.3
"West Haven School District","West Haven High School","White",170,123,72.4
"West Haven School District","West Haven High School","Asian",9,9,100.0
"West Haven School District","West Haven High School","Hawaiian or Pacific Islander","*","*","*"
"Westbrook School District","Westbrook High School","Hispanic","*","*","*"
"Westbrook School District","Westbrook High School","Two or More Races","*","*","*"
"Westbrook School District","Westbrook High School","White",65,64,98.5
"Westbrook School District","Westbrook High School","Asian","*","*","*"
"Weston School District","Weston High School","Black","*","*","*"
"Weston School District","Weston High School","Hispanic","*","*","*"
"Weston School District","Weston High School","Two or More Races","*","*","*"
"Weston School District","Weston High School","White",161,159,98.8
"Weston School District","Weston High School","Asian","*","*","*"
"Westport School District","Staples High School","Black",13,13,100.0
"Westport School District","Staples High School","Hispanic",16,15,93.8
"Westport School District","Staples High School","Indian or Alaska Native","*","*","*"
"Westport School District","Staples High School","Two or More Races","*","*","*"
"Westport School District","Staples High School","White",395,390,98.7
"Westport School District","Staples High School","Asian",20,20,100.0
"Wethersfield School District","Wethersfield High School","Black",12,10,83.3
"Wethersfield School District","Wethersfield High School","Hispanic",45,39,86.7
"Wethersfield School District","Wethersfield High School","Indian or Alaska Native","*","*","*"
"Wethersfield School District","Wethersfield High School","Two or More Races","*","*","*"
"Wethersfield School District","Wethersfield High School","White",234,219,93.6
"Wethersfield School District","Wethersfield High School","Asian",11,11,100.0
"Wilton School District","Wilton High School","Black","*","*","*"
"Wilton School District","Wilton High School","Hispanic","*","*","*"
"Wilton School District","Wilton High School","Two or More Races","*","*","*"
"Wilton School District","Wilton High School","White",266,262,98.5
"Wilton School District","Wilton High School","Asian",19,19,100.0
"Windham School District","Windham High School","Black",9,6,66.7
"Windham School District","Windham High School","Hispanic",110,75,68.2
"Windham School District","Windham High School","Two or More Races","*","*","*"
"Windham School District","Windham High School","White",58,49,84.5
"Windham School District","Windham High School","Asian","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Black","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Hispanic",11,10,90.9
"Windsor Locks School District","Windsor Locks High School","Indian or Alaska Native","*","*","*"
"Windsor Locks School District","Windsor Locks High School","White",96,94,97.9
"Windsor Locks School District","Windsor Locks High School","Asian",11,11,100.0
"Windsor School District","Windsor High School","Black",158,144,91.1
"Windsor School District","Windsor High School","Hispanic",38,35,92.1
"Windsor School District","Windsor High School","Two or More Races","*","*","*"
"Windsor School District","Windsor High School","White",83,77,92.8
"Windsor School District","Windsor High School","Asian","*","*","*"
"Wolcott School District","Wolcott High School","Black","*","*","*"
"Wolcott School District","Wolcott High School","Hispanic",16,14,87.5
"Wolcott School District","Wolcott High School","Indian or Alaska Native","*","*","*"
"Wolcott School District","Wolcott High School","Two or More Races",6,6,100.0
"Wolcott School District","Wolcott High School","White",209,202,96.7
"Wolcott School District","Wolcott High School","Asian",6,6,100.0
"Woodstock Academy District","Woodstock Academy","Black","*","*","*"
"Woodstock Academy District","Woodstock Academy","Hispanic","*","*","*"
"Woodstock Academy District","Woodstock Academy","White",226,220,97.3
"Woodstock Academy District","Woodstock Academy","Asian",32,29,90.6

