"Sanction Counts, 2015-16"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",16,36,"*",0
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",40,24,"*",0
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",24,"*",0,0
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",0,0,0,9
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","*",0,0,0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",93,22,0,"*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",17,"*",0,0
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",26,9,"*",0
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",17,"*","*",0
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",14,6,0,0
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",70,37,0,0
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*",0,0,"*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",70,8,"*",0
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*","*",0,0
"Regional School District 07","=""2070012""","AIM","=""2079112""",9,"*",0,0
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",33,42,0,0
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",6,"*",0,0
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",87,30,0,0
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",14,"*",0,0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",21,17,0,0
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",21,"*",0,0
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","*",0,0,0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",55,9,0,0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",29,16,0,"*"
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","*",0,0,0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",22,19,0,0
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","*",0,0,0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",12,13,0,0
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",19,"*",0,0
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",8,"*",0,0
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""","*",0,0,0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",31,19,8,0
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",10,0,0,0
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",0,0,0
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","*","*",0,0
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",7,0,0,0
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","*",0,0,0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",154,54,"*",0
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,"*",0,0
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",7,"*",0,0
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*","*",0,0
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",53,"*",0,0
"Regional School District 16","=""2160012""","Prospect Elementary School","=""2160512""","*",6,0,0
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",0,7,0,0
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",95,25,0,0
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*","*",0,0
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","*",0,0,0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",29,23,7,0
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",75,17,0,"*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,0,"*",0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",17,"*",0,"*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",17,"*","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","*",0,0,0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",46,52,0,"*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","*",7,0,0
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",0,"*",0,0
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","*",0,0,"*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",0,0,0
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",8,0,0,0
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",0,"*",0,0
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",40,"*","*",0
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","*","*",0,0
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","*","*",0,0
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","*",0,0,0
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",14,0,0,0
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","*",0,0,0
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","*",0,0,0
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","*",0,0,0
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",59,"*",0,0
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","*","*",0,"*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*","*",0,"*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",12,0,0,0
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",10,"*",0,0
"Seymour School District","=""1240011""","Bungay School","=""1240111""",27,"*",0,0
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",20,10,0,0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",109,41,0,0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",98,20,"*",0
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",76,11,0,0
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",13,"*",0,0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",386,77,"*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",27,"*",0,"*"
"Shelton School District","=""1260011""","Work Experience","=""1260711""",0,"*",0,0
"Sherman School District","=""1270011""","Sherman School","=""1270111""",16,0,0,0
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",9,7,0,0
"Simsbury School District","=""1280011""","Central School","=""1280111""",6,0,0,0
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",46,6,0,0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","*","*",0,0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",47,13,"*",0
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",8,0,0,0
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","*",0,0,0
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","*",0,0,0
"Somers School District","=""1290011""","Aspire","=""1290511""",10,6,0,0
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",10,"*",0,0
"Somers School District","=""1290011""","Somers High School","=""1296111""",86,20,0,0
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","*",0,0,0
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",0,0,"*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*",0,0,"*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*",0,0,0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",110,65,0,0
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",66,7,0,"*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","*",0,0,0
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",15,6,0,0
"Southington School District","=""1310011""","Alta","=""1310111""",15,18,"*",0
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",0,6,0,"*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",7,"*",0,0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",0,"*",0,0
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",26,11,0,"*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",0,12,0,0
"Southington School District","=""1310011""","Southington High School","=""1316211""",177,22,"*",0
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","*","*",0,0
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","*",0,0,0
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",8,6,0,"*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",6,"*",0,0
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*",0,0,0
"Sprague School District","=""1330011""","Sayles School","=""1330111""",36,13,0,"*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,"*",0,"*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",136,32,"*",0
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",20,"*","*",0
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",0,0,"*",0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",15,30,0,0
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","*",0,0,"*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","*",7,"*",0
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,97,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","*",25,"*",0
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,"*",0,0
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,13,0,0
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,"*",0,0
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,18,0,0
"Stamford School District","=""1350011""","Northeast School","=""1351811""","*",8,0,9
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,112,6,0
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","*","*",0,0
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",35,7,0,0
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",29,12,0,0
"Stamford School District","=""1350011""","Springdale School","=""1351111""","*",7,0,0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",186,110,7,0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","*","*",0,0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,18,0,0
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","*","*",0,0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,22,0,0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",28,135,12,0
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,"*",0,0
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",14,7,0,12
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*","*",0,"*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",7,"*",0,0
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",10,7,0,0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",195,36,"*",0
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*","*",0,0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",15,"*",0,9
"Stratford School District","=""1380011""","ABA Whitney","=""1382411""",0,0,0,"*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",29,"*",0,0
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",126,"*",0,"*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""",11,"*",0,6
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",190,14,0,"*"
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""","*",0,0,0
"Stratford School District","=""1380011""","Franklin School","=""1380411""",15,11,0,0
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",81,0,0,0
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""",7,0,0,0
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",7,"*",0,0
"Stratford School District","=""1380011""","Lordship School","=""1380811""",7,"*",0,0
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""",14,"*",0,0
"Stratford School District","=""1380011""","Nichols School","=""1380911""",28,0,0,"*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",15,"*",0,"*"
"Stratford School District","=""1380011""","Straford Academy - Victoria Soto School","=""1382211""",6,0,0,"*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",17,0,0,0
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",220,"*",0,0
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",10,"*",0,0
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","*",0,0,"*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",24,"*",0,"*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",232,42,"*",8
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",56,7,0,"*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",32,63,"*",20
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",209,62,0,0
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","*",6,0,0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",12,6,"*",0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",89,29,"*",0
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",8,20,0,0
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",16,38,0,0
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",70,52,0,0
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",79,12,12,0
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,"*",0,0
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",44,9,0,0
"Torrington School District","=""1430011""","East School","=""1430111""",0,"*",0,0
"Torrington School District","=""1430011""","Forbes School","=""1430211""",11,"*",0,0
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""",0,"*",0,0
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","*",0,0,0
"Torrington School District","=""1430011""","Southwest School","=""1430811""",12,"*",0,0
"Torrington School District","=""1430011""","Torringford School","=""1430911""",9,9,0,16
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",244,117,8,0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",219,100,"*",12
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,"*",0,"*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","*",70,0,0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,"*",0,0
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","*",0,0,"*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","*","*",0,0
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",19,6,0,0
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",10,"*",0,0
"Trumbull School District","=""1440011""","REACH","=""1440511""","*","*",0,0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","*","*",0,0
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","*","*","*",0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",34,18,0,0
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,15,0,0
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,15,0,0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",70,62,0,0
"Union School District","=""1450011""","Union Elementary School","=""1450111""","*",0,0,0
"Vernon School District","=""1460011""","Northeast School","=""1460311""","*",6,0,0
"Vernon School District","=""1460011""","Center Road School","=""1461411""",6,"*",0,0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",10,"*",0,"*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","*",8,0,0
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",40,"*",0,0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",749,347,"*",0
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",9,7,0,0
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",123,74,0,10
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*",0,0,"*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""",7,0,0,0
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",10,10,0,0
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",30,0,0,"*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",42,18,"*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",6,0,0,0
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","*","*",0,0
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",33,10,0,0
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",77,54,"*",0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",53,12,0,0
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",0,"*",0,0
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",7,"*",0,"*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",9,"*",0,0
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","*",0,0,0
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","*",0,0,0
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",487,655,"*",7
"Waterbury School District","=""1510011""","Washington School","=""1512311""",24,15,0,0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",40,63,0,"*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",0,27,0,0
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",6,34,0,37
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",13,37,0,28
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",0,31,"*",0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",67,37,0,"*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",24,20,0,9
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",7,7,0,0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",1211,947,0,"*"
"Waterbury School District","=""1510011""","Crosby NVCC","=""1514011""","*","*",0,0
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",117,82,0,"*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",21,57,0,0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",159,679,0,0
"Waterbury School District","=""1510011""","Excel II","=""1513811""","*",0,0,0
"Waterbury School District","=""1510011""","Excel III","=""1513911""","*",20,0,0
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",33,58,0,"*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",65,79,"*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",54,76,0,"*"
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""","*","*",0,0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",34,26,0,"*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",1331,846,0,0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","*","*",0,0
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",13,12,0,0
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",293,374,0,0
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",220,468,0,"*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""",114,59,0,0
"Waterbury School District","=""1510011""","Regan School","=""1512811""",19,11,0,"*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",17,"*",0,"*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",34,43,0,0
"Waterbury School District","=""1510011""","State Street School","=""1519011""",49,164,0,7
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",45,34,0,9
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",203,63,0,"*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",71,29,0,0
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",82,52,0,0
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","*","*",0,"*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",1185,1375,"*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","*",23,0,0
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",134,40,0,"*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",158,36,0,"*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","*",0,0,0
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",7,"*",0,0
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","*",0,0,0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",140,14,"*",0
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,"*",0,0
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",8,"*",0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""","*","*",0,"*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",104,27,"*",0
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",260,41,6,0
"West Hartford School District","=""1550011""","Smith School","=""1551711""",9,"*",0,0
"West Hartford School District","=""1550011""","REACH","=""1557311""",42,16,0,0
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","*","*",0,0
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",30,"*","*",0
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",0,"*",0,0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",112,41,"*",0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",163,22,"*",0
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",119,28,0,"*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","*","*",0,0
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",12,"*",0,0
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","*",9,0,0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",200,88,"*",0
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",0,"*",0,0
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","*","*",0,0
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""",0,"*",0,0
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",0,"*",0,0
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","*","*",0,0
"West Haven School District","=""1560011""","Washington School","=""1561211""","*",32,"*","*"
"West Haven School District","=""1560011""","ASD Lab","=""1561111""",0,"*",0,0
"West Haven School District","=""1560011""","Blended","=""1560711""","*",0,0,0
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""","*",40,"*",23
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",0,0,0,"*"
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,"*",0,0
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",26,175,"*",23
"West Haven School District","=""1560011""","Life Skills","=""1560111""",0,"*",0,0
"West Haven School District","=""1560011""","PACE","=""1560211""",23,19,"*",0
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,10,0,36
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",365,110,7,0
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*","*",0,0
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","*","*",0,0
"Weston School District","=""1570011""","Weston High School","=""1576111""",16,14,"*",0
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",34,"*",0,"*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",11,0,0,0
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",11,0,0,0
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",13,"*",0,0
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*","*",0,"*"
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""",0,0,0,"*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,"*",0,0
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*","*",0,0
"Westport School District","=""1580011""","Staples High School","=""1586111""",44,10,0,0
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",0,0,0
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",28,0,0,0
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","*",0,0,0
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",7,"*",0,0
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","*","*",0,0
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",48,33,0,0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",83,35,0,0
"Willington School District","=""1600011""","Center School","=""1600111""","*","*",0,"*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","*","*",0,"*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,"*",0,0
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",28,0,0,0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",11,9,"*",0
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",12,8,0,"*"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",41,24,"*",7
"Windham School District","=""1630011""","Natchaug School","=""1630111""",19,12,0,0
"Windham School District","=""1630011""","North Windham School","=""1630311""",35,7,0,8
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","*","*",0,6
"Windham School District","=""1630011""","Windham Center School","=""1630511""",32,6,0,"*"
"Windham School District","=""1630011""","Windham High School","=""1636111""",331,325,7,"*"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",519,88,"*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",0,6,"*",0
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""","*","*",0,0
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",171,40,"*",0
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",68,21,"*",0
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",16,"*",0,0
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",44,16,0,19
